label,phase,raceline,score,passed,failed,max_lat_err,avg_lat_err,max_hdg_err,avg_hdg_err,max_vx,avg_vel_err,max_vel_err,avg_solve_us,max_solve_us,wall_collisions,time_above_5ms,avg_iters,status,ADMM_RHO,ADMM_RHO_U,ADMM_TOL,MAX_ADMM_ITER,MIN_LIN_VEL,N,Q_HDG,Q_LAT,Q_LAT_VEL,Q_VEL,Q_YAW,R_ACCEL,R_STEER,STABILITY_LIMIT,WALL_END,WALL_MARGIN,WALL_START,WALL_STRIDE,WP_ADVANCE_MAX,W_ACCEL_RATE,W_DELTA_ACT,W_JERK,dt
QL=6000+QH=650+QV=18,Phase 2,hardware,83.999,4,1,1.02,0.1946,1.8748,0.5526,4.38,2.3771,4.3167,17.6,147.4,0,0.0,3.7,OK,25.435364,20.0,5.0,20,2.0,10,650,6000,48.350998,18,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=650+QV=20,Phase 2,hardware,68.745,4,1,0.8767,0.1666,1.7163,0.3531,4.73,1.9838,4.3167,15.5,146.9,0,0.0,2.9,OK,25.435364,20.0,5.0,20,2.0,10,650,6000,48.350998,20,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=650+QV=22,Phase 2,hardware,72.066,4,1,0.9643,0.1814,1.6664,0.37,4.42,1.9934,4.3167,14.7,136.5,0,0.0,3.0,OK,25.435364,20.0,5.0,20,2.0,10,650,6000,48.350998,22,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=650+QV=24,Phase 2,hardware,51.707,5,0,0.4826,0.0988,0.7539,0.1962,4.52,1.8395,4.3167,7.6,183.3,0,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,650,6000,48.350998,24,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=650+QV=26,Phase 2,hardware,55.031,5,0,0.7288,0.1238,1.2889,0.2488,4.63,1.7986,4.3167,9.2,137.1,0,0.0,1.8,OK,25.435364,20.0,5.0,20,2.0,10,650,6000,48.350998,26,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=650+QV=28,Phase 2,hardware,67.434,4,1,0.8842,0.168,1.6372,0.4054,4.98,1.9229,4.3167,13.4,160.0,0,0.0,2.8,OK,25.435364,20.0,5.0,20,2.0,10,650,6000,48.350998,28,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=650+QV=30,Phase 2,hardware,600.0,4,1,0.3953,0.0758,0.6906,0.1096,4.95,1.2256,4.3167,7.3,119.0,1,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,650,6000,48.350998,30,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=650+QV=32,Phase 2,hardware,600.0,4,1,0.3487,0.0188,0.8362,0.0404,4.86,0.3428,4.3167,7.4,94.7,1,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,650,6000,48.350998,32,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=650+QV=35,Phase 2,hardware,46.169,5,0,0.6965,0.1133,1.139,0.195,5.07,1.5122,4.3167,9.6,161.4,0,0.0,1.8,OK,25.435364,20.0,5.0,20,2.0,10,650,6000,48.350998,35,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=650+QV=40,Phase 2,hardware,600.0,4,1,0.4004,0.0692,0.8712,0.1241,5.02,1.1252,4.3167,7.8,110.8,1,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,650,6000,48.350998,40,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=700+QV=12,Phase 2,hardware,121.707,4,1,1.3951,0.2897,2.009,1.1015,2.82,3.0921,4.3167,27.0,163.9,0,0.0,5.8,OK,25.435364,20.0,5.0,20,2.0,10,700,6000,48.350998,12,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=700+QV=14,Phase 2,hardware,118.652,4,1,1.4385,0.2963,2.011,1.0469,3.14,3.002,4.3167,28.2,133.2,0,0.0,6.2,OK,25.435364,20.0,5.0,20,2.0,10,700,6000,48.350998,14,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=700+QV=16,Phase 2,hardware,600.0,4,1,0.9741,0.2148,1.1555,0.2387,4.15,2.296,4.3167,7.7,103.1,1,0.0,1.5,OK,25.435364,20.0,5.0,20,2.0,10,700,6000,48.350998,16,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=700+QV=18,Phase 2,hardware,86.713,4,1,1.0319,0.207,1.8316,0.535,3.85,2.3821,4.3167,17.5,144.8,0,0.0,3.8,OK,25.435364,20.0,5.0,20,2.0,10,700,6000,48.350998,18,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=700+QV=20,Phase 2,hardware,600.0,4,1,0.4412,0.0339,0.706,0.0598,4.2,0.5692,4.3167,6.4,107.6,1,0.0,1.2,OK,25.435364,20.0,5.0,20,2.0,10,700,6000,48.350998,20,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=700+QV=22,Phase 2,hardware,72.632,4,1,0.9907,0.1899,1.6979,0.3532,4.33,1.988,4.3167,11.6,163.9,0,0.0,2.4,OK,25.435364,20.0,5.0,20,2.0,10,700,6000,48.350998,22,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=700+QV=24,Phase 2,hardware,600.0,4,1,0.4795,0.0693,0.7396,0.1375,4.92,1.1482,4.3167,6.9,121.8,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,700,6000,48.350998,24,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=700+QV=26,Phase 2,hardware,600.0,4,1,0.2945,0.0201,0.5856,0.0326,4.17,0.3608,4.3167,7.7,98.3,1,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,700,6000,48.350998,26,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=700+QV=28,Phase 2,hardware,600.0,4,1,0.5345,0.0564,0.9224,0.1105,4.78,1.0497,4.3167,6.8,94.9,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,700,6000,48.350998,28,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=700+QV=30,Phase 2,hardware,600.0,4,1,0.4283,0.0908,0.8725,0.1576,4.53,1.3886,4.3167,7.3,133.8,1,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,700,6000,48.350998,30,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=700+QV=32,Phase 2,hardware,42.191,5,0,0.3996,0.0853,0.7837,0.1252,4.87,1.5612,4.3167,7.7,121.7,0,0.0,1.5,OK,25.435364,20.0,5.0,20,2.0,10,700,6000,48.350998,32,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=700+QV=35,Phase 2,hardware,46.159,5,0,0.6879,0.1135,1.1336,0.193,5.04,1.5181,4.3167,8.4,130.6,0,0.0,1.7,OK,25.435364,20.0,5.0,20,2.0,10,700,6000,48.350998,35,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=700+QV=40,Phase 2,hardware,600.0,4,1,0.3976,0.0307,0.8595,0.0643,4.96,0.5001,4.3167,7.5,95.3,1,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,700,6000,48.350998,40,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=750+QV=12,Phase 2,hardware,120.507,4,1,1.422,0.2954,1.9582,1.0975,3.24,3.0944,4.3167,26.1,144.0,0,0.0,5.5,OK,25.435364,20.0,5.0,20,2.0,10,750,6000,48.350998,12,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=750+QV=14,Phase 2,hardware,118.766,4,1,1.3926,0.2827,2.0335,1.0813,3.13,3.0389,4.3167,27.5,157.3,0,0.0,6.0,OK,25.435364,20.0,5.0,20,2.0,10,750,6000,48.350998,14,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=750+QV=16,Phase 2,hardware,600.0,4,1,0.5948,0.0858,1.0243,0.1274,3.46,1.4036,4.3167,6.8,141.4,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,750,6000,48.350998,16,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=750+QV=18,Phase 2,hardware,87.164,4,1,1.0968,0.2117,1.7922,0.5293,3.92,2.3797,4.3167,17.2,146.0,0,0.0,3.7,OK,25.435364,20.0,5.0,20,2.0,10,750,6000,48.350998,18,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=750+QV=20,Phase 2,hardware,600.0,4,1,0.4143,0.0423,0.6762,0.0759,4.25,0.6908,4.3167,7.1,1026.8,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,750,6000,48.350998,20,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=750+QV=22,Phase 2,hardware,600.0,4,1,0.4925,0.0694,0.7992,0.132,4.35,1.1736,4.3167,8.0,140.1,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,750,6000,48.350998,22,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=750+QV=24,Phase 2,hardware,61.087,4,1,0.6442,0.1153,1.5694,0.3101,4.7,1.884,4.3167,8.7,153.7,0,0.0,1.7,OK,25.435364,20.0,5.0,20,2.0,10,750,6000,48.350998,24,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=750+QV=26,Phase 2,hardware,52.121,5,0,0.5808,0.1084,1.378,0.2378,4.78,1.8038,4.3167,10.0,141.9,0,0.0,1.8,OK,25.435364,20.0,5.0,20,2.0,10,750,6000,48.350998,26,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=750+QV=28,Phase 2,hardware,600.0,4,1,0.3743,0.0221,0.9775,0.0513,4.58,0.3728,4.3167,8.7,164.1,1,0.0,1.5,OK,25.435364,20.0,5.0,20,2.0,10,750,6000,48.350998,28,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=750+QV=30,Phase 2,hardware,600.0,4,1,0.3886,0.0345,0.7846,0.0611,4.36,0.5674,4.3167,6.6,139.1,1,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,750,6000,48.350998,30,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=750+QV=32,Phase 2,hardware,600.0,4,1,0.3714,0.0189,0.7936,0.0384,4.9,0.3448,4.3167,8.2,153.5,1,0.0,1.5,OK,25.435364,20.0,5.0,20,2.0,10,750,6000,48.350998,32,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=750+QV=35,Phase 2,hardware,600.0,4,1,0.3534,0.0192,0.8866,0.0473,4.94,0.3381,4.3167,6.8,106.7,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,750,6000,48.350998,35,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=750+QV=40,Phase 2,hardware,600.0,4,1,0.2967,0.0207,0.8672,0.0497,4.89,0.3316,4.3167,7.1,123.1,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,750,6000,48.350998,40,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=800+QV=12,Phase 2,hardware,600.0,4,1,0.532,0.0362,1.3731,0.1323,3.13,0.5145,4.3167,7.5,93.1,1,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,800,6000,48.350998,12,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=800+QV=14,Phase 2,hardware,119.205,4,1,1.4079,0.2797,1.9402,1.0927,2.82,2.985,4.3167,30.8,149.9,0,0.0,6.5,OK,25.435364,20.0,5.0,20,2.0,10,800,6000,48.350998,14,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=800+QV=16,Phase 2,hardware,600.0,4,1,0.5321,0.0731,0.7718,0.0825,4.01,1.1637,4.3167,6.6,89.6,1,0.0,1.2,OK,25.435364,20.0,5.0,20,2.0,10,800,6000,48.350998,16,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=800+QV=18,Phase 2,hardware,600.0,4,1,0.9946,0.2287,0.9517,0.2653,4.67,2.2142,4.3167,8.0,138.4,1,0.0,1.5,OK,25.435364,20.0,5.0,20,2.0,10,800,6000,48.350998,18,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=800+QV=20,Phase 2,hardware,600.0,4,1,0.4018,0.0435,0.5982,0.0755,4.3,0.7018,4.3167,7.1,123.6,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,800,6000,48.350998,20,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=800+QV=22,Phase 2,hardware,52.074,5,0,0.3926,0.1042,1.0059,0.2306,4.74,1.9086,4.3167,6.7,119.9,0,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,800,6000,48.350998,22,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=800+QV=24,Phase 2,hardware,71.053,4,1,1.0015,0.1815,1.7079,0.3464,4.54,1.9748,4.3167,10.6,149.4,0,0.0,2.1,OK,25.435364,20.0,5.0,20,2.0,10,800,6000,48.350998,24,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=800+QV=26,Phase 2,hardware,51.958,5,0,0.6181,0.1096,1.1149,0.2035,4.77,1.8008,4.3167,8.1,159.9,0,0.0,1.5,OK,25.435364,20.0,5.0,20,2.0,10,800,6000,48.350998,26,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=800+QV=28,Phase 2,hardware,97.204,4,1,1.292,0.2382,1.7836,0.8361,4.55,2.6045,4.3167,22.7,211.0,0,0.0,4.6,OK,25.435364,20.0,5.0,20,2.0,10,800,6000,48.350998,28,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=800+QV=30,Phase 2,hardware,49.666,5,0,0.6589,0.1101,1.5699,0.2433,4.86,1.6527,4.3167,8.3,155.2,0,0.0,1.5,OK,25.435364,20.0,5.0,20,2.0,10,800,6000,48.350998,30,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=800+QV=32,Phase 2,hardware,600.0,4,1,0.3474,0.0188,0.7773,0.0382,4.91,0.3447,4.3167,7.7,128.2,1,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,800,6000,48.350998,32,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=800+QV=35,Phase 2,hardware,45.183,5,0,0.5969,0.1049,1.0239,0.1716,4.84,1.5234,4.3167,7.1,112.1,0,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,800,6000,48.350998,35,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=800+QV=40,Phase 2,hardware,600.0,4,1,0.3972,0.0764,0.8588,0.1194,5.0,1.2539,4.3167,7.2,95.8,1,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,800,6000,48.350998,40,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=850+QV=12,Phase 2,hardware,600.0,4,1,0.5293,0.0371,1.3933,0.1338,2.53,0.5188,4.3167,7.7,99.0,1,0.0,1.5,OK,25.435364,20.0,5.0,20,2.0,10,850,6000,48.350998,12,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=850+QV=14,Phase 2,hardware,119.165,4,1,1.4062,0.2838,1.9899,1.073,3.19,3.0685,4.3167,28.1,145.0,0,0.0,5.9,OK,25.435364,20.0,5.0,20,2.0,10,850,6000,48.350998,14,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=850+QV=16,Phase 2,hardware,600.0,4,1,0.4746,0.0388,0.6581,0.0386,4.37,0.6615,4.3167,6.0,118.9,1,0.0,1.1,OK,25.435364,20.0,5.0,20,2.0,10,850,6000,48.350998,16,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=850+QV=18,Phase 2,hardware,600.0,4,1,0.9877,0.2254,0.9376,0.2788,4.1,2.2304,4.3167,7.0,211.1,1,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,850,6000,48.350998,18,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=850+QV=20,Phase 2,hardware,600.0,4,1,0.4025,0.0428,0.6571,0.0743,4.3,0.6942,4.3167,7.1,105.4,1,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,850,6000,48.350998,20,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=850+QV=22,Phase 2,hardware,55.937,5,0,0.7172,0.1115,1.1794,0.2034,4.57,1.9076,4.3167,6.8,129.5,0,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,850,6000,48.350998,22,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=850+QV=24,Phase 2,hardware,600.0,4,1,0.3773,0.0359,0.665,0.07,4.29,0.6461,4.3167,7.1,126.7,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,850,6000,48.350998,24,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=850+QV=26,Phase 2,hardware,51.993,5,0,0.5751,0.0962,1.5697,0.2542,4.76,1.8155,4.3167,8.7,121.4,0,0.0,1.7,OK,25.435364,20.0,5.0,20,2.0,10,850,6000,48.350998,26,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=850+QV=28,Phase 2,hardware,600.0,4,1,0.5713,0.0376,0.9916,0.1003,4.59,0.5473,4.3167,6.5,98.9,1,0.0,1.2,OK,25.435364,20.0,5.0,20,2.0,10,850,6000,48.350998,28,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=850+QV=30,Phase 2,hardware,54.337,5,0,0.8511,0.1405,1.1735,0.226,4.71,1.6931,4.3167,9.5,151.2,0,0.0,1.9,OK,25.435364,20.0,5.0,20,2.0,10,850,6000,48.350998,30,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=850+QV=32,Phase 2,hardware,600.0,4,1,0.3858,0.0187,0.8001,0.0377,4.84,0.3471,4.3167,7.5,125.2,1,0.0,1.5,OK,25.435364,20.0,5.0,20,2.0,10,850,6000,48.350998,32,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=850+QV=35,Phase 2,hardware,600.0,4,1,0.3341,0.0191,0.8164,0.0436,4.95,0.3402,4.3167,8.4,146.2,1,0.0,1.7,OK,25.435364,20.0,5.0,20,2.0,10,850,6000,48.350998,35,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=850+QV=40,Phase 2,hardware,600.0,4,1,0.384,0.0207,0.8916,0.0515,4.96,0.336,4.3167,7.4,129.0,1,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,850,6000,48.350998,40,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=900+QV=12,Phase 2,hardware,600.0,4,1,0.5348,0.0359,1.3559,0.1307,2.78,0.5137,4.3167,7.5,116.9,1,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,900,6000,48.350998,12,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=900+QV=14,Phase 2,hardware,117.851,4,1,1.4089,0.2748,1.9803,1.0385,3.26,3.07,4.3167,24.1,143.1,0,0.0,5.3,OK,25.435364,20.0,5.0,20,2.0,10,900,6000,48.350998,14,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=900+QV=16,Phase 2,hardware,100.555,4,1,1.1883,0.2656,1.766,0.6698,4.42,2.8582,4.3167,20.8,170.7,0,0.0,4.2,OK,25.435364,20.0,5.0,20,2.0,10,900,6000,48.350998,16,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=900+QV=18,Phase 2,hardware,600.0,4,1,0.6836,0.1029,0.8101,0.155,4.03,1.4264,4.3167,6.3,100.1,1,0.0,1.2,OK,25.435364,20.0,5.0,20,2.0,10,900,6000,48.350998,18,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=900+QV=20,Phase 2,hardware,69.949,4,1,0.7213,0.1799,1.4724,0.324,4.94,2.1636,4.3167,9.1,121.1,0,0.0,1.8,OK,25.435364,20.0,5.0,20,2.0,10,900,6000,48.350998,20,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=900+QV=22,Phase 2,hardware,600.0,4,1,0.4884,0.0996,0.9544,0.1978,4.84,1.6903,4.3167,6.9,121.5,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,900,6000,48.350998,22,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=900+QV=24,Phase 2,hardware,600.0,4,1,0.4771,0.0692,0.7303,0.1335,4.76,1.1637,4.3167,6.9,95.8,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,900,6000,48.350998,24,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=900+QV=26,Phase 2,hardware,61.691,5,0,1.0308,0.1722,1.6425,0.281,5.05,1.9074,4.3167,9.9,131.7,0,0.0,2.0,OK,25.435364,20.0,5.0,20,2.0,10,900,6000,48.350998,26,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=900+QV=28,Phase 2,hardware,600.0,4,1,0.4345,0.1098,1.0258,0.2427,4.63,1.5744,4.3167,6.3,111.6,1,0.0,1.2,OK,25.435364,20.0,5.0,20,2.0,10,900,6000,48.350998,28,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=900+QV=30,Phase 2,hardware,100.614,4,1,1.3227,0.2642,1.8202,0.8165,3.95,2.5894,4.3167,21.8,133.6,0,0.0,4.6,OK,25.435364,20.0,5.0,20,2.0,10,900,6000,48.350998,30,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=900+QV=32,Phase 2,hardware,600.0,4,1,0.3674,0.0188,0.7397,0.0363,4.9,0.3473,4.3167,8.2,102.1,1,0.0,1.6,OK,25.435364,20.0,5.0,20,2.0,10,900,6000,48.350998,32,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=900+QV=35,Phase 2,hardware,600.0,4,1,0.3939,0.0193,0.8592,0.0434,4.97,0.341,4.3167,7.4,115.1,1,0.0,1.4,OK,25.435364,20.0,5.0,20,2.0,10,900,6000,48.350998,35,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=900+QV=40,Phase 2,hardware,600.0,4,1,0.329,0.0205,0.8639,0.0499,4.87,0.3356,4.3167,6.8,101.0,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,900,6000,48.350998,40,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=950+QV=12,Phase 2,hardware,122.926,4,1,1.414,0.3062,1.9173,1.1506,2.92,3.0722,4.3167,33.4,148.7,0,0.0,7.1,OK,25.435364,20.0,5.0,20,2.0,10,950,6000,48.350998,12,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=950+QV=14,Phase 2,hardware,118.711,4,1,1.3966,0.2868,2.039,1.1059,3.12,2.9983,4.3167,30.1,169.6,0,0.0,6.5,OK,25.435364,20.0,5.0,20,2.0,10,950,6000,48.350998,14,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=950+QV=16,Phase 2,hardware,600.0,4,1,0.4389,0.0333,0.5686,0.0339,3.77,0.6313,4.3167,6.2,88.0,1,0.0,1.2,OK,25.435364,20.0,5.0,20,2.0,10,950,6000,48.350998,16,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=950+QV=18,Phase 2,hardware,600.0,4,1,0.9983,0.2219,0.9303,0.2581,4.04,2.2125,4.3167,7.6,144.0,1,0.0,1.5,OK,25.435364,20.0,5.0,20,2.0,10,950,6000,48.350998,18,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=950+QV=20,Phase 2,hardware,68.43,4,1,0.8321,0.1659,1.5883,0.3203,4.51,1.9789,4.3167,11.8,158.5,0,0.0,2.3,OK,25.435364,20.0,5.0,20,2.0,10,950,6000,48.350998,20,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=950+QV=22,Phase 2,hardware,600.0,4,1,0.4821,0.0613,0.787,0.1161,4.44,1.1564,4.3167,6.9,113.7,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,950,6000,48.350998,22,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
QL=6000+QH=950+QV=24,Phase 2,hardware,600.0,4,1,0.4729,0.0699,0.7284,0.1349,4.75,1.1618,4.3167,7.2,119.9,1,0.0,1.3,OK,25.435364,20.0,5.0,20,2.0,10,950,6000,48.350998,24,22.0,0.01,0.15,0.9,30,0.02,1,1,10,0.1,0.347091,0.3,0.06
