label,phase,raceline,score,passed,failed,max_lat_err,avg_lat_err,max_hdg_err,avg_hdg_err,max_vx,avg_vel_err,max_vel_err,avg_solve_us,max_solve_us,wall_collisions,time_above_5ms,avg_iters,status,ADMM_RHO,ADMM_RHO_U,ADMM_TOL,MAX_ADMM_ITER,MIN_LIN_VEL,N,Q_HDG,Q_LAT,Q_LAT_VEL,Q_VEL,Q_YAW,R_ACCEL,R_STEER,STABILITY_LIMIT,WALL_END,WALL_MARGIN,WALL_START,WALL_STRIDE,WP_ADVANCE_MAX,W_ACCEL_RATE,W_DELTA_ACT,W_JERK,dt
QL=8500+QH=1100+QV=12,Phase 2,hardware,600.0,4,1,0.1766,0.001,0.1133,0.0008,2.49,0.0564,4.3301,28.1,3039.0,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1100,8500,69.0,12,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1100+QV=14,Phase 2,hardware,600.0,4,1,0.1777,0.0007,0.1231,0.0007,2.55,0.041,4.3301,21.5,2326.7,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1100,8500,69.0,14,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1100+QV=16,Phase 2,hardware,600.0,4,1,0.1788,0.0009,0.1162,0.0008,2.71,0.0504,4.3301,15.9,782.7,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1100,8500,69.0,16,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1100+QV=20,Phase 2,hardware,600.0,4,1,0.1794,0.0007,0.1243,0.0008,2.93,0.0408,4.3301,15.1,1184.8,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1100,8500,69.0,20,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1100+QV=22,Phase 2,hardware,600.0,4,1,0.1797,0.0007,0.1268,0.0009,3.01,0.0411,4.3301,12.3,76.5,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1100,8500,69.0,22,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1100+QV=18,Phase 2,hardware,600.0,4,1,0.2523,0.0057,0.3883,0.0095,2.88,0.1642,4.3301,19.2,3795.6,1,0.0,1.4,OK,32.0,20.0,5.0,20,2.0,10,1100,8500,69.0,18,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1100+QV=26,Phase 2,hardware,600.0,4,1,0.5984,0.0558,0.5215,0.0871,3.88,1.0567,4.3301,16.8,4395.5,1,0.0,1.2,OK,32.0,20.0,5.0,20,2.0,10,1100,8500,69.0,26,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1100+QV=28,Phase 2,hardware,600.0,4,1,0.3281,0.0216,0.6158,0.0327,4.08,0.4384,4.3301,13.3,2988.8,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1100,8500,69.0,28,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1100+QV=24,Phase 2,hardware,600.0,4,1,0.7557,0.1389,1.1462,0.2284,4.11,2.0723,4.3301,19.8,7242.6,1,0.0,1.5,OK,32.0,20.0,5.0,20,2.0,10,1100,8500,69.0,24,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1100+QV=32,Phase 2,hardware,600.0,4,1,0.2315,0.0085,0.6391,0.0256,3.71,0.228,4.3301,20.2,4054.4,1,0.0,1.8,OK,32.0,20.0,5.0,20,2.0,10,1100,8500,69.0,32,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1100+QV=30,Phase 2,hardware,600.0,4,1,0.3284,0.0254,0.5159,0.0278,3.97,0.4718,4.3301,13.1,280.9,1,0.0,1.4,OK,32.0,20.0,5.0,20,2.0,10,1100,8500,69.0,30,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1100+QV=40,Phase 2,hardware,600.0,4,1,0.244,0.006,0.35,0.0088,3.95,0.1198,4.3301,30.6,3194.2,1,0.0,1.6,OK,32.0,20.0,5.0,20,2.0,10,1100,8500,69.0,40,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1200+QV=12,Phase 2,hardware,600.0,4,1,0.1764,0.001,0.1159,0.0008,2.47,0.0575,4.3301,19.8,3039.6,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1200,8500,69.0,12,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1100+QV=35,Phase 2,hardware,600.0,4,1,0.2686,0.0097,0.722,0.0303,3.77,0.2232,4.3301,13.3,2045.4,1,0.0,1.5,OK,32.0,20.0,5.0,20,2.0,10,1100,8500,69.0,35,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1200+QV=14,Phase 2,hardware,600.0,4,1,0.1777,0.0009,0.1188,0.0008,2.54,0.0537,4.3301,28.3,3050.5,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1200,8500,69.0,14,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1200+QV=20,Phase 2,hardware,600.0,4,1,0.1793,0.0007,0.1209,0.0008,2.93,0.0409,4.3301,23.9,3144.5,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1200,8500,69.0,20,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1200+QV=16,Phase 2,hardware,600.0,4,1,0.1792,0.0006,0.123,0.0007,2.67,0.0396,4.3301,12.7,60.8,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1200,8500,69.0,16,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1200+QV=18,Phase 2,hardware,600.0,4,1,0.1792,0.0006,0.1208,0.0008,2.82,0.0383,4.3301,34.7,6864.7,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1200,8500,69.0,18,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1200+QV=22,Phase 2,hardware,600.0,4,1,0.1796,0.0007,0.1265,0.0008,3.01,0.0411,4.3301,28.8,3047.2,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1200,8500,69.0,22,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1200+QV=24,Phase 2,hardware,600.0,4,1,0.1787,0.0007,0.1348,0.0009,3.1,0.0408,4.3301,20.2,3067.1,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1200,8500,69.0,24,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1200+QV=28,Phase 2,hardware,600.0,4,1,0.1784,0.0007,0.1383,0.0009,3.17,0.0392,4.3301,27.2,3114.5,1,0.0,1.2,OK,32.0,20.0,5.0,20,2.0,10,1200,8500,69.0,28,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1200+QV=26,Phase 2,hardware,600.0,4,1,0.2174,0.0103,0.5426,0.021,3.49,0.2784,4.3301,43.0,6638.8,1,0.0,1.7,OK,32.0,20.0,5.0,20,2.0,10,1200,8500,69.0,26,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1200+QV=32,Phase 2,hardware,600.0,4,1,0.1842,0.0053,0.3248,0.0087,3.84,0.1424,4.3301,18.1,3038.3,1,0.0,1.5,OK,32.0,20.0,5.0,20,2.0,10,1200,8500,69.0,32,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1200+QV=30,Phase 2,hardware,600.0,4,1,0.301,0.0275,0.625,0.0393,4.04,0.6191,4.3301,21.4,3374.3,1,0.0,1.4,OK,32.0,20.0,5.0,20,2.0,10,1200,8500,69.0,30,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1200+QV=35,Phase 2,hardware,600.0,4,1,0.266,0.0095,0.7195,0.0304,3.72,0.2244,4.3301,26.2,6043.7,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1200,8500,69.0,35,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1200+QV=40,Phase 2,hardware,600.0,4,1,0.3509,0.0232,0.6692,0.0418,4.04,0.3978,4.3301,13.9,565.1,1,0.0,1.4,OK,32.0,20.0,5.0,20,2.0,10,1200,8500,69.0,40,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1300+QV=12,Phase 2,hardware,600.0,4,1,0.1757,0.001,0.1173,0.0008,2.46,0.0575,4.3301,20.4,3078.7,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1300,8500,69.0,12,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1300+QV=14,Phase 2,hardware,600.0,4,1,0.1771,0.001,0.1209,0.0008,2.54,0.0543,4.3301,14.5,965.4,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1300,8500,69.0,14,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1300+QV=18,Phase 2,hardware,600.0,4,1,0.1792,0.0006,0.1222,0.0007,2.78,0.0386,4.3301,16.0,1662.3,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1300,8500,69.0,18,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1300+QV=20,Phase 2,hardware,600.0,4,1,0.1779,0.0008,0.1267,0.0008,2.87,0.0456,4.3301,28.1,3055.0,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1300,8500,69.0,20,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1300+QV=16,Phase 2,hardware,600.0,4,1,0.1779,0.0009,0.1164,0.0008,2.61,0.0515,4.3301,28.3,3045.9,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1300,8500,69.0,16,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1300+QV=24,Phase 2,hardware,600.0,4,1,0.1784,0.0007,0.1321,0.0009,3.07,0.041,4.3301,11.1,71.2,1,0.0,1.2,OK,32.0,20.0,5.0,20,2.0,10,1300,8500,69.0,24,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1300+QV=26,Phase 2,hardware,600.0,4,1,0.1784,0.0007,0.1282,0.0009,3.11,0.0407,4.3301,23.9,4115.5,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1300,8500,69.0,26,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1300+QV=28,Phase 2,hardware,600.0,4,1,0.3088,0.0193,0.5793,0.0271,3.71,0.4188,4.3301,18.4,5194.0,1,0.0,1.4,OK,32.0,20.0,5.0,20,2.0,10,1300,8500,69.0,28,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1300+QV=22,Phase 2,hardware,600.0,4,1,0.1799,0.0007,0.1205,0.0008,2.97,0.0413,4.3301,29.6,3085.5,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1300,8500,69.0,22,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1300+QV=30,Phase 2,hardware,600.0,4,1,0.4367,0.0358,0.9112,0.0866,4.19,0.6128,4.3301,11.6,153.6,1,0.0,1.2,OK,32.0,20.0,5.0,20,2.0,10,1300,8500,69.0,30,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1300+QV=32,Phase 2,hardware,600.0,4,1,0.1828,0.0053,0.3339,0.0087,3.84,0.143,4.3301,13.0,162.7,1,0.0,1.5,OK,32.0,20.0,5.0,20,2.0,10,1300,8500,69.0,32,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1300+QV=40,Phase 2,hardware,600.0,4,1,0.3695,0.0234,0.6832,0.042,4.16,0.402,4.3301,25.9,9314.5,1,0.0,1.4,OK,32.0,20.0,5.0,20,2.0,10,1300,8500,69.0,40,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1300+QV=35,Phase 2,hardware,600.0,4,1,0.2668,0.0095,0.7411,0.0309,3.73,0.2251,4.3301,28.8,4046.4,1,0.0,1.5,OK,32.0,20.0,5.0,20,2.0,10,1300,8500,69.0,35,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1400+QV=12,Phase 2,hardware,600.0,4,1,0.1763,0.0011,0.1151,0.0008,2.48,0.0582,4.3301,24.7,5059.2,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1400,8500,69.0,12,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1400+QV=14,Phase 2,hardware,600.0,4,1,0.1771,0.001,0.1176,0.0008,2.55,0.0542,4.3301,19.1,3045.5,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1400,8500,69.0,14,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1400+QV=16,Phase 2,hardware,600.0,4,1,0.1785,0.0009,0.1216,0.0008,2.59,0.0519,4.3301,11.0,56.0,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1400,8500,69.0,16,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1400+QV=18,Phase 2,hardware,600.0,4,1,0.1791,0.0007,0.1244,0.0008,2.73,0.039,4.3301,37.6,5058.8,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1400,8500,69.0,18,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1400+QV=20,Phase 2,hardware,600.0,4,1,0.1789,0.0008,0.1229,0.0008,2.89,0.0458,4.3301,10.3,53.5,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1400,8500,69.0,20,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1400+QV=22,Phase 2,hardware,600.0,4,1,0.1785,0.0007,0.1271,0.0008,2.97,0.0404,4.3301,11.3,82.4,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1400,8500,69.0,22,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1400+QV=24,Phase 2,hardware,600.0,4,1,0.1798,0.0007,0.1264,0.0008,3.03,0.0409,4.3301,16.7,1086.0,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1400,8500,69.0,24,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1400+QV=26,Phase 2,hardware,600.0,4,1,0.1794,0.0007,0.1325,0.0009,3.11,0.0408,4.3301,29.2,3047.9,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1400,8500,69.0,26,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1400+QV=30,Phase 2,hardware,600.0,4,1,0.2216,0.0076,0.3482,0.0111,3.51,0.1886,4.3301,17.2,4132.2,1,0.0,1.5,OK,32.0,20.0,5.0,20,2.0,10,1400,8500,69.0,30,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1400+QV=28,Phase 2,hardware,600.0,4,1,0.421,0.0316,0.5031,0.0431,3.64,0.6237,4.3301,15.2,2190.6,1,0.0,1.6,OK,32.0,20.0,5.0,20,2.0,10,1400,8500,69.0,28,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1400+QV=35,Phase 2,hardware,600.0,4,1,0.2556,0.0089,0.7063,0.0287,3.75,0.2246,4.3301,32.8,6223.8,1,0.0,1.4,OK,32.0,20.0,5.0,20,2.0,10,1400,8500,69.0,35,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1400+QV=40,Phase 2,hardware,600.0,4,1,0.2769,0.0102,0.6854,0.0302,4.02,0.2224,4.3301,26.6,3167.4,1,0.0,1.4,OK,32.0,20.0,5.0,20,2.0,10,1400,8500,69.0,40,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1400+QV=32,Phase 2,hardware,600.0,4,1,0.4287,0.0315,0.5227,0.039,3.97,0.5863,4.3301,16.4,5132.7,1,0.0,1.4,OK,32.0,20.0,5.0,20,2.0,10,1400,8500,69.0,32,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1500+QV=14,Phase 2,hardware,600.0,4,1,0.1772,0.001,0.1117,0.0008,2.52,0.0551,4.3301,24.7,5048.6,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1500,8500,69.0,14,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1500+QV=12,Phase 2,hardware,600.0,4,1,0.1757,0.0011,0.1153,0.0008,2.43,0.0586,4.3301,20.2,3050.8,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1500,8500,69.0,12,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1500+QV=20,Phase 2,hardware,600.0,4,1,0.1778,0.0006,0.1143,0.0007,2.83,0.0382,4.3301,26.2,4438.0,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1500,8500,69.0,20,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1500+QV=18,Phase 2,hardware,600.0,4,1,0.2514,0.0055,0.4103,0.0096,3.33,0.1654,4.3301,21.1,5599.1,1,0.0,1.4,OK,32.0,20.0,5.0,20,2.0,10,1500,8500,69.0,18,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1500+QV=16,Phase 2,hardware,600.0,4,1,0.1775,0.0007,0.1202,0.0007,2.58,0.0406,4.3301,56.5,7047.7,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1500,8500,69.0,16,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1500+QV=22,Phase 2,hardware,600.0,4,1,0.1792,0.0007,0.1245,0.0008,2.96,0.0405,4.3301,12.9,142.4,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1500,8500,69.0,22,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1500+QV=24,Phase 2,hardware,600.0,4,1,0.1791,0.0007,0.1299,0.0008,3.03,0.041,4.3301,19.7,2055.0,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1500,8500,69.0,24,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1500+QV=26,Phase 2,hardware,600.0,4,1,0.1792,0.0007,0.1316,0.0009,3.11,0.0404,4.3301,27.1,5278.0,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1500,8500,69.0,26,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1500+QV=28,Phase 2,hardware,600.0,4,1,0.1784,0.0007,0.1331,0.0009,3.14,0.0397,4.3301,28.0,3104.1,1,0.0,1.2,OK,32.0,20.0,5.0,20,2.0,10,1500,8500,69.0,28,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1500+QV=30,Phase 2,hardware,600.0,4,1,0.1784,0.0007,0.1337,0.0009,3.2,0.0392,4.3301,19.8,2880.7,1,0.0,1.2,OK,32.0,20.0,5.0,20,2.0,10,1500,8500,69.0,30,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1500+QV=32,Phase 2,hardware,600.0,4,1,0.328,0.0249,0.4865,0.0268,3.95,0.4735,4.3301,17.9,4046.8,1,0.0,1.5,OK,32.0,20.0,5.0,20,2.0,10,1500,8500,69.0,32,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1500+QV=35,Phase 2,hardware,600.0,4,1,0.27,0.0089,0.6637,0.0274,3.76,0.2265,4.3301,22.1,2439.6,1,0.0,2.0,OK,32.0,20.0,5.0,20,2.0,10,1500,8500,69.0,35,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1600+QV=12,Phase 2,hardware,600.0,4,1,0.1762,0.0011,0.1157,0.0008,2.45,0.0593,4.3301,20.0,3044.3,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1600,8500,69.0,12,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1500+QV=40,Phase 2,hardware,600.0,4,1,0.2707,0.0099,0.6702,0.0288,3.9,0.2219,4.3301,18.1,5036.6,1,0.0,1.5,OK,32.0,20.0,5.0,20,2.0,10,1500,8500,69.0,40,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1600+QV=14,Phase 2,hardware,600.0,4,1,0.1764,0.001,0.117,0.0008,2.52,0.0551,4.3301,14.4,430.9,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1600,8500,69.0,14,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1600+QV=18,Phase 2,hardware,600.0,4,1,0.1776,0.0006,0.1214,0.0007,2.71,0.0392,4.3301,13.0,322.7,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1600,8500,69.0,18,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1600+QV=16,Phase 2,hardware,600.0,4,1,0.1772,0.0007,0.1145,0.0007,2.58,0.0409,4.3301,21.5,2641.5,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1600,8500,69.0,16,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1600+QV=24,Phase 2,hardware,600.0,4,1,0.179,0.0007,0.1228,0.0008,2.99,0.0366,4.3301,11.4,61.6,1,0.0,1.4,OK,32.0,20.0,5.0,20,2.0,10,1600,8500,69.0,24,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1600+QV=20,Phase 2,hardware,600.0,4,1,0.1789,0.0006,0.1209,0.0007,2.81,0.0384,4.3301,10.3,64.7,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1600,8500,69.0,20,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1600+QV=22,Phase 2,hardware,600.0,4,1,0.179,0.0007,0.1207,0.0008,2.9,0.0408,4.3301,39.9,3046.5,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1600,8500,69.0,22,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1600+QV=26,Phase 2,hardware,600.0,4,1,0.1784,0.0007,0.127,0.0008,3.04,0.0404,4.3301,28.8,3085.4,1,0.0,1.2,OK,32.0,20.0,5.0,20,2.0,10,1600,8500,69.0,26,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1600+QV=28,Phase 2,hardware,600.0,4,1,0.1784,0.0007,0.1321,0.0009,3.13,0.0404,4.3301,19.0,3043.3,1,0.0,1.2,OK,32.0,20.0,5.0,20,2.0,10,1600,8500,69.0,28,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1600+QV=30,Phase 2,hardware,600.0,4,1,0.1784,0.0007,0.1365,0.0009,3.16,0.0393,4.3301,12.0,629.1,1,0.0,1.2,OK,32.0,20.0,5.0,20,2.0,10,1600,8500,69.0,30,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1600+QV=32,Phase 2,hardware,600.0,4,1,0.3273,0.025,0.493,0.0268,3.88,0.4763,4.3301,19.7,5041.9,1,0.0,1.4,OK,32.0,20.0,5.0,20,2.0,10,1600,8500,69.0,32,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1600+QV=35,Phase 2,hardware,600.0,4,1,0.2599,0.0089,0.7395,0.0294,3.68,0.2282,4.3301,28.2,4329.7,1,0.0,1.6,OK,32.0,20.0,5.0,20,2.0,10,1600,8500,69.0,35,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1600+QV=40,Phase 2,hardware,600.0,4,1,0.3938,0.0231,0.671,0.0407,4.24,0.4126,4.3301,17.8,5880.2,1,0.0,1.5,OK,32.0,20.0,5.0,20,2.0,10,1600,8500,69.0,40,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1800+QV=12,Phase 2,hardware,600.0,4,1,0.1748,0.0011,0.1145,0.0008,2.43,0.0595,4.3301,12.6,49.3,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1800,8500,69.0,12,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1800+QV=16,Phase 2,hardware,600.0,4,1,0.1771,0.0007,0.1153,0.0007,2.57,0.0414,4.3301,20.5,2255.9,1,0.0,1.4,OK,32.0,20.0,5.0,20,2.0,10,1800,8500,69.0,16,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1800+QV=18,Phase 2,hardware,600.0,4,1,0.1775,0.0007,0.1149,0.0007,2.63,0.0398,4.3301,36.6,5066.2,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1800,8500,69.0,18,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
QL=8500+QH=1800+QV=14,Phase 2,hardware,600.0,4,1,0.1758,0.001,0.115,0.0008,2.5,0.056,4.3301,21.4,1243.8,1,0.0,1.3,OK,32.0,20.0,5.0,20,2.0,10,1800,8500,69.0,14,22.0,0.01,0.15,0.95,30,0.02,1,1,10,0.1,0.53,0.3,0.06
