monotonic_time_ns,ros_time_sec,ros_time_nsec,node_name,pid,cache_references,cache_misses,cache_reference_delta,cache_miss_delta,cache_miss_rate_percent,cache_hit_rate_percent,counters_valid
4767571870795,1781364887,905793081,vesc_driver_node,30578,48935082,1956843,2040792,84360,4.133689,95.866311,true
4767571870795,1781364887,905793081,vesc_to_odom_node,30580,87287646,5544226,4428374,274498,6.198618,93.801382,true
4767771872448,1781364888,113058367,ackermann_mux,30586,2086435,40032,0,0,0.000000,-1.000000,true
4767771872448,1781364888,113058367,ackermann_to_vesc_node,30582,72839082,3975127,3472616,192259,5.536431,94.463569,true
4767771872448,1781364888,113058367,ekf_localization,30481,76553459,2334675,3650018,115260,3.157793,96.842207,true
4767771872448,1781364888,113058367,gpu_amcl_cpp,30479,383725843,3403998,2563336,102748,4.008370,95.991630,true
4767771872448,1781364888,113058367,hokuyo_scip_driver,30588,1900390,34662,0,0,0.000000,-1.000000,true
4767771872448,1781364888,113058367,lateral_planner_node,30719,879585675,4623614,64494690,332515,0.515570,99.484430,true
4767771872448,1781364888,113058367,lifecycle_manager_map,30576,2841987,77755,0,0,0.000000,-1.000000,true
4767771872448,1781364888,113058367,map_server,30574,186873118,491466,146595,5801,3.957161,96.042839,true
4767771872448,1781364888,113058367,odom_fused,30477,38787417,1804904,1623714,84520,5.205350,94.794650,true
4767771872448,1781364888,113058367,performance_monitor,30485,5363976,161542,42141,1594,3.782540,96.217460,true
4767771872448,1781364888,113058367,pipeline_latency_monitor,30483,63104569,2111136,2695745,92607,3.435303,96.564697,true
4767771872448,1781364888,113058367,scan_splitter_node,30590,30963128,544731,583456,25093,4.300753,95.699247,true
4767771872448,1781364888,113058367,static_baselink_to_imu,30631,1361740,22548,0,0,0.000000,-1.000000,true
4767771872448,1781364888,113058367,static_baselink_to_laser,30612,654767,13235,0,0,0.000000,-1.000000,true
4767771872448,1781364888,113058367,system_monitor,30584,674209632,14941890,31916448,724203,2.269059,97.730941,true
4767771872448,1781364888,113058367,vesc_driver_node,30578,50994850,2042880,2059768,86037,4.177024,95.822976,true
4767771872448,1781364888,113058367,vesc_to_odom_node,30580,91905791,5831292,4618145,287066,6.216046,93.783954,true
4767971880371,1781364888,305805217,ackermann_mux,30586,2086435,40032,0,0,0.000000,-1.000000,true
4767971880371,1781364888,305805217,ackermann_to_vesc_node,30582,76196171,4159178,3357089,184051,5.482458,94.517542,true
4767971880371,1781364888,305805217,ekf_localization,30481,80024552,2442576,3471093,107901,3.108560,96.891440,true
4767971880371,1781364888,305805217,gpu_amcl_cpp,30479,386130394,3490754,2404551,86756,3.607992,96.392008,true
4767971880371,1781364888,305805217,hokuyo_scip_driver,30588,1900390,34662,0,0,0.000000,-1.000000,true
4767971880371,1781364888,305805217,lateral_planner_node,30719,938100548,4932627,58514873,309013,0.528093,99.471907,true
4767971880371,1781364888,305805217,lifecycle_manager_map,30576,2872521,78947,30534,1192,3.903845,96.096155,true
4767971880371,1781364888,305805217,map_server,30574,187019705,497156,146587,5690,3.881654,96.118346,true
4767971880371,1781364888,305805217,odom_fused,30477,40326352,1882960,1538935,78056,5.072079,94.927921,true
4767971880371,1781364888,305805217,performance_monitor,30485,5363976,161542,0,0,0.000000,-1.000000,true
4767971880371,1781364888,305805217,pipeline_latency_monitor,30483,65541080,2193141,2436511,82005,3.365673,96.634327,true
4767971880371,1781364888,305805217,scan_splitter_node,30590,31422045,563685,458917,18954,4.130159,95.869841,true
4767971880371,1781364888,305805217,static_baselink_to_imu,30631,1361740,22548,0,0,0.000000,-1.000000,true
4767971880371,1781364888,305805217,static_baselink_to_laser,30612,654767,13235,0,0,0.000000,-1.000000,true
4767971880371,1781364888,305805217,system_monitor,30584,703767543,15608412,29557911,666522,2.254970,97.745030,true
4767971880371,1781364888,305805217,vesc_driver_node,30578,52922683,2121040,1927833,78160,4.054293,95.945707,true
4767971880371,1781364888,305805217,vesc_to_odom_node,30580,96276384,6104585,4370593,273293,6.252996,93.747004,true
4768171872069,1781364888,505795891,ackermann_mux,30586,2086435,40032,0,0,0.000000,-1.000000,true
4768171872069,1781364888,505795891,ackermann_to_vesc_node,30582,79619958,4348010,3423787,188832,5.515296,94.484704,true
4768171872069,1781364888,505795891,ekf_localization,30481,83468181,2553901,3443629,111325,3.232781,96.767219,true
4768171872069,1781364888,505795891,gpu_amcl_cpp,30479,388651177,3582129,2520783,91375,3.624866,96.375134,true
4768171872069,1781364888,505795891,hokuyo_scip_driver,30588,1900390,34662,0,0,0.000000,-1.000000,true
4768171872069,1781364888,505795891,lateral_planner_node,30719,999576559,5253353,61476011,320726,0.521709,99.478291,true
4768171872069,1781364888,505795891,lifecycle_manager_map,30576,2872521,78947,0,0,0.000000,-1.000000,true
4768171872069,1781364888,505795891,map_server,30574,187166515,502983,146810,5827,3.969076,96.030924,true
4768171872069,1781364888,505795891,odom_fused,30477,41918382,1963010,1592030,80050,5.028172,94.971828,true
4768171872069,1781364888,505795891,performance_monitor,30485,5363976,161542,0,0,0.000000,-1.000000,true
4768171872069,1781364888,505795891,pipeline_latency_monitor,30483,68157519,2284162,2616439,91021,3.478812,96.521188,true
4768171872069,1781364888,505795891,scan_splitter_node,30590,31945318,584585,523273,20900,3.994091,96.005909,true
4768171872069,1781364888,505795891,static_baselink_to_imu,30631,1361740,22548,0,0,0.000000,-1.000000,true
4768171872069,1781364888,505795891,static_baselink_to_laser,30612,654767,13235,0,0,0.000000,-1.000000,true
4768171872069,1781364888,505795891,system_monitor,30584,734290222,16297141,30522679,688729,2.256450,97.743550,true
4768171872069,1781364888,505795891,vesc_driver_node,30578,54945356,2203575,2022673,82535,4.080492,95.919508,true
4768171872069,1781364888,505795891,vesc_to_odom_node,30580,100786464,6383382,4510080,278797,6.181642,93.818358,true
4768371871032,1781364888,705796870,ackermann_mux,30586,2205215,43474,118780,3442,2.897794,97.102206,true
4768371871032,1781364888,705796870,ackermann_to_vesc_node,30582,83045354,4535116,3425396,187106,5.462317,94.537683,true
4768371871032,1781364888,705796870,ekf_localization,30481,86906938,2665972,3438757,112071,3.259056,96.740944,true
4768371871032,1781364888,705796870,gpu_amcl_cpp,30479,391172341,3673490,2521164,91361,3.623763,96.376237,true
4768371871032,1781364888,705796870,hokuyo_scip_driver,30588,1900390,34662,0,0,0.000000,-1.000000,true
4768371871032,1781364888,705796870,lateral_planner_node,30719,1061012110,5571708,61435551,318355,0.518193,99.481807,true
4768371871032,1781364888,705796870,lifecycle_manager_map,30576,2872521,78947,0,0,0.000000,-1.000000,true
4768371871032,1781364888,705796870,map_server,30574,187313683,508789,147168,5806,3.945151,96.054849,true
4768371871032,1781364888,705796870,odom_fused,30477,43513548,2042517,1595166,79507,4.984246,95.015754,true
4768371871032,1781364888,705796870,performance_monitor,30485,5363976,161542,0,0,0.000000,-1.000000,true
4768371871032,1781364888,705796870,pipeline_latency_monitor,30483,70785575,2374273,2628056,90111,3.428808,96.571192,true
4768371871032,1781364888,705796870,scan_splitter_node,30590,32463102,606106,517784,21521,4.156366,95.843634,true
4768371871032,1781364888,705796870,static_baselink_to_imu,30631,1361740,22548,0,0,0.000000,-1.000000,true
4768371871032,1781364888,705796870,static_baselink_to_laser,30612,654767,13235,0,0,0.000000,-1.000000,true
4768371871032,1781364888,705796870,system_monitor,30584,764815236,16987490,30525014,690349,2.261585,97.738415,true
4768371871032,1781364888,705796870,vesc_driver_node,30578,56967887,2285959,2022531,82384,4.073312,95.926688,true
4768371871032,1781364888,705796870,vesc_to_odom_node,30580,105305371,6666296,4518907,282914,6.260673,93.739327,true
4768571872010,1781364888,905795577,ackermann_mux,30586,2205215,43474,0,0,0.000000,-1.000000,true
4768571872010,1781364888,905795577,ackermann_to_vesc_node,30582,86405808,4715378,3360454,180262,5.364216,94.635784,true
4768571872010,1781364888,905795577,ekf_localization,30481,90318290,2774739,3411352,108767,3.188384,96.811616,true
4768571872010,1781364888,905795577,gpu_amcl_cpp,30479,393611561,3763097,2439220,89607,3.673592,96.326408,true
4768571872010,1781364888,905795577,hokuyo_scip_driver,30588,1900390,34662,0,0,0.000000,-1.000000,true
4768571872010,1781364888,905795577,lateral_planner_node,30719,1122366969,5913295,61354859,341587,0.556740,99.443260,true
4768571872010,1781364888,905795577,lifecycle_manager_map,30576,2872521,78947,0,0,0.000000,-1.000000,true
4768571872010,1781364888,905795577,map_server,30574,187461332,514705,147649,5916,4.006800,95.993200,true
4768571872010,1781364888,905795577,odom_fused,30477,45081341,2122786,1567793,80269,5.119872,94.880128,true
4768571872010,1781364888,905795577,performance_monitor,30485,5363976,161542,0,0,0.000000,-1.000000,true
4768571872010,1781364888,905795577,pipeline_latency_monitor,30483,73377871,2463006,2592296,88733,3.422950,96.577050,true
4768571872010,1781364888,905795577,scan_splitter_node,30590,32993375,627935,530273,21829,4.116559,95.883441,true
4768571872010,1781364888,905795577,static_baselink_to_imu,30631,1361740,22548,0,0,0.000000,-1.000000,true
4768571872010,1781364888,905795577,static_baselink_to_laser,30612,654767,13235,0,0,0.000000,-1.000000,true
4768571872010,1781364888,905795577,system_monitor,30584,792185269,17629391,27370033,641901,2.345269,97.654731,true
4768571872010,1781364888,905795577,vesc_driver_node,30578,58987129,2367640,2019242,81681,4.045132,95.954868,true
4768571872010,1781364888,905795577,vesc_to_odom_node,30580,109659638,6935474,4354267,269178,6.181936,93.818064,true
4768771875642,1781364889,111995213,ackermann_mux,30586,3268512,93166,1063297,49692,4.673389,95.326611,true
4768771875642,1781364889,111995213,ackermann_to_vesc_node,30582,91239507,4983898,4833699,268520,5.555166,94.444834,true
4768771875642,1781364889,111995213,ekf_localization,30481,93899737,2887186,3581447,112447,3.139709,96.860291,true
4768771875642,1781364889,111995213,gpu_amcl_cpp,30479,396307162,3870030,2695601,106933,3.966945,96.033055,true
4768771875642,1781364889,111995213,hokuyo_scip_driver,30588,1900390,34662,0,0,0.000000,-1.000000,true
4768771875642,1781364889,111995213,lateral_planner_node,30719,1186821608,6280262,64454639,366967,0.569341,99.430659,true
4768771875642,1781364889,111995213,lifecycle_manager_map,30576,2872521,78947,0,0,0.000000,-1.000000,true
4768771875642,1781364889,111995213,map_server,30574,187609282,520222,147950,5517,3.728962,96.271038,true
4768771875642,1781364889,111995213,mpcc_hardware_node,30745,0,0,0,0,0.000000,-1.000000,true
4768771875642,1781364889,111995213,odom_fused,30477,46770464,2207984,1689123,85198,5.043919,94.956081,true
4768771875642,1781364889,111995213,performance_monitor,30485,5407010,163230,43034,1688,3.922480,96.077520,true
4768771875642,1781364889,111995213,pipeline_latency_monitor,30483,77812781,2611596,4434910,148590,3.350463,96.649537,true
4768771875642,1781364889,111995213,scan_splitter_node,30590,33587017,652716,593642,24781,4.174401,95.825599,true
4768771875642,1781364889,111995213,static_baselink_to_imu,30631,1361740,22548,0,0,0.000000,-1.000000,true
4768771875642,1781364889,111995213,static_baselink_to_laser,30612,654767,13235,0,0,0.000000,-1.000000,true
4768771875642,1781364889,111995213,system_monitor,30584,829378820,18477876,37193551,848485,2.281269,97.718731,true
4768771875642,1781364889,111995213,vesc_driver_node,30578,62746604,2549584,3759475,181944,4.839612,95.160388,true
4768771875642,1781364889,111995213,vesc_to_odom_node,30580,115088405,7289143,5428767,353669,6.514721,93.485279,true
4768971875207,1781364889,305799734,ackermann_mux,30586,5193418,181137,1924906,87971,4.570145,95.429855,true
4768971875207,1781364889,305799734,ackermann_to_vesc_node,30582,96769309,5297382,5529802,313484,5.668991,94.331009,true
4768971875207,1781364889,305799734,ekf_localization,30481,97323132,2991086,3423395,103900,3.034999,96.965001,true
4768971875207,1781364889,305799734,gpu_amcl_cpp,30479,398783315,3974014,2476153,103984,4.199417,95.800583,true
4768971875207,1781364889,305799734,hokuyo_scip_driver,30588,1900390,34662,0,0,0.000000,-1.000000,true
4768971875207,1781364889,305799734,lateral_planner_node,30719,1245381169,6601802,58559561,321540,0.549082,99.450918,true
4768971875207,1781364889,305799734,lifecycle_manager_map,30576,2902583,80274,30062,1327,4.414211,95.585789,true
4768971875207,1781364889,305799734,map_server,30574,187756283,526155,147001,5933,4.036027,95.963973,true
4768971875207,1781364889,305799734,mpcc_hardware_node,30745,45750757,129730,45750757,129730,0.283558,99.716442,true
4768971875207,1781364889,305799734,odom_fused,30477,48392905,2292985,1622441,85001,5.239081,94.760919,true
4768971875207,1781364889,305799734,performance_monitor,30485,5407010,163230,0,0,0.000000,-1.000000,true
4768971875207,1781364889,305799734,pipeline_latency_monitor,30483,83601259,2791543,5788478,179947,3.108710,96.891290,true
4768971875207,1781364889,305799734,scan_splitter_node,30590,34043331,671664,456314,18948,4.152404,95.847596,true
4768971875207,1781364889,305799734,static_baselink_to_imu,30631,1361740,22548,0,0,0.000000,-1.000000,true
4768971875207,1781364889,305799734,static_baselink_to_laser,30612,654767,13235,0,0,0.000000,-1.000000,true
4768971875207,1781364889,305799734,system_monitor,30584,883880312,19696423,54501492,1218547,2.235805,97.764195,true
4768971875207,1781364889,305799734,vesc_driver_node,30578,67452572,2787704,4705968,238120,5.059958,94.940042,true
4768971875207,1781364889,305799734,vesc_to_odom_node,30580,121116737,7658368,6028332,369225,6.124829,93.875171,true
4769171873717,1781364889,505797571,ackermann_mux,30586,7164532,270590,1971114,89453,4.538195,95.461805,true
4769171873717,1781364889,505797571,ackermann_to_vesc_node,30582,102501354,5624716,5732045,327334,5.710597,94.289403,true
4769171873717,1781364889,505797571,ekf_localization,30481,101305773,3105292,3982641,114206,2.867595,97.132405,true
4769171873717,1781364889,505797571,gpu_amcl_cpp,30479,416103424,4115054,17320109,141040,0.814314,99.185686,true
4769171873717,1781364889,505797571,hokuyo_scip_driver,30588,1900390,34662,0,0,0.000000,-1.000000,true
4769171873717,1781364889,505797571,lateral_planner_node,30719,1307055630,6943781,61674461,341979,0.554490,99.445510,true
4769171873717,1781364889,505797571,lifecycle_manager_map,30576,2902583,80274,0,0,0.000000,-1.000000,true
4769171873717,1781364889,505797571,map_server,30574,187903400,531991,147117,5836,3.966911,96.033089,true
4769171873717,1781364889,505797571,mpcc_hardware_node,30745,92312817,262961,46562060,133231,0.286136,99.713864,true
4769171873717,1781364889,505797571,odom_fused,30477,50086445,2380313,1693540,87328,5.156536,94.843464,true
4769171873717,1781364889,505797571,performance_monitor,30485,5407010,163230,0,0,0.000000,-1.000000,true
4769171873717,1781364889,505797571,pipeline_latency_monitor,30483,90023993,2989508,6422734,197965,3.082254,96.917746,true
4769171873717,1781364889,505797571,scan_splitter_node,30590,34567888,693587,524557,21923,4.179336,95.820664,true
4769171873717,1781364889,505797571,static_baselink_to_imu,30631,1361740,22548,0,0,0.000000,-1.000000,true
4769171873717,1781364889,505797571,static_baselink_to_laser,30612,654767,13235,0,0,0.000000,-1.000000,true
4769171873717,1781364889,505797571,system_monitor,30584,940119692,20960936,56239380,1264513,2.248448,97.751552,true
4769171873717,1781364889,505797571,vesc_driver_node,30578,72399363,3039262,4946791,251558,5.085276,94.914724,true
4769171873717,1781364889,505797571,vesc_to_odom_node,30580,127393926,8041496,6277189,383128,6.103496,93.896504,true
4769371873442,1781364889,705798128,ackermann_mux,30586,9190565,362108,2026033,91518,4.517103,95.482897,true
4769371873442,1781364889,705798128,ackermann_to_vesc_node,30582,108167520,5948423,5666166,323707,5.712981,94.287019,true
4769371873442,1781364889,705798128,ekf_localization,30481,105846536,3227675,4540763,122383,2.695208,97.304792,true
4769371873442,1781364889,705798128,gpu_amcl_cpp,30479,447158417,4302620,31054993,187566,0.603980,99.396020,true
4769371873442,1781364889,705798128,hokuyo_scip_driver,30588,1900390,34662,0,0,0.000000,-1.000000,true
4769371873442,1781364889,705798128,lateral_planner_node,30719,1368790534,7283441,61734904,339660,0.550191,99.449809,true
4769371873442,1781364889,705798128,lifecycle_manager_map,30576,2902583,80274,0,0,0.000000,-1.000000,true
4769371873442,1781364889,705798128,map_server,30574,188051394,537854,147994,5863,3.961647,96.038353,true
4769371873442,1781364889,705798128,mpcc_hardware_node,30745,158715393,401976,66402576,139015,0.209352,99.790648,true
4769371873442,1781364889,705798128,odom_fused,30477,51755482,2465704,1669037,85391,5.116184,94.883816,true
4769371873442,1781364889,705798128,performance_monitor,30485,5407010,163230,0,0,0.000000,-1.000000,true
4769371873442,1781364889,705798128,pipeline_latency_monitor,30483,95993395,3175677,5969402,186169,3.118721,96.881279,true
4769371873442,1781364889,705798128,scan_splitter_node,30590,35081876,714992,513988,21405,4.164494,95.835506,true
4769371873442,1781364889,705798128,static_baselink_to_imu,30631,1361740,22548,0,0,0.000000,-1.000000,true
4769371873442,1781364889,705798128,static_baselink_to_laser,30612,654767,13235,0,0,0.000000,-1.000000,true
4769371873442,1781364889,705798128,system_monitor,30584,995516276,22208929,55396584,1247993,2.252834,97.747166,true
4769371873442,1781364889,705798128,vesc_driver_node,30578,77356256,3288905,4956893,249643,5.036280,94.963720,true
4769371873442,1781364889,705798128,vesc_to_odom_node,30580,133546694,8418828,6152768,377332,6.132719,93.867281,true
4769571873103,1781364889,905797501,ackermann_mux,30586,11122452,450355,1931887,88247,4.567917,95.432083,true
4769571873103,1781364889,905797501,ackermann_to_vesc_node,30582,113832962,6270141,5665442,321718,5.678604,94.321396,true
4769571873103,1781364889,905797501,ekf_localization,30481,110573444,3356175,4726908,128500,2.718479,97.281521,true
4769571873103,1781364889,905797501,gpu_amcl_cpp,30479,482791577,4500664,35633160,198044,0.555786,99.444214,true
4769571873103,1781364889,905797501,hokuyo_scip_driver,30588,1900390,34662,0,0,0.000000,-1.000000,true
4769571873103,1781364889,905797501,lateral_planner_node,30719,1430471172,7620445,61680638,337004,0.546369,99.453631,true
4769571873103,1781364889,905797501,lifecycle_manager_map,30576,2902583,80274,0,0,0.000000,-1.000000,true
4769571873103,1781364889,905797501,map_server,30574,188198854,543657,147460,5803,3.935304,96.064696,true
4769571873103,1781364889,905797501,mpcc_hardware_node,30745,224761425,535558,66046032,133582,0.202256,99.797744,true
4769571873103,1781364889,905797501,odom_fused,30477,53413359,2549918,1657877,84214,5.079629,94.920371,true
4769571873103,1781364889,905797501,performance_monitor,30485,5407010,163230,0,0,0.000000,-1.000000,true
4769571873103,1781364889,905797501,pipeline_latency_monitor,30483,102406935,3369220,6413540,193543,3.017725,96.982275,true
4769571873103,1781364889,905797501,scan_splitter_node,30590,35591437,736378,509561,21386,4.196946,95.803054,true
4769571873103,1781364889,905797501,static_baselink_to_imu,30631,1361740,22548,0,0,0.000000,-1.000000,true
4769571873103,1781364889,905797501,static_baselink_to_laser,30612,654767,13235,0,0,0.000000,-1.000000,true
4769571873103,1781364889,905797501,system_monitor,30584,1050987557,23466119,55471281,1257190,2.266380,97.733620,true
4769571873103,1781364889,905797501,vesc_driver_node,30578,82203699,3534444,4847443,245539,5.065330,94.934670,true
4769571873103,1781364889,905797501,vesc_to_odom_node,30580,139705280,8795544,6158586,376716,6.116924,93.883076,true
4769771870649,1781364890,113598703,ackermann_mux,30586,13087105,541347,1964653,90992,4.631454,95.368546,true
4769771870649,1781364890,113598703,ackermann_to_vesc_node,30582,119622926,6597329,5789964,327188,5.650951,94.349049,true
4769771870649,1781364890,113598703,ekf_localization,30481,115528954,3486243,4955510,130068,2.624715,97.375285,true
4769771870649,1781364890,113598703,gpu_amcl_cpp,30479,524288942,4713771,41497365,213107,0.513543,99.486457,true
4769771870649,1781364890,113598703,hokuyo_scip_driver,30588,1900390,34662,0,0,0.000000,-1.000000,true
4769771870649,1781364890,113598703,lateral_planner_node,30719,1495176180,7971762,64705008,351317,0.542952,99.457048,true
4769771870649,1781364890,113598703,lifecycle_manager_map,30576,2902583,80274,0,0,0.000000,-1.000000,true
4769771870649,1781364890,113598703,map_server,30574,188345438,549452,146584,5795,3.953365,96.046635,true
4769771870649,1781364890,113598703,mpcc_hardware_node,30745,300201380,679246,75439955,143688,0.190467,99.809533,true
4769771870649,1781364890,113598703,odom_fused,30477,55186374,2640947,1773015,91029,5.134136,94.865864,true
4769771870649,1781364890,113598703,performance_monitor,30485,5449462,164918,42452,1688,3.976256,96.023744,true
4769771870649,1781364890,113598703,pipeline_latency_monitor,30483,109372118,3588006,6965183,218786,3.141138,96.858862,true
4769771870649,1781364890,113598703,scan_splitter_node,30590,36153895,759474,562458,23096,4.106262,95.893738,true
4769771870649,1781364890,113598703,static_baselink_to_imu,30631,1361740,22548,0,0,0.000000,-1.000000,true
4769771870649,1781364890,113598703,static_baselink_to_laser,30612,654767,13235,0,0,0.000000,-1.000000,true
4769771870649,1781364890,113598703,system_monitor,30584,1108001411,24758517,57013854,1292398,2.266814,97.733186,true
4769771870649,1781364890,113598703,vesc_driver_node,30578,87161466,3783023,4957767,248579,5.013931,94.986069,true
4769771870649,1781364890,113598703,vesc_to_odom_node,30580,146091357,9183809,6386077,388265,6.079867,93.920133,true
4769971872289,1781364890,305796943,ackermann_mux,30586,14947702,627151,1860597,85804,4.611638,95.388362,true
4769971872289,1781364890,305796943,ackermann_to_vesc_node,30582,124899982,6895897,5277056,298568,5.657852,94.342148,true
4769971872289,1781364890,305796943,ekf_localization,30481,120121861,3604297,4592907,118054,2.570355,97.429645,true
4769971872289,1781364890,305796943,gpu_amcl_cpp,30479,557777730,4901128,33488788,187357,0.559462,99.440538,true
4769971872289,1781364890,305796943,hokuyo_scip_driver,30588,1900390,34662,0,0,0.000000,-1.000000,true
4769971872289,1781364890,305796943,lateral_planner_node,30719,1553768891,8287867,58592711,316105,0.539495,99.460505,true
4769971872289,1781364890,305796943,lifecycle_manager_map,30576,2932850,81545,30267,1271,4.199293,95.800707,true
4769971872289,1781364890,305796943,map_server,30574,188492934,555208,147496,5756,3.902479,96.097521,true
4769971872289,1781364890,305796943,mpcc_hardware_node,30745,379049070,818312,78847690,139066,0.176373,99.823627,true
4769971872289,1781364890,305796943,odom_fused,30477,56799219,2722967,1612845,82020,5.085424,94.914576,true
4769971872289,1781364890,305796943,performance_monitor,30485,5449462,164918,0,0,0.000000,-1.000000,true
4769971872289,1781364890,305796943,pipeline_latency_monitor,30483,115515043,3769988,6142925,181982,2.962465,97.037535,true
4769971872289,1781364890,305796943,scan_splitter_node,30590,36597955,777237,444060,17763,4.000135,95.999865,true
4769971872289,1781364890,305796943,static_baselink_to_imu,30631,1361740,22548,0,0,0.000000,-1.000000,true
4769971872289,1781364890,305796943,static_baselink_to_laser,30612,654767,13235,0,0,0.000000,-1.000000,true
4769971872289,1781364890,305796943,system_monitor,30584,1160370785,25942080,52369374,1183563,2.260029,97.739971,true
4769971872289,1781364890,305796943,vesc_driver_node,30578,91861628,4019709,4700162,236686,5.035699,94.964301,true
4769971872289,1781364890,305796943,vesc_to_odom_node,30580,151927601,9537848,5836244,354039,6.066213,93.933787,true
4770171872425,1781364890,505795735,ackermann_mux,30586,16916780,717019,1969078,89868,4.563963,95.436037,true
4770171872425,1781364890,505795735,ackermann_to_vesc_node,30582,130463500,7211716,5563518,315819,5.676606,94.323394,true
4770171872425,1781364890,505795735,ekf_localization,30481,124891920,3728243,4770059,123946,2.598416,97.401584,true
4770171872425,1781364890,505795735,gpu_amcl_cpp,30479,596160798,5102731,38383068,201603,0.525239,99.474761,true
4770171872425,1781364890,505795735,hokuyo_scip_driver,30588,1900390,34662,0,0,0.000000,-1.000000,true
4770171872425,1781364890,505795735,lateral_planner_node,30719,1615441719,8624050,61672828,336183,0.545107,99.454893,true
4770171872425,1781364890,505795735,lifecycle_manager_map,30576,2932850,81545,0,0,0.000000,-1.000000,true
4770171872425,1781364890,505795735,map_server,30574,188639727,561075,146793,5867,3.996785,96.003215,true
4770171872425,1781364890,505795735,mpcc_hardware_node,30745,461456787,959348,82407717,141036,0.171144,99.828856,true
4770171872425,1781364890,505795735,odom_fused,30477,58467202,2807561,1667983,84594,5.071634,94.928366,true
4770171872425,1781364890,505795735,performance_monitor,30485,5449462,164918,0,0,0.000000,-1.000000,true
4770171872425,1781364890,505795735,pipeline_latency_monitor,30483,122178587,3974424,6663544,204436,3.067977,96.932023,true
4770171872425,1781364890,505795735,scan_splitter_node,30590,37142869,798643,544914,21406,3.928326,96.071674,true
4770171872425,1781364890,505795735,static_baselink_to_imu,30631,1361740,22548,0,0,0.000000,-1.000000,true
4770171872425,1781364890,505795735,static_baselink_to_laser,30612,654767,13235,0,0,0.000000,-1.000000,true
4770171872425,1781364890,505795735,system_monitor,30584,1214982210,27183708,54611425,1241628,2.273568,97.726432,true
4770171872425,1781364890,505795735,vesc_driver_node,30578,96828345,4267338,4966717,247629,4.985768,95.014232,true
4770171872425,1781364890,505795735,vesc_to_odom_node,30580,157984967,9906727,6057366,368879,6.089759,93.910241,true
4770371872240,1781364890,705797503,ackermann_mux,30586,18859330,804455,1942550,87436,4.501094,95.498906,true
4770371872240,1781364890,705797503,ackermann_to_vesc_node,30582,135957762,7523000,5494262,311284,5.665620,94.334380,true
4770371872240,1781364890,705797503,ekf_localization,30481,129631572,3850570,4739652,122327,2.580928,97.419072,true
4770371872240,1781364890,705797503,gpu_amcl_cpp,30479,643318488,5310251,47157690,207520,0.440055,99.559945,true
4770371872240,1781364890,705797503,hokuyo_scip_driver,30588,1900390,34662,0,0,0.000000,-1.000000,true
4770371872240,1781364890,705797503,lateral_planner_node,30719,1677051479,8948864,61609760,324814,0.527212,99.472788,true
4770371872240,1781364890,705797503,lifecycle_manager_map,30576,2932850,81545,0,0,0.000000,-1.000000,true
4770371872240,1781364890,705797503,map_server,30574,188787613,566812,147886,5737,3.879339,96.120661,true
4770371872240,1781364890,705797503,mpcc_hardware_node,30745,568991469,1102994,107534682,143646,0.133581,99.866419,true
4770371872240,1781364890,705797503,odom_fused,30477,60122479,2891581,1655277,84020,5.075888,94.924112,true
4770371872240,1781364890,705797503,performance_monitor,30485,5449462,164918,0,0,0.000000,-1.000000,true
4770371872240,1781364890,705797503,pipeline_latency_monitor,30483,128813616,4177746,6635029,203322,3.064372,96.935628,true
4770371872240,1781364890,705797503,scan_splitter_node,30590,37703995,820211,561126,21568,3.843700,96.156300,true
4770371872240,1781364890,705797503,static_baselink_to_imu,30631,1361740,22548,0,0,0.000000,-1.000000,true
4770371872240,1781364890,705797503,static_baselink_to_laser,30612,654767,13235,0,0,0.000000,-1.000000,true
4770371872240,1781364890,705797503,system_monitor,30584,1268323096,28388231,53340886,1204523,2.258161,97.741839,true
4770371872240,1781364890,705797503,vesc_driver_node,30578,101640987,4508298,4812642,240960,5.006813,94.993187,true
4770371872240,1781364890,705797503,vesc_to_odom_node,30580,164073554,10278741,6088587,372014,6.110022,93.889978,true
4770571871096,1781364890,905794630,ackermann_mux,30586,20769694,893211,1910364,88756,4.646026,95.353974,true
4770571871096,1781364890,905794630,ackermann_to_vesc_node,30582,141536469,7836533,5578707,313533,5.620173,94.379827,true
4770571871096,1781364890,905794630,ekf_localization,30481,134463887,3977056,4832315,126486,2.617503,97.382497,true
4770571871096,1781364890,905794630,gpu_amcl_cpp,30479,686322669,5513945,43004181,203694,0.473661,99.526339,true
4770571871096,1781364890,905794630,hokuyo_scip_driver,30588,1900390,34662,0,0,0.000000,-1.000000,true
4770571871096,1781364890,905794630,lateral_planner_node,30719,1738769720,9278954,61718241,330090,0.534834,99.465166,true
4770571871096,1781364890,905794630,lifecycle_manager_map,30576,2932850,81545,0,0,0.000000,-1.000000,true
4770571871096,1781364890,905794630,map_server,30574,188935270,572467,147657,5655,3.829822,96.170178,true
4770571871096,1781364890,905794630,mpcc_hardware_node,30745,651362499,1243486,82371030,140492,0.170560,99.829440,true
4770571871096,1781364890,905794630,odom_fused,30477,61808616,2977103,1686137,85522,5.072067,94.927933,true
4770571871096,1781364890,905794630,performance_monitor,30485,5449462,164918,0,0,0.000000,-1.000000,true
4770571871096,1781364890,905794630,pipeline_latency_monitor,30483,135735757,4395991,6922141,218245,3.152854,96.847146,true
