monotonic_time_ns,ros_time_sec,ros_time_nsec,node_name,pid,cpu_percent
4763571872219,1781364883,905794473,ekf_localization,30481,0.833
4763571872219,1781364883,905794473,gpu_amcl_cpp,30479,10.833
4763571872219,1781364883,905794473,hokuyo_scip_driver,30588,0.000
4763571872219,1781364883,905794473,lifecycle_manager_map,30576,0.000
4763571872219,1781364883,905794473,map_server,30574,0.000
4763571872219,1781364883,905794473,odom_fused,30477,1.667
4763571872219,1781364883,905794473,performance_monitor,30485,0.833
4763571872219,1781364883,905794473,pipeline_latency_monitor,30483,0.833
4763571872219,1781364883,905794473,scan_splitter_node,30590,2.500
4763571872219,1781364883,905794473,static_baselink_to_imu,30631,0.000
4763571872219,1781364883,905794473,static_baselink_to_laser,30612,0.000
4763571872219,1781364883,905794473,system_monitor,30584,3.333
4763571872219,1781364883,905794473,vesc_driver_node,30578,2.500
4763571872219,1781364883,905794473,vesc_to_odom_node,30580,0.833
4763771870246,1781364884,112117695,ackermann_mux,30586,0.000
4763771870246,1781364884,112117695,ackermann_to_vesc_node,30582,0.833
4763771870246,1781364884,112117695,ekf_localization,30481,0.833
4763771870246,1781364884,112117695,gpu_amcl_cpp,30479,1.667
4763771870246,1781364884,112117695,hokuyo_scip_driver,30588,0.000
4763771870246,1781364884,112117695,lifecycle_manager_map,30576,0.000
4763771870246,1781364884,112117695,map_server,30574,0.000
4763771870246,1781364884,112117695,odom_fused,30477,0.833
4763771870246,1781364884,112117695,performance_monitor,30485,0.833
4763771870246,1781364884,112117695,pipeline_latency_monitor,30483,0.000
4763771870246,1781364884,112117695,scan_splitter_node,30590,0.000
4763771870246,1781364884,112117695,static_baselink_to_imu,30631,0.000
4763771870246,1781364884,112117695,static_baselink_to_laser,30612,0.000
4763771870246,1781364884,112117695,system_monitor,30584,2.500
4763771870246,1781364884,112117695,vesc_driver_node,30578,2.500
4763771870246,1781364884,112117695,vesc_to_odom_node,30580,1.667
4763971886735,1781364884,305811870,ackermann_mux,30586,0.833
4763971886735,1781364884,305811870,ackermann_to_vesc_node,30582,2.500
4763971886735,1781364884,305811870,ekf_localization,30481,1.667
4763971886735,1781364884,305811870,gpu_amcl_cpp,30479,1.667
4763971886735,1781364884,305811870,hokuyo_scip_driver,30588,0.833
4763971886735,1781364884,305811870,lifecycle_manager_map,30576,1.667
4763971886735,1781364884,305811870,map_server,30574,1.667
4763971886735,1781364884,305811870,odom_fused,30477,1.667
4763971886735,1781364884,305811870,performance_monitor,30485,1.667
4763971886735,1781364884,305811870,pipeline_latency_monitor,30483,2.500
4763971886735,1781364884,305811870,scan_splitter_node,30590,1.667
4763971886735,1781364884,305811870,static_baselink_to_imu,30631,0.833
4763971886735,1781364884,305811870,static_baselink_to_laser,30612,0.833
4763971886735,1781364884,305811870,system_monitor,30584,3.333
4763971886735,1781364884,305811870,vesc_driver_node,30578,2.500
4763971886735,1781364884,305811870,vesc_to_odom_node,30580,2.500
4764171868215,1781364884,505789605,ackermann_mux,30586,0.000
4764171868215,1781364884,505789605,ackermann_to_vesc_node,30582,0.000
4764171868215,1781364884,505789605,ekf_localization,30481,0.000
4764171868215,1781364884,505789605,gpu_amcl_cpp,30479,0.833
4764171868215,1781364884,505789605,hokuyo_scip_driver,30588,0.000
4764171868215,1781364884,505789605,lifecycle_manager_map,30576,0.000
4764171868215,1781364884,505789605,map_server,30574,0.000
4764171868215,1781364884,505789605,odom_fused,30477,0.000
4764171868215,1781364884,505789605,performance_monitor,30485,0.833
4764171868215,1781364884,505789605,pipeline_latency_monitor,30483,0.000
4764171868215,1781364884,505789605,scan_splitter_node,30590,0.000
4764171868215,1781364884,505789605,static_baselink_to_imu,30631,0.833
4764171868215,1781364884,505789605,static_baselink_to_laser,30612,0.000
4764171868215,1781364884,505789605,system_monitor,30584,0.833
4764171868215,1781364884,505789605,vesc_driver_node,30578,0.833
4764171868215,1781364884,505789605,vesc_to_odom_node,30580,0.000
4764371871328,1781364884,705794478,ackermann_mux,30586,0.000
4764371871328,1781364884,705794478,ackermann_to_vesc_node,30582,1.667
4764371871328,1781364884,705794478,ekf_localization,30481,0.833
4764371871328,1781364884,705794478,gpu_amcl_cpp,30479,0.833
4764371871328,1781364884,705794478,hokuyo_scip_driver,30588,0.000
4764371871328,1781364884,705794478,lifecycle_manager_map,30576,0.000
4764371871328,1781364884,705794478,map_server,30574,0.833
4764371871328,1781364884,705794478,odom_fused,30477,0.000
4764371871328,1781364884,705794478,performance_monitor,30485,0.000
4764371871328,1781364884,705794478,pipeline_latency_monitor,30483,0.833
4764371871328,1781364884,705794478,scan_splitter_node,30590,1.667
4764371871328,1781364884,705794478,static_baselink_to_imu,30631,0.000
4764371871328,1781364884,705794478,static_baselink_to_laser,30612,0.833
4764371871328,1781364884,705794478,system_monitor,30584,3.333
4764371871328,1781364884,705794478,vesc_driver_node,30578,2.500
4764371871328,1781364884,705794478,vesc_to_odom_node,30580,1.667
4764571871688,1781364884,905793526,ackermann_mux,30586,0.000
4764571871688,1781364884,905793526,ackermann_to_vesc_node,30582,0.833
4764571871688,1781364884,905793526,ekf_localization,30481,1.667
4764571871688,1781364884,905793526,gpu_amcl_cpp,30479,0.000
4764571871688,1781364884,905793526,hokuyo_scip_driver,30588,0.000
4764571871688,1781364884,905793526,lifecycle_manager_map,30576,0.000
4764571871688,1781364884,905793526,map_server,30574,0.000
4764571871688,1781364884,905793526,odom_fused,30477,1.667
4764571871688,1781364884,905793526,performance_monitor,30485,0.000
4764571871688,1781364884,905793526,pipeline_latency_monitor,30483,0.000
4764571871688,1781364884,905793526,scan_splitter_node,30590,0.833
4764571871688,1781364884,905793526,static_baselink_to_imu,30631,0.000
4764571871688,1781364884,905793526,static_baselink_to_laser,30612,0.000
4764571871688,1781364884,905793526,system_monitor,30584,2.500
4764571871688,1781364884,905793526,vesc_driver_node,30578,1.667
4764571871688,1781364884,905793526,vesc_to_odom_node,30580,2.500
4764771868334,1781364885,111845275,ackermann_mux,30586,0.000
4764771868334,1781364885,111845275,ackermann_to_vesc_node,30582,0.833
4764771868334,1781364885,111845275,ekf_localization,30481,0.833
4764771868334,1781364885,111845275,gpu_amcl_cpp,30479,0.833
4764771868334,1781364885,111845275,hokuyo_scip_driver,30588,0.000
4764771868334,1781364885,111845275,lateral_planner_node,30719,0.000
4764771868334,1781364885,111845275,lifecycle_manager_map,30576,0.000
4764771868334,1781364885,111845275,map_server,30574,0.000
4764771868334,1781364885,111845275,odom_fused,30477,0.833
4764771868334,1781364885,111845275,performance_monitor,30485,0.833
4764771868334,1781364885,111845275,pipeline_latency_monitor,30483,0.833
4764771868334,1781364885,111845275,scan_splitter_node,30590,0.000
4764771868334,1781364885,111845275,static_baselink_to_imu,30631,0.000
4764771868334,1781364885,111845275,static_baselink_to_laser,30612,0.000
4764771868334,1781364885,111845275,system_monitor,30584,2.500
4764771868334,1781364885,111845275,vesc_driver_node,30578,1.667
4764771868334,1781364885,111845275,vesc_to_odom_node,30580,1.667
4764971869873,1781364885,305794623,ackermann_mux,30586,0.833
4764971869873,1781364885,305794623,ackermann_to_vesc_node,30582,2.500
4764971869873,1781364885,305794623,ekf_localization,30481,1.667
4764971869873,1781364885,305794623,gpu_amcl_cpp,30479,1.667
4764971869873,1781364885,305794623,hokuyo_scip_driver,30588,1.667
4764971869873,1781364885,305794623,lateral_planner_node,30719,3.333
4764971869873,1781364885,305794623,lifecycle_manager_map,30576,0.833
4764971869873,1781364885,305794623,map_server,30574,0.000
4764971869873,1781364885,305794623,odom_fused,30477,1.667
4764971869873,1781364885,305794623,performance_monitor,30485,1.667
4764971869873,1781364885,305794623,pipeline_latency_monitor,30483,0.833
4764971869873,1781364885,305794623,scan_splitter_node,30590,1.667
4764971869873,1781364885,305794623,static_baselink_to_imu,30631,0.833
4764971869873,1781364885,305794623,static_baselink_to_laser,30612,0.000
4764971869873,1781364885,305794623,system_monitor,30584,3.333
4764971869873,1781364885,305794623,vesc_driver_node,30578,2.500
4764971869873,1781364885,305794623,vesc_to_odom_node,30580,2.500
4765171871156,1781364885,505793730,ackermann_mux,30586,0.000
