label,phase,raceline,score,tracker_score,fastest_score,promotable,promotable_deficit,promotable_reason,passed,failed,failed_non_speed,scenario_count,scenario_failures,recovery_failures,main_failed,lap_time_est,completed_laps,progress_m,avg_progress_mps,max_steer_change,steer_reversals,max_lat_err,avg_lat_err,max_hdg_err,avg_hdg_err,max_vx,avg_vx,avg_vel_err,max_vel_err,avg_solve_us,max_solve_us,wall_collisions,time_above_5ms,avg_iters,solver_optimal_rate,solver_max_iter_rate,avg_lap_time,status,return_code,scenario_race_status,scenario_race_lap_time_est,scenario_race_avg_progress_mps,scenario_race_avg_lat_err,scenario_race_avg_vx,scenario_race_wall_collisions,scenario_race_failed_non_speed,scenario_race_speed_check_pass,scenario_avoid_single_status,scenario_avoid_single_lap_time_est,scenario_avoid_single_avg_progress_mps,scenario_avoid_single_avg_lat_err,scenario_avoid_single_avg_vx,scenario_avoid_single_wall_collisions,scenario_avoid_single_failed_non_speed,scenario_avoid_single_speed_check_pass,scenario_avoid_double_status,scenario_avoid_double_lap_time_est,scenario_avoid_double_avg_progress_mps,scenario_avoid_double_avg_lat_err,scenario_avoid_double_avg_vx,scenario_avoid_double_wall_collisions,scenario_avoid_double_failed_non_speed,scenario_avoid_double_speed_check_pass,Q_LAT,Q_HDG,Q_VEL,Q_LAT_VEL,Q_YAW,R_STEER,R_ACCEL,W_JERK,W_ACCEL_RATE,RHO,RHO_U,TOL,MAX_ITER,HORIZON,PRED_DT
L=13000+H=3800+V=50+N=14+dt=0.036,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.048075,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.024825,0.00035,0.1188,0.0,1.0961,1.093925,0.081,0.062425,0.61,0.00035,4.49855,4.4994,1770.175,42353.1,0,0.0,2.8,0.9952165,0.0047835,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0919,0.0007,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0959,0.0,0,1,0,13000,3800,50,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,14,0.036
L=13000+H=3800+V=50+N=19+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049975,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.00145,0.0,0.2136,0.0,1.0961,1.0959500000000002,0.0608,0.057525,0.15,5e-05,4.49935,4.4994,1918.4,48865.9,0,0.0,3.1,0.9952585,0.0047415,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0958,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,13000,3800,50,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,19,0.04
L=13000+H=3800+V=53+N=10+dt=0.034,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049375,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.009725,0.00015000000000000001,0.1675,0.0,1.0961,1.095175,0.0657,0.059975,0.3,0.00015000000000000001,4.499175,4.4994,1738.1499999999999,38973.1,0,0.0,2.775,0.99433775,0.00566225,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0002,1.0951,0.0002,0,1,0,EXIT_FAIL,999.0,0.0001,1.0953,0.0001,0,1,0,EXIT_FAIL,999.0,0.0001,1.0952,0.0001,0,1,0,13000,3800,53,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,10,0.034
L=13000+H=3800+V=50+N=25+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049975,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.00145,0.0,0.2136,0.0,1.0961,1.0959500000000002,0.0608,0.057525,0.15,5e-05,4.49935,4.4994,1926.725,39697.5,0,0.0,3.1,0.9952585,0.0047415,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0958,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,13000,3800,50,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,25,0.04
L=13000+H=3800+V=50+N=12+dt=0.032,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,1.0996,status_not_ok|scenario_failure|race_not_ok|race_progress_low,14,4,1,3,1,0,1,503.876025,12,72.18867499999999,1.2031,0.1966,8.75,1.0961,0.58895,0.5631,0.07385,4.52,1.1626750000000001,2.7830250000000003,4.4994,2023.1,44746.7,0,0.0,3.2,0.9884625,0.0115375,8.75205,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0002,1.0945,0.0003,0,1,0,OK,8.7383,2.415,0.0797,2.3628,0,0,0,OK,8.7658,2.397,0.0871,2.2873,0,0,0,13000,3800,50,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,12,0.032
L=13000+H=3800+V=50+N=31+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049975,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.00145,0.0,0.2136,0.0,1.0961,1.0959500000000002,0.0608,0.057525,0.15,5e-05,4.49935,4.4994,1925.6,41573.7,0,0.0,3.1,0.9952585,0.0047415,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0958,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,13000,3800,50,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,31,0.04
L=13000+H=3800+V=48+N=30+dt=0.05,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049375,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.011550000000000001,0.00015000000000000001,0.1752,0.0,1.0961,1.095175,0.0694,0.06005,0.37,0.00015000000000000001,4.49915,4.4994,2956.675,47020.5,0,0.0,4.85,0.9730125000000001,0.0269875,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0002,1.0952,0.0002,0,1,0,EXIT_FAIL,999.0,0.0002,1.0943,0.0002,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,13000,3800,48,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,30,0.05
L=13000+H=3800+V=53+N=14+dt=0.036,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049675,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.006425,7.500000000000001e-05,0.103,0.0,1.0961,1.095825,0.0679,0.057749999999999996,0.25,0.0001,4.499225,4.4994,1822.525,37306.6,0,0.0,2.925,0.995417,0.004583,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0958,0.0001,0,1,0,EXIT_FAIL,999.0,0.0001,1.096,0.0002,0,1,0,EXIT_FAIL,999.0,0.0,1.0957,0.0,0,1,0,13000,3800,53,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,14,0.036
L=13000+H=3800+V=53+N=19+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049975,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.0018,0.0,0.1303,0.0,1.0961,1.095875,0.0614,0.057624999999999996,0.18,5e-05,4.499325,4.4994,1876.7,32159.7,0,0.0,3.025,0.99524975,0.00475025,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0957,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,13000,3800,53,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,19,0.04
L=13000+H=3800+V=53+N=25+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049975,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.0018,0.0,0.1303,0.0,1.0961,1.095875,0.0614,0.057624999999999996,0.18,5e-05,4.499325,4.4994,1887.425,33862.1,0,0.0,3.025,0.99524975,0.00475025,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0957,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,13000,3800,53,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,25,0.04
L=13000+H=3800+V=53+N=12+dt=0.032,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,1.0996,status_not_ok|scenario_failure|race_not_ok|race_progress_low,14,4,1,3,1,0,1,503.802925,13,73.47045,1.22445,0.1966,9.5,1.0961,0.5861,0.5606,0.07502500000000001,4.62,1.184475,2.769075,4.4994,2059.375,37729.1,0,0.0,3.275,0.988904,0.011096,8.60585,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0002,1.0936,0.0003,0,1,0,OK,8.55,2.4591,0.0733,2.4088,0,0,0,OK,8.6617,2.4383,0.0839,2.3285,0,0,0,13000,3800,53,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,12,0.032
L=13000+H=3800+V=53+N=31+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049975,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.0018,0.0,0.1303,0.0,1.0961,1.095875,0.0614,0.057624999999999996,0.18,5e-05,4.499325,4.4994,1880.75,63262.5,0,0.0,3.025,0.99524975,0.00475025,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0957,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,13000,3800,53,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,31,0.04
L=13000+H=3800+V=56+N=10+dt=0.034,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.04985,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.0052,0.0001,0.1111,0.0,1.0961,1.09535,0.0716,0.0599,0.17,0.0001,4.499275,4.4994,1613.5749999999998,51133.8,0,0.0,2.575,0.99594975,0.00405025,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0002,1.0947,0.0002,0,1,0,EXIT_FAIL,999.0,0.0002,1.0945,0.0002,0,1,0,13000,3800,56,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,10,0.034
L=13000+H=3800+V=50+N=30+dt=0.05,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049925,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.0037500000000000003,5e-05,0.2991,0.0,1.0961,1.095825,0.0673,0.057825,0.29,5e-05,4.49925,4.4994,3024.2,84083.1,0,0.0,4.95,0.96882925,0.03117075,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0959,0.0,0,1,0,EXIT_FAIL,999.0,0.0002,1.0957,0.0002,0,1,0,EXIT_FAIL,999.0,0.0,1.0958,0.0,0,1,0,13000,3800,50,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,30,0.05
L=13000+H=3800+V=56+N=14+dt=0.036,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049925,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.00275,5e-05,0.1346,0.0,1.0961,1.096025,0.0705,0.0572,0.13,5e-05,4.4993,4.4994,1762.875,49699.7,0,0.0,2.825,0.99617075,0.00382925,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0002,1.0959,0.0002,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,13000,3800,56,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,14,0.036
L=13000+H=3800+V=56+N=12+dt=0.032,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,12.155016,109.241,12.155016,1,0.0,,15,3,0,3,0,0,0,11.53805,19,129.2892,1.9716,0.1966,10.75,1.0961,0.27959999999999996,0.5658,0.07505,4.56,1.9397000000000002,1.703325,4.4994,2238.2250000000004,48429.9,0,0.0,3.625,0.9830085,0.0169915,11.53805,OK,1,OK,14.584,1.4656,0.4821,1.4809,0,0,0,OK,8.4721,2.4836,0.0714,2.4337,0,0,0,OK,8.5121,2.4716,0.0828,2.3633,0,0,0,13000,3800,56,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,12,0.032
L=13000+H=4200+V=42+N=10+dt=0.034,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.05,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.0,0.0,0.1373,0.0,1.0961,1.0960750000000001,0.0577,0.057,0.05,0.0,4.499375,4.4994,1772.375,36421.1,0,0.0,2.8,0.995625,0.004375,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,13000,4200,42,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,10,0.034
L=13000+H=3800+V=56+N=19+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049725,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.00305,5e-05,0.1994,0.0,1.0961,1.09585,0.0639,0.057875,0.18,5e-05,4.499325,4.4994,1953.7,37230.0,0,0.0,3.125,0.99393725,0.00606275,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0957,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0959,0.0,0,1,0,13000,3800,56,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,19,0.04
L=13000+H=3800+V=56+N=25+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049725,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.00305,5e-05,0.1994,0.0,1.0961,1.09585,0.0639,0.057875,0.18,5e-05,4.499325,4.4994,1955.175,59529.0,0,0.0,3.125,0.99393725,0.00606275,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0957,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0959,0.0,0,1,0,13000,3800,56,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,25,0.04
L=13000+H=3800+V=56+N=31+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049725,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.00305,5e-05,0.1994,0.0,1.0961,1.09585,0.0639,0.057875,0.18,5e-05,4.499325,4.4994,1968.375,39639.4,0,0.0,3.125,0.99393725,0.00606275,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0957,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0959,0.0,0,1,0,13000,3800,56,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,31,0.04
L=13000+H=4200+V=42+N=12+dt=0.032,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,1.306588,status_not_ok|scenario_failure|race_not_ok|race_progress_low|avg_vx_low,13,5,2,3,2,1,1,531.4572494385177,6,35.71565,0.595275,0.1966,3.5,1.0961,0.608325,0.5698,0.14902500000000002,4.4,0.5864250000000001,3.1009249999999997,4.4994,1741.325,41135.0,0,0.0,2.8249999999999997,0.9922875,0.0077125,9.525,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0958,0.0001,0,1,0,OK,9.525,2.2028,0.1301,2.1617,0,0,0,EXIT_FAIL,118.30399775407075,0.1781,0.1116,0.1838,0,1,0,13000,4200,42,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,12,0.032
L=13000+H=3800+V=53+N=30+dt=0.05,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.048037,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.029425,0.000425,0.1823,0.0,1.0961,1.0943,0.0776,0.061924999999999994,0.36,0.000275,4.498725,4.4994,3036.475,49491.4,0,0.0,4.975,0.9697625000000001,0.0302375,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0929,0.0004,0,1,0,EXIT_FAIL,999.0,0.0003,1.0954,0.0003,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,13000,3800,53,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,30,0.05
L=13000+H=4200+V=42+N=14+dt=0.036,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049962,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.001925,2.5e-05,0.1375,0.0,1.0961,1.096025,0.0647,0.0571,0.25,2.5e-05,4.49935,4.4994,1864.5,42911.2,0,0.0,2.975,0.994779,0.005221,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0001,1.0958,0.0001,0,1,0,13000,4200,42,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,14,0.036
L=13000+H=4200+V=42+N=19+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.05,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.00115,0.0,0.1215,0.0,1.0961,1.096,0.0602,0.05735,0.15,0.0,4.49935,4.4994,1667.975,30647.2,0,0.0,2.7,0.9957542500000001,0.0042457499999999995,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0959,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,13000,4200,42,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,19,0.04
L=13000+H=4200+V=42+N=25+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.05,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.00115,0.0,0.1215,0.0,1.0961,1.096,0.0602,0.05735,0.15,0.0,4.49935,4.4994,1670.85,35435.0,0,0.0,2.7,0.9957542500000001,0.0042457499999999995,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0959,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,13000,4200,42,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,25,0.04
L=13000+H=4200+V=42+N=31+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.05,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.00115,0.0,0.1215,0.0,1.0961,1.096,0.0602,0.05735,0.15,0.0,4.49935,4.4994,1666.175,45368.4,0,0.0,2.7,0.9957542500000001,0.0042457499999999995,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0959,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,13000,4200,42,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,31,0.04
L=13000+H=4200+V=45+N=10+dt=0.034,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.05,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,7.5e-05,0.0,0.1221,0.0,1.0961,1.09605,0.0584,0.0571,0.08,0.0,4.49935,4.4994,1794.425,41868.5,0,0.0,2.9000000000000004,0.99469175,0.00530825,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0959,0.0,0,1,0,13000,4200,45,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,10,0.034
L=13000+H=3800+V=56+N=30+dt=0.05,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.04815,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.0249,0.00035,0.1936,0.0,1.0961,1.09515,0.0747,0.0591,0.42,0.0002,4.4989,4.4994,2974.325,63031.9,0,0.0,4.925,0.9718417500000001,0.02815825,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0944,0.0004,0,1,0,EXIT_FAIL,999.0,0.0,1.0959,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0959,0.0,0,1,0,13000,3800,56,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,30,0.05
L=13000+H=4200+V=45+N=14+dt=0.036,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.0481,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.0247,0.00035,0.1398,0.0,1.0961,1.0941750000000001,0.0793,0.06175,0.58,0.0003,4.498625,4.4994,1861.9250000000002,58968.0,0,0.0,2.9250000000000003,0.9950082499999999,0.00499175,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0923,0.0006,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,13000,4200,45,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,14,0.036
L=13000+H=4200+V=45+N=12+dt=0.032,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,1.0998,status_not_ok|scenario_failure|race_not_ok|race_progress_low,14,4,1,3,1,0,1,504.2404,12,66.53045,1.1088,0.1966,8.0,1.0961,0.6125250000000001,0.5599,0.0744,4.54,1.075925,2.886025,4.4994,1892.35,42907.1,0,0.0,3.025,0.98845825,0.01154175,9.480799999999999,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0958,0.0001,0,1,0,OK,9.4233,2.2347,0.1289,2.1937,0,0,0,OK,9.5383,2.2003,0.1296,2.1098,0,0,0,13000,4200,45,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,12,0.032
L=13000+H=4200+V=45+N=19+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.05,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.0009,0.0,0.1661,0.0,1.0961,1.09605,0.0582,0.057,0.13,0.0,4.49935,4.4994,1713.3,32773.6,0,0.0,2.725,0.99621225,0.0037877500000000003,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,13000,4200,45,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,19,0.04
