label,phase,raceline,score,tracker_score,fastest_score,promotable,promotable_deficit,promotable_reason,passed,failed,failed_non_speed,scenario_count,scenario_failures,recovery_failures,main_failed,lap_time_est,completed_laps,progress_m,avg_progress_mps,max_steer_change,steer_reversals,max_lat_err,avg_lat_err,max_hdg_err,avg_hdg_err,max_vx,avg_vx,avg_vel_err,max_vel_err,avg_solve_us,max_solve_us,wall_collisions,time_above_5ms,avg_iters,solver_optimal_rate,solver_max_iter_rate,avg_lap_time,status,return_code,scenario_race_status,scenario_race_lap_time_est,scenario_race_avg_progress_mps,scenario_race_avg_lat_err,scenario_race_avg_vx,scenario_race_wall_collisions,scenario_race_failed_non_speed,scenario_race_speed_check_pass,scenario_avoid_single_status,scenario_avoid_single_lap_time_est,scenario_avoid_single_avg_progress_mps,scenario_avoid_single_avg_lat_err,scenario_avoid_single_avg_vx,scenario_avoid_single_wall_collisions,scenario_avoid_single_failed_non_speed,scenario_avoid_single_speed_check_pass,scenario_avoid_double_status,scenario_avoid_double_lap_time_est,scenario_avoid_double_avg_progress_mps,scenario_avoid_double_avg_lat_err,scenario_avoid_double_avg_vx,scenario_avoid_double_wall_collisions,scenario_avoid_double_failed_non_speed,scenario_avoid_double_speed_check_pass,Q_LAT,Q_HDG,Q_VEL,Q_LAT_VEL,Q_YAW,R_STEER,R_ACCEL,W_JERK,W_ACCEL_RATE,RHO,RHO_U,TOL,MAX_ITER,WALL_END,WALL_STRIDE,WALL_MARGIN,HORIZON,PRED_DT
L=9000+H=3800+V=56+N=14+dt=0.036,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.04985,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.0068000000000000005,7.500000000000001e-05,0.1509,0.0,1.0961,1.0953249999999999,0.0709,0.0597,0.22,0.00015000000000000001,4.499225,4.4994,1094.675,31340.7,0,0.0,3.175,0.9946085,0.0053915000000000005,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0954,0.0001,0,1,0,EXIT_FAIL,999.0,0.0001,1.0958,0.0002,0,1,0,EXIT_FAIL,999.0,0.0002,1.0947,0.0002,0,1,0,9000,3800,56,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,14,1,0.2,14,0.036
L=9000+H=3800+V=56+N=19+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.04995,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.0018249999999999998,2.5e-05,0.2116,0.0,1.0961,1.09585,0.0634,0.0577,0.14,5e-05,4.4993,4.4994,1160.9,45165.7,0,0.0,3.325,0.99217475,0.00782525,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,EXIT_FAIL,999.0,0.0001,1.0958,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0956,0.0001,0,1,0,9000,3800,56,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,19,1,0.2,19,0.04
L=9000+H=3800+V=56+N=12+dt=0.032,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,1200.0,1300.0,1200.0,0,0.0,solver_maxiter_rate_high,15,3,0,3,0,0,0,11.077525,18,134.90865,2.045825,0.1966,6.75,1.0961,0.276475,0.5865,0.080425,4.58,2.029125,1.5728499999999999,4.4994,1336.8,63474.9,0,0.0,3.8,0.98031275,0.01968725,11.077525,OK,1,OK,13.607,1.6212,0.4374,1.6477,0,0,0,OK,8.3986,2.5049,0.0978,2.4756,0,0,0,OK,8.6975,2.436,0.1333,2.3455,0,0,0,9000,3800,56,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,12,1,0.2,12,0.032
L=9000+H=3800+V=48+N=30+dt=0.05,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.048525,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.03505,0.00055,0.2991,0.0,1.0961,1.0906500000000001,0.1015,0.0748,0.47,0.00065,4.4981,4.4994,2875.4,67171.7,0,0.0,8.55,0.8970125,0.1029875,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0003,1.094,0.0003,0,1,0,EXIT_FAIL,999.0,0.0008,1.0886,0.001,0,1,0,EXIT_FAIL,999.0,0.0008,1.086,0.001,0,1,0,9000,3800,48,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,30,1,0.2,30,0.05
L=9000+H=3800+V=56+N=25+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.04995,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.0018249999999999998,2.5e-05,0.2116,0.0,1.0961,1.09585,0.0634,0.0577,0.14,5e-05,4.4993,4.4994,1119.375,34320.6,0,0.0,3.325,0.99217475,0.00782525,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,EXIT_FAIL,999.0,0.0001,1.0958,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0956,0.0001,0,1,0,9000,3800,56,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,25,1,0.2,25,0.04
L=9000+H=3800+V=56+N=31+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.04995,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.0018249999999999998,2.5e-05,0.2116,0.0,1.0961,1.09585,0.0634,0.0577,0.14,5e-05,4.4993,4.4994,1129.125,50124.8,0,0.0,3.325,0.99217475,0.00782525,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,EXIT_FAIL,999.0,0.0001,1.0958,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0956,0.0001,0,1,0,9000,3800,56,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,31,1,0.2,31,0.04
L=9000+H=4200+V=42+N=10+dt=0.034,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049962,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.00125,2.5e-05,0.1233,0.0,1.0961,1.095875,0.0614,0.057800000000000004,0.16,2.5e-05,4.49935,4.4994,1099.5749999999998,51381.8,0,0.0,3.1,0.99328325,0.0067167500000000005,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0958,0.0,0,1,0,EXIT_FAIL,999.0,0.0001,1.0955,0.0001,0,1,0,9000,4200,42,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.034
L=9000+H=4200+V=42+N=14+dt=0.036,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.048062,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.025575,0.00035,0.1416,0.0,1.0961,1.09395,0.0819,0.062525,0.61,0.000375,4.4986,4.4994,1107.65,44466.7,0,0.0,3.275,0.992571,0.007429,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0921,0.0007,0,1,0,EXIT_FAIL,999.0,0.0,1.0959,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0957,0.0,0,1,0,9000,4200,42,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,14,1,0.2,14,0.036
L=9000+H=4200+V=42+N=12+dt=0.032,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,0.0,status_not_ok|scenario_failure|race_not_ok|solver_maxiter_rate_high,13,5,2,3,2,1,1,24.404825,10,76.44477499999999,1.1785999999999999,0.1966,6.75,1.0961,0.590625,0.576,0.08285000000000001,4.41,1.1730749999999999,2.751125,4.4994,1155.35,33548.9,0,0.0,3.275,0.98387925,0.01612075,24.404825,EXIT_FAIL,1,EXIT_FAIL,34.155,0.7636,0.7665,0.7807,0,1,0,OK,10.876,1.9581,0.262,1.9389,0,0,0,EXIT_FAIL,18.4333,1.2291,0.5675,1.192,0,1,0,9000,4200,42,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,12,1,0.2,12,0.032
L=9000+H=4200+V=42+N=19+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.05,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.00115,0.0,0.1855,0.0,1.0961,1.0959,0.0602,0.0576,0.15,0.0,4.4993,4.4994,1104.75,52033.2,0,0.0,3.15,0.992683,0.007317,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0958,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,9000,4200,42,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,19,1,0.2,19,0.04
L=9000+H=4200+V=42+N=25+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.05,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.00115,0.0,0.1855,0.0,1.0961,1.0959,0.0602,0.0576,0.15,0.0,4.4993,4.4994,1058.05,18694.4,0,0.0,3.15,0.992683,0.007317,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0958,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,9000,4200,42,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,25,1,0.2,25,0.04
L=9000+H=4200+V=42+N=31+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.05,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.00115,0.0,0.1855,0.0,1.0961,1.0959,0.0602,0.0576,0.15,0.0,4.4993,4.4994,1054.95,33965.6,0,0.0,3.15,0.992683,0.007317,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0958,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,9000,4200,42,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,31,1,0.2,31,0.04
L=9000+H=3800+V=50+N=30+dt=0.05,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.047462,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.0494,0.00075,0.2706,0.0,1.0961,1.088425,0.0942,0.079575,0.44,0.000775,4.497175,4.4994,2457.3,35127.1,0,0.0,7.35,0.9246085,0.0753915,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0877,0.0007,0,1,0,EXIT_FAIL,999.0,0.0008,1.0887,0.0008,0,1,0,EXIT_FAIL,999.0,0.0008,1.0896,0.0009,0,1,0,9000,3800,50,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,30,1,0.2,30,0.05
L=9000+H=4200+V=45+N=10+dt=0.034,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049838,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.0063,9.999999999999999e-05,0.1396,0.0,1.0961,1.09555,0.0721,0.058825,0.36,0.000125,4.499275,4.4994,1084.2,17617.4,0,0.0,3.175,0.9925539999999999,0.0074459999999999995,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0003,1.0947,0.0004,0,1,0,EXIT_FAIL,999.0,0.0001,1.0953,0.0001,0,1,0,9000,4200,45,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.034
L=9000+H=4200+V=45+N=19+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049725,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.0023,5e-05,0.2109,0.0,1.0961,1.095775,0.0613,0.0579,0.18,5e-05,4.4993,4.4994,1004.85,18311.2,0,0.0,3.0999999999999996,0.9926125,0.0073875,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0956,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0959,0.0,0,1,0,9000,4200,45,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,19,1,0.2,19,0.04
L=9000+H=4200+V=45+N=12+dt=0.032,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,0.048,status_not_ok|scenario_failure|race_not_ok|avg_vx_low|solver_maxiter_rate_high,13,5,2,3,2,1,1,270.1702,8,58.663375,0.898825,0.1966,4.0,1.0961,0.713575,0.5062,0.08357500000000001,4.4,0.9039999999999999,3.179425,4.4994,1108.825,27443.3,0,0.0,3.1999999999999997,0.98645425,0.01354575,27.226933333333335,EXIT_FAIL,1,EXIT_FAIL,36.265,0.6311,0.8278,0.6479,0,1,0,OK,9.1508,2.2902,0.1353,2.2661,0,0,0,EXIT_FAIL,999.0,0.0429,1.0634,0.0541,0,1,0,9000,4200,45,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,12,1,0.2,12,0.032
L=9000+H=3800+V=53+N=30+dt=0.05,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.047462,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.0494,0.00075,0.2706,0.5,1.0961,1.088925,0.0975,0.0785,0.4,0.000775,4.497325,4.4994,2548.825,34440.0,0,0.0,7.8,0.91266675,0.08733325,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0865,0.0009,0,1,0,EXIT_FAIL,999.0,0.0008,1.0897,0.0006,0,1,0,EXIT_FAIL,999.0,0.0008,1.093,0.0007,0,1,0,9000,3800,53,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,30,1,0.2,30,0.05
L=9000+H=4200+V=45+N=14+dt=0.036,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.04805,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.0262,0.000375,0.1407,0.0,1.0961,1.094425,0.0795,0.061375,0.54,0.00035,4.4986999999999995,4.4994,1169.65,39209.1,0,0.0,3.325,0.99241225,0.00758775,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0931,0.0006,0,1,0,EXIT_FAIL,999.0,0.0001,1.0959,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0956,0.0001,0,1,0,9000,4200,45,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,14,1,0.2,14,0.036
L=9000+H=4200+V=45+N=25+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049725,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.0023,5e-05,0.2109,0.0,1.0961,1.095775,0.0613,0.0579,0.18,5e-05,4.4993,4.4994,1042.1,29666.5,0,0.0,3.0999999999999996,0.9926125,0.0073875,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0956,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0959,0.0,0,1,0,9000,4200,45,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,25,1,0.2,25,0.04
L=9000+H=4200+V=45+N=31+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049725,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.0023,5e-05,0.2109,0.0,1.0961,1.095775,0.0613,0.0579,0.18,5e-05,4.4993,4.4994,1086.225,62306.0,0,0.0,3.0999999999999996,0.9926125,0.0073875,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0956,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0959,0.0,0,1,0,9000,4200,45,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,31,1,0.2,31,0.04
L=9000+H=4200+V=48+N=10+dt=0.034,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049913,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.004825,5e-05,0.124,0.0,1.0961,1.0954249999999999,0.0655,0.059275,0.22,7.500000000000001e-05,4.49925,4.4994,1170.75,47437.1,0,0.0,3.325,0.99144975,0.00855025,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0955,0.0,0,1,0,EXIT_FAIL,999.0,0.0001,1.0957,0.0002,0,1,0,EXIT_FAIL,999.0,0.0001,1.095,0.0001,0,1,0,9000,4200,48,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.034
L=9000+H=4200+V=48+N=14+dt=0.036,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049888,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.003625,7.500000000000001e-05,0.1271,0.0,1.0961,1.09585,0.068,0.0579,0.26,7.500000000000001e-05,4.4993,4.4994,1148.075,40566.9,0,0.0,3.275,0.99394975,0.00605025,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0002,1.0957,0.0002,0,1,0,EXIT_FAIL,999.0,0.0001,1.0955,0.0001,0,1,0,9000,4200,48,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,14,1,0.2,14,0.036
L=9000+H=4200+V=48+N=19+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049425,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.0097,0.0001,0.1934,0.0,1.0961,1.0954000000000002,0.0725,0.059325,0.33,0.00015,4.4992,4.4994,1091.9,47398.2,0,0.0,3.225,0.9921375,0.0078625,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0002,1.0949,0.0003,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0958,0.0,0,1,0,9000,4200,48,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,19,1,0.2,19,0.04
L=9000+H=4200+V=48+N=12+dt=0.032,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,0.0,status_not_ok|scenario_failure|solver_maxiter_rate_high,14,4,1,3,1,1,0,23.8885,12,96.018325,1.4174749999999998,0.1966,4.75,1.0961,0.30725,0.5698,0.1451,4.42,1.4247,1.96725,4.4994,1205.825,29641.0,0,0.0,3.45,0.98404975,0.01595025,23.8885,EXIT_FAIL,1,OK,14.597,1.4627,0.4883,1.49,0,0,0,OK,9.145,2.2935,0.1439,2.2703,0,0,0,EXIT_FAIL,57.215,0.451,0.1085,0.4485,0,1,0,9000,4200,48,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,12,1,0.2,12,0.032
L=9000+H=4200+V=48+N=25+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049425,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.0097,0.0001,0.1934,0.0,1.0961,1.0954000000000002,0.0725,0.059325,0.33,0.00015,4.4992,4.4994,1114.575,44389.6,0,0.0,3.225,0.9921375,0.0078625,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0002,1.0949,0.0003,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0958,0.0,0,1,0,9000,4200,48,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,25,1,0.2,25,0.04
L=9000+H=4200+V=48+N=31+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049425,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.0097,0.0001,0.1934,0.0,1.0961,1.0954000000000002,0.0725,0.059325,0.33,0.00015,4.4992,4.4994,1129.075,58830.2,0,0.0,3.225,0.9921375,0.0078625,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0002,1.0949,0.0003,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0958,0.0,0,1,0,9000,4200,48,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,31,1,0.2,31,0.04
L=9000+H=3800+V=56+N=30+dt=0.05,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.047512,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.0494,0.00075,0.2991,0.5,1.0961,1.088775,0.1034,0.078275,0.44,0.000675,4.4971749999999995,4.4994,2569.1,97158.0,0,0.0,8.025,0.9103665,0.0896335,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.089,0.0005,0,1,0,EXIT_FAIL,999.0,0.0008,1.0873,0.0011,0,1,0,EXIT_FAIL,999.0,0.0008,1.0898,0.0006,0,1,0,9000,3800,56,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,30,1,0.2,30,0.05
L=9000+H=4200+V=50+N=10+dt=0.034,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049838,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.00695,9.999999999999999e-05,0.1261,0.0,1.0961,1.09545,0.0689,0.05895,0.33,0.000125,4.4992,4.4994,1009.675,60285.0,0,0.0,2.925,0.9934752499999999,0.00652475,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0959,0.0,0,1,0,EXIT_FAIL,999.0,0.0003,1.0952,0.0003,0,1,0,EXIT_FAIL,999.0,0.0001,1.0948,0.0002,0,1,0,9000,4200,50,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,10,1,0.2,10,0.034
L=9000+H=4200+V=50+N=14+dt=0.036,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049925,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low|solver_maxiter_rate_high,12,6,3,3,3,2,1,999.0,0,0.00245,5e-05,0.1523,0.0,1.0961,1.095725,0.0636,0.0581,0.18,5e-05,4.499325,4.4994,1069.75,50491.5,0,0.0,3.1750000000000003,0.994275,0.005725,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,EXIT_FAIL,999.0,0.0001,1.0957,0.0001,0,1,0,EXIT_FAIL,999.0,0.0001,1.0952,0.0001,0,1,0,9000,4200,50,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.08,100,14,1,0.2,14,0.036
