idx,stamp_ns,status,status_api,iters,out_steer_fp,out_accel_fp,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp
11719,1779174393696108835,0,0,5,-25346,-1285516,-21482,16469,1265301,-101663,-279273,-28521,-1290720
11720,1779174393701022986,0,0,3,-19094,-1224630,-21569,15072,1259248,-93399,-284214,-21882,-1285516
11721,1779174393706050168,0,0,6,-23372,-1366858,-21657,13620,1253847,-85344,-291487,-25738,-1224630
11722,1779174393711031491,0,0,5,-19728,-1427738,-21072,17166,1248447,-76973,-293478,-18643,-1366858
11723,1779174393716049840,0,0,4,-23244,-1447165,-21043,15711,1242928,-69221,-301203,-25516,-1427738
11724,1779174393721052669,0,0,5,-15820,-1504181,-21043,14377,1237350,-60994,-302572,-17003,-1447165
11725,1779174393726118958,0,0,4,-15414,-1456339,-20652,9052,1231119,-53273,-308972,-22433,-1504181
11726,1779174393731042421,0,0,6,-4481,-1567732,-20742,7794,1225482,-45011,-305994,-9270,-1456339
11727,1779174393736057250,0,0,5,-10766,-1433877,-20766,6241,1220082,-37390,-309686,-15942,-1567732
11728,1779174393741034285,0,0,6,-3263,-1484297,-20816,4852,1214681,-29311,-306920,-5607,-1433877
11729,1779174393746137313,0,0,6,-7210,-1434055,-20871,3444,1208806,-21785,-310991,-11583,-1484297
11730,1779174393751148558,0,0,4,-308,-1390605,-20880,1888,1202457,-14008,-310433,-3257,-1434055
11731,1779174393756299621,0,0,6,173,-1566650,-20274,2349,1194920,-6374,-312444,-4058,-1390605
11732,1779174393761327091,0,0,6,8079,-1542500,-20371,1329,1186197,1217,-311623,1651,-1566650
11733,1779174393766123441,0,0,8,9024,-1592734,-20398,126,1178186,8059,-313435,-52,-1542500
11734,1779174393771263367,0,0,9,10192,-1455554,-20414,-1145,1169522,15662,-307982,7329,-1592734
11735,1779174393776828189,0,0,5,9275,-1480502,-19656,-5173,1160264,22955,-305553,1037,-1455554
11736,1779174393781159128,0,0,4,13788,-1360794,-19641,-6465,1154033,29042,-298477,13109,-1480502
11737,1779174393786095392,0,0,3,9701,-1403272,-19708,-7558,1146438,35058,-293755,5167,-1360794
11738,1779174393791046889,0,0,7,23222,-1472157,-19681,-8954,1139613,41414,-281912,15228,-1403272
11739,1779174393796056982,0,0,9,14521,-1439194,-19957,-9063,1133679,46827,-277624,7629,-1472157
11740,1779174393801142600,0,0,4,19899,-1444688,-20023,-9944,1127507,52633,-266974,16934,-1439194
11741,1779174393806384198,0,0,5,17214,-1428040,-18804,-11530,1122523,57657,-262516,10082,-1444688
11742,1779174393811288651,0,0,3,20630,-1394641,-18893,-12240,1118131,62607,-253325,18296,-1428040
11743,1779174393816465957,0,0,4,26188,-1544215,-18976,-12932,1113087,67542,-243166,20090,-1394641
11744,1779174393821037458,0,0,4,23492,-1428766,-19069,-13409,1108755,71575,-236712,20992,-1544215
11745,1779174393826054175,0,0,4,24340,-1419003,-18256,-14733,1103948,76110,-223233,27252,-1428766
11746,1779174393831054316,0,0,2,15448,-1320819,-18181,-15826,1098370,79173,-218720,12590,-1419003
11747,1779174393836054328,0,0,10,38988,-1726788,-18106,-16811,1092614,83058,-196931,28517,-1320819
11748,1779174393841050404,0,0,8,25211,-1573946,-18180,-17068,1086264,85589,-183185,17812,-1726788
11749,1779174393846101012,0,0,8,28617,-1259735,-18246,-17158,1078906,88841,-155468,34501,-1573946
11750,1779174393851049180,0,0,6,17023,-1385694,-18313,-17123,1071785,90238,-141361,18469,-1259735
11751,1779174393856052457,0,0,2,27110,-1385516,-17491,-16290,1064960,92096,-116765,30918,-1385694
11752,1779174393861048917,0,0,3,15711,-1301444,-17544,-16008,1057186,92259,-105407,14813,-1385516
11753,1779174393866036672,0,0,13,33219,-1627351,-17807,-14696,1050540,92869,-84930,25661,-1301444
11754,1779174393871053294,0,0,7,20969,-1262470,-17642,-15064,1044546,92302,-73290,15121,-1627351
11755,1779174393876051130,0,0,7,30942,-1673344,-17363,-12488,1038790,92378,-51682,28415,-1262470
11756,1779174393881045190,0,0,13,23810,-1509606,-17154,-12682,1033331,91479,-38941,20794,-1673344
11757,1779174393886051443,0,0,14,23603,-1327150,-16952,-12804,1028583,90531,-24295,23754,-1509606
11758,1779174393891050271,0,0,9,8235,-1375254,-17234,-10800,1024251,88905,-14363,17756,-1327150
11759,1779174393896150386,0,0,7,10602,-1337150,-17006,-10829,1019801,86840,-5656,14117,-1375254
11760,1779174393901068121,0,0,6,6875,-1326688,-17033,-9719,1015291,84794,4814,15002,-1337150
11761,1779174393906054212,0,0,16,15861,-1562815,-16593,-9720,1010959,82521,14705,14219,-1326688
11762,1779174393911050992,0,0,19,11316,-1327023,-16976,-7069,1006211,80096,24101,13926,-1562815
11763,1779174393916043420,0,0,10,10862,-1572557,-16723,-6909,1000989,77335,32018,10468,-1327023
11764,1779174393921039720,0,0,5,11284,-1256495,-16799,-5276,995352,74780,44512,14594,-1572557
11765,1779174393926058901,0,0,16,10778,-1663237,-17311,-1740,989299,71818,54952,11133,-1256495
11766,1779174393931378969,0,0,22,12369,-1323482,-17220,-242,982890,68733,67690,13436,-1663237
11767,1779174393936048077,0,0,13,7569,-1654383,-16915,112,976837,65554,75865,7939,-1323482
11768,1779174393940968884,0,0,7,8788,-1365730,-18416,7269,970012,62304,84878,10151,-1654383
11769,1779174393946135820,0,0,5,-518,-1613888,-17972,7720,963307,58359,87385,3200,-1365730
11770,1779174393951218943,0,0,5,13521,-1531044,-18226,10739,956957,55194,96156,12290,-1613888
11771,1779174393956377590,0,0,5,-7437,-1380525,-17030,11048,950311,50645,89542,-6517,-1531044
11772,1779174393960966117,0,0,5,2515,-1586707,-17275,14196,944436,47915,97065,10551,-1380525
11773,1779174393966210243,0,0,5,-8830,-1380036,-16778,14653,938145,43355,87111,-9603,-1586707
11774,1779174393971473538,0,0,4,-517,-1678435,-17597,20737,931677,40147,89597,4484,-1380036
11775,1779174393976412170,0,0,5,-11979,-1348240,-16814,21080,926099,36066,79535,-13068,-1678435
