idx,stamp_ns,status,status_api,iters,out_steer_fp,out_accel_fp,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp
7020,1779177384868341508,0,0,3,32951,-806037,7699,-42487,1559343,326801,-246589,32981,-698990
7021,1779177384873343895,0,0,3,34986,-735909,7935,-43164,1554476,328618,-238170,32999,-806037
7022,1779177384878330507,0,0,3,34112,-854356,8050,-43259,1550263,330233,-224538,35095,-735909
7023,1779177384883353567,0,0,3,36148,-814329,6798,-44486,1545634,331307,-206952,34196,-854356
7024,1779177384888332755,0,0,3,35803,-884900,6992,-44859,1540590,331908,-184031,36191,-814329
7025,1779177384893311590,0,0,3,35560,-910638,7058,-44590,1535606,331750,-159380,35883,-884900
7026,1779177384898307834,0,0,2,34824,-933269,7258,-44726,1531155,330808,-134434,35614,-910638
7027,1779177384903485969,0,0,2,33475,-994057,5998,-43487,1526111,328998,-109679,34888,-933269
7028,1779177384908272864,0,0,5,32560,-982347,6201,-43358,1521304,326547,-87510,33540,-994057
7029,1779177384913325141,0,0,10,30563,-1027629,6418,-43126,1516557,323263,-64604,32610,-982347
7030,1779177384918316809,0,0,4,28754,-1071419,6493,-42217,1512462,319264,-42771,30567,-1027629
7031,1779177384923314685,0,0,5,26989,-1156424,6407,-40611,1507952,314570,-21539,28748,-1071419
7032,1779177384928571094,0,0,4,26210,-1076996,6794,-40610,1502018,309067,161,26948,-1156424
7033,1779177384933463016,0,0,5,23499,-1150960,5325,-40634,1495727,303265,19044,26244,-1076996
7034,1779177384938326552,0,0,4,21288,-1159684,5357,-39266,1490624,296900,37612,23440,-1150960
7035,1779177384943330092,0,0,4,18670,-1194759,5548,-38389,1486114,289811,58102,21293,-1159684
7036,1779177384948413410,0,0,3,15801,-1204493,5736,-37372,1481010,281992,80729,18670,-1194759
7037,1779177384953594522,0,0,4,12320,-1277305,4181,-35554,1475966,273339,104705,15815,-1204493
7038,1779177384958384809,0,0,4,9499,-1264144,4353,-34324,1471160,264652,128942,12267,-1277305
7039,1779177384963323547,0,0,5,5643,-1370374,4377,-32312,1466294,255041,152880,9523,-1264144
7040,1779177384968332399,0,0,4,3086,-1341198,4560,-30805,1461784,244591,176140,5620,-1370374
7041,1779177384973334147,0,0,5,-1221,-1476811,4578,-28513,1457036,233589,199816,3087,-1341198
7042,1779177384978306166,0,0,4,-3555,-1424859,4753,-26763,1451992,221983,221287,-1218,-1476811
7043,1779177384983348555,0,0,5,-7070,-1477342,2814,-26083,1446948,209749,240045,-3553,-1424859
7044,1779177384988317726,0,0,4,-10616,-1525443,2789,-23492,1441073,197256,254358,-7075,-1477342
7045,1779177384993338770,0,0,4,-13703,-1521225,2924,-21480,1434545,184329,263730,-10607,-1525443
7046,1779177384998351334,0,0,4,-17667,-1594775,2889,-18755,1427899,171304,270208,-13711,-1521225
7047,1779177385003373114,0,0,4,-19967,-1627239,1382,-14683,1421905,158166,274589,-17658,-1594775
7048,1779177385008348109,0,0,6,-21168,-1679131,1568,-12597,1415912,145233,278905,-19973,-1627239
7049,1779177385013329152,0,0,8,-21829,-1766828,1581,-9776,1409384,132442,282577,-21127,-1679131
7050,1779177385018311956,0,0,9,-13134,-1851569,1763,-7618,1403094,119854,284657,-21797,-1766828
7051,1779177385023317607,0,0,9,-16975,-1797359,1955,-5443,1397041,108077,290253,-12935,-1851569
7052,1779177385028315675,0,0,3,-23134,-1851569,1773,-1770,1391166,96230,289303,-17043,-1797359
7053,1779177385033415345,0,0,6,-27467,-1810737,478,-1573,1384698,84513,286509,-23530,-1851569
7054,1779177385038048796,0,0,4,-33321,-1851569,421,1264,1378111,73856,281444,-27477,-1810737
7055,1779177385043333462,0,0,3,-35370,-1851569,612,3428,1371761,61510,265326,-33167,-1851569
7056,1779177385048396331,0,0,4,-38934,-1851569,781,5498,1365352,50327,251694,-35417,-1851569
7057,1779177385053389470,0,0,3,-42683,-1851569,-502,9918,1359180,39753,235467,-38979,-1851569
7058,1779177385058315696,0,0,2,-46106,-1851569,-277,11780,1352831,29748,215934,-43637,-1851569
7059,1779177385063340004,0,0,3,-47372,-1851569,-252,14403,1346125,20190,194178,-46176,-1851569
7060,1779177385068321943,0,0,3,-48877,-1851569,-22,16103,1339419,11435,172342,-48107,-1851569
7061,1779177385073342411,0,0,2,-49455,-1851569,207,17735,1332892,3389,150260,-48931,-1851569
7062,1779177385078313086,0,0,2,-49881,-1851569,438,19251,1325949,-3806,128112,-49498,-1851569
7063,1779177385083383379,0,0,10,-48261,-1851569,-1236,20076,1318946,-10375,104051,-49912,-1851569
7064,1779177385088316389,0,0,4,-46099,-1851569,-1057,21433,1312893,-15859,80969,-48281,-1851569
7065,1779177385093312440,0,0,3,-43983,-1851569,-865,22693,1306900,-20518,56861,-46107,-1851569
7066,1779177385098453199,0,0,4,-41958,-1851569,-651,23844,1300847,-24396,31181,-44010,-1851569
7067,1779177385103364673,0,0,4,-38594,-1851569,-2052,26347,1294853,-27219,6298,-42016,-1851569
7068,1779177385108344724,0,0,4,-33760,-1851569,-1554,26255,1288266,-29147,-18437,-38601,-1851569
7069,1779177385113307622,0,0,17,-34407,-1851569,-1318,27101,1280908,-30084,-41047,-33851,-1851569
7070,1779177385118324346,0,0,10,-27630,-1851569,-1343,28954,1273787,-30493,-65074,-34649,-1851569
7071,1779177385123355182,0,0,11,-20864,-1851569,-1074,29657,1267081,-29840,-84116,-27852,-1851569
7072,1779177385128319873,0,0,8,-15965,-1851569,-792,30305,1260494,-28291,-100048,-20849,-1851569
7073,1779177385133351605,0,0,2,-13731,-1851569,-1734,30648,1253254,-26054,-116164,-15965,-1851569
7074,1779177385138415082,0,0,14,-15096,-1851569,-1415,31151,1245836,-23334,-134088,-13730,-1851569
7075,1779177385143317436,0,0,3,-14879,-1851569,-1098,31605,1238774,-20455,-154594,-15095,-1851569
7076,1779177385148387601,0,0,13,7525,-1851569,-735,31935,1230763,-17069,-174571,-14879,-1851569
7077,1779177385153398597,0,0,12,9759,-1851569,-1668,34032,1223464,-11870,-179827,7525,-1851569
7078,1779177385158358423,0,0,15,2013,-1837775,-931,33097,1215690,-6625,-188451,9870,-1851569
7079,1779177385163354219,0,0,2,-3292,-1790805,-495,33357,1209341,-1847,-204886,1950,-1837775
7080,1779177385168335230,0,0,2,-5296,-1821486,-375,34862,1203050,2777,-224421,-3404,-1790805
7081,1779177385173353938,0,0,7,-825,-1834016,104,34993,1196760,7588,-243872,-5477,-1821486
7082,1779177385178261795,0,0,8,15553,-1851569,593,35070,1190232,12853,-259164,-1000,-1834016
7083,1779177385183383769,0,0,16,1463,-1537332,-292,32973,1183764,19441,-264248,12670,-1851569
7084,1779177385188314571,0,0,9,2756,-1814159,188,32980,1176405,24919,-279212,1465,-1537332
7085,1779177385193333695,0,0,3,7245,-1573043,704,32934,1169640,30721,-289307,2868,-1814159
7086,1779177385198325075,0,0,1,10429,-1701196,1250,32846,1162935,36791,-293779,7335,-1573043
7087,1779177385203181795,0,0,6,202,-1514158,643,34593,1156526,42567,-297234,10217,-1701196
7088,1779177385208349530,0,0,4,11888,-1801259,1291,34464,1150532,48569,-296952,7465,-1514158
7089,1779177385213416015,0,0,6,6714,-1679104,1944,34288,1143589,52917,-306805,-11551,-1801259
7090,1779177385218340289,0,0,6,9906,-1594005,2591,34188,1136587,58213,-297656,4336,-1679104
7091,1779177385223323796,0,0,5,33320,-1851569,3278,34189,1129703,64464,-273721,24157,-1594005
7092,1779177385228321384,0,0,3,13018,-1466209,4333,32858,1122701,68608,-266264,4038,-1851569
7093,1779177385233357308,0,0,8,21733,-1670071,3375,32879,1115698,73792,-241832,24308,-1466209
7094,1779177385238341167,0,0,3,21422,-1578666,3747,34430,1109526,78103,-221369,23205,-1670071
7095,1779177385243359171,0,0,6,24195,-1681711,4868,33414,1103474,81812,-202315,23205,-1578666
7096,1779177385248339766,0,0,8,29590,-1568264,5649,33831,1097005,85676,-178565,34649,-1681711
7097,1779177385253370890,0,0,12,37167,-1851569,5605,34204,1091249,88898,-159727,26872,-1568264
7098,1779177385258539042,0,0,17,19749,-1351239,6462,34711,1085018,90919,-148939,24157,-1851569
7099,1779177385263324560,0,0,7,15062,-1851569,7239,35347,1078965,92192,-138714,19790,-1351239
7100,1779177385268382213,0,0,3,15543,-1368756,8092,36005,1073268,92914,-126234,14928,-1851569
7101,1779177385273311959,0,0,11,25526,-1851569,8925,36768,1067334,93356,-110269,15751,-1368756
7102,1779177385278313067,0,0,11,26490,-1465708,10128,36333,1061103,94111,-86915,26069,-1851569
7103,1779177385283095289,0,0,4,17083,-1760909,10214,35462,1055347,94314,-67910,26614,-1465708
7104,1779177385288324754,0,0,7,15640,-1475268,11105,36504,1049175,93473,-54811,17238,-1760909
7105,1779177385293334278,0,0,5,9932,-1820880,11941,37673,1041935,92305,-42130,15900,-1475268
7106,1779177385298312217,0,0,23,17687,-1510984,12777,38911,1035704,90589,-30043,11156,-1820880
7107,1779177385303433007,0,0,9,8491,-1829044,12897,41890,1029295,88983,-10391,16634,-1510984
7108,1779177385308460931,0,0,4,8096,-1529836,13769,43364,1021937,86497,4895,8532,-1829044
7109,1779177385313311923,0,0,4,-972,-1805214,14982,43473,1015528,83902,22477,9031,-1529836
7110,1779177385318331367,0,0,6,-637,-1608738,15864,45100,1009356,80261,33217,-1172,-1805214
7111,1779177385323325499,0,0,5,-6715,-1816265,16737,46816,1003066,76583,44629,-610,-1608738
7112,1779177385328326222,0,0,5,-6831,-1687178,17610,48581,997251,72439,50967,-6044,-1816265
7113,1779177385333289473,0,0,4,-10498,-1826621,17296,50362,990960,68344,57452,-7002,-1687178
7114,1779177385338311701,0,0,4,-11868,-1740958,18151,52234,985382,63924,60920,-10479,-1826621
7115,1779177385343309768,0,0,4,-23408,-1712689,19004,54119,979388,59524,64749,-11891,-1740958
7116,1779177385348322172,0,0,3,-31527,-1716467,20278,54470,973632,55197,69859,-23392,-1712689
7117,1779177385353515860,0,0,4,-35683,-1777641,20125,57271,967520,49991,67878,-31478,-1716467
7118,1779177385358282946,0,0,4,-44447,-1693748,20910,59199,961111,44669,63917,-35678,-1777641
7119,1779177385363394712,0,0,4,-57243,-1566332,22199,59483,955295,38663,55612,-44428,-1693748
7120,1779177385368372459,0,0,5,-68045,-1652372,23024,61340,949658,32374,44311,-57297,-1566332
7121,1779177385373609860,0,0,5,-82177,-1332215,23895,63152,943605,25509,29461,-68075,-1652372
7122,1779177385378345202,0,0,8,-102236,-1078467,24621,64932,937374,18970,18975,-82202,-1332215
7123,1779177385383352389,0,0,10,-102236,-772186,24727,65771,931084,11264,271,-102236,-1078467
7124,1779177385388311928,0,0,30,-102236,-532081,25471,67445,925149,4257,-7265,-102236,-772186
7125,1779177385393310571,0,0,44,-102236,-426880,26199,69138,919987,-2401,-9554,-102236,-532081
7126,1779177385398297407,0,0,1,-102236,-361958,26907,70847,914883,-8746,-8301,-102236,-426880
7127,1779177385403338323,0,0,3,-102236,-343513,26710,74960,911026,-14931,-6468,-102236,-361958
7128,1779177385408293254,0,0,3,-102236,-281137,27879,74937,907406,-20800,-4574,-102236,-343513
7129,1779177385413318234,0,0,5,-102236,-275165,28583,76699,904320,-26550,-8131,-102236,-281137
7130,1779177385418359822,0,0,2,-102236,-267908,29275,78432,899810,-32021,-18224,-102236,-275165
7131,1779177385423323041,0,0,1,-102236,-206393,30408,78264,895003,-37007,-34006,-102236,-267908
7132,1779177385428285108,0,0,3,-102236,-152400,31063,79829,889307,-41512,-55079,-102236,-206393
7133,1779177385434281726,0,0,3,-102236,-113495,30884,82256,883550,-46289,-90664,-102236,-152400
7134,1779177385438093686,0,0,1,-102236,-60376,31741,81882,880405,-48704,-97991,-102236,-113495
7135,1779177385443306543,0,0,3,-102236,-37513,32419,83118,876904,-51768,-127924,-102236,-60376
7136,1779177385448283874,0,0,3,-102236,-38561,33037,84280,873581,-54053,-150567,-102236,-37513
7137,1779177385452972238,0,0,3,-102236,-65185,32750,87542,869783,-55750,-167444,-102236,-38561
7138,1779177385458503118,0,0,1,-102236,-17317,34011,86478,865629,-57355,-192328,-102236,-65185
7139,1779177385463311805,0,0,1,-102236,6389,34590,87443,861356,-58279,-205636,-102236,-17317
7140,1779177385468269071,0,0,9,-102236,60743,35695,86342,856668,-58972,-222130,-102236,6389
7141,1779177385473275203,0,0,1,-102236,81608,36307,87117,852217,-59368,-241226,-102236,60743
7142,1779177385478319543,0,0,1,-102236,133151,37409,85787,848242,-59430,-263540,-102236,81608
7143,1779177385483350572,0,0,1,-102236,130808,37073,88669,846461,-59116,-288265,-102236,133151
7144,1779177385488323871,0,0,1,-102236,104787,37685,89124,846521,-58406,-313994,-102236,130808
7145,1779177385493474134,0,0,1,-102236,46842,38334,89416,848598,-57251,-341262,-102236,104787
7146,1779177385498341030,0,0,1,-102236,-5041,39452,87644,852158,-55751,-364067,-102236,46842
7147,1779177385503350426,0,0,1,-102236,-114656,38882,89205,856727,-53868,-385550,-102236,-5041
7148,1779177385508319405,0,0,1,-102236,-214062,40052,87203,861059,-51699,-403015,-102236,-114656
7149,1779177385513283583,0,0,1,-102236,-312762,40691,87229,861059,-49328,-417032,-102236,-214062
7150,1779177385518304787,0,0,1,-102236,-379968,41337,87175,857736,-46809,-428566,-102236,-312762
7151,1779177385523305191,0,0,1,-102236,-391871,41962,87101,850615,-44252,-437704,-102236,-379968
7152,1779177385528277402,0,0,1,-102236,-286013,43113,84886,840824,-41721,-445560,-102236,-391871
7153,1779177385533308590,0,0,1,-102236,-153100,42105,86938,828777,-39212,-453484,-102236,-286013
7154,1779177385538305985,0,0,2,-102236,109786,43239,84635,814713,-36787,-460814,-102236,-153100
7155,1779177385543340342,0,0,1,-102236,280941,43801,84420,800471,-34425,-468000,-102236,109786
7156,1779177385548331529,0,0,1,-102236,427827,44316,84238,788128,-32157,-474574,-102236,280941
7157,1779177385553421695,0,0,1,-102236,498331,44272,83577,786822,-29856,-482169,-102236,427827
7158,1779177385558400530,0,0,1,-102236,492874,45362,81141,793112,-27549,-489248,-102236,498331
