idx,stamp_ns,status,status_api,iters,out_steer_fp,out_accel_fp,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp
2460,1779177906290335144,0,0,1,-102236,1432006,-32184,71662,789374,31473,-556198,-102236,1448419
2461,1779177906295332385,0,0,4,-102236,1447875,-31572,71241,793706,32150,-553029,-102236,1432006
2462,1779177906300336186,0,0,1,-102236,1448595,-30941,70755,800174,32825,-547730,-102236,1447875
2463,1779177906305371540,0,0,1,-102236,1449695,-28831,66874,807948,33482,-541603,-102236,1448595
2464,1779177906310437422,0,0,1,-102236,1402895,-27642,64154,815484,34102,-536992,-102236,1449695
2465,1779177906315416839,0,0,5,-100778,1379293,-26506,61488,819104,34697,-535268,-101537,1402895
2466,1779177906320358559,0,0,1,-100049,1425439,-25907,61013,818748,35283,-537251,-100679,1379293
2467,1779177906325348248,0,0,3,-99049,1472195,-25294,60424,820173,35987,-541647,-99252,1425439
2468,1779177906330347313,0,0,1,-98384,1466705,-24679,59782,827590,36894,-547047,-98105,1472195
2469,1779177906335389483,0,0,1,-99479,1499948,-24555,61013,835067,37944,-553282,-98185,1466705
2470,1779177906340343459,0,0,1,-102044,1475837,-24419,64620,837441,39026,-558315,-98728,1499948
2471,1779177906345386589,0,0,1,-102236,1475162,-23731,63743,841298,40053,-563557,-101242,1475837
2472,1779177906350376758,0,0,1,-102236,1480732,-23051,62849,849310,41149,-565889,-102236,1475162
2473,1779177906355371119,0,0,1,-102236,1481740,-22370,61931,856906,42332,-564773,-102236,1480732
2474,1779177906360591882,0,0,1,-102236,1474771,-20967,59027,859101,43527,-562771,-102236,1481740
2475,1779177906365339616,0,0,1,-100598,1482150,-19870,56377,858804,44574,-558208,-101498,1474771
2476,1779177906370340921,0,0,1,-99046,1520448,-19225,55468,858804,44574,-558208,-99920,1482150
2477,1779177906375338738,0,0,1,-98260,1503990,-18578,54522,867587,46901,-557657,-98444,1520448
2478,1779177906380337580,0,0,1,-97788,1482603,-17931,53555,876607,48243,-557362,-97595,1503990
2479,1779177906385372869,0,0,1,-96763,1461480,-16809,50749,881177,49618,-557281,-97199,1482603
2480,1779177906390350238,0,0,1,-95726,1420303,-16325,49842,886399,51049,-556958,-96179,1461480
2481,1779177906395046611,0,0,1,-97134,1425357,-16208,50801,896309,52456,-555039,-96715,1420303
2482,1779177906400405745,0,0,1,-97999,1474354,-15477,49561,896309,52456,-555039,-97728,1425357
2483,1779177906405398346,0,0,1,-96489,1425470,-14378,46795,906278,55372,-554119,-97894,1474354
2484,1779177906410353986,0,0,1,-95462,1499984,-14164,46733,905329,56709,-554246,-96823,1425470
2485,1779177906415624158,0,0,2,-94891,1531749,-13039,43779,905329,56709,-554246,-96823,1499984
2486,1779177906420473878,0,0,1,-91724,1510187,-12037,41040,908949,58125,-560674,-94604,1531749
2487,1779177906425373742,0,0,1,-89353,1447044,-11470,39926,922598,61578,-566081,-91472,1510187
2488,1779177906430332294,0,0,1,-87891,1464982,-10903,38775,924319,63614,-565374,-89080,1447044
2489,1779177906435131101,0,0,1,-87399,1507826,-10371,37707,924319,63614,-565374,-87877,1464982
2490,1779177906440379097,0,0,1,-87643,1415712,-9178,35896,939332,67862,-558088,-87615,1507826
2491,1779177906445830871,0,0,1,-87305,1415166,-8511,34489,943961,70056,-551519,-87620,1415712
2492,1779177906450380491,0,0,1,-87280,1464555,-8033,33615,941825,71684,-540382,-87469,1415166
2493,1779177906455373316,0,0,1,-87416,1525501,-7480,32497,940578,73181,-537048,-87541,1464555
2494,1779177906460411613,0,0,1,-86363,1553731,-6472,29070,940578,73181,-537048,-87935,1525501
2495,1779177906465339606,0,0,1,-85810,1506366,-6354,29490,958144,76222,-541180,-87004,1553731
2496,1779177906470337999,0,0,1,-85668,1549345,-5834,28261,958144,76222,-541180,-87097,1506366
2497,1779177906475383432,0,0,1,-84904,1534755,-5321,26990,967401,79677,-548723,-86479,1549345
2498,1779177906480347937,0,0,5,-83343,1550024,-4445,24257,967401,79677,-548723,-85499,1534755
2499,1779177906485375546,0,0,1,-81742,1528422,-3949,22968,975887,81609,-550628,-83770,1550024
2500,1779177906490534837,0,0,1,-82470,1526870,-3276,23290,980338,85806,-543919,-82927,1528422
2501,1779177906495366188,0,0,1,-83459,1572811,-2822,22113,980516,87541,-540809,-83826,1526870
2502,1779177906500394662,0,0,1,-83153,1619581,-2342,20789,980516,87541,-540809,-84244,1572811
2503,1779177906505386527,0,0,1,-83243,1587264,-2268,20856,997488,91197,-551138,-84122,1619581
2504,1779177906510345207,0,0,1,-81418,1584256,-1712,17573,1000099,93173,-556296,-83999,1587264
2505,1779177906515354737,0,0,4,-78726,1593860,-925,14780,1000099,93173,-556296,-82292,1584256
2506,1779177906520439019,0,0,4,-77531,1566106,-883,14710,1013451,97665,-555767,-79463,1593860
2507,1779177906525540453,0,0,1,-75740,1528924,-108,11920,1018970,100227,-546917,-77646,1566106
2508,1779177906530420412,0,0,1,-74193,1558412,247,10681,1018970,100227,-546917,-75928,1528924
2509,1779177906535356885,0,0,1,-74279,1597117,606,9418,1017902,104556,-526076,-74911,1558412
2510,1779177906540349230,0,0,1,-74789,1635752,762,9710,1017902,104556,-526076,-74520,1597117
2511,1779177906545337703,0,0,1,-75158,1629381,1108,8437,1026032,106521,-521908,-75075,1635752
2512,1779177906550348064,0,0,2,-75310,1587561,1444,7146,1038316,110205,-520603,-75970,1629381
2513,1779177906555364857,0,0,4,-74542,1601786,1393,7134,1044784,112071,-519534,-75319,1587561
2514,1779177906560362194,0,0,3,-72808,1549848,1471,4911,1053507,114010,-516734,-74542,1601786
2515,1779177906565338539,0,0,2,-70219,1526512,2121,2370,1056059,115960,-510619,-72815,1549848
2516,1779177906570336708,0,0,2,-68129,1557907,2391,1133,1055050,117877,-503327,-70210,1526512
2517,1779177906575337885,0,0,2,-66829,1555899,2652,-106,1059916,119775,-499826,-68126,1557907
2518,1779177906580333078,0,0,2,-65774,1528502,2894,-1342,1068877,121734,-502040,-66830,1555899
2519,1779177906585372496,0,0,2,-63798,1513001,3463,-3900,1072972,123811,-507567,-65785,1528502
2520,1779177906590335752,0,0,2,-62636,1519226,3326,-3537,1075227,126058,-511994,-63796,1513001
2521,1779177906595336353,0,0,2,-61855,1521787,3548,-4876,1080508,128484,-514059,-62661,1519226
2522,1779177906600378779,0,0,2,-61061,1520706,3755,-6206,1086086,131019,-511348,-61857,1521787
2523,1779177906605399828,0,0,4,-60327,1555511,3950,-7502,1085493,133445,-503324,-61059,1520706
2524,1779177906610425358,0,0,3,-59699,1585195,3375,-8445,1086264,135678,-494084,-60331,1555511
2525,1779177906615353382,0,0,2,-58203,1549554,3855,-10848,1093029,137729,-487524,-59699,1585195
2526,1779177906620339999,0,0,2,-56437,1524348,3995,-12062,1099616,139780,-484036,-58202,1549554
2527,1779177906625340376,0,0,2,-55533,1547845,3793,-12058,1104126,141866,-481377,-56435,1524348
2528,1779177906630767830,0,0,2,-54731,1549449,3943,-13462,1109586,144072,-480935,-55526,1547845
2529,1779177906635391979,0,0,2,-52979,1557839,4331,-15665,1109586,144072,-480935,-54730,1549449
2530,1779177906640338083,0,0,2,-52695,1531401,4511,-15254,1115283,148077,-472354,-53187,1557839
2531,1779177906645340764,0,0,3,-52102,1567899,4598,-16420,1115283,148077,-472354,-52632,1531401
2532,1779177906650380278,0,0,2,-51652,1548919,4668,-17585,1123413,152017,-468162,-52323,1567899
2533,1779177906655371983,0,0,3,-51024,1587915,4721,-18751,1123413,152017,-468162,-52350,1548919
2534,1779177906660335303,0,0,2,-48321,1584699,4130,-21012,1130059,155949,-475812,-51087,1587915
2535,1779177906665337696,0,0,3,-44708,1558273,4439,-23398,1133323,158242,-476970,-48278,1584699
2536,1779177906670344569,0,0,2,-41611,1576041,4398,-24571,1133323,158242,-476970,-44713,1558273
2537,1779177906675335122,0,0,2,-40338,1559923,4350,-25708,1138367,163299,-462306,-41890,1576041
2538,1779177906680346572,0,0,3,-40453,1584081,4292,-26800,1139257,165605,-451422,-41057,1559923
2539,1779177906685380037,0,0,2,-39085,1564062,4520,-29026,1143233,167694,-442384,-40460,1584081
2540,1779177906690383678,0,0,3,-39636,1587454,3758,-26631,1148277,169656,-435054,-39085,1564062
2541,1779177906695346295,0,0,3,-39370,1611832,4001,-28763,1148277,169656,-435054,-39638,1587454
2542,1779177906700387504,0,0,2,-38776,1580268,3897,-29752,1156466,173036,-424855,-39572,1611832
2543,1779177906705370633,0,0,2,-38108,1582706,3775,-30685,1159968,174554,-420345,-39446,1580268
2544,1779177906710385666,0,0,2,-36053,1596784,2230,-32404,1163113,176011,-415563,-38842,1582706
2545,1779177906715544765,0,0,3,-32351,1563671,2372,-34518,1166851,177583,-409832,-36066,1596784
2546,1779177906720337780,0,0,2,-30006,1544680,2162,-35307,1171065,179109,-404838,-33031,1563671
2547,1779177906725349421,0,0,3,-28265,1568724,1948,-36190,1171065,179109,-404838,-30673,1544680
2548,1779177906730380679,0,0,2,-26389,1560695,1725,-37091,1175278,180747,-403659,-28339,1568724
2549,1779177906735403008,0,0,2,-24151,1541257,1782,-39129,1178601,182507,-404966,-26430,1560695
2550,1779177906740361369,0,0,2,-22997,1537128,1157,-39937,1182814,186342,-404018,-24925,1541257
2551,1779177906745344977,0,0,2,-21013,1557078,873,-40788,1182814,186342,-404018,-22997,1537128
2552,1779177906750331434,0,0,3,-21707,1597544,273,-40483,1184595,188341,-398134,-22621,1557078
2553,1779177906755367876,0,0,2,-21210,1585537,-21,-41289,1189401,191903,-381853,-22025,1597544
2554,1779177906760343037,0,0,3,-18925,1595516,-675,-43839,1192250,193426,-373083,-21213,1585537
2555,1779177906765334678,0,0,2,-15990,1569753,-730,-45652,1194802,194882,-363271,-18938,1595516
2556,1779177906770448176,0,0,2,-14958,1578876,-1416,-45245,1197472,196282,-352571,-16611,1569753
2557,1779177906775503370,0,0,2,-14018,1576323,-1799,-45874,1200261,197402,-342789,-14973,1578876
2558,1779177906780190111,0,0,2,-12823,1553710,-1883,-47437,1203525,198328,-333489,-14011,1576323
2559,1779177906785468827,0,0,2,-10985,1525257,-2016,-49158,1207323,199303,-325970,-12836,1553710
2560,1779177906790544053,0,0,2,-8963,1515581,-1701,-50288,1207323,199303,-325970,-10985,1525257
2561,1779177906795070665,0,0,3,-10559,1528873,-2670,-48466,1214088,200900,-321622,-10920,1515581
2562,1779177906800406822,0,0,3,-10209,1554544,-3399,-48059,1216699,201773,-323922,-10560,1528873
2563,1779177906805383871,0,0,2,-8832,1565684,-3533,-49687,1216699,201773,-323922,-10210,1554544
2564,1779177906810342583,0,0,3,-4890,1549818,-3866,-53187,1220616,203712,-328324,-8757,1565684
2565,1779177906815355889,0,0,2,-1312,1523346,-4371,-53742,1223701,205058,-324453,-4886,1549818
2566,1779177906820379114,0,0,3,373,1511587,-5153,-53201,1227737,206555,-316223,-1314,1523346
2567,1779177906825336866,0,0,2,749,1505335,-5653,-53673,1230051,207927,-306093,375,1511587
2568,1779177906830411356,0,0,2,568,1512624,-6163,-54121,1231594,209085,-295320,751,1505335
2569,1779177906835384309,0,0,3,3267,1533164,-7205,-58259,1233434,209936,-284632,571,1512624
2570,1779177906840682802,0,0,2,6223,1523595,-7817,-58666,1235036,210560,-273177,3268,1533164
2571,1779177906845341479,0,0,2,7417,1513665,-8383,-58854,1236282,211155,-260335,5598,1523595
2572,1779177906850407809,0,0,2,8541,1522489,-8983,-59074,1236282,211155,-260335,7415,1513665
2573,1779177906855460154,0,0,2,8059,1496370,-9581,-59267,1241979,211804,-240151,7699,1522489
2574,1779177906860448179,0,0,2,7207,1498247,-11429,-57466,1243997,211824,-234118,7763,1496370
2575,1779177906865355403,0,0,2,6407,1510546,-12019,-57600,1245361,211644,-230394,6718,1498247
2576,1779177906870370180,0,0,2,6874,1517757,-12623,-57717,1246548,211367,-226899,6428,1510546
2577,1779177906875369406,0,0,2,7059,1539011,-13492,-56840,1246548,211367,-226899,6871,1517757
2578,1779177906880358966,0,0,2,7303,1542690,-14090,-56914,1248091,211057,-222180,7020,1539011
2579,1779177906885374064,0,0,2,8203,1504842,-14428,-57962,1253313,210186,-208870,7235,1542690
2580,1779177906890356809,0,0,3,9655,1488889,-15269,-58790,1255628,209625,-201999,8155,1504842
2581,1779177906895542884,0,0,2,10979,1490631,-15923,-58814,1255628,209625,-201999,9648,1488889
2582,1779177906900347995,0,0,3,11607,1472751,-16546,-58739,1258239,208366,-189567,10909,1490631
2583,1779177906905387988,0,0,3,11760,1470722,-17183,-58684,1259188,207634,-182579,11588,1472751
2584,1779177906910428494,0,0,2,13976,1481362,-18386,-61494,1259188,207634,-182579,11758,1470722
2585,1779177906915357926,0,0,3,14025,1464377,-19309,-60368,1261918,205813,-163233,12657,1481362
2586,1779177906920371647,0,0,2,14212,1439118,-20003,-60140,1264648,204673,-150436,13392,1464377
2587,1779177906925337304,0,0,3,13899,1426083,-20931,-58896,1266131,203329,-136140,14225,1439118
2588,1779177906930337329,0,0,2,12967,1423776,-21601,-58570,1266903,201647,-121625,13913,1426083
2589,1779177906935420075,0,0,2,12547,1417996,-22046,-59120,1267912,199566,-108177,12966,1423776
2590,1779177906940403620,0,0,3,12042,1425599,-23514,-57859,1268505,197230,-96321,12543,1417996
2591,1779177906945380317,0,0,2,12117,1421761,-23957,-58287,1269514,194679,-85867,12041,1425599
2592,1779177906950424470,0,0,2,12768,1423971,-24431,-58678,1269514,194679,-85867,12106,1421761
2593,1779177906955378863,0,0,3,12725,1410151,-25363,-57149,1271294,191890,-77539,12785,1423971
2594,1779177906960351239,0,0,2,13564,1404589,-26388,-58305,1272778,189078,-71380,12770,1410151
2595,1779177906965348832,0,0,3,12397,1405509,-27338,-56768,1273015,183241,-65237,12308,1404589
2596,1779177906970356922,0,0,2,12555,1404255,-28054,-56139,1273490,180322,-61181,12380,1405509
2597,1779177906975357747,0,0,3,12013,1403261,-28994,-54568,1273668,177403,-53991,12554,1404255
2598,1779177906980359564,0,0,2,10654,1399295,-29691,-53866,1274499,174358,-44622,12006,1403261
2599,1779177906985062657,0,0,2,9857,1394380,-30353,-53119,1275923,171281,-35177,10660,1399295
2600,1779177906990673474,0,0,2,9648,1386302,-31285,-52979,1277644,167456,-24624,9845,1394380
2601,1779177906995451096,0,0,2,10001,1374008,-31745,-53055,1278771,164007,-15940,9652,1386302
2602,1779177907000350544,0,0,2,9376,1358659,-32660,-51274,1279899,160371,-8006,10003,1374008
2603,1779177907005405514,0,0,3,7991,1356099,-33588,-49478,1280670,156486,-2012,9377,1358659
2604,1779177907010402819,0,0,2,6835,1355996,-34490,-49128,1281798,152521,870,7991,1356099
2605,1779177907015380635,0,0,2,6442,1362961,-34955,-49126,1281798,152521,870,6835,1355996
2606,1779177907020330772,0,0,3,6794,1328891,-35871,-47338,1286367,144717,-2254,6757,1362961
2607,1779177907025336301,0,0,2,6570,1307951,-36553,-46486,1288385,141031,-6582,6753,1328891
2608,1779177907030329990,0,0,2,5968,1306041,-37229,-45647,1288385,141031,-6582,6561,1307951
2609,1779177907035350943,0,0,2,6022,1291091,-37898,-44833,1290996,134274,-14543,6319,1306041
2610,1779177907040381497,0,0,2,7081,1297924,-38644,-46452,1290996,134274,-14543,5998,1291091
2611,1779177907045383986,0,0,3,7518,1261162,-39819,-43912,1294616,128269,-16278,7358,1297924
2612,1779177907050365002,0,0,2,7260,1258150,-40281,-43993,1294616,128269,-16278,7492,1261162
2613,1779177907055384324,0,0,2,7028,1222642,-40975,-43203,1299185,122778,-15952,7355,1258150
2614,1779177907060324348,0,0,2,7909,1208757,-41561,-44469,1301381,120162,-15037,7032,1222642
2615,1779177907065388278,0,0,2,7824,1177956,-42485,-42810,1303458,117597,-12399,7906,1208757
2616,1779177907070335854,0,0,2,6324,1172888,-43390,-41149,1303458,117597,-12399,7821,1177956
2617,1779177907075339847,0,0,2,5298,1170115,-44063,-40360,1305001,115097,-9633,6444,1172888
2618,1779177907080383329,0,0,2,3897,1136402,-44737,-39550,1309689,109831,-9185,5409,1170115
2619,1779177907085366586,0,0,2,3517,1115917,-45385,-38797,1312715,107209,-11963,3864,1136402
2620,1779177907090390067,0,0,2,5702,1104306,-46183,-40998,1315030,104694,-15048,3509,1115917
2621,1779177907095339563,0,0,2,5891,1077344,-47279,-38594,1315030,104694,-15048,5695,1104306
2622,1779177907100407557,0,0,2,5098,1062364,-47959,-37861,1316691,102513,-16045,6071,1077344
2623,1779177907105066298,0,0,1,4634,1048395,-48584,-37145,1318412,100398,-16379,6071,1062364
2624,1779177907110437784,0,0,2,4485,1026411,-49608,-37129,1322981,96434,-17290,4726,1048395
2625,1779177907115296207,0,0,2,5015,1004190,-50063,-37219,1325711,94534,-18682,4433,1026411
2626,1779177907120350345,0,0,2,2615,980396,-51142,-34947,1328085,92550,-19533,3188,1004190
2627,1779177907125348258,0,0,1,1759,973022,-51778,-34278,1328085,92550,-19533,2601,980396
2628,1779177907130342427,0,0,2,1205,942754,-52406,-33583,1332061,88700,-16297,1872,973022
2629,1779177907135407189,0,0,1,971,942362,-52835,-33649,1332061,88700,-16297,1154,942754
2630,1779177907140381773,0,0,2,3408,940559,-53899,-36491,1333900,86691,-13074,1016,942362
2631,1779177907145356390,0,0,2,4071,905984,-54892,-34203,1335918,84686,-9350,3434,940559
2632,1779177907150390943,0,0,2,2463,860790,-55535,-33443,1340903,80881,-2230,4025,905984
2633,1779177907155434457,0,0,1,686,863111,-56350,-31886,1340903,80881,-2230,2419,860790
2634,1779177907160496819,0,0,2,798,855708,-57426,-32435,1343514,76920,-2444,725,863111
2635,1779177907165350474,0,0,2,-2584,851602,-58442,-29921,1343514,76920,-2444,-1530,855708
2636,1779177907170338915,0,0,1,-3033,840089,-59060,-29068,1345116,74810,-5402,-2416,851602
2637,1779177907175390717,0,0,1,-3768,807486,-59914,-27228,1349567,70705,-10533,-2883,840089
2638,1779177907180381814,0,0,1,-5794,794974,-60512,-26314,1349567,70705,-10533,-3785,807486
2639,1779177907185399183,0,0,2,-5449,786050,-61101,-25376,1353187,66856,-16987,-5656,794974
2640,1779177907190340455,0,0,1,-5198,780629,-62193,-25340,1353187,66856,-16987,-5473,786050
2641,1779177907195337280,0,0,1,-5791,751967,-63053,-23287,1356629,63453,-15853,-5095,780629
2642,1779177907200360793,0,0,1,-7150,746326,-63627,-22235,1356629,63453,-15853,-5808,751967
2643,1779177907205406675,0,0,1,-7924,725725,-64465,-20057,1360605,59891,-11147,-7128,746326
2644,1779177907210352139,0,0,2,-11081,705149,-65417,-19479,1360605,59891,-11147,-7947,725725
2645,1779177907215372101,0,0,2,-10802,720398,-65938,-18385,1362860,58037,-10278,-11006,705149
2646,1779177907220402046,0,0,1,-10522,694230,-66429,-17301,1365708,54040,-11632,-10670,720398
2647,1779177907225402743,0,0,1,-11099,678850,-66896,-16192,1366598,52173,-9924,-10486,694230
2648,1779177907230405008,0,0,1,-12621,665372,-67624,-13928,1368556,50273,-8459,-11098,678850
2649,1779177907235393481,0,0,1,-14728,669775,-68025,-12829,1368556,50273,-8459,-13346,665372
2650,1779177907240389474,0,0,2,-13861,651250,-68861,-12372,1372948,46216,-12479,-14630,669775
2651,1779177907245318874,0,0,1,-14387,634315,-69523,-10212,1374075,44395,-14990,-13885,651250
2652,1779177907250386196,0,0,1,-15168,623287,-69854,-9217,1375737,42608,-17929,-14396,634315
2653,1779177907255401901,0,0,1,-16380,625329,-70155,-8254,1375737,42608,-17929,-15183,623287
2654,1779177907260391782,0,0,1,-17213,603061,-71108,-5722,1379416,39354,-23868,-15183,625329
2655,1779177907265330174,0,0,1,-18619,608463,-71072,-5872,1379416,39354,-23868,-17249,603061
2656,1779177907270339992,0,0,1,-18922,603483,-71504,-4137,1381730,36370,-40249,-18414,608463
2657,1779177907275400913,0,0,1,-19923,596308,-71662,-3467,1382977,35193,-51450,-18944,603483
2658,1779177907280353514,0,0,1,-19916,601343,-72013,-2003,1384401,34307,-62932,-19940,596308
2659,1779177907285386787,0,0,1,-20338,598832,-72104,-1539,1385410,33745,-74094,-19926,601343
2660,1779177907290356508,0,0,1,-21069,597662,-72898,-579,1386715,33477,-85297,-20349,598832
2661,1779177907295372309,0,0,1,-22390,609316,-73152,538,1386715,33477,-85297,-21081,597662
2662,1779177907300338350,0,0,1,-22898,610883,-73169,760,1388436,33472,-96931,-22134,609316
2663,1779177907305404040,0,0,1,-23162,618720,-73611,2542,1390988,34232,-118885,-22648,610883
2664,1779177907310296639,0,0,1,-23592,615330,-74222,3294,1391937,34966,-127443,-23181,618720
2665,1779177907315384729,0,0,1,-23208,607630,-73959,2607,1393718,35921,-135134,-23610,615330
2666,1779177907320376274,0,0,1,-24818,611324,-74109,3589,1393718,35921,-135134,-23211,607630
2667,1779177907325376331,0,0,1,-26229,615904,-74037,3713,1395795,37073,-141730,-24780,611324
2668,1779177907330347620,0,0,1,-25941,631047,-74195,4778,1397219,39584,-160732,-26104,615904
2669,1779177907335381470,0,0,1,-27403,639773,-74328,5754,1397872,41170,-171078,-25957,631047
2670,1779177907340489176,0,0,1,-28830,637037,-74973,6644,1399533,42931,-181470,-27414,639773
2671,1779177907345407792,0,0,1,-30068,659265,-75012,7454,1399533,42931,-181470,-28848,637037
2672,1779177907350393321,0,0,1,-30446,669769,-74798,7302,1401254,44772,-190428,-29978,659265
2673,1779177907355452930,0,0,1,-31695,681711,-74963,8605,1403747,48934,-206052,-30396,669769
2674,1779177907360319674,0,0,1,-32200,687113,-75128,8225,1405111,51086,-212588,-31691,681711
2675,1779177907365351571,0,0,1,-31134,689732,-74652,7128,1405111,51086,-212588,-31691,687113
2676,1779177907370377325,0,0,1,-31287,697283,-74541,7563,1406536,53440,-217960,-31158,689732
2677,1779177907375345061,0,0,1,-32642,697919,-74428,8005,1409681,58377,-222213,-31385,697283
2678,1779177907380350206,0,0,1,-33743,702518,-74118,7704,1412054,60754,-223874,-32652,697919
2679,1779177907385407352,0,0,1,-34905,715794,-73793,7373,1413775,63021,-227417,-34548,702518
2680,1779177907390340496,0,0,1,-37342,722301,-74521,10884,1413775,63021,-227417,-34932,715794
2681,1779177907395345898,0,0,1,-39192,748546,-74130,10620,1414250,67400,-238051,-37433,722301
2682,1779177907400394211,0,0,1,-40454,773886,-73976,11328,1416030,69584,-243841,-39208,748546
2683,1779177907405419260,0,0,1,-40919,786452,-73573,11101,1418285,71791,-248086,-40463,773886
2684,1779177907410333332,0,0,7,-42171,799533,-73569,12763,1420244,73989,-250909,-40930,786452
2685,1779177907415346382,0,0,1,-42991,824762,-73126,12559,1420244,73989,-250909,-42157,799533
2686,1779177907420385767,0,0,1,-43477,841295,-72674,12369,1421965,78364,-258133,-43099,824762
2687,1779177907425343936,0,0,1,-43433,849367,-72216,12180,1424042,80545,-260042,-43464,841295
2688,1779177907430341401,0,0,1,-45053,870830,-72020,13134,1426534,82670,-261350,-44792,849367
2689,1779177907435381138,0,0,1,-44907,877956,-71514,12934,1428967,84788,-261688,-45117,870830
2690,1779177907440569869,0,0,1,-47083,890636,-70892,16236,1428967,84788,-261688,-44908,877956
2691,1779177907445345316,0,0,2,-49270,904294,-70339,16088,1432468,88765,-263592,-47320,890636
2692,1779177907450345181,0,0,1,-49880,933817,-69737,15875,1432765,90530,-268137,-49219,904294
2693,1779177907455385622,0,0,1,-50294,963151,-69386,16702,1434545,92359,-272879,-49889,933817
2694,1779177907460342031,0,0,1,-50169,956475,-67955,15751,1437453,94235,-276398,-50303,963151
2695,1779177907465481290,0,0,1,-51611,991484,-68070,18503,1440658,96264,-279819,-50146,956475
2696,1779177907470408706,0,0,1,-51051,993306,-67104,17115,1442557,98266,-281650,-50146,991484
2697,1779177907475343162,0,0,5,-51665,1023023,-66405,16709,1442794,100215,-284019,-51050,993306
2698,1779177907480334579,0,0,1,-51675,1051376,-65682,16254,1442794,100215,-284019,-51664,1023023
2699,1779177907485409261,0,0,1,-52354,1055109,-65147,16639,1447779,104182,-286174,-51863,1051376
2700,1779177907490340869,0,0,1,-51646,1064720,-64935,15017,1451102,106084,-283894,-52328,1055109
2701,1779177907495325950,0,0,1,-51506,1093637,-64434,15291,1451102,106084,-283894,-51645,1064720
2702,1779177907500351575,0,0,1,-51927,1085109,-63690,14711,1456087,109734,-279687,-51688,1093637
2703,1779177907505376913,0,0,1,-52085,1099969,-62941,14101,1456858,111418,-280453,-51891,1085109
2704,1779177907510363625,0,0,7,-55271,1123397,-63085,16138,1458638,112977,-283257,-53518,1099969
2705,1779177907515342594,0,0,1,-55397,1123504,-62088,14709,1462140,114484,-286938,-55332,1123397
2706,1779177907520341339,0,0,1,-55483,1131266,-61509,14820,1465344,116082,-289843,-55401,1123504
2707,1779177907525379893,0,0,1,-55298,1131745,-60722,14153,1468549,117754,-292237,-55482,1131266
2708,1779177907530344493,0,0,1,-55224,1137463,-59944,13467,1470151,119451,-293094,-55301,1131745
2709,1779177907535368487,0,0,1,-55268,1151954,-59165,12796,1470982,121163,-293023,-55225,1137463
2710,1779177907540382176,0,0,1,-55480,1167977,-59491,12546,1474601,122851,-291534,-55265,1151954
2711,1779177907545335672,0,0,1,-55966,1197499,-58750,11907,1474601,122851,-291534,-56141,1167977
2712,1779177907550378034,0,0,6,-55837,1165420,-58001,11267,1481960,125935,-288903,-56130,1197499
2713,1779177907555380267,0,0,1,-56130,1176177,-57465,11422,1483740,127418,-288752,-55804,1165420
2714,1779177907560390532,0,0,1,-56041,1213640,-57309,9619,1484690,128799,-291065,-56929,1176177
2715,1779177907565402685,0,0,1,-55367,1238046,-56607,8959,1484690,128799,-291065,-56772,1213640
2716,1779177907570368022,0,0,2,-54237,1234018,-55915,8298,1487419,130243,-294273,-55435,1238046
2717,1779177907575368847,0,0,1,-54187,1203488,-55422,8422,1495609,133603,-298889,-54215,1234018
2718,1779177907580366536,0,0,1,-55021,1227279,-54722,7721,1495609,133603,-298889,-54996,1203488
2719,1779177907585450242,0,0,1,-55382,1229928,-54011,6982,1499585,137126,-305294,-55820,1227279
2720,1779177907590403738,0,0,1,-53793,1240559,-54210,5800,1499585,137126,-305294,-55404,1229928
2721,1779177907595338675,0,0,5,-53959,1258455,-53974,6734,1501306,138953,-306126,-53920,1240559
2722,1779177907600389100,0,0,2,-55350,1222569,-53510,6816,1510563,142804,-304315,-54068,1258455
2723,1779177907605370117,0,0,8,-56087,1226689,-52833,6116,1513411,144579,-304318,-55317,1222569
2724,1779177907610396062,0,0,3,-58090,1256725,-52409,6528,1515429,146207,-306224,-57441,1226689
2725,1779177907615341431,0,0,3,-56311,1252965,-51303,4179,1516794,147797,-308046,-58081,1256725
2726,1779177907620337840,0,0,3,-55207,1237196,-50838,4256,1520058,149557,-309197,-56311,1252965
2727,1779177907625340969,0,0,3,-54629,1223786,-50169,3516,1524034,151414,-309757,-55208,1237196
2728,1779177907630339490,0,0,3,-55045,1223549,-49703,3590,1527001,153303,-309432,-54627,1223786
2729,1779177907635378971,0,0,3,-55278,1248776,-49029,2848,1527001,153303,-309432,-55023,1223549
2730,1779177907640337908,0,0,2,-54299,1246035,-48462,648,1530561,156870,-305737,-55482,1248776
2731,1779177907645340333,0,0,4,-54182,1265250,-48233,1549,1530561,156870,-305737,-54307,1246035
2732,1779177907650342630,0,0,3,-55325,1278475,-47819,1694,1532994,158582,-301176,-54432,1265250
2733,1779177907655369631,0,0,3,-56532,1237944,-47181,1023,1542074,161472,-293150,-56065,1278475
2734,1779177907660339352,0,0,2,-54297,1235661,-46677,-1699,1544448,162647,-291262,-56507,1237944
2735,1779177907665338353,0,0,3,-52926,1228392,-46293,-1541,1545812,163896,-289526,-54300,1235661
2736,1779177907670341738,0,0,3,-52852,1245055,-45915,-1367,1545812,163896,-289526,-52924,1228392
