idx,stamp_ns,status,status_api,iters,out_steer_fp,out_accel_fp,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp,pub_steer_rad,pub_accel_mps2,used_fallback
116,1779177350337437620,0,0,1,3296,1851488,27100,-42016,0,0,-356,0,1851488,0.0125732,7.0628662,0
117,1779177350342433393,0,0,1,3296,1851488,27100,-42017,0,0,-280,0,1851488,0.0125732,7.0628662,0
118,1779177350347443311,0,0,1,3360,1851488,27100,-42018,0,0,-152,0,1851488,0.0128174,7.0628662,0
119,1779177350352452556,0,0,1,3344,1851488,27100,-42019,0,0,-93,0,1851488,0.0127563,7.0628662,0
120,1779177350357715632,0,0,1,3328,1851488,27100,-42019,0,0,-35,0,1851488,0.0126953,7.0628662,0
121,1779177350362497992,0,0,1,3328,1851488,27100,-42019,0,0,-35,0,1851488,0.0126953,7.0628662,0
122,1779177350367586856,0,0,1,3312,1851488,27100,-42019,0,0,51,0,1851488,0.0126343,7.0628662,0
123,1779177350372456802,0,0,1,3264,1851488,27100,-42018,0,0,126,0,1851488,0.0124512,7.0628662,0
124,1779177350377458175,0,0,1,3264,1851488,27100,-42018,0,0,144,0,1851488,0.0124512,7.0628662,0
125,1779177350384872889,0,0,1,3296,1851488,27100,-42017,0,0,95,0,1851488,0.0125732,7.0628662,0
126,1779177350387252309,0,0,1,3344,1851488,27100,-42017,0,0,-33,0,1851488,0.0127563,7.0628662,0
127,1779177350392331700,0,0,1,3376,1851488,27100,-42018,0,0,-121,0,1851488,0.0128784,7.0628662,0
128,1779177350403504460,0,0,1,3440,1851488,27100,-42019,0,0,-155,0,1851488,0.0131226,7.0628662,0
129,1779177350406982436,0,0,1,3376,1851488,27100,-42019,0,0,3,0,1851488,0.0128784,7.0628662,0
130,1779177350408000317,0,0,1,3376,1851488,27100,-42019,0,0,135,0,1851488,0.0128784,7.0628662,0
131,1779177350412037122,0,0,1,3376,1851488,27100,-42018,0,0,245,0,1851488,0.0128784,7.0628662,0
132,1779177350417241157,0,0,1,3440,1851488,27100,-42017,0,0,256,0,1851488,0.0131226,7.0628662,0
133,1779177350422311364,0,0,1,3424,1851488,27100,-42015,0,0,281,0,1851488,0.0130615,7.0628662,0
134,1779177350432645351,0,0,1,3392,1851488,27100,-42013,0,0,183,0,1851488,0.0129395,7.0628662,0
135,1779177350442403612,0,0,1,3424,1851488,27100,-42012,0,0,129,0,1851488,0.0130615,7.0628662,0
136,1779177350447971656,0,0,1,3504,1851488,27100,-42011,0,0,147,0,1851488,0.0133667,7.0628662,0
137,1779177350452424791,0,0,1,3520,1851488,27100,-42010,0,0,202,0,1851488,0.0134277,7.0628662,0
138,1779177350457708156,0,0,1,3504,1851488,27100,-42009,0,0,189,0,1851488,0.0133667,7.0628662,0
139,1779177350462123562,0,0,1,3504,1851488,27100,-42008,0,0,189,0,1851488,0.0133667,7.0628662,0
140,1779177350467820025,0,0,1,3504,1851488,27100,-42007,0,0,173,0,1851488,0.0133667,7.0628662,0
141,1779177350474468480,0,0,1,3456,1851488,27100,-42006,0,0,232,0,1851488,0.0131836,7.0628662,0
142,1779177350477579022,0,0,1,3488,1851488,27100,-42005,0,0,318,0,1851488,0.0133057,7.0628662,0
143,1779177350483931725,0,0,1,3488,1851488,27100,-42003,0,0,366,0,1851488,0.0133057,7.0628662,0
144,1779177350487602441,0,0,1,3488,1851488,27100,-42001,0,0,318,0,1851488,0.0133057,7.0628662,0
145,1779177350492564454,0,0,1,3488,1851488,27100,-42000,0,0,295,0,1851488,0.0133057,7.0628662,0
146,1779177350497690886,0,0,1,3488,1851488,27100,-41998,0,0,311,0,1851488,0.0133057,7.0628662,0
147,1779177350502755973,0,0,1,3488,1851488,27100,-41997,0,0,305,0,1851488,0.0133057,7.0628662,0
148,1779177350507674177,0,0,1,3424,1851488,27100,-41996,0,0,219,0,1851488,0.0130615,7.0628662,0
149,1779177350512432920,0,0,1,3392,1851488,27100,-41995,0,0,110,0,1851488,0.0129395,7.0628662,0
150,1779177350517550744,0,0,1,3520,1851488,27100,-41995,0,0,-25,0,1851488,0.0134277,7.0628662,0
151,1779177350522640920,0,0,1,3520,1851488,27100,-41995,0,0,-25,0,1851488,0.0134277,7.0628662,0
152,1779177350527200746,0,0,1,3520,1851488,27100,-41996,0,0,-67,0,1851488,0.0134277,7.0628662,0
153,1779177350532310026,0,0,1,3552,1851488,27100,-41996,0,0,-80,0,1851488,0.0135498,7.0628662,0
154,1779177350537346505,0,0,1,3552,1851488,27100,-41996,0,0,-75,0,1851488,0.0135498,7.0628662,0
155,1779177350542712943,0,0,1,3552,1851488,27100,-41996,0,0,-30,0,1851488,0.0135498,7.0628662,0
156,1779177350547548649,0,0,1,3488,1851488,27100,-41996,0,0,115,0,1851488,0.0133057,7.0628662,0
157,1779177350552491685,0,0,1,3424,1851488,27100,-41995,0,0,210,0,1851488,0.0130615,7.0628662,0
158,1779177350557450305,0,0,1,3424,1851488,27100,-41994,0,0,166,0,1851488,0.0130615,7.0628662,0
159,1779177350562455102,0,0,1,3456,1851488,27100,-41994,0,0,71,0,1851488,0.0131836,7.0628662,0
160,1779177350567468284,0,0,1,3456,1851488,27100,-41993,0,0,40,0,1851488,0.0131836,7.0628662,0
161,1779177350572545979,0,0,1,3456,1851488,27100,-41993,0,0,48,0,1851488,0.0131836,7.0628662,0
162,1779177350577541113,0,0,1,3488,1851488,27100,-41993,0,0,-13,0,1851488,0.0133057,7.0628662,0
163,1779177350582603992,0,0,1,3584,1851488,27100,-41994,0,0,-127,0,1851488,0.0136719,7.0628662,0
164,1779177350587581236,0,0,1,3616,1851488,27100,-41995,0,0,-206,0,1851488,0.0137939,7.0628662,0
165,1779177350592556049,0,0,1,3616,1851488,27100,-41996,0,0,-200,0,1851488,0.0137939,7.0628662,0
166,1779177350597541710,0,0,1,3648,1851488,27100,-41996,0,0,-93,0,1851488,0.0139160,7.0628662,0
167,1779177350602530763,0,0,1,3520,1851488,27100,-41996,0,0,18,0,1851488,0.0134277,7.0628662,0
168,1779177350607550793,0,0,1,3520,1851488,27100,-41996,0,0,25,0,1851488,0.0134277,7.0628662,0
169,1779177350612488453,0,0,1,3712,1851488,27100,-41996,0,0,-19,0,1851488,0.0141602,7.0628662,0
170,1779177350617497763,0,0,1,3728,1851488,27100,-41997,0,0,-43,0,1851488,0.0142212,7.0628662,0
171,1779177350622562178,0,0,1,3760,1851488,27100,-41997,0,0,-64,0,1851488,0.0143433,7.0628662,0
172,1779177350627466429,0,0,1,3712,1851488,27100,-41997,0,0,-100,0,1851488,0.0141602,7.0628662,0
173,1779177350632476954,0,0,1,3712,1851488,27100,-41998,0,0,-136,0,1851488,0.0141602,7.0628662,0
174,1779177350637467447,0,0,1,3648,1851488,27100,-41999,0,0,-129,0,1851488,0.0139160,7.0628662,0
175,1779177350642472693,0,0,1,3648,1851488,27100,-41999,0,0,-21,0,1851488,0.0139160,7.0628662,0
176,1779177350647470770,0,0,1,3552,1851488,27100,-41998,0,0,142,0,1851488,0.0135498,7.0628662,0
177,1779177350652457295,0,0,1,3552,1851488,27100,-41997,0,0,240,0,1851488,0.0135498,7.0628662,0
178,1779177350657452877,0,0,1,3552,1851488,27100,-41996,0,0,218,0,1851488,0.0135498,7.0628662,0
179,1779177350662455402,0,0,1,3552,1851488,27100,-41995,0,0,146,0,1851488,0.0135498,7.0628662,0
180,1779177350667454151,0,0,1,3552,1851488,27100,-41994,0,0,137,0,1851488,0.0135498,7.0628662,0
181,1779177350672496678,0,0,1,3584,1851488,27100,-41994,0,0,146,0,1851488,0.0136719,7.0628662,0
182,1779177350677618662,0,0,1,3584,1851488,27100,-41993,0,0,91,0,1851488,0.0136719,7.0628662,0
183,1779177350682591875,0,0,1,3616,1851488,27100,-41993,0,0,0,0,1851488,0.0137939,7.0628662,0
184,1779177350687399004,0,0,1,3712,1851488,27100,-41993,0,0,-34,0,1851488,0.0141602,7.0628662,0
185,1779177350692514396,0,0,1,3632,1851488,27100,-41993,0,0,44,0,1851488,0.0138550,7.0628662,0
186,1779177350697480184,0,0,1,3632,1851488,27100,-41993,0,0,98,0,1851488,0.0138550,7.0628662,0
187,1779177350702493846,0,0,1,3632,1851488,27100,-41993,0,0,10,0,1851488,0.0138550,7.0628662,0
188,1779177350707457363,0,0,1,3744,1851488,27100,-41993,0,0,-164,0,1851488,0.0142822,7.0628662,0
189,1779177350712471248,0,0,1,3680,1851488,27100,-41995,0,0,-324,0,1851488,0.0140381,7.0628662,0
190,1779177350717522959,0,0,1,3712,1851488,27100,-41997,0,0,-390,0,1851488,0.0141602,7.0628662,0
191,1779177350722534093,0,0,1,3712,1851488,27100,-41999,0,0,-313,0,1851488,0.0141602,7.0628662,0
192,1779177350727526154,0,0,1,3824,1851488,27100,-41999,0,0,-132,0,1851488,0.0145874,7.0628662,0
193,1779177350732486470,0,0,1,3728,1851488,27100,-41999,0,0,31,0,1851488,0.0142212,7.0628662,0
194,1779177350737466819,0,0,1,3760,1851488,27100,-41999,0,0,89,0,1851488,0.0143433,7.0628662,0
195,1779177350742480225,0,0,1,3760,1851488,27100,-41998,0,0,75,0,1851488,0.0143433,7.0628662,0
196,1779177350747447997,0,0,1,3760,1851488,27100,-41998,0,0,87,0,1851488,0.0143433,7.0628662,0
