idx,stamp_ns,status,status_api,iters,out_steer_fp,out_accel_fp,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp,pub_steer_rad,pub_accel_mps2,used_fallback
17412,1779174422178701938,1,1,50,-53632,1851488,12527,53203,1212130,-96862,-133810,-76015,1851488,-0.2045898,7.0628662,0
17413,1779174422183615748,1,1,50,-51344,1851488,12905,53776,1206136,-95633,-164783,-73714,1851488,-0.1958618,7.0628662,0
17414,1779174422188105881,1,1,50,-46144,1851488,12081,57959,1199549,-93588,-193040,-68522,1851488,-0.1760254,7.0628662,0
17415,1779174422193169717,1,1,50,-43440,1851488,12943,56809,1191478,-90504,-227104,-65809,1851488,-0.1657104,7.0628662,0
17416,1779174422198272884,1,1,50,-37552,1851488,13119,58258,1182162,-86306,-256720,-59920,1851488,-0.1432495,7.0628662,0
17417,1779174422203122081,1,1,50,-32672,1851488,13616,58300,1173676,-81488,-281135,-55045,1851488,-0.1246338,7.0628662,0
17418,1779174422208173660,1,1,50,-25664,1851488,14526,56780,1166021,-75611,-300956,-48037,1851488,-0.0979004,7.0628662,0
17419,1779174422213056172,1,1,50,-21264,1851488,15076,56602,1159552,-69409,-318791,-43643,1851488,-0.0811157,7.0628662,0
17420,1779174422218183629,1,1,50,-15296,1851488,14404,58709,1152965,-62306,-337330,-37674,1851488,-0.0583496,7.0628662,0
17421,1779174422223122304,1,1,50,-8912,1851488,15379,56950,1146200,-54888,-356192,-31285,1851488,-0.0339966,7.0628662,0
17422,1779174422228288515,1,1,50,7104,1851488,15421,59065,1138426,-45878,-371560,-15269,1851488,0.0270996,7.0628662,0
17423,1779174422233063468,1,1,50,1376,1851488,15717,59787,1128931,-37921,-397851,-21006,1851488,0.0052490,7.0628662,0
17424,1779174422238094406,1,1,50,23440,1851488,15760,58811,1119377,-27802,-408917,1073,1851488,0.0894165,7.0628662,0
17425,1779174422243070268,1,1,50,15104,1851488,16877,56679,1109764,-18502,-428510,-7266,1851488,0.0576172,7.0628662,0
17426,1779174422248067283,1,1,50,24640,1851488,17665,55782,1101159,-8480,-439630,2277,1851488,0.0939941,7.0628662,0
17427,1779174422253058090,1,1,50,34784,1851488,18128,56132,1094335,2048,-446027,12424,1851488,0.1326904,7.0628662,0
17428,1779174422258102341,1,1,50,39552,1851488,19334,53846,1087926,12730,-453251,17192,1851488,0.1508789,7.0628662,0
17429,1779174422263160609,1,1,50,36688,1851488,20538,51490,1080389,22972,-465824,14333,1851488,0.1399536,7.0628662,0
17430,1779174422268179450,1,1,50,50960,1851488,20164,50306,1072675,33919,-470881,28600,1851488,0.1943970,7.0628662,0
17431,1779174422273100460,1,1,50,44816,1851488,20669,50563,1064604,43910,-483211,22451,1851488,0.1709595,7.0628662,0
17432,1779174422278138183,1,1,50,48512,1851488,21932,48099,1055703,54200,-489180,26151,1851488,0.1850586,7.0628662,0
17433,1779174422283142719,1,1,50,44096,1851488,23178,45617,1047276,63802,-495864,21743,1851488,0.1682129,7.0628662,0
17434,1779174422288106036,1,1,50,59024,1851488,22380,45944,1039799,74019,-490081,36660,1851488,0.2251587,7.0628662,0
17435,1779174422293169520,1,1,50,28000,1851488,23675,43388,1032856,81790,-504956,5642,1851488,0.1068115,7.0628662,0
17436,1779174422298092579,1,1,50,64592,1851488,24930,40971,1026506,91682,-490966,42232,1851488,0.2463989,7.0628662,0
17437,1779174422303107132,1,1,50,50400,1851488,25521,41310,1020335,100102,-490908,28047,1851488,0.1922607,7.0628662,0
17438,1779174422308086226,1,1,50,61312,1851488,26457,40356,1014222,108801,-482595,38944,1851488,0.2338867,7.0628662,0
17439,1779174422313199473,1,1,50,28000,1851488,27804,37825,1008051,114894,-495135,5642,1851488,0.1068115,7.0628662,0
17440,1779174422318931836,1,1,50,50208,1851488,27639,37096,1001048,123346,-478408,27852,1851488,0.1915283,7.0628662,0
17441,1779174422323056823,1,1,50,38864,1851488,28351,36596,995648,128215,-482985,16497,1851488,0.1482544,7.0628662,0
17442,1779174422328133428,1,1,50,49728,1851488,29705,34235,988824,134757,-465127,27368,1851488,0.1896973,7.0628662,0
17443,1779174422333103210,1,1,50,39104,1851488,29828,36577,982652,139783,-454575,16736,1851488,0.1491699,7.0628662,0
17444,1779174422338090241,1,1,50,46528,1851488,30478,34858,976481,144844,-436224,24168,1851488,0.1774902,7.0628662,0
17445,1779174422343039797,1,1,50,41392,1851488,31827,32767,969953,148899,-422376,19028,1851488,0.1578979,7.0628662,0
17446,1779174422348665240,1,1,50,38928,1851488,32943,32061,963485,152751,-403214,16564,1851488,0.1484985,7.0628662,0
17447,1779174422353100041,1,1,50,47264,1851488,33726,31969,958619,155767,-382463,24902,1851488,0.1802979,7.0628662,0
17448,1779174422358800945,1,1,50,47984,1851488,34853,31616,952269,159020,-346742,25619,1851488,0.1830444,7.0628662,0
17449,1779174422363069718,1,1,50,66432,1851488,36015,30288,947462,161769,-311139,44076,1851488,0.2534180,7.0628662,0
17450,1779174422368689049,1,1,50,70384,1851488,35986,31645,941053,164720,-262789,48025,1851488,0.2684937,7.0628662,0
