idx,stamp_ns,status,status_api,iters,out_steer_fp,out_accel_fp,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp,pub_steer_rad,pub_accel_mps2,used_fallback
1598,1778515501866041716,1,1,50,19152,1851488,2836,23996,1182340,-109883,93788,-3231,1851488,0.0730591,7.0628662,0
1599,1778515501871036599,1,1,50,14096,1851488,2839,24417,1185129,-109148,84300,-8281,1851488,0.0537720,7.0628662,0
1600,1778515501876024089,1,1,50,17696,1851488,3009,24148,1188155,-107992,78696,-4676,1851488,0.0675049,7.0628662,0
1601,1778515501881099549,1,1,50,12608,1851488,3171,23858,1188274,-107064,69806,-9771,1851488,0.0480957,7.0628662,0
1602,1778515501886054976,1,1,50,15936,1851488,3486,22893,1186672,-105757,64578,-6439,1851488,0.0607910,7.0628662,0
1603,1778515501890789919,1,1,50,10512,1851488,3635,22527,1184713,-104767,56189,-11867,1851488,0.0401001,7.0628662,0
1604,1778515501896068710,1,1,50,13616,1851488,4619,21709,1184298,-103270,50261,-8763,1851488,0.0519409,7.0628662,0
1605,1778515501901012936,1,1,50,8240,1851488,4756,21292,1186553,-102141,41432,-14135,1851488,0.0314331,7.0628662,0
1606,1778515501906027948,1,1,50,11408,1851488,5045,20270,1190054,-100627,35958,-10973,1851488,0.0435181,7.0628662,0
1607,1778515501911074159,1,1,50,5872,1851488,5158,19837,1188808,-99391,26641,-16499,1851488,0.0223999,7.0628662,0
1608,1778515501916104371,1,1,50,8752,1851488,6095,20329,1186375,-97780,19482,-13630,1851488,0.0333862,7.0628662,0
1609,1778515501921118166,1,1,50,2496,1851488,6073,20361,1184773,-96471,6388,-19876,1851488,0.0095215,7.0628662,0
1610,1778515501926049976,1,1,50,5984,1851488,6183,19801,1184239,-94694,-4773,-16394,1851488,0.0228271,7.0628662,0
1611,1778515501931046907,1,1,50,944,1851488,6418,18624,1182696,-93023,-20474,-21424,1851488,0.0036011,7.0628662,0
1612,1778515501936032830,1,1,50,4608,1851488,6503,17968,1180025,-90798,-32266,-17761,1851488,0.0175781,7.0628662,0
1613,1778515501941052865,1,1,50,-768,1851488,6576,17256,1176762,-88709,-46683,-23150,1851488,-0.0029297,7.0628662,0
1614,1778515501946072389,1,1,50,3424,1851488,6920,16773,1173142,-86068,-56006,-18952,1851488,0.0130615,7.0628662,0
1615,1778515501951056039,1,1,50,-2032,1851488,6988,15977,1170056,-83675,-68737,-24411,1851488,-0.0077515,7.0628662,0
1616,1778515501956103723,1,1,50,2432,1851488,6935,15585,1166911,-80730,-77666,-19940,1851488,0.0092773,7.0628662,0
1617,1778515501961140303,1,1,50,-2496,1851488,7201,13862,1164359,-78010,-90789,-24865,1851488,-0.0095215,7.0628662,0
1618,1778515501966037328,1,1,50,1600,1851488,7886,12517,1162282,-74890,-101099,-20770,1851488,0.0061035,7.0628662,0
1619,1778515501971040403,1,1,50,-3376,1851488,7797,11935,1160086,-71900,-116364,-25755,1851488,-0.0128784,7.0628662,0
1620,1778515501976032566,1,1,50,1616,1851488,7804,10908,1157119,-68335,-127851,-20761,1851488,0.0061646,7.0628662,0
1621,1778515501981347325,1,1,50,1808,1851488,7786,9805,1154389,-64717,-143364,-20560,1851488,0.0068970,7.0628662,0
1622,1778515501986014652,1,1,50,1808,1851488,7770,8765,1151600,-61022,-153747,-20560,1851488,0.0068970,7.0628662,0
