idx,stamp_sec,stamp_nsec,stamp_ns,x_fp,y_fp,theta_fp,velocity_fp,vy_fp,omega_fp,steering_angle_fp,horizon_length_msg,ref_ey_fp_0,ref_ey_fp_1,ref_ey_fp_2,ref_ey_fp_3,ref_ey_fp_4,ref_ey_fp_5,ref_ey_fp_6,ref_ey_fp_7,ref_ey_fp_8,ref_ey_fp_9,ref_ey_fp_10,ref_ey_fp_11,ref_ey_fp_12,ref_ey_fp_13,ref_ey_fp_14,ref_ey_fp_15,ref_ey_fp_16,ref_ey_fp_17,ref_ey_fp_18,ref_ey_fp_19,ref_epsi_fp_0,ref_epsi_fp_1,ref_epsi_fp_2,ref_epsi_fp_3,ref_epsi_fp_4,ref_epsi_fp_5,ref_epsi_fp_6,ref_epsi_fp_7,ref_epsi_fp_8,ref_epsi_fp_9,ref_epsi_fp_10,ref_epsi_fp_11,ref_epsi_fp_12,ref_epsi_fp_13,ref_epsi_fp_14,ref_epsi_fp_15,ref_epsi_fp_16,ref_epsi_fp_17,ref_epsi_fp_18,ref_epsi_fp_19,ref_x_fp_0,ref_x_fp_1,ref_x_fp_2,ref_x_fp_3,ref_x_fp_4,ref_x_fp_5,ref_x_fp_6,ref_x_fp_7,ref_x_fp_8,ref_x_fp_9,ref_x_fp_10,ref_x_fp_11,ref_x_fp_12,ref_x_fp_13,ref_x_fp_14,ref_x_fp_15,ref_x_fp_16,ref_x_fp_17,ref_x_fp_18,ref_x_fp_19,ref_y_fp_0,ref_y_fp_1,ref_y_fp_2,ref_y_fp_3,ref_y_fp_4,ref_y_fp_5,ref_y_fp_6,ref_y_fp_7,ref_y_fp_8,ref_y_fp_9,ref_y_fp_10,ref_y_fp_11,ref_y_fp_12,ref_y_fp_13,ref_y_fp_14,ref_y_fp_15,ref_y_fp_16,ref_y_fp_17,ref_y_fp_18,ref_y_fp_19,ref_psi_fp_0,ref_psi_fp_1,ref_psi_fp_2,ref_psi_fp_3,ref_psi_fp_4,ref_psi_fp_5,ref_psi_fp_6,ref_psi_fp_7,ref_psi_fp_8,ref_psi_fp_9,ref_psi_fp_10,ref_psi_fp_11,ref_psi_fp_12,ref_psi_fp_13,ref_psi_fp_14,ref_psi_fp_15,ref_psi_fp_16,ref_psi_fp_17,ref_psi_fp_18,ref_psi_fp_19,ref_vx_fp_0,ref_vx_fp_1,ref_vx_fp_2,ref_vx_fp_3,ref_vx_fp_4,ref_vx_fp_5,ref_vx_fp_6,ref_vx_fp_7,ref_vx_fp_8,ref_vx_fp_9,ref_vx_fp_10,ref_vx_fp_11,ref_vx_fp_12,ref_vx_fp_13,ref_vx_fp_14,ref_vx_fp_15,ref_vx_fp_16,ref_vx_fp_17,ref_vx_fp_18,ref_vx_fp_19,ref_vy_fp_0,ref_vy_fp_1,ref_vy_fp_2,ref_vy_fp_3,ref_vy_fp_4,ref_vy_fp_5,ref_vy_fp_6,ref_vy_fp_7,ref_vy_fp_8,ref_vy_fp_9,ref_vy_fp_10,ref_vy_fp_11,ref_vy_fp_12,ref_vy_fp_13,ref_vy_fp_14,ref_vy_fp_15,ref_vy_fp_16,ref_vy_fp_17,ref_vy_fp_18,ref_vy_fp_19,ref_omega_ref_fp_0,ref_omega_ref_fp_1,ref_omega_ref_fp_2,ref_omega_ref_fp_3,ref_omega_ref_fp_4,ref_omega_ref_fp_5,ref_omega_ref_fp_6,ref_omega_ref_fp_7,ref_omega_ref_fp_8,ref_omega_ref_fp_9,ref_omega_ref_fp_10,ref_omega_ref_fp_11,ref_omega_ref_fp_12,ref_omega_ref_fp_13,ref_omega_ref_fp_14,ref_omega_ref_fp_15,ref_omega_ref_fp_16,ref_omega_ref_fp_17,ref_omega_ref_fp_18,ref_omega_ref_fp_19,ref_kappa_fp_0,ref_kappa_fp_1,ref_kappa_fp_2,ref_kappa_fp_3,ref_kappa_fp_4,ref_kappa_fp_5,ref_kappa_fp_6,ref_kappa_fp_7,ref_kappa_fp_8,ref_kappa_fp_9,ref_kappa_fp_10,ref_kappa_fp_11,ref_kappa_fp_12,ref_kappa_fp_13,ref_kappa_fp_14,ref_kappa_fp_15,ref_kappa_fp_16,ref_kappa_fp_17,ref_kappa_fp_18,ref_kappa_fp_19,ref_left_bound_fp_0,ref_left_bound_fp_1,ref_left_bound_fp_2,ref_left_bound_fp_3,ref_left_bound_fp_4,ref_left_bound_fp_5,ref_left_bound_fp_6,ref_left_bound_fp_7,ref_left_bound_fp_8,ref_left_bound_fp_9,ref_left_bound_fp_10,ref_left_bound_fp_11,ref_left_bound_fp_12,ref_left_bound_fp_13,ref_left_bound_fp_14,ref_left_bound_fp_15,ref_left_bound_fp_16,ref_left_bound_fp_17,ref_left_bound_fp_18,ref_left_bound_fp_19,ref_right_bound_fp_0,ref_right_bound_fp_1,ref_right_bound_fp_2,ref_right_bound_fp_3,ref_right_bound_fp_4,ref_right_bound_fp_5,ref_right_bound_fp_6,ref_right_bound_fp_7,ref_right_bound_fp_8,ref_right_bound_fp_9,ref_right_bound_fp_10,ref_right_bound_fp_11,ref_right_bound_fp_12,ref_right_bound_fp_13,ref_right_bound_fp_14,ref_right_bound_fp_15,ref_right_bound_fp_16,ref_right_bound_fp_17,ref_right_bound_fp_18,ref_right_bound_fp_19,e_y_fp,e_psi_fp
11,1779177349,812438011,1779177349812438011,0,0,0,0,0,284,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443995,450849,457898,465149,472604,480286,488157,496190,504225,512200,519848,527023,534204,541384,548547,555688,562796,569862,576875,583827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-175298,-232159,-224471,-217126,-208970,-200814,-192922,-186460,-182399,-178213,-174272,-170652,-166961,-163490,-161013,-157786,-155383,-153601,-151446,-149364,-103500,-134988,-128509,-122366,-115911,-109606,-103601,-98510,-94828,-91209,-87880,-84883,-81931,-79164,-76946,-74435,-72375,-70658,-68820,-67066,209715,205680,204257,201851,193987,193987,188744,188744,186991,183501,183501,178258,180879,180996,180429,180879,182636,185010,182856,186122,262144,262144,270008,270008,269142,264765,266073,270008,264765,264765,264765,264765,264765,262144,262144,261808,259523,256901,261499,257971,27100,-42009
12,1779177349,817449753,1779177349817449753,0,0,0,0,0,304,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444143,451001,458055,465312,472771,480459,488336,496375,504414,512395,520045,527224,534411,541595,548763,555909,563021,570091,577109,584065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-175356,-232234,-224542,-217189,-209028,-200866,-192971,-186511,-182447,-178264,-174315,-170695,-167006,-163533,-161051,-157831,-155413,-153638,-151486,-149407,-103500,-134986,-128505,-122359,-115903,-109595,-103589,-98500,-94818,-91201,-87869,-84872,-81921,-79154,-76934,-74427,-72360,-70647,-68811,-67058,209715,205677,204253,201851,193987,193987,188744,188744,186956,183501,183501,178258,180879,181025,180366,180879,182671,184934,182896,186122,262144,262144,270008,270008,269125,264765,266100,270008,264765,264765,264765,264765,264765,262144,262144,261775,259523,256901,261539,257886,27100,-42007
13,1779177349,822452119,1779177349822452119,0,0,0,0,0,348,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444290,451154,458212,465474,472939,480632,488514,496559,504604,512589,520242,527426,534617,541806,548979,556129,563246,570321,577343,584303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-175415,-232309,-224612,-217253,-209086,-200917,-193020,-186562,-182496,-178314,-174358,-170737,-167050,-163576,-161088,-157877,-155443,-153676,-151527,-149449,-103500,-134984,-128501,-122352,-115894,-109583,-103577,-98490,-94808,-91192,-87857,-84861,-81911,-79144,-76922,-74419,-72346,-70636,-68801,-67050,209715,205675,204248,201851,193987,193987,188744,188744,186920,183501,183501,178258,180879,181053,180304,180879,182707,184859,182936,186122,262144,262144,270008,270008,269107,264765,266126,270008,264765,264765,264765,264765,264765,262144,262144,261742,259523,256901,261579,257802,27100,-42005
14,1779177349,827453172,1779177349827453172,0,0,0,0,0,359,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444438,451306,458369,465635,473106,480804,488692,496742,504792,512783,520438,527627,534823,542017,549194,556349,563470,570549,577576,584540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-175473,-232384,-224682,-217316,-209145,-200969,-193069,-186613,-182544,-178364,-174401,-170780,-167094,-163619,-161126,-157922,-155472,-153713,-151568,-149492,-103500,-134982,-128497,-122345,-115885,-109572,-103566,-98481,-94797,-91183,-87845,-84849,-81901,-79133,-76909,-74410,-72331,-70625,-68792,-67041,209715,205673,204244,201851,193987,193987,188744,188744,186885,183501,183501,178258,180879,181082,180242,180879,182742,184784,182976,186122,262144,262144,270008,270008,269089,264765,266153,270008,264765,264765,264765,264765,264765,262144,262144,261708,259523,256901,261619,257718,27100,-42003
15,1779177349,832447186,1779177349832447186,0,0,0,0,0,286,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444585,451458,458526,465797,473273,480977,488870,496926,504981,512977,520635,527829,535029,542228,549410,556570,563695,570779,577810,584778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-175531,-232459,-224752,-217379,-209203,-201020,-193118,-186664,-182593,-178414,-174443,-170822,-167139,-163662,-161163,-157967,-155502,-153750,-151609,-149535,-103500,-134980,-128493,-122338,-115877,-109561,-103554,-98471,-94787,-91174,-87834,-84838,-81892,-79123,-76897,-74402,-72316,-70614,-68783,-67033,209715,205671,204239,201851,193987,193987,188744,188744,186850,183501,183501,178258,180879,181111,180180,180879,182778,184708,183016,186122,262144,262144,270008,270008,269071,264765,266180,270008,264765,264765,264765,264765,264765,262144,262144,261675,259523,256901,261659,257634,27100,-42002
16,1779177349,837445295,1779177349837445295,0,0,0,0,0,178,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444733,451610,458683,465959,473440,481149,489048,497109,505170,513171,520832,528030,535235,542439,549625,556790,563920,571008,578043,585016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-175589,-232534,-224822,-217442,-209261,-201071,-193166,-186715,-182641,-178465,-174486,-170863,-167183,-163705,-161200,-158012,-155532,-153788,-151649,-149577,-103500,-134978,-128489,-122331,-115868,-109549,-103543,-98462,-94777,-91165,-87822,-84826,-81882,-79113,-76885,-74394,-72301,-70602,-68773,-67025,209715,205668,204235,201851,193987,193987,188744,188744,186814,183501,183501,178275,180879,181140,180118,180879,182813,184633,183056,186122,262144,262144,270008,270008,269054,264765,266206,270008,264765,264765,264765,264765,264765,262144,262144,261642,259523,256901,261699,257550,27100,-42001
17,1779177349,842441709,1779177349842441709,0,0,0,0,0,82,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444881,451763,458840,466122,473608,481322,489227,497294,505359,513365,521029,528232,535442,542651,549842,557011,564146,571238,578278,585254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-175648,-232609,-224893,-217506,-209320,-201123,-193215,-186766,-182690,-178515,-174529,-170902,-167227,-163748,-161238,-158058,-155562,-153825,-151690,-149620,-103500,-134976,-128486,-122324,-115860,-109538,-103531,-98452,-94766,-91157,-87810,-84813,-81872,-79103,-76872,-74386,-72286,-70591,-68764,-67017,209715,205666,204230,201851,193987,193987,188744,188744,186779,183501,183501,178299,180879,181169,180056,180879,182849,184558,183096,186122,262144,262144,270008,270008,269036,264765,266233,270008,264765,264765,264765,264765,264765,262144,262144,261609,259523,256901,261739,257465,27100,-42001
18,1779177349,847448843,1779177349847448843,0,0,0,0,0,32,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445028,451915,458997,466284,473775,481495,489405,497477,505548,513559,521225,528434,535649,542861,550057,557231,564370,571467,578511,585492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-175706,-232684,-224963,-217569,-209378,-201174,-193264,-186817,-182738,-178565,-174572,-170941,-167272,-163791,-161275,-158103,-155592,-153863,-151731,-149663,-103500,-134974,-128482,-122317,-115851,-109527,-103520,-98443,-94756,-91148,-87799,-84800,-81862,-79093,-76860,-74378,-72271,-70580,-68755,-67009,209715,205664,204226,201851,193987,193987,188744,188744,186743,183501,183501,178324,180879,181197,179994,180879,182884,184482,183136,186122,262144,262144,270008,270008,269018,264765,266259,270008,264765,264765,264765,264765,264765,262144,262144,261575,259523,256901,261779,257381,27100,-42001
19,1779177349,852442376,1779177349852442376,0,0,0,0,0,11,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445176,452067,459154,466446,473942,481667,489583,497661,505737,513754,521422,528635,535855,543073,550273,557451,564595,571696,578745,585730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-175764,-232758,-225033,-217632,-209437,-201225,-193313,-186868,-182787,-178615,-174614,-170980,-167316,-163833,-161312,-158148,-155622,-153900,-151771,-149706,-103500,-134972,-128478,-122310,-115842,-109515,-103508,-98433,-94746,-91139,-87787,-84787,-81852,-79083,-76847,-74370,-72256,-70569,-68745,-67001,209715,205662,204222,201851,193987,193987,188744,188744,186708,183501,183501,178348,180879,181226,179932,180879,182920,184407,183175,186122,262144,262144,270008,270008,269000,264765,266286,270008,264765,264765,264765,264765,264765,262144,262144,261542,259523,256901,261819,257297,27100,-42001
20,1779177349,857436646,1779177349857436646,0,0,0,0,0,-28,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445323,452218,459310,466607,474109,481839,489761,497844,505926,513947,521618,528836,536060,543283,550488,557671,564820,571925,578978,585967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-175822,-232833,-225103,-217695,-209495,-201276,-193361,-186918,-182835,-178665,-174657,-171019,-167360,-163876,-161349,-158193,-155652,-153937,-151812,-149748,-103500,-134970,-128474,-122303,-115834,-109504,-103496,-98423,-94736,-91130,-87775,-84774,-81842,-79073,-76835,-74362,-72241,-70558,-68736,-66993,209715,205660,204217,201851,193987,193987,188744,188744,186672,183501,183501,178372,180879,181255,179870,180879,182955,184332,183215,186122,262144,262144,270008,270008,268983,264765,266312,270008,264765,264765,264765,264765,264765,262144,262144,261509,259523,256901,261858,257213,27100,-42001
21,1779177349,862446276,1779177349862446276,0,0,0,0,0,-82,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445475,452375,459472,466773,474281,482017,489944,498033,506120,514147,521820,529043,536272,543500,550710,557897,565051,572161,579218,586212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-175882,-232910,-225175,-217760,-209555,-201329,-193411,-186971,-182885,-178717,-174701,-171059,-167406,-163920,-161388,-158239,-155682,-153975,-151854,-149792,-103500,-134968,-128470,-122296,-115825,-109493,-103485,-98414,-94725,-91121,-87764,-84761,-81832,-79063,-76822,-74353,-72226,-70546,-68726,-66984,209715,205657,204213,201851,193987,193987,188744,188744,186636,183501,183501,178397,180879,181284,179807,180879,182991,184255,183256,186122,262144,262144,270008,270008,268965,264765,266340,270008,264765,264765,264765,264765,264765,262144,262144,261475,259523,256901,261899,257127,27100,-42001
22,1779177349,867444514,1779177349867444514,0,0,0,0,0,-124,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445618,452523,459625,466931,474444,482185,490118,498212,506304,514336,522012,529240,536474,543706,550920,558112,565270,572384,579446,586444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-175939,-232983,-225244,-217822,-209612,-201379,-193459,-187020,-182932,-178766,-174742,-171097,-167449,-163962,-161424,-158284,-155711,-154012,-151893,-149833,-103500,-134966,-128466,-122289,-115816,-109482,-103473,-98404,-94715,-91112,-87752,-84748,-81823,-79053,-76810,-74345,-72211,-70535,-68717,-66977,209715,205655,204208,201851,193987,193987,188744,188744,186601,183501,183501,178421,180879,181312,179746,180879,183026,184181,183295,186122,262144,262144,270008,270008,268947,264765,266366,270008,264765,264765,264765,264765,264765,262144,262144,261443,259523,256901,261938,257045,27100,-42002
23,1779177349,872450815,1779177349872450815,0,0,0,0,0,-134,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445766,452675,459782,467093,474611,482358,490296,498396,506493,514530,522209,529442,536680,543917,551136,558333,565495,572614,579680,586682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-175997,-233058,-225314,-217885,-209670,-201431,-193508,-187071,-182981,-178816,-174785,-171136,-167493,-164005,-161461,-158329,-155741,-154049,-151934,-149876,-103500,-134964,-128463,-122282,-115808,-109470,-103462,-98395,-94705,-91104,-87741,-84735,-81813,-79043,-76798,-74337,-72196,-70524,-68708,-66968,209715,205653,204204,201851,193987,193987,188744,188744,186566,183501,183501,178445,180879,181341,179684,180879,183061,184106,183335,186122,262144,262144,270008,270008,268930,264765,266392,270008,264765,264765,264765,264765,264765,262144,262144,261409,259523,256901,261978,256961,27100,-42002
24,1779177349,877443997,1779177349877443997,0,0,0,0,0,-83,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445914,452827,459939,467255,474778,482530,490475,498580,506682,514724,522406,529643,536887,544128,551352,558553,565720,572843,579914,586920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-176055,-233133,-225384,-217948,-209728,-201482,-193556,-187122,-183029,-178866,-174828,-171175,-167537,-164048,-161499,-158374,-155771,-154086,-151975,-149919,-103500,-134962,-128459,-122276,-115799,-109459,-103450,-98385,-94694,-91095,-87729,-84722,-81803,-79033,-76786,-74329,-72181,-70513,-68699,-66960,209715,205651,204199,201851,193987,193987,188744,188744,186530,183501,183501,178470,180879,181370,179622,180879,183097,184031,183375,186122,262144,262144,270008,270008,268912,264765,266419,270008,264765,264765,264765,264765,264765,262144,262144,261376,259523,256901,262018,256877,27100,-42003
25,1779177349,882448443,1779177349882448443,0,0,0,0,0,11,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446061,452980,460096,467417,474945,482703,490653,498764,506871,514918,522602,529845,537093,544339,551568,558774,565945,573073,580148,587158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-176114,-233208,-225455,-218012,-209786,-201533,-193605,-187173,-183077,-178916,-174870,-171214,-167581,-164091,-161536,-158419,-155800,-154124,-152015,-149961,-103500,-134960,-128455,-122269,-115791,-109448,-103438,-98376,-94684,-91086,-87717,-84709,-81793,-79023,-76773,-74321,-72166,-70502,-68689,-66952,209715,205648,204195,201851,193987,193987,188744,188744,186495,183501,183501,178494,180879,181399,179560,180879,183132,183955,183415,186122,262144,262144,270008,270008,268894,264765,266446,270008,264765,264765,264765,264765,264765,262144,262144,261343,259523,256901,262058,256793,27100,-42003
26,1779177349,887457849,1779177349887457849,0,0,0,0,0,55,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446209,453132,460253,467579,475113,482876,490831,498947,507060,515113,522799,530046,537299,544550,551784,558994,566170,573302,580382,587396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-176172,-233283,-225525,-218075,-209845,-201584,-193654,-187223,-183126,-178967,-174913,-171253,-167626,-164133,-161573,-158464,-155830,-154161,-152056,-150004,-103500,-134958,-128451,-122262,-115782,-109436,-103427,-98366,-94674,-91077,-87706,-84696,-81783,-79013,-76761,-74313,-72151,-70490,-68680,-66944,209715,205646,204191,201851,193987,193987,188744,188744,186459,183501,183501,178519,180879,181428,179498,180879,183168,183880,183455,186122,262144,262144,270008,270008,268876,264765,266472,270008,264765,264765,264765,264765,264765,262144,262144,261310,259523,256901,262098,256709,27100,-42002
27,1779177349,892429142,1779177349892429142,0,0,0,0,0,11,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446356,453284,460409,467741,475280,483048,491009,499131,507249,515307,522996,530248,537506,544761,552000,559214,566395,573531,580616,587634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-176230,-233358,-225595,-218138,-209903,-201635,-193702,-187274,-183174,-179017,-174956,-171292,-167670,-164176,-161610,-158509,-155860,-154198,-152096,-150047,-103500,-134956,-128447,-122255,-115773,-109425,-103415,-98357,-94663,-91068,-87694,-84684,-81773,-79003,-76748,-74305,-72136,-70479,-68670,-66936,209715,205644,204186,201851,193987,193987,188744,188744,186424,183501,183501,178543,180879,181456,179436,180879,183203,183805,183494,186122,262144,262144,270008,270008,268859,264765,266499,270008,264765,264765,264765,264765,264765,262144,262144,261277,259523,256901,262138,256625,27100,-42002
28,1779177349,897433267,1779177349897433267,0,0,0,0,0,-46,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446507,453440,460570,467907,475451,483225,491192,499320,507443,515506,523198,530455,537718,544978,552221,559441,566626,573767,580856,587878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-176290,-233434,-225667,-218203,-209963,-201688,-193752,-187326,-183224,-179069,-174999,-171332,-167715,-164220,-161648,-158556,-155890,-154236,-152137,-150090,-103500,-134954,-128443,-122248,-115765,-109413,-103403,-98347,-94653,-91060,-87682,-84670,-81763,-78993,-76736,-74296,-72121,-70468,-68660,-66928,209715,205642,204182,201851,193987,193987,188744,188744,186388,183501,183501,178568,180879,181486,179373,180879,183239,183728,183570,186122,262144,262144,270008,270008,268841,264765,266526,270008,264765,264765,264765,264765,264765,262144,262144,261242,259523,256901,262075,256538,27100,-42003
