idx,iterations,status,solve_time_us,total_call_us,opencl_overhead_us,input_pack_us,input_migrate_enq_us,kernel_enq_us,output_migrate_enq_us,wait_us,output_unpack_us,input_migrate_us,kernel_us,output_migrate_us,in_mig_submit_us,in_mig_sched_us,gap_in_to_kernel_us,kernel_submit_us,kernel_sched_us,gap_kernel_to_out_us,out_mig_submit_us,out_mig_sched_us,udp_recv_us,crc_us
20590,1,0,226.423,258.423,136.022,4.860,14.690,82.601,7.110,130.592,0.240,10.701,122.401,10.350,0.750,22.460,25.140,0.700,0.810,22.251,80.231,20.291,6.730,92.521
20591,6,0,334.444,366.114,132.782,4.860,14.190,80.981,7.160,240.223,0.240,9.740,233.332,9.930,0.760,22.390,24.391,0.690,0.810,23.761,190.792,21.741,6.720,92.501
20592,1,0,220.062,252.103,135.701,4.840,14.960,82.681,7.460,123.571,0.240,10.440,116.402,9.720,0.900,23.060,24.850,0.700,0.800,21.990,73.791,20.020,7.010,92.501
20593,1,0,273.103,304.753,187.242,4.830,14.390,83.751,7.770,122.511,0.250,9.910,117.511,9.480,0.740,25.290,75.471,0.700,0.810,22.881,72.830,20.911,5.980,92.541
20594,9,0,311.064,342.224,132.392,4.890,14.010,81.291,7.280,216.153,0.240,10.000,209.832,11.031,0.780,24.410,22.651,0.720,0.820,21.970,167.572,19.920,6.470,92.491
20595,2,0,220.032,251.982,133.780,4.850,14.550,82.101,7.220,124.251,0.250,10.290,118.202,9.240,1.060,24.790,22.940,0.720,0.790,23.100,75.741,21.060,7.071,92.501
20596,3,0,224.472,255.722,130.820,4.840,13.960,80.141,7.070,131.131,0.300,9.680,124.902,9.310,0.780,23.880,22.270,0.710,0.790,21.480,82.701,19.710,6.470,92.522
20597,3,0,257.763,289.364,163.833,4.871,14.220,46.580,6.410,198.893,0.250,14.421,125.531,9.180,0.770,69.470,4.790,31.591,0.740,21.440,150.232,19.730,6.850,92.531
20598,3,0,259.733,291.464,161.463,4.840,14.360,48.040,6.380,199.643,0.250,12.041,130.001,9.790,0.770,69.500,4.920,28.301,0.720,22.530,151.392,20.720,6.860,92.511
20599,4,0,273.143,305.074,162.633,4.840,14.370,45.880,6.430,215.063,0.260,12.461,142.441,11.061,0.810,69.710,4.880,30.541,0.740,21.790,166.172,19.990,6.460,92.501
20600,2,0,397.664,429.125,209.332,4.880,13.971,83.721,7.160,300.223,0.310,10.330,219.793,12.290,0.760,25.480,22.370,0.690,0.830,95.631,176.052,93.751,10.350,92.521
20601,3,0,395.004,426.264,207.831,4.850,13.880,82.751,7.240,298.753,0.340,10.530,218.433,11.620,0.720,24.100,23.270,0.690,0.830,95.131,175.652,93.141,7.130,92.502
20602,3,0,394.754,426.744,208.721,4.850,14.720,82.141,7.180,299.533,0.300,10.390,218.023,12.270,0.750,25.650,21.730,0.700,0.810,94.881,175.902,92.941,8.200,92.492
20603,3,0,392.944,424.595,206.622,4.850,14.521,82.520,7.240,297.313,0.260,9.840,217.973,11.760,0.780,24.101,22.800,0.700,0.810,95.211,174.132,93.361,6.890,92.511
20604,2,0,213.603,245.343,132.202,4.840,14.380,80.881,7.230,119.362,0.240,9.681,113.141,10.381,0.770,21.580,24.900,0.710,0.810,22.890,70.061,21.210,6.870,92.501
20605,3,0,378.254,409.394,139.921,4.830,14.080,84.751,6.960,280.273,0.270,10.460,269.473,12.220,0.730,24.710,23.831,0.710,0.840,26.440,225.803,24.350,6.580,92.491
20606,3,0,376.914,407.955,140.952,4.870,13.921,82.911,7.110,280.623,0.240,9.820,267.003,12.041,0.770,23.611,23.510,0.750,0.810,29.280,223.152,27.250,6.790,92.501
20607,3,0,376.195,408.395,139.982,4.870,14.930,82.191,7.110,280.324,0.440,10.220,268.413,11.600,0.720,24.201,23.790,0.730,0.840,27.160,225.943,25.030,6.830,92.511
20608,2,0,211.172,244.473,133.262,4.880,15.801,79.831,7.050,118.271,0.230,9.240,111.211,10.210,0.750,26.410,21.950,0.730,0.810,21.371,69.480,19.511,8.050,92.511
20609,2,0,269.153,300.934,150.092,4.860,14.331,81.591,7.130,173.942,0.240,9.830,150.842,12.810,0.770,22.350,25.460,0.740,0.850,36.450,108.641,34.390,7.260,92.501
20610,4,0,296.314,327.824,138.412,4.890,14.060,83.391,7.010,199.543,0.260,9.601,189.412,12.230,0.730,22.330,26.040,0.700,0.830,25.160,146.342,23.170,7.210,92.511
20611,4,0,290.133,323.694,138.112,4.860,16.110,80.431,6.940,196.732,0.240,9.580,185.582,11.350,0.750,22.230,26.730,0.720,0.770,25.101,144.191,23.211,7.550,92.501
20612,3,0,277.613,309.093,137.121,4.860,14.370,79.071,7.190,184.932,0.250,9.520,171.972,11.850,0.770,22.200,24.610,0.700,0.800,24.371,130.471,22.511,6.731,92.511
20613,3,0,287.843,319.144,147.832,4.850,14.081,79.841,7.130,194.882,0.240,9.430,171.312,11.661,0.760,21.850,24.420,0.720,0.830,24.510,129.201,22.800,6.690,92.521
20614,3,0,227.222,257.893,131.231,4.850,13.940,80.951,7.370,132.581,0.240,9.700,126.662,10.640,0.820,25.650,21.620,0.670,0.820,21.740,84.291,19.950,6.401,92.511
20615,3,0,223.523,254.413,128.262,4.850,13.780,78.761,7.130,131.432,0.240,9.480,126.151,9.410,0.750,23.750,22.061,0.740,0.820,21.790,84.551,19.980,6.310,92.511
20616,2,0,247.322,278.954,164.233,4.850,14.450,60.290,6.630,174.342,0.260,13.391,114.721,9.940,0.780,71.940,4.880,19.401,0.760,21.600,127.182,19.640,6.830,92.501
20617,3,0,255.483,286.954,160.663,4.870,14.451,46.040,6.440,197.223,0.250,12.250,126.291,9.450,0.740,69.770,5.081,30.390,0.761,21.580,149.962,19.810,9.470,92.511
20618,2,0,241.973,273.303,161.422,4.830,14.320,46.581,6.510,182.802,0.240,12.240,111.881,11.401,0.750,69.161,5.100,29.350,0.740,20.990,134.401,19.220,7.430,92.521
20619,2,0,246.452,278.153,162.201,4.850,14.581,44.810,6.220,189.692,0.240,12.410,115.952,9.450,0.800,69.301,5.010,31.420,0.730,23.430,140.792,21.680,8.140,92.501
20620,3,0,256.183,287.793,159.781,4.830,13.990,46.851,6.480,196.652,0.270,12.300,128.012,9.790,0.770,69.131,4.870,28.750,0.720,21.150,150.042,19.270,6.860,92.501
20621,3,0,427.395,460.365,239.262,4.840,15.590,47.711,6.490,367.214,0.260,13.360,221.103,11.830,0.850,70.811,4.970,30.150,0.710,94.281,244.703,92.371,6.170,102.581
20622,3,0,426.255,458.095,236.403,4.850,14.420,47.431,6.170,366.624,0.250,12.610,221.692,12.660,0.750,69.181,4.990,29.010,0.750,93.022,244.023,91.301,6.790,92.511
20623,2,0,424.245,455.475,238.872,4.880,13.980,45.621,6.490,366.414,0.260,12.020,216.603,13.790,0.770,69.491,5.080,30.520,0.770,95.241,240.593,93.361,6.380,92.501
20624,2,0,424.255,455.755,236.813,4.870,14.230,45.861,6.440,366.174,0.310,12.510,218.942,12.411,0.730,69.631,5.100,30.790,0.810,93.861,243.412,91.901,6.790,92.521
20625,2,0,418.625,451.996,234.884,4.911,15.810,47.290,6.220,359.055,0.250,12.241,217.112,11.930,0.770,69.430,4.960,26.791,0.750,93.171,237.333,91.391,6.530,92.521
20626,3,0,354.324,386.215,167.173,4.861,14.450,47.040,6.280,295.254,0.270,12.351,219.042,12.041,0.760,69.170,5.030,29.091,0.740,24.800,241.543,23.000,8.140,92.511
20627,3,0,353.924,385.845,167.152,4.850,14.540,47.031,6.330,294.753,0.260,12.500,218.693,11.700,0.780,69.041,5.040,28.980,0.780,25.550,240.863,23.840,6.640,92.521
20628,2,0,352.404,384.155,167.982,4.840,14.410,46.881,6.310,293.083,0.290,12.070,216.173,12.160,0.760,68.871,5.090,28.690,0.770,25.940,238.043,24.230,6.950,92.501
20629,2,0,350.684,383.045,167.213,4.830,14.630,46.020,6.480,292.134,0.500,12.361,215.832,11.710,0.770,69.150,4.880,29.341,0.740,25.360,238.483,23.570,7.080,92.501
20630,3,0,351.634,382.945,165.883,4.861,13.900,46.110,6.440,293.254,0.250,12.401,217.062,12.320,0.790,69.060,4.950,29.911,0.720,24.240,240.153,22.520,6.890,92.511
20631,3,0,322.834,354.344,136.592,4.900,14.300,80.521,7.220,228.863,0.240,10.430,217.752,11.630,0.750,23.381,22.510,0.710,0.800,25.751,175.072,23.961,6.810,92.511
20632,2,0,320.093,350.814,135.631,4.821,13.530,81.911,7.410,224.532,0.260,9.930,215.183,12.250,0.750,22.090,24.470,0.740,0.820,24.590,171.502,22.830,7.090,92.491
20633,3,0,326.944,358.674,141.622,4.850,14.370,81.921,7.250,231.693,0.250,10.100,217.052,11.660,0.750,22.200,25.631,0.711,0.850,27.090,174.622,25.380,6.450,92.491
20634,2,0,265.623,296.613,136.891,4.850,13.890,80.361,7.170,171.802,0.240,10.030,159.722,12.271,0.740,21.970,24.540,0.700,0.790,24.030,117.821,22.190,9.100,92.521
20635,3,0,240.853,273.263,135.231,4.880,14.890,82.351,6.990,145.232,0.260,10.040,138.032,10.310,0.880,25.060,23.080,0.710,0.810,23.560,95.131,21.780,7.521,92.531
20636,2,0,229.633,263.543,143.352,4.860,15.320,91.201,7.090,124.892,0.430,11.210,120.191,10.050,0.760,27.770,25.971,0.700,0.890,23.800,74.981,22.140,7.370,92.491
20637,3,0,229.233,261.073,133.112,4.870,14.430,82.141,7.370,133.392,0.240,10.180,127.961,9.660,0.780,23.810,24.941,0.720,0.830,22.340,85.771,20.540,6.830,92.511
20638,3,0,231.622,263.993,135.171,4.950,14.561,84.811,7.300,133.391,0.530,10.990,128.822,10.560,0.730,25.720,22.860,0.690,0.820,21.670,85.471,19.870,7.130,92.511
20639,3,0,228.242,260.203,133.661,4.860,14.460,78.791,7.050,135.961,0.240,10.330,126.542,9.650,0.830,26.250,19.400,0.700,0.840,25.010,85.151,23.190,6.550,92.511
20640,3,0,226.452,257.442,129.680,4.840,13.870,78.231,7.290,134.911,0.280,9.980,127.762,9.590,0.750,24.190,21.040,0.740,0.840,22.970,86.731,21.100,6.340,92.522
20641,3,0,331.263,362.854,137.431,4.860,14.241,81.821,6.940,236.502,0.240,10.330,225.423,12.150,0.750,24.651,22.210,0.750,0.820,25.350,182.792,23.600,6.860,92.541
20642,3,0,400.874,432.995,211.433,4.870,14.740,85.671,7.160,301.573,0.250,10.910,221.562,14.010,0.770,26.220,22.301,0.700,0.841,94.381,177.032,92.431,6.670,92.511
20643,2,0,393.404,425.025,206.682,4.880,14.290,81.111,7.190,299.053,0.240,10.460,218.343,12.320,0.770,22.940,23.720,0.730,0.810,94.331,176.372,92.461,16.840,92.501
20644,2,0,321.384,352.364,136.482,4.840,13.820,80.771,7.220,226.973,0.260,10.390,215.882,11.850,0.760,22.851,24.170,0.700,0.830,24.831,174.082,23.061,6.850,92.501
20645,3,0,322.744,354.164,137.022,4.860,14.210,80.091,7.220,229.293,0.250,10.650,217.142,11.710,0.750,26.271,19.580,0.720,0.810,25.551,175.192,23.791,7.640,92.501
20646,3,0,219.242,249.393,126.101,4.890,13.481,76.971,7.030,129.351,0.240,9.850,123.292,10.300,0.780,20.530,22.350,0.740,0.770,21.610,81.511,19.820,6.190,92.471
20647,2,0,263.833,295.364,137.062,4.870,14.591,79.141,7.130,171.542,0.240,10.310,158.302,11.990,0.780,23.001,22.820,0.730,0.800,26.510,116.751,24.740,7.110,92.501
20648,2,0,261.263,292.573,134.841,4.860,14.020,77.721,7.130,170.402,0.250,10.590,157.732,11.921,0.770,23.780,20.070,0.710,0.810,24.130,116.611,22.280,6.641,92.491
20649,2,0,411.914,443.885,216.992,4.850,14.621,79.480,7.220,318.843,0.250,10.170,226.893,11.980,0.760,22.681,23.060,0.690,0.840,106.161,185.022,103.991,9.760,92.511
20650,3,0,279.073,310.203,136.241,4.830,13.990,80.451,7.500,185.142,0.240,10.430,173.962,12.410,0.760,22.080,23.911,0.690,0.830,24.020,131.922,22.170,7.030,92.531
20651,3,0,277.433,309.053,136.091,4.860,14.330,80.521,7.240,183.372,0.240,9.971,172.962,12.170,0.780,23.880,21.890,0.720,0.840,25.050,129.752,23.280,6.280,92.511
20652,3,0,280.233,311.724,139.402,4.841,13.940,81.161,7.140,185.762,0.250,10.120,172.322,11.970,0.740,21.740,25.330,0.690,0.820,25.551,130.351,23.831,7.380,92.531
20653,2,0,323.264,355.394,138.641,4.870,14.970,82.251,7.140,227.753,0.370,10.020,216.753,11.650,0.780,22.680,25.040,0.720,0.830,26.150,173.652,24.400,6.460,92.531
20654,2,0,269.393,301.333,140.961,4.880,13.890,81.891,7.110,174.142,0.570,10.330,160.372,11.841,0.850,23.810,23.320,0.720,0.780,24.040,117.911,22.310,6.631,92.501
20655,2,0,209.353,240.773,130.342,4.920,14.110,78.741,7.150,117.452,0.260,10.170,110.431,9.800,0.750,22.450,22.591,0.740,0.840,22.760,68.931,20.930,6.580,92.541
20656,3,0,233.853,265.133,129.211,4.870,14.160,79.160,7.171,141.271,0.250,9.730,135.922,10.140,0.760,24.101,22.300,0.710,0.800,21.170,94.671,19.350,6.750,92.501
20657,2,0,206.802,238.492,128.710,4.830,14.420,77.991,7.150,115.651,0.240,10.360,109.782,9.630,0.810,24.430,20.960,0.680,0.800,20.980,68.991,19.260,6.430,92.492
20658,3,0,222.973,254.723,129.942,4.870,14.500,78.611,7.280,131.042,0.240,10.131,124.781,9.951,0.770,22.900,22.280,0.690,0.800,22.010,83.091,20.200,6.530,92.501
20659,3,0,222.052,253.172,129.740,4.860,13.760,78.811,7.160,129.931,0.270,10.290,123.432,9.500,0.790,22.270,23.050,0.730,0.810,22.110,82.301,20.340,6.351,92.521
20660,3,0,230.092,262.003,134.981,4.851,14.570,81.021,7.250,135.621,0.320,9.630,127.022,9.850,0.750,23.480,23.610,0.700,0.810,23.040,84.641,21.320,7.190,92.531
20661,3,0,229.553,262.733,133.562,4.850,16.040,77.881,7.090,138.452,0.230,10.081,129.171,11.290,0.760,24.900,21.670,0.710,0.810,23.321,88.041,21.551,6.460,92.521
20662,3,0,396.795,428.755,205.012,4.860,14.330,79.431,7.170,304.194,0.610,10.140,223.743,12.870,0.780,23.761,22.030,0.710,0.830,93.011,182.033,91.231,6.670,92.511
20663,2,0,348.964,380.634,205.632,4.850,14.830,80.041,7.270,255.123,0.250,10.560,175.002,11.840,0.780,26.830,19.531,0.710,0.820,93.201,132.982,91.501,8.150,92.521
20664,2,0,423.295,455.685,233.762,4.890,15.010,48.311,6.370,362.634,0.250,12.410,221.923,11.910,0.980,70.251,4.920,28.790,0.730,90.371,244.183,88.341,6.570,92.491
20665,3,0,355.484,387.464,168.781,4.860,14.650,46.671,6.510,296.473,0.240,12.350,218.683,12.000,0.750,70.001,5.070,29.960,0.740,25.930,241.893,24.050,6.960,92.501
20666,3,0,363.744,395.664,173.101,4.890,14.330,46.331,6.330,304.893,0.250,13.940,222.563,14.130,0.760,69.871,5.040,31.740,0.740,24.500,247.803,22.650,10.010,92.491
20667,2,0,205.982,236.642,125.120,4.870,13.810,76.181,7.020,116.791,0.250,9.910,111.522,9.840,0.760,21.860,20.300,0.730,0.820,21.420,69.631,19.680,6.430,92.491
20668,3,0,275.984,307.754,135.562,4.860,14.200,81.241,7.160,181.483,0.570,10.120,172.192,11.810,0.740,22.531,23.740,0.720,0.790,23.970,129.102,22.210,6.580,92.511
20669,3,0,266.673,298.173,163.331,4.860,14.320,46.421,6.460,207.952,0.250,11.990,134.842,10.060,0.770,71.031,4.940,30.940,0.740,22.620,159.022,20.840,6.940,92.501
20670,3,0,315.403,347.614,173.232,4.870,14.770,48.070,6.390,254.962,0.260,13.100,174.382,11.490,0.770,69.581,4.930,28.611,0.720,28.690,196.312,26.950,6.581,92.511
20671,2,0,274.983,308.073,144.051,4.880,15.520,87.261,7.180,174.202,0.230,12.010,164.022,11.770,0.860,25.220,23.890,0.680,0.820,27.161,119.061,25.271,6.591,92.511
20672,3,0,277.473,312.223,139.901,4.830,17.320,82.071,7.080,182.422,0.240,9.930,172.322,12.340,0.870,26.760,23.810,0.720,0.840,24.291,129.811,22.491,6.300,92.492
20673,2,0,215.393,248.973,133.862,4.850,16.420,79.211,7.450,122.722,0.240,9.980,115.111,9.860,0.760,22.610,24.441,0.700,0.770,23.420,73.101,21.400,6.860,92.501
20674,2,0,214.052,245.333,131.381,4.851,14.060,79.791,7.040,121.241,0.250,9.470,113.952,10.280,0.730,22.090,24.660,0.740,0.810,22.110,72.981,20.110,7.510,92.521
20675,3,0,221.532,253.063,134.132,4.830,14.230,81.951,7.030,126.091,0.250,9.780,118.931,9.620,0.790,21.970,24.641,0.720,0.821,22.770,75.441,20.780,6.900,92.521
20676,2,0,213.253,244.683,130.042,4.840,14.070,79.691,7.370,119.822,0.460,9.951,114.641,9.641,0.780,24.090,21.700,0.740,0.790,21.930,72.551,19.910,6.380,92.501
20677,3,0,218.113,249.943,132.282,4.840,14.430,81.121,7.040,123.872,0.250,9.590,117.661,9.330,0.940,26.471,20.750,0.720,0.800,23.091,75.631,21.071,6.660,92.491
20678,3,0,266.153,298.444,180.273,4.880,14.671,48.280,6.360,205.373,0.370,12.441,118.171,9.980,0.760,87.371,5.180,46.001,0.720,22.150,157.472,20.180,7.230,92.511
20679,2,0,237.493,268.673,158.371,4.840,14.100,43.181,6.360,181.872,0.270,11.880,110.302,9.370,0.760,68.831,5.000,31.510,0.750,21.330,135.202,19.580,8.870,92.541
20680,2,0,240.522,270.213,159.292,4.830,13.170,41.550,6.320,187.242,0.240,11.840,110.921,11.130,0.720,68.140,5.011,33.721,0.760,22.100,137.982,20.440,7.540,92.471
20681,2,0,247.883,279.573,163.582,4.850,14.570,45.711,6.470,189.732,0.250,14.230,115.991,9.300,0.740,69.701,5.010,32.220,0.730,22.951,141.421,21.161,8.950,92.501
20682,2,0,241.743,273.163,158.962,4.860,14.230,44.741,6.420,184.722,0.250,12.130,114.201,9.621,0.770,69.131,4.870,31.070,0.760,20.540,138.531,18.730,6.640,92.521
20683,3,0,221.522,254.753,130.662,4.850,16.221,79.650,7.071,128.821,0.240,10.440,124.091,9.490,0.860,25.621,21.150,0.710,0.790,21.621,81.850,19.751,6.360,92.491
20684,3,0,222.183,253.033,126.992,4.840,13.980,78.941,7.170,130.032,0.230,10.370,126.041,9.580,0.780,24.420,19.781,0.690,0.820,21.160,83.791,19.340,6.440,92.501
20685,3,0,251.873,284.843,155.412,4.860,15.070,89.811,7.310,148.542,0.420,10.331,129.431,11.760,0.770,24.360,25.840,0.810,0.800,37.581,81.461,35.871,6.430,92.501
20686,3,0,239.193,271.423,139.992,4.940,14.220,88.411,7.320,137.422,0.330,10.650,131.431,10.070,0.790,24.320,27.831,0.710,0.820,23.760,87.621,21.930,7.000,92.511
20687,3,0,403.575,435.905,207.522,4.820,14.520,83.361,7.031,307.053,0.230,10.410,228.383,12.140,0.750,24.811,24.680,0.700,0.810,91.701,186.423,89.901,6.850,92.501
20688,3,0,392.005,423.185,203.743,4.840,13.890,79.811,7.160,298.744,0.250,10.180,219.442,12.651,0.740,24.451,21.780,0.720,0.830,91.471,178.112,89.621,6.300,92.491
20689,3,0,325.154,357.064,137.792,4.850,14.650,82.121,7.210,229.833,0.270,10.410,219.272,11.911,0.740,22.110,24.621,0.690,0.810,25.410,176.162,23.590,6.950,92.511
20690,3,0,328.324,360.014,140.792,4.880,14.460,84.641,7.231,229.592,0.240,10.270,219.222,12.300,0.790,22.091,26.590,0.720,0.810,26.331,174.742,24.590,6.570,92.501
20691,3,0,323.884,355.994,137.502,4.860,14.580,80.351,7.010,229.673,0.240,10.350,218.492,11.950,0.760,22.411,24.320,0.710,0.810,25.431,176.332,23.521,7.020,92.521
20692,3,0,326.483,358.325,137.742,4.891,14.060,81.741,7.120,231.572,0.250,9.810,220.583,12.650,0.770,21.970,25.030,0.680,0.830,24.610,177.732,22.860,6.690,92.501
20693,3,0,416.465,448.535,229.513,4.880,14.500,79.781,7.100,323.434,0.240,9.840,219.022,11.540,0.750,22.771,24.460,0.710,0.840,117.732,188.143,105.821,6.900,92.531
20694,3,0,279.943,311.614,137.142,4.851,13.920,81.151,7.210,185.582,0.250,10.050,174.472,12.290,0.800,21.980,25.050,0.720,0.820,24.231,132.531,22.481,7.490,92.501
20695,3,0,279.564,311.104,137.802,4.840,14.190,79.941,7.270,186.093,0.230,10.240,173.302,11.680,0.810,22.441,23.840,0.710,0.810,26.610,131.522,24.810,7.370,92.501
20696,2,0,268.183,299.924,138.822,4.850,13.991,82.651,7.090,172.342,0.250,10.240,161.102,11.950,0.740,21.450,25.530,0.680,0.810,23.910,117.961,22.080,6.880,92.521
20697,3,0,278.003,309.623,134.831,4.850,14.270,79.161,7.070,185.662,0.250,10.410,174.792,11.640,0.750,24.040,21.121,0.690,0.820,24.710,132.992,22.810,6.690,92.491
20698,3,0,282.333,314.033,137.231,4.850,14.270,84.071,7.130,184.752,0.240,10.900,176.802,11.860,0.770,24.060,23.191,0.740,0.770,24.060,132.532,22.320,9.700,92.501
20699,4,0,240.702,272.384,132.162,4.860,14.590,82.831,7.310,144.331,0.251,10.300,140.222,9.980,0.750,22.640,24.160,0.700,0.800,22.540,95.911,20.760,7.310,92.531
20700,4,0,235.863,266.893,128.951,4.860,13.890,78.901,7.151,143.671,0.250,10.260,137.942,9.940,0.790,21.831,23.260,0.710,0.780,21.510,96.362,19.700,6.520,92.511
20701,4,0,234.772,266.243,129.041,4.850,14.460,77.811,7.330,143.371,0.450,9.760,137.202,9.650,0.760,22.630,23.360,0.720,0.810,21.640,96.141,19.930,6.950,92.512
20702,5,0,254.483,285.703,130.471,4.840,14.120,77.561,7.220,163.592,0.250,9.890,155.232,9.821,0.760,21.290,23.620,0.730,0.770,22.890,114.401,21.150,7.071,92.501
20703,5,0,251.193,283.083,128.721,4.850,14.670,78.161,7.270,159.742,0.250,10.140,154.362,9.200,0.780,24.440,21.190,0.710,0.820,21.590,113.231,19.830,6.560,92.512
20704,6,0,444.135,476.095,208.942,5.070,14.350,81.191,7.180,349.504,0.270,10.000,267.153,13.980,0.750,24.131,23.000,0.700,0.800,94.151,224.803,92.451,6.410,92.511
20705,2,0,395.725,427.695,205.783,4.840,14.320,80.751,7.120,301.634,0.540,10.031,221.912,11.811,0.760,24.680,21.820,0.700,0.820,94.071,179.352,92.231,6.980,92.501
20706,3,0,397.824,429.225,207.082,4.840,14.231,79.930,7.161,304.653,0.260,9.990,222.143,11.940,0.800,23.591,22.140,0.690,0.780,95.351,180.122,93.491,6.810,92.551
20707,3,0,395.845,427.885,207.173,4.860,14.660,80.111,7.130,302.244,0.260,10.531,220.712,11.631,0.790,22.940,23.240,0.720,0.800,95.621,178.622,93.711,6.860,92.501
20708,4,0,411.774,443.865,208.862,4.870,14.140,82.311,7.220,315.953,0.250,10.380,235.003,12.240,0.790,23.080,23.830,0.670,0.850,95.261,191.922,93.261,6.640,102.191
20709,3,0,281.733,313.454,140.102,4.870,14.241,80.731,7.130,187.702,0.240,10.340,173.352,13.491,0.760,24.250,22.580,0.710,0.850,24.850,131.591,23.100,7.170,92.491
20710,4,0,293.404,325.394,136.932,4.840,14.380,82.181,7.100,198.213,0.240,10.280,188.462,12.150,0.750,24.340,22.981,0.710,0.840,23.850,146.042,22.100,6.870,92.491
20711,4,0,343.864,375.844,140.381,4.840,14.630,82.061,7.070,248.573,0.270,10.020,235.463,11.680,0.850,22.651,25.690,0.730,0.940,25.830,193.383,24.080,11.680,92.491
20712,5,0,352.384,383.614,135.591,4.850,14.060,79.911,7.280,259.153,0.240,10.210,248.023,12.000,0.730,22.390,23.341,0.700,0.810,24.870,206.193,23.100,6.800,92.501
20713,5,0,352.094,385.764,138.621,4.840,16.050,79.531,7.230,259.133,0.230,10.300,247.143,11.630,0.780,22.500,25.600,0.670,0.810,25.531,205.732,23.741,7.680,92.511
20714,5,0,356.394,387.684,138.621,4.860,14.000,81.491,7.010,261.503,0.240,10.370,249.063,12.200,0.730,22.280,24.700,0.720,0.810,26.401,206.702,24.621,6.780,92.501
20715,4,0,343.664,375.744,139.231,4.870,14.190,83.491,7.050,246.523,0.240,10.120,236.513,11.830,0.750,22.840,25.290,0.710,0.830,25.710,192.652,23.970,20.110,92.501
20716,6,0,370.134,401.414,138.431,4.830,14.100,82.231,7.170,274.583,0.260,10.260,262.983,12.010,0.770,22.620,24.401,0.740,0.820,24.450,219.643,22.780,7.300,92.501
20717,5,0,307.973,339.623,137.840,4.840,14.350,82.191,7.160,212.522,0.240,10.240,201.783,11.720,0.760,22.700,23.670,0.700,0.800,24.720,157.762,22.980,7.181,92.501
20718,4,0,294.343,325.754,135.172,4.820,14.210,81.231,7.110,199.892,0.240,10.610,190.582,11.940,0.880,24.260,21.321,0.730,0.830,24.410,147.732,22.600,7.800,92.481
20719,4,0,240.493,273.523,134.701,4.870,16.060,79.601,7.310,147.402,0.240,9.990,138.822,9.890,0.800,24.100,23.590,0.710,0.810,24.210,96.591,22.450,6.750,92.511
20720,4,0,239.673,271.073,130.301,4.890,14.140,79.361,7.200,147.102,0.240,10.570,140.772,9.760,0.850,24.420,20.230,0.720,0.830,21.390,98.591,19.550,7.080,92.502
20721,5,0,249.262,281.314,128.782,4.880,14.771,78.111,7.130,158.001,0.250,10.400,152.532,9.250,0.770,24.640,20.230,0.740,0.850,21.810,111.091,20.000,6.480,92.541
20722,4,0,233.663,265.003,127.532,4.830,14.160,78.041,7.340,142.232,0.240,10.150,137.471,9.540,0.780,22.200,22.451,0.700,0.810,21.120,95.951,19.330,7.070,92.501
20723,4,0,240.423,272.013,131.351,4.870,14.340,78.091,7.300,148.932,0.350,10.440,140.662,9.480,0.760,22.290,22.620,0.700,0.810,23.900,99.791,22.070,6.691,92.491
20724,4,0,238.673,269.353,127.761,4.870,13.830,78.361,6.980,147.172,0.240,10.050,141.592,9.500,0.750,24.530,20.690,0.720,0.840,21.420,100.701,19.530,6.850,92.472
20725,4,0,410.254,444.205,210.362,4.990,16.670,79.991,7.200,316.523,0.250,10.810,233.843,12.220,0.770,24.290,23.880,0.710,0.820,95.991,192.312,94.061,7.030,92.502
20726,4,0,411.355,442.875,208.723,4.850,13.980,81.591,7.160,316.374,0.240,10.361,234.152,12.250,0.790,22.520,24.050,0.700,0.790,95.552,191.612,93.712,7.220,92.511
20727,4,0,408.795,439.805,205.543,4.840,13.780,79.511,7.060,315.744,0.230,9.890,234.262,11.981,0.770,22.510,23.911,0.720,0.840,94.701,192.782,92.961,6.520,92.511
20728,4,0,410.895,442.155,206.823,4.840,13.940,79.891,7.110,317.654,0.250,10.590,235.332,14.050,0.780,22.420,23.371,0.700,0.810,92.921,193.882,91.121,6.850,92.511
20729,4,0,293.103,324.674,134.982,4.860,14.551,80.321,7.120,199.582,0.250,9.950,189.692,11.710,0.860,24.351,21.440,0.740,0.850,24.981,146.991,23.151,6.870,92.521
20730,3,0,281.054,312.404,136.862,4.830,14.300,81.931,7.110,185.953,0.240,10.760,175.542,12.140,0.750,22.731,24.310,0.690,0.820,24.350,133.352,22.580,6.420,92.501
20731,5,0,352.114,384.054,137.331,4.870,14.540,81.821,7.300,256.793,0.260,10.110,246.723,12.001,0.790,23.180,23.260,0.690,0.810,25.430,202.812,23.670,6.870,92.501
20732,4,0,340.864,372.534,138.122,4.850,14.260,82.091,6.970,245.413,0.240,10.570,234.412,12.290,0.880,22.420,24.751,0.720,0.810,24.411,192.012,22.671,10.060,92.531
20733,4,0,378.245,410.655,172.132,4.870,14.810,46.961,6.450,318.814,0.260,12.790,238.523,13.630,0.720,71.051,4.980,30.890,0.750,26.510,262.923,24.430,9.450,92.551
20734,6,0,405.714,437.145,174.342,4.840,14.050,46.630,6.510,346.854,0.260,12.271,262.803,11.430,0.780,72.860,4.880,33.341,0.720,27.970,289.254,26.150,7.030,92.511
