monotonic_time_ns,ros_time_sec,ros_time_nsec,cpu_short_window_percent,gpu_percent
1864213854196,1779177887,748735664,0.000,0.000
1864233855739,1779177887,768733591,0.000,0.000
1864253855490,1779177887,788732126,0.000,0.000
1864273850249,1779177887,808726437,0.000,0.000
1864293856816,1779177887,828739148,1.667,0.000
1864313912824,1779177887,848792916,6.190,0.000
1864333860126,1779177887,868739738,7.857,0.000
1864353862821,1779177887,888741089,7.857,0.000
1864373853420,1779177887,908730120,7.857,0.000
1864393851251,1779177887,928727535,7.143,0.000
1864413852122,1779177887,948731414,4.113,0.000
1864433854465,1779177887,968732349,3.030,0.000
1864453860712,1779177887,988741444,1.667,0.000
1864473857327,1779177888,8735211,3.030,0.000
1864493862581,1779177888,28743154,5.000,0.000
1864513858204,1779177888,48737464,8.333,0.000
1864533856739,1779177888,68734719,10.000,0.000
1864553857834,1779177888,88739974,12.121,0.000
1864573862289,1779177888,108747821,17.000,0.000
1864593860280,1779177888,128745524,22.333,0.000
1864613862526,1779177888,148747610,28.286,0.000
1864633858565,1779177888,168743073,33.286,0.000
1864653869452,1779177888,188756040,34.952,0.000
1864673864083,1779177888,208749551,38.905,0.000
1864693858266,1779177888,228741718,39.610,0.000
1864713853632,1779177888,248733436,33.550,0.000
1864733860871,1779177888,268746531,29.957,0.000
1864753858446,1779177888,288740330,28.009,0.000
1864773850613,1779177888,308728689,21.515,0.000
1864793859644,1779177888,328743928,16.104,0.000
1864813865411,1779177888,348748415,17.238,0.000
1864833828777,1779177888,368711237,15.671,0.000
1864853857584,1779177888,388739084,16.048,0.000
1864873852311,1779177888,408729779,17.714,0.000
1864893852926,1779177888,428729306,19.134,0.000
1864913856485,1779177888,448737185,18.701,0.000
1864933856139,1779177888,468739176,19.714,0.000
1864953854450,1779177888,488731022,20.519,0.000
1864973852697,1779177888,508730997,17.922,0.000
1864993853088,1779177888,528732252,19.238,0.000
1865013853095,1779177888,548732163,19.004,0.000
1865033854414,1779177888,568732426,17.186,0.000
1865053853620,1779177888,588731120,16.450,0.000
1865073831355,1779177888,608714711,16.905,0.000
1865093916003,1779177888,628799903,16.883,0.000
1865113861193,1779177888,648740357,18.831,0.000
1865133848784,1779177888,668726028,16.190,0.000
1865153848886,1779177888,688725842,13.333,0.000
1865173853981,1779177888,708732313,13.636,0.000
1865193852964,1779177888,728730336,9.091,0.000
1865213851435,1779177888,748727847,1.515,0.000
1865233852914,1779177888,768730414,1.515,0.000
1865253853369,1779177888,788731957,1.667,0.000
1865273852415,1779177888,808729435,1.515,0.000
1865293848998,1779177888,828725346,0.000,0.000
1865313848301,1779177888,848724745,0.000,0.000
1865333858772,1779177888,868739856,3.333,0.000
1865353853531,1779177888,888730423,6.926,0.000
1865373853921,1779177888,908731230,9.524,0.000
1865393854344,1779177888,928730724,12.121,0.000
1865413850991,1779177888,948727211,16.190,0.000
1865433854646,1779177888,968737266,17.749,0.000
1865453862301,1779177888,988744665,23.571,0.000
1865473856068,1779177889,8736128,24.381,0.000
1865493864458,1779177889,28749222,27.476,0.000
1865513866641,1779177889,48747117,34.869,0.000
1865533869528,1779177889,68755828,40.583,0.000
1865553859582,1779177889,88743354,36.250,0.000
1865573858789,1779177889,108742689,39.250,0.000
1865593856652,1779177889,128738408,40.631,0.000
1865613858546,1779177889,148739374,40.227,0.000
1865633857433,1779177889,168739893,35.952,0.000
1865653855200,1779177889,188734620,35.216,0.000
1865673851750,1779177889,208729890,34.004,0.000
1865693861965,1779177889,228748233,36.024,0.000
1865713855860,1779177889,248735952,35.190,0.000
1865733855610,1779177889,268739286,35.190,0.000
1865753857377,1779177889,288739933,36.024,0.000
1865773863272,1779177889,308748676,38.024,0.000
1865793862350,1779177889,328747083,39.989,0.000
1865813863669,1779177889,348749809,42.869,0.000
1865833852252,1779177889,368734200,42.002,0.000
1865853854018,1779177889,388737406,42.868,0.000
1865873849897,1779177889,408732837,41.396,0.000
1865893852240,1779177889,428735532,40.444,0.000
1865913818582,1779177889,448699538,38.593,0.000
1865933863229,1779177889,468746297,41.119,0.000
1865953863236,1779177889,488748224,42.083,0.000
1865973867179,1779177889,508753479,49.583,0.000
1865994193909,1779177889,529078065,52.298,0.000
1866013864792,1779177889,548751092,54.083,0.000
1866033859326,1779177889,568743355,56.560,0.000
1866053879589,1779177889,588763906,63.810,0.000
1866073862156,1779177889,608746472,68.393,0.000
1866093876275,1779177889,628760783,79.393,0.000
1866113861401,1779177889,648742581,87.726,0.000
1866133876224,1779177889,668761052,94.583,0.000
1866153837574,1779177889,688722338,95.833,0.000
1866173866125,1779177889,708752425,90.530,0.000
1866193821171,1779177889,728705712,81.548,0.000
1866213855131,1779177889,748739895,72.619,0.000
1866233851073,1779177889,768732157,62.662,0.000
