wall_time_ns,scan_stamp_ns,scan_stamp_to_scan_ms,amcl_particle_count,scan_to_amcl_ms,amcl_to_ekf_ms,scan_to_ekf_ms,ekf_to_drive_ms,drive_to_ackermann_ms,scan_to_ackermann_ms
1779177945269438239,1779177945264010850,0.194,2000,2.323,0.584,2.907,1.323,0.996,5.226
1779177945318795430,1779177945314005809,0.203,2000,2.389,0.523,2.912,1.317,0.350,4.580
1779177945373557898,1779177945363999487,0.258,2000,3.182,4.664,7.846,1.270,0.177,9.293
1779177945418579616,1779177945414002221,0.205,2000,2.643,0.462,3.105,0.958,0.303,4.366
1779177945468871730,1779177945461017274,0.223,2000,2.569,3.566,6.135,1.332,0.157,7.624
1779177945488458253,1779177945483997435,0.212,2000,2.387,0.494,2.881,1.182,0.179,4.242
1779177945519671145,1779177945513992394,0.214,2000,2.347,1.971,4.318,0.982,0.158,5.458
1779177945568891823,1779177945564012408,0.567,2000,2.255,0.548,2.803,1.175,0.328,4.305
1779177945618191509,1779177945613998854,0.222,2000,2.273,0.511,2.784,1.022,0.157,3.964
1779177945668463302,1779177945663988788,0.307,2000,2.344,0.548,2.892,1.096,0.173,4.161
1779177945718530293,1779177945713992451,0.246,2000,2.470,0.531,3.001,1.231,0.055,4.286
1779177945771027072,1779177945764018289,0.609,2000,2.043,2.775,4.817,1.289,0.286,6.392
1779177945818693972,1779177945814009280,0.219,2000,2.844,0.546,3.390,0.894,0.176,4.460
1779177945838346703,1779177945834002111,0.623,2000,2.315,0.119,2.433,1.117,0.165,3.715
1779177945868999014,1779177945864000942,0.738,2000,2.287,0.404,2.691,1.505,0.059,4.254
1779177945888499359,1779177945883999053,0.525,2000,2.006,0.709,2.715,0.991,0.262,3.969
1779177945918858258,1779177945913996924,0.319,2000,2.348,0.758,3.105,1.268,0.161,4.535
1779177945938578094,1779177945933996475,0.233,2000,2.295,0.631,2.926,1.218,0.198,4.342
1779177945973095696,1779177945963997866,0.242,2000,2.887,4.881,7.768,0.906,0.175,8.849
1779177945988668862,1779177945983992938,0.274,2000,2.948,0.046,2.994,1.252,0.150,4.396
1779177946018697517,1779177946013991640,0.498,2000,1.997,1.029,3.026,1.049,0.126,4.201
1779177946038897070,1779177946034031352,0.227,2000,2.277,0.782,3.058,1.367,0.189,4.614
1779177946068327223,1779177946063992326,0.594,2000,1.875,0.819,2.695,0.891,0.149,3.735
1779177946088462168,1779177946083988838,0.589,2000,2.451,0.204,2.655,1.050,0.174,3.878
1779177946119162382,1779177946113979988,0.595,2000,2.829,0.048,2.877,1.328,0.376,4.581
1779177946138822698,1779177946133994580,0.220,2000,2.866,0.424,3.291,1.186,0.125,4.602
1779177946168883929,1779177946164001635,0.234,2000,2.247,0.864,3.111,1.227,0.303,4.642
1779177946188381459,1779177946183987362,0.450,2000,2.020,0.678,2.698,1.177,0.063,3.938
1779177946218675269,1779177946213995248,0.232,2000,2.548,0.631,3.180,1.029,0.233,4.442
1779177946239543662,1779177946233992688,0.605,2000,2.137,0.714,2.851,1.223,0.864,4.938
1779177946273676811,1779177946263981470,0.598,2000,2.858,4.908,7.766,1.077,0.248,9.091
1779177946288870132,1779177946283984254,0.471,2000,2.086,0.771,2.857,1.375,0.176,4.408
1779177946319309640,1779177946313985516,0.637,2000,1.849,0.653,2.502,2.003,0.175,4.680
1779177946344302783,1779177946333984812,0.295,2000,3.046,5.775,8.820,1.078,0.119,10.018
1779177946368859313,1779177946363982426,1.446,2000,1.611,0.371,1.982,1.070,0.372,3.424
1779177946389602776,1779177946384000698,0.217,2000,2.244,0.922,3.165,2.054,0.160,5.379
1779177946419150466,1779177946414016329,0.239,2000,2.834,0.620,3.454,1.321,0.114,4.889
1779177946438734749,1779177946433966727,0.852,2000,2.068,0.280,2.348,1.415,0.146,3.909
1779177946469161200,1779177946463979318,0.208,2000,2.377,0.584,2.961,1.774,0.232,4.967
1779177946488783819,1779177946483987094,0.203,2000,3.135,0.047,3.181,1.107,0.298,4.587
1779177946519202687,1779177946513997444,0.226,2000,3.203,0.272,3.475,1.355,0.143,4.973
1779177946538406549,1779177946533989604,0.289,2000,2.368,0.529,2.897,1.051,0.174,4.122
1779177946568735367,1779177946564007571,0.286,2000,2.226,0.765,2.991,1.244,0.200,4.435
1779177946589054474,1779177946583973969,0.390,2000,2.179,0.940,3.119,1.214,0.352,4.685
1779177946619167674,1779177946614000225,0.274,2000,2.721,0.940,3.661,0.935,0.292,4.887
1779177946638351376,1779177946633990240,0.258,2000,3.330,0.049,3.378,0.447,0.271,4.097
1779177946668567841,1779177946663990254,0.242,2000,2.513,0.560,3.073,1.120,0.136,4.329
1779177946689613260,1779177946683970381,0.207,2000,2.339,2.026,4.364,0.892,0.173,5.429
1779177946720716519,1779177946713982140,0.610,2000,2.037,2.928,4.965,0.933,0.220,6.118
1779177946748758976,1779177946743977643,0.466,2000,1.966,0.974,2.940,1.226,0.143,4.308
1779177946769428359,1779177946763989770,0.485,2000,2.175,0.702,2.877,1.534,0.536,4.947
1779177946800895718,1779177946793971513,1.713,2000,1.175,1.657,2.832,1.993,0.378,5.203
1779177946819261843,1779177946813971960,0.204,2000,3.616,0.048,3.664,1.224,0.191,5.080
1779177946848686716,1779177946843997799,0.604,2000,2.269,0.401,2.670,1.186,0.215,4.071
1779177946868573114,1779177946863983366,0.217,2000,2.274,0.788,3.062,1.157,0.148,4.367
1779177946888447159,1779177946884019462,0.273,2000,2.227,0.749,2.976,0.971,0.201,4.148
1779177946918290084,1779177946913980948,0.600,2000,2.039,0.502,2.541,1.029,0.133,3.703
1779177946938693608,1779177946934001492,0.252,2000,2.590,0.422,3.012,1.156,0.265,4.433
1779177946969336926,1779177946964017603,0.262,2000,2.722,0.084,2.806,1.997,0.248,5.050
1779177946989590208,1779177946983981601,0.631,2000,2.301,0.176,2.477,1.616,0.876,4.969
1779177947019337164,1779177947013977936,0.203,2000,2.748,0.445,3.193,1.689,0.268,5.149
1779177947047733065,1779177947033976719,0.507,2000,7.318,2.053,9.370,3.700,0.172,13.243
1779177947069549340,1779177947063994046,0.263,2000,2.327,1.000,3.327,1.753,0.206,5.286
1779177947089475898,1779177947083983517,0.383,2000,2.182,0.867,3.049,1.910,0.143,5.102
1779177947118650752,1779177947113963147,0.572,2000,1.938,0.890,2.828,1.122,0.160,4.109
1779177947143534197,1779177947133986891,0.399,2000,2.301,2.739,5.040,3.913,0.189,9.142
1779177947169561592,1779177947164005754,0.539,2000,2.308,1.457,3.766,1.092,0.153,5.011
1779177947188736173,1779177947184059545,0.230,2000,2.373,0.596,2.969,0.978,0.492,4.439
1779177947218285623,1779177947213984519,0.234,2000,2.278,0.683,2.961,0.991,0.109,4.060
1779177947238380823,1779177947233981638,0.217,2000,2.738,0.149,2.887,1.173,0.115,4.175
1779177947269928919,1779177947264038069,0.279,2000,2.778,0.904,3.683,1.894,0.030,5.607
1779177947289259983,1779177947283968148,0.700,2000,2.205,0.421,2.626,0.986,0.972,4.584
1779177947319235357,1779177947313984642,0.963,2000,2.226,0.046,2.273,1.988,0.022,4.282
1779177947338961433,1779177947334169220,1.004,2000,1.873,0.522,2.395,1.165,0.220,3.781
1779177947368369441,1779177947363976304,0.350,2000,2.212,0.622,2.833,1.067,0.136,4.036
1779177947395316334,1779177947383972207,0.651,2000,3.073,4.549,7.622,2.703,0.337,10.662
1779177947418756595,1779177947412188682,1.359,2000,1.881,1.992,3.873,1.068,0.261,5.202
1779177947439284824,1779177947433973245,0.525,2000,2.631,0.595,3.226,1.535,0.021,4.782
1779177947468620159,1779177947462027286,0.358,2000,2.472,2.392,4.864,1.157,0.207,6.229
1779177947489056643,1779177947484032107,0.240,2000,2.924,0.071,2.994,1.522,0.263,4.779
1779177947518849040,1779177947513986169,0.305,2000,2.495,0.314,2.809,1.531,0.211,4.551
1779177947539608279,1779177947533945752,0.275,2000,2.761,0.246,3.006,1.981,0.393,5.381
1779177947568565498,1779177947563990375,0.229,2000,2.551,0.542,3.093,1.027,0.219,4.339
1779177947588535577,1779177947583957926,0.595,2000,1.978,0.592,2.570,1.232,0.173,3.975
1779177947619460626,1779177947613990869,0.210,2000,2.921,0.710,3.632,1.207,0.413,5.252
1779177947638718473,1779177947633990548,0.194,2000,2.442,0.657,3.099,1.170,0.259,4.528
1779177947668603798,1779177947663974210,0.194,2000,2.311,0.694,3.005,1.181,0.242,4.429
1779177947688781559,1779177947683972673,0.222,2000,2.623,0.464,3.087,1.475,0.020,4.582
1779177947718112030,1779177947713962864,0.201,2000,2.334,0.472,2.806,0.948,0.188,3.942
1779177947739091496,1779177947733969455,0.216,2000,2.598,0.914,3.512,1.249,0.140,4.900
1779177947776778893,1779177947763970590,0.196,2000,3.074,7.997,11.071,1.304,0.231,12.606
1779177947789844158,1779177947783951229,0.218,2000,2.846,0.391,3.238,2.112,0.319,5.668
1779177947819598666,1779177947813940811,0.666,2000,2.063,0.984,3.047,1.592,0.346,4.984
1779177947838612478,1779177947833967530,0.586,2000,2.173,0.321,2.495,1.293,0.265,4.053
1779177947868690638,1779177947863965465,0.284,2000,2.361,0.580,2.941,1.329,0.164,4.434
1779177947888482474,1779177947883968920,0.551,2000,2.046,0.620,2.667,1.270,0.020,3.957
1779177947919119072,1779177947913952039,1.126,2000,1.504,1.321,2.825,1.042,0.168,4.035
1779177947938447896,1779177947933961350,0.195,2000,2.453,0.624,3.078,1.027,0.180,4.285
1779177947968927020,1779177947963960084,0.218,2000,2.351,0.726,3.077,1.385,0.280,4.742
1779177947988994764,1779177947983997748,0.231,2000,2.940,0.320,3.260,1.479,0.021,4.760
1779177948018653494,1779177948013973378,0.216,2000,2.406,0.642,3.048,1.180,0.230,4.458
1779177948039327101,1779177948033960417,0.261,2000,2.319,0.545,2.864,1.844,0.391,5.100
1779177948073587387,1779177948063990288,0.374,2000,3.063,4.778,7.841,1.357,0.020,9.218
1779177948103418759,1779177948093962302,0.197,2000,3.251,4.603,7.854,1.134,0.264,9.252
1779177948119447002,1779177948113981501,0.201,2000,2.933,0.548,3.481,1.474,0.303,5.258
1779177948149647851,1779177948144062988,0.198,2000,2.288,0.690,2.978,2.382,0.022,5.381
1779177948168508189,1779177948163991467,0.341,2000,2.229,0.608,2.836,1.071,0.261,4.169
1779177948200303519,1779177948193961593,0.345,2000,3.245,0.435,3.680,2.047,0.264,5.991
1779177948219365780,1779177948213943159,0.260,2000,2.525,0.450,2.974,1.213,0.967,5.154
1779177948249480868,1779177948243971782,0.951,2000,2.216,0.397,2.613,1.916,0.023,4.552
1779177948268618041,1779177948263956773,0.240,2000,2.826,0.196,3.022,1.209,0.182,4.414
1779177948306179292,1779177948293956435,0.266,2000,3.297,5.816,9.112,0.759,2.077,11.949
1779177948319297262,1779177948313973971,0.284,2000,2.202,0.688,2.891,1.244,0.896,5.031
1779177948348593877,1779177948343953377,0.209,2000,2.250,0.977,3.227,1.016,0.182,4.425
1779177948368731765,1779177948363979040,0.263,2000,2.209,0.857,3.066,1.047,0.370,4.482
1779177948398814212,1779177948393962350,0.353,2000,2.350,0.811,3.160,1.119,0.213,4.493
1779177948423306806,1779177948413962445,0.312,2000,4.023,3.806,7.829,1.075,0.122,9.026
1779177948449491161,1779177948443993916,0.567,2000,2.392,0.947,3.340,1.561,0.024,4.924
1779177948469088020,1779177948461102459,0.712,2000,2.530,3.485,6.015,1.092,0.160,7.267
1779177948499227844,1779177948494017098,0.492,2000,2.660,0.178,2.838,1.242,0.631,4.710
1779177948519522726,1779177948514049481,0.221,2000,2.452,0.655,3.107,1.197,0.941,5.244
1779177948548768652,1779177948543965367,0.342,2000,2.343,0.755,3.098,1.201,0.155,4.455
1779177948568914157,1779177948563962070,0.516,2000,2.082,0.777,2.859,1.279,0.291,4.429
1779177948598314517,1779177948593965988,0.976,2000,3.028,0.048,3.077,0.110,0.180,3.366
1779177948618857370,1779177948613961123,0.321,2000,3.004,0.117,3.121,1.191,0.256,4.568
1779177948648760359,1779177948643951345,0.269,2000,2.532,0.686,3.218,1.011,0.305,4.534
1779177948670245398,1779177948663985105,1.128,2000,1.604,0.789,2.393,1.590,1.142,5.124
1779177948699428316,1779177948693964351,0.681,2000,2.487,0.396,2.883,0.973,0.920,4.775
1779177948720275300,1779177948713959838,0.904,2000,2.351,0.019,2.370,1.809,1.225,5.403
1779177948749047781,1779177948744117934,0.281,2000,2.681,0.496,3.177,1.296,0.169,4.642
1779177948769318599,1779177948763986059,0.367,2000,2.281,0.582,2.863,1.845,0.251,4.958
1779177948798794928,1779177948793941465,0.207,2000,2.705,0.689,3.395,1.018,0.226,4.639
1779177948818974257,1779177948813963353,0.223,2000,2.411,0.591,3.002,0.968,0.811,4.781
1779177948849136833,1779177948843963111,0.191,2000,3.024,0.045,3.068,1.194,0.713,4.976
1779177948868860413,1779177948863988230,0.210,2000,2.250,1.006,3.257,1.352,0.047,4.656
1779177948898649833,1779177948893937556,0.261,2000,2.513,0.815,3.328,0.895,0.222,4.445
1779177948918317124,1779177948913933811,0.204,2000,3.170,0.042,3.213,0.825,0.136,4.174
1779177948948505717,1779177948943956194,0.204,2000,2.265,0.808,3.072,1.250,0.018,4.341
1779177948969027833,1779177948963955073,0.234,2000,2.526,0.575,3.101,1.453,0.278,4.832
1779177948999184138,1779177948993938319,0.360,2000,2.506,0.991,3.497,1.104,0.279,4.880
1779177949018785604,1779177949013943438,0.456,2000,2.511,0.862,3.373,0.760,0.246,4.379
1779177949048817779,1779177949043958620,0.204,2000,2.496,0.572,3.068,1.432,0.150,4.649
1779177949068487566,1779177949063957467,0.277,2000,2.305,0.639,2.944,1.150,0.153,4.247
1779177949098678174,1779177949093996010,1.195,2000,1.729,0.697,2.426,0.839,0.217,3.482
1779177949118699805,1779177949113991849,0.214,2000,2.634,0.556,3.190,1.111,0.186,4.488
1779177949148773100,1779177949143973431,0.370,2000,2.776,0.189,2.965,1.164,0.295,4.424
1779177949169026414,1779177949163982774,0.231,2000,2.365,1.016,3.382,1.035,0.390,4.807
1779177949198964252,1779177949193940132,0.256,2000,2.941,0.044,2.984,1.588,0.189,4.762
1779177949218961690,1779177949214126533,0.195,2000,3.194,0.044,3.238,1.127,0.269,4.634
1779177949249058378,1779177949243945617,0.237,2000,3.478,0.043,3.521,1.059,0.287,4.868
1779177949268866022,1779177949263951600,0.688,2000,1.976,0.730,2.705,1.209,0.306,4.221
1779177949298603762,1779177949294013759,0.639,2000,2.437,0.230,2.668,1.194,0.083,3.945
1779177949319637308,1779177949313997341,0.284,2000,2.675,0.281,2.957,1.428,0.965,5.349
1779177949349019876,1779177949343937643,0.283,2000,2.377,0.769,3.146,1.551,0.095,4.793
1779177949368971202,1779177949364305966,0.641,2000,2.178,0.580,2.757,1.107,0.154,4.018
1779177949398840527,1779177949393972312,0.644,2000,2.103,0.699,2.802,1.150,0.264,4.217
1779177949418452681,1779177949413952119,0.622,2000,2.447,0.047,2.494,1.242,0.136,3.873
1779177949448644666,1779177949443989478,0.214,2000,2.766,0.430,3.196,1.107,0.132,4.435
1779177949468893563,1779177949463947908,0.273,2000,2.881,0.157,3.038,1.500,0.127,4.665
1779177949498703111,1779177949493941810,0.211,2000,3.086,0.046,3.132,1.272,0.139,4.543
1779177949519917620,1779177949513982386,0.326,2000,2.640,0.378,3.018,2.453,0.131,5.603
1779177949548884375,1779177949543976512,0.275,2000,2.519,0.667,3.186,1.253,0.187,4.626
1779177949572234299,1779177949563934654,0.636,2000,2.038,1.013,3.051,4.389,0.216,7.656
1779177949598569952,1779177949593950445,0.234,2000,2.424,0.568,2.991,1.137,0.250,4.378
1779177949618908099,1779177949614004972,0.631,2000,2.296,0.491,2.787,1.354,0.093,4.234
1779177949649439543,1779177949643952762,0.246,2000,2.419,0.602,3.022,1.983,0.229,5.234
1779177949668226568,1779177949663961593,0.506,2000,2.252,1.251,3.503,0.076,0.174,3.753
1779177949698428985,1779177949693962631,0.482,2000,2.288,0.697,2.985,0.855,0.138,3.977
1779177949719337314,1779177949713957830,0.265,2000,2.450,0.542,2.992,1.087,1.027,5.107
1779177949748928780,1779177949743943060,0.462,2000,2.430,0.337,2.767,1.539,0.211,4.517
1779177949768786473,1779177949763947219,0.627,2000,2.107,0.693,2.800,1.170,0.236,4.206
1779177949798800951,1779177949793944033,0.188,2000,2.790,0.639,3.429,1.053,0.179,4.662
1779177949818743061,1779177949813952352,0.292,2000,2.265,0.806,3.071,0.960,0.460,4.491
1779177949849552749,1779177949843930862,0.234,2000,2.921,0.918,3.839,0.929,0.613,5.381
1779177949869113063,1779177949863932045,0.816,2000,2.659,0.015,2.674,1.395,0.289,4.358
1779177949898357613,1779177949893945083,0.668,2000,2.105,0.686,2.791,0.792,0.154,3.737
1779177949918699983,1779177949913929946,0.604,2000,2.583,0.313,2.896,1.081,0.182,4.159
1779177949949814282,1779177949943968041,0.258,2000,2.931,0.046,2.977,2.580,0.027,5.583
1779177949968899743,1779177949963947783,0.527,2000,2.265,0.649,2.914,1.291,0.213,4.418
1779177949999696950,1779177949993929333,1.229,2000,2.305,0.499,2.804,1.271,0.457,4.532
1779177950018553576,1779177950013937300,0.235,2000,2.533,0.567,3.099,0.996,0.280,4.375
1779177950049089628,1779177950043977027,0.219,2000,2.448,0.838,3.286,1.372,0.229,4.887
1779177950068778007,1779177950063932129,0.827,2000,2.224,0.349,2.573,1.248,0.192,4.013
1779177950103154070,1779177950093940623,0.240,2000,5.441,2.450,7.891,0.916,0.160,8.967
1779177950118751428,1779177950113937006,0.236,2000,2.488,0.536,3.024,1.187,0.361,4.572
1779177950148919060,1779177950143954652,0.217,2000,2.584,0.691,3.275,1.343,0.123,4.741
1779177950168899538,1779177950163942715,0.380,2000,2.443,0.625,3.068,1.206,0.295,4.569
1779177950198685406,1779177950193969737,0.239,2000,2.668,0.344,3.011,1.249,0.210,4.470
1779177950219100257,1779177950213945608,0.697,2000,2.300,0.704,3.004,1.344,0.103,4.451
1779177950249692342,1779177950243989398,0.631,2000,2.236,0.640,2.876,1.077,1.111,5.064
1779177950268652297,1779177950263931156,0.204,2000,2.820,0.358,3.178,1.313,0.021,4.512
1779177950298898362,1779177950293938883,0.213,2000,2.559,0.600,3.159,1.400,0.181,4.740
1779177950318957337,1779177950313933345,0.253,2000,2.767,0.476,3.243,1.285,0.237,4.764
1779177950349017960,1779177950343975504,0.235,2000,2.728,0.455,3.184,1.475,0.143,4.801
1779177950376646236,1779177950363920078,0.661,2000,2.816,6.904,9.721,0.968,1.369,12.057
1779177950399571067,1779177950393923612,0.568,2000,2.554,0.304,2.858,1.309,0.905,5.072
1779177950417034558,1779177950412114919,3.494,2000,0.046,0.039,0.085,1.102,0.231,1.418
1779177950449316933,1779177950443926697,0.680,2000,2.489,0.442,2.931,1.378,0.394,4.702
1779177950468683901,1779177950462489496,0.199,2000,2.476,2.266,4.742,1.093,0.154,5.989
1779177950498621834,1779177950493917846,0.788,2000,2.319,0.231,2.549,1.167,0.193,3.909
1779177950520475934,1779177950513926837,0.348,2000,2.513,1.443,3.956,1.815,0.422,6.193
1779177950549601250,1779177950543942563,0.287,2000,2.442,0.914,3.356,1.699,0.308,5.364
1779177950569055899,1779177950564139300,0.271,2000,3.115,0.046,3.161,1.062,0.415,4.638
1779177950603443130,1779177950593925264,0.919,2000,3.181,4.198,7.379,1.058,0.155,8.592
1779177950618716708,1779177950613976751,0.619,2000,2.494,0.047,2.541,1.261,0.311,4.114
1779177950649561819,1779177950643985117,0.354,2000,2.420,0.698,3.118,1.005,1.092,5.215
1779177950669429560,1779177950663961595,0.264,2000,2.608,0.279,2.887,1.169,1.142,5.198
1779177950699074179,1779177950693920777,0.730,2000,3.141,0.048,3.190,0.978,0.249,4.417
1779177950718833791,1779177950713918408,0.301,2000,2.490,0.636,3.126,1.172,0.310,4.608
1779177950749042959,1779177950743977687,0.534,2000,2.497,0.453,2.950,1.404,0.170,4.525
1779177950769595892,1779177950763927989,0.211,2000,2.353,0.883,3.236,1.221,0.991,5.449
1779177950799061532,1779177950793913859,0.269,2000,2.412,0.711,3.123,1.380,0.369,4.871
1779177950818593398,1779177950813934402,0.262,2000,2.387,0.788,3.175,0.962,0.254,4.391
1779177950849696496,1779177950843917008,0.204,2000,2.417,1.206,3.623,1.076,0.870,5.569
1779177950868717508,1779177950863924494,0.951,2000,2.076,0.457,2.533,1.120,0.182,3.835
1779177950898513136,1779177950893921436,0.685,2000,2.268,0.322,2.590,1.288,0.023,3.901
1779177950919060852,1779177950913946747,0.222,2000,2.741,0.672,3.412,1.219,0.254,4.885
1779177950949135427,1779177950943933961,0.362,2000,2.339,0.873,3.212,1.272,0.349,4.833
1779177950969486918,1779177950963973641,0.276,2000,2.320,0.770,3.089,1.271,0.870,5.230
1779177950998916110,1779177950993934934,0.317,2000,2.419,0.721,3.140,1.243,0.275,4.658
1779177951018735594,1779177951013925589,0.299,2000,2.488,0.653,3.141,1.160,0.204,4.505
1779177951053848337,1779177951043967683,0.245,2000,2.248,0.759,3.007,6.428,0.194,9.630
1779177951068921593,1779177951063960610,0.625,2000,2.152,0.614,2.766,1.370,0.195,4.330
1779177951098962919,1779177951093960304,0.667,2000,2.835,0.322,3.157,0.962,0.210,4.329
1779177951119020167,1779177951113961262,1.391,2000,1.602,0.683,2.285,1.280,0.097,3.662
1779177951148991764,1779177951144274880,0.228,2000,2.588,0.498,3.086,1.350,0.047,4.483
1779177951178771200,1779177951173973098,0.250,2000,2.327,1.051,3.377,1.048,0.110,4.536
1779177951199728585,1779177951193894600,0.325,2000,2.805,0.947,3.752,1.534,0.215,5.502
1779177951228677259,1779177951223932630,0.638,2000,1.951,0.720,2.672,1.210,0.217,4.098
1779177951248908364,1779177951243922741,0.660,2000,2.144,0.851,2.995,1.170,0.154,4.319
1779177951284106484,1779177951273974243,0.247,2000,3.297,4.961,8.258,1.445,0.176,9.879
1779177951299521952,1779177951293988066,0.269,2000,2.358,0.760,3.118,1.213,0.927,5.258
1779177951329276331,1779177951323946256,0.482,2000,2.217,0.499,2.716,1.918,0.207,4.841
1779177951350298197,1779177951343937806,0.215,2000,2.269,0.694,2.964,2.178,0.996,6.138
1779177951379268247,1779177951373904700,0.206,2000,2.385,0.813,3.198,1.068,0.883,5.149
1779177951399235254,1779177951393916635,0.304,2000,2.282,0.820,3.102,1.879,0.028,5.009
1779177951428552796,1779177951423950825,0.659,2000,2.058,0.539,2.597,1.040,0.297,3.935
1779177951448766077,1779177951443914439,0.198,2000,2.961,0.364,3.325,1.121,0.200,4.647
1779177951480086106,1779177951473937237,0.237,2000,2.872,1.906,4.778,0.934,0.193,5.905
1779177951498683849,1779177951493912148,0.901,2000,1.930,0.784,2.714,1.017,0.133,3.864
1779177951529846308,1779177951523903105,0.201,2000,3.946,0.049,3.995,1.589,0.151,5.735
1779177951550930606,1779177951543919904,0.200,2000,2.474,0.857,3.331,2.253,1.219,6.803
1779177951580515960,1779177951573917390,0.622,2000,2.347,0.606,2.953,2.836,0.180,5.970
1779177951599058406,1779177951593930157,0.346,2000,2.531,0.560,3.091,1.416,0.268,4.775
1779177951628436941,1779177951623922875,0.606,2000,1.973,0.725,2.698,1.158,0.046,3.902
1779177951648972146,1779177951643901785,0.626,2000,2.954,0.050,3.003,1.290,0.145,4.438
1779177951669101554,1779177951663966648,0.617,2000,2.006,0.975,2.980,1.407,0.124,4.511
1779177951699933641,1779177951693978918,0.545,2000,2.440,1.065,3.505,1.063,0.834,5.402
1779177951719161855,1779177951713925317,0.288,2000,2.323,0.999,3.322,1.196,0.423,4.941
1779177951753764480,1779177951743919346,0.578,2000,3.811,3.846,7.657,1.444,0.160,9.260
1779177951770370169,1779177951764001074,0.600,2000,2.143,0.832,2.975,2.604,0.184,5.763
1779177951800530857,1779177951793916095,0.258,2000,2.570,2.429,4.998,0.889,0.461,6.349
1779177951818532721,1779177951813943550,0.255,2000,2.334,1.438,3.772,0.373,0.183,4.328
1779177951849075525,1779177951843914923,0.230,2000,2.339,1.112,3.450,1.343,0.131,4.924
1779177951874057595,1779177951863910570,0.888,2000,2.789,4.574,7.363,1.091,0.797,9.251
1779177951906794855,1779177951893974649,0.237,2000,7.844,0.505,8.349,1.708,2.518,12.575
1779177951919159985,1779177951913902070,0.219,2000,2.454,1.156,3.609,1.281,0.142,5.032
1779177951948800187,1779177951943926981,0.320,2000,2.268,0.854,3.121,1.205,0.221,4.548
1779177951969090205,1779177951963908355,0.251,2000,2.608,0.805,3.412,1.242,0.271,4.925
1779177951999903444,1779177951993904337,1.087,2000,1.872,0.699,2.571,2.310,0.026,4.907
1779177952018875175,1779177952013913072,0.198,2000,2.742,0.528,3.270,1.238,0.251,4.758
1779177952048675314,1779177952043914973,0.199,2000,2.264,0.812,3.076,1.239,0.239,4.554
1779177952068809970,1779177952063929980,0.635,2000,1.842,0.820,2.662,1.255,0.322,4.239
1779177952098928705,1779177952093930986,0.218,2000,2.327,0.946,3.273,1.480,0.021,4.774
1779177952118754046,1779177952113918760,0.736,2000,2.008,0.657,2.664,1.208,0.220,4.093
1779177952148384808,1779177952143920982,0.215,2000,2.216,0.978,3.194,0.874,0.175,4.243
1779177952168726410,1779177952163977013,0.251,2000,2.443,0.603,3.046,1.395,0.052,4.493
1779177952198619031,1779177952193933410,0.266,2000,2.276,0.803,3.078,1.246,0.090,4.414
1779177952223000230,1779177952213900481,0.689,2000,1.932,4.345,6.277,1.350,0.777,8.404
1779177952249662350,1779177952243912718,0.194,2000,2.401,0.889,3.290,1.990,0.269,5.548
1779177952268831748,1779177952263963757,0.326,2000,2.361,0.651,3.012,1.206,0.317,4.536
1779177952298895698,1779177952293897818,0.214,2000,2.442,1.091,3.533,1.040,0.182,4.755
1779177952328858047,1779177952323922601,0.218,2000,3.888,0.069,3.956,0.599,0.155,4.710
1779177952348830334,1779177952343953287,0.299,2000,2.323,0.791,3.114,1.218,0.240,4.571
1779177952383872931,1779177952373898773,0.256,2000,3.771,4.793,8.563,0.846,0.302,9.712
1779177952398768137,1779177952393892339,0.717,2000,2.105,0.679,2.784,1.208,0.161,4.153
1779177952433252073,1779177952423895137,0.274,2000,2.187,5.323,7.510,1.190,0.376,9.076
1779177952449582527,1779177952443906335,0.518,2000,1.994,1.228,3.222,1.100,0.829,5.151
1779177952479128455,1779177952473898765,0.194,2000,2.260,0.864,3.124,1.793,0.112,5.029
1779177952499628459,1779177952493891307,0.240,2000,2.323,1.857,4.180,1.159,0.152,5.491
1779177952528905201,1779177952523908825,0.270,2000,2.132,1.145,3.277,1.398,0.046,4.721
1779177952548966384,1779177952543889048,0.481,2000,2.243,1.031,3.274,1.153,0.158,4.584
1779177952578733787,1779177952573899078,0.257,2000,2.182,1.016,3.197,1.201,0.173,4.571
1779177952599174015,1779177952593905412,0.321,2000,2.486,0.969,3.456,1.329,0.157,4.941
1779177952629088844,1779177952623898354,0.355,2000,2.846,0.367,3.213,1.291,0.325,4.829
1779177952648920584,1779177952643899952,0.290,2000,2.209,1.147,3.356,1.224,0.144,4.724
1779177952678587282,1779177952673969759,0.260,2000,2.564,0.616,3.180,1.005,0.165,4.350
1779177952698529520,1779177952693905949,0.277,2000,2.281,0.947,3.229,0.950,0.162,4.341
1779177952729167333,1779177952723860266,0.285,2000,2.452,0.812,3.263,1.583,0.170,5.016
1779177952753168880,1779177952743877321,0.187,2000,2.534,4.433,6.967,1.806,0.325,9.099
1779177952779086224,1779177952773891767,0.273,2000,2.310,1.341,3.651,1.113,0.151,4.914
1779177952798860780,1779177952793901781,0.220,2000,2.494,0.762,3.256,1.159,0.318,4.733
1779177952829162045,1779177952823883683,0.223,2000,2.510,0.861,3.371,1.488,0.189,5.049
1779177952848814712,1779177952843901505,0.227,2000,2.259,0.911,3.170,1.489,0.021,4.680
1779177952879072521,1779177952873893071,0.581,2000,2.207,0.662,2.869,1.473,0.250,4.592
