idx,stamp_ns,status,status_api,iters,out_steer_fp,out_accel_fp,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp,pub_steer_rad,pub_accel_mps2,used_fallback
22286,1779177461199901330,0,0,1,-84864,-873024,-18720,24609,736796,6746,-149841,-77947,-858672,-0.3237305,-3.3303223,0
22287,1779177461204901844,0,0,2,-92192,-686896,-18368,23811,731990,3026,-159671,-85246,-873024,-0.3516846,-2.6203003,0
22288,1779177461209865942,0,0,3,-102224,-674304,-18997,26706,727954,-833,-172110,-92898,-686896,-0.3899536,-2.5722656,0
22289,1779177461214868920,0,0,1,-102224,-679488,-19657,27347,723860,-4949,-188438,-102236,-674304,-0.3899536,-2.5920410,0
22290,1779177461219864538,0,0,2,-102224,-570480,-19333,26336,719350,-8632,-202395,-102236,-679488,-0.3899536,-2.1762085,0
22291,1779177461224860988,0,0,1,-102224,-524032,-20120,29372,714899,-11945,-216604,-102236,-570480,-0.3899536,-1.9990234,0
22292,1779177461229866719,0,0,1,-102224,-480160,-20960,32539,710626,-14906,-231477,-102236,-524032,-0.3899536,-1.8316650,0
22293,1779177461234856865,0,0,1,-102224,-391184,-20676,29914,706591,-17508,-245538,-102236,-480160,-0.3899536,-1.4922485,0
22294,1779177461239853187,0,0,1,-102224,-312384,-20383,28626,702912,-19792,-257639,-102236,-391184,-0.3899536,-1.1916504,0
22295,1779177461244868997,0,0,1,-102224,-245184,-21262,31768,698520,-21810,-267328,-102236,-312384,-0.3899536,-0.9353027,0
22296,1779177461249855783,0,0,1,-102224,-190256,-22195,35108,693120,-23592,-274410,-102236,-245184,-0.3899536,-0.7257690,0
22297,1779177461254858346,0,0,1,-102224,-181056,-23175,38622,688729,-25201,-280469,-102236,-190256,-0.3899536,-0.6906738,0
22298,1779177461259858828,0,0,1,-102224,-148160,-22813,37189,684990,-26651,-286624,-102236,-181056,-0.3899536,-0.5651855,0
22299,1779177461264858158,0,0,1,-102224,-71936,-23987,39289,682083,-27948,-293808,-102236,-148160,-0.3899536,-0.2744141,0
22300,1779177461269871025,0,0,1,-102224,-7216,-23632,37772,679293,-29087,-302595,-102236,-71936,-0.3899536,-0.0275269,0
22301,1779177461274859091,0,0,1,-102224,14688,-24648,41344,675436,-30052,-312736,-102236,-7216,-0.3899536,0.0560303,0
22302,1779177461279902262,0,0,1,-102224,77072,-25705,45054,671876,-30845,-324720,-102236,14688,-0.3899536,0.2940063,0
22303,1779177461284869495,0,0,1,-102224,178048,-25829,40287,667544,-31436,-337027,-102236,77072,-0.3899536,0.6791992,0
22304,1779177461289866169,0,0,1,-102224,256144,-25490,38531,664042,-31844,-351565,-102236,178048,-0.3899536,0.9771118,0
22305,1779177461296931748,0,0,1,-102224,296608,-27903,46761,658880,-31979,-385371,-102236,256144,-0.3899536,1.1314697,0
22306,1779177461300513355,0,0,1,-102224,341728,-27801,39853,658880,-31979,-385371,-102236,296608,-0.3899536,1.3035889,0
22307,1779177461314947110,0,0,1,-102224,372816,-29684,44431,660185,-30996,-441733,-102236,341728,-0.3899536,1.4221802,0
22308,1779177461316023291,0,0,1,-102224,371040,-29597,43955,660185,-30996,-441733,-102236,372816,-0.3899536,1.4154053,0
22309,1779177461320048554,0,0,1,-102224,359072,-29282,42105,661431,-30217,-459779,-102236,371040,-0.3899536,1.3697510,0
22310,1779177461325735386,0,0,1,-102224,329568,-31694,50510,663746,-28873,-482297,-102236,359072,-0.3899536,1.2572021,0
22311,1779177461330372597,0,0,1,-102224,294416,-31242,48241,665467,-27554,-489287,-102236,329568,-0.3899536,1.1231079,0
22312,1779177461335453913,0,0,1,-102224,288480,-33283,49853,667425,-26074,-493527,-102236,294416,-0.3899536,1.1004639,0
22313,1779177461339494600,0,0,1,-102224,286176,-32882,47871,667781,-24914,-490410,-102236,288480,-0.3899536,1.0916748,0
22314,1779177461344881426,0,0,1,-102224,316368,-33871,50740,661847,-23526,-494688,-102236,286176,-0.3899536,1.2068481,0
22315,1779177461349905397,0,0,1,-102224,322960,-34816,53524,655022,-22296,-497410,-102236,316368,-0.3899536,1.2319946,0
22316,1779177461354936280,0,0,1,-102224,408368,-34277,50998,646655,-21156,-502096,-102236,322960,-0.3899536,1.5578003,0
22317,1779177461359867065,0,0,1,-102224,567808,-33780,48497,638703,-20096,-507197,-102236,408368,-0.3899536,2.1660156,0
22318,1779177461364871355,0,0,1,-102224,636736,-34643,51147,632116,-19061,-513877,-102236,567808,-0.3899536,2.4289551,0
22319,1779177461369878461,0,0,1,-102224,727136,-34137,48538,628022,-18028,-521081,-102236,636736,-0.3899536,2.7738037,0
22320,1779177461374909376,0,0,1,-102224,690560,-34954,51076,627369,-16963,-528182,-102236,727136,-0.3899536,2.6342773,0
22321,1779177461379876450,0,0,1,-102224,661408,-35716,53403,629030,-15870,-534396,-102236,690560,-0.3899536,2.5230713,0
22322,1779177461384884100,0,0,1,-102224,631824,-35522,52997,632532,-14723,-540508,-102236,661408,-0.3899536,2.4102173,0
22323,1779177461389890279,0,0,1,-102224,568304,-36293,55262,636092,-13535,-546590,-102236,631824,-0.3899536,2.1679077,0
22324,1779177461394947338,0,0,1,-102224,536656,-37056,57469,635499,-12328,-552483,-102236,568304,-0.3899536,2.0471802,0
22325,1779177461399861386,0,0,1,-102224,580528,-36451,54731,630811,-11189,-557214,-102236,536656,-0.3899536,2.2145386,0
22326,1779177461404919662,0,0,1,-102224,609472,-37157,56778,626419,-10059,-561947,-102236,580528,-0.3899536,2.3249512,0
22327,1779177461409582537,0,0,1,-102224,661168,-36588,54141,623868,-9044,-565458,-102236,609472,-0.3899536,2.5221558,0
22328,1779177461414949811,0,0,1,-102224,696144,-35963,51077,622443,-7904,-570817,-102236,661168,-0.3899536,2.6555786,0
22329,1779177461419920788,0,0,1,-102224,691312,-36633,53150,621613,-6855,-573771,-102236,696144,-0.3899536,2.6371460,0
22330,1779177461424868822,0,0,1,-102224,657264,-37288,55146,619892,-5850,-575699,-102236,691312,-0.3899536,2.5072632,0
22331,1779177461429915161,0,0,1,-102224,682240,-36678,52236,617815,-4881,-576708,-102236,657264,-0.3899536,2.6025391,0
22332,1779177461434939612,0,0,1,-102224,765136,-38775,52582,615026,-3987,-576214,-102236,682240,-0.3899536,2.9187622,0
22333,1779177461439934622,0,0,1,-102224,738096,-39545,54594,611287,-3194,-574142,-102236,765136,-0.3899536,2.8156128,0
22334,1779177461444866175,0,0,1,-102224,805456,-38953,51779,608142,-2514,-570859,-102236,738096,-0.3899536,3.0725708,0
22335,1779177461449872481,0,0,5,-102224,827008,-39697,53791,605234,-1934,-567411,-102236,805456,-0.3899536,3.1547852,0
22336,1779177461454938372,0,0,2,-102224,804320,-40460,55867,603572,-1443,-564198,-102236,827008,-0.3899536,3.0682373,0
22337,1779177461459920902,0,0,1,-102224,807600,-39846,53071,602682,-1039,-561286,-102236,804320,-0.3899536,3.0807495,0
22338,1779177461465224047,0,0,1,-102224,860800,-40396,47273,601555,-685,-559925,-102236,807600,-0.3899536,3.2836914,0
22339,1779177461470020237,0,0,1,-102224,897344,-39896,44595,601021,-406,-558410,-102236,860800,-0.3899536,3.4230957,0
22340,1779177461474952078,0,0,1,-102224,878624,-40747,46841,600487,-160,-559143,-102236,897344,-0.3899536,3.3516846,0
22341,1779177461479870062,0,0,1,-102224,844464,-41605,49095,600665,81,-561327,-102236,878624,-0.3899536,3.2213745,0
22342,1779177461484871569,0,0,2,-102224,834912,-41060,46269,600843,340,-564933,-102236,844464,-0.3899536,3.1849365,0
22343,1779177461489950964,0,0,1,-102224,862544,-40538,43377,600309,628,-569476,-102236,834912,-0.3899536,3.2903442,0
22344,1779177461494866453,0,0,1,-102224,839312,-41336,45521,599537,938,-574317,-102236,862544,-0.3899536,3.2017212,0
22345,1779177461499929848,0,0,1,-102224,841728,-40822,42586,598350,1287,-579768,-102236,839312,-0.3899536,3.2109375,0
22346,1779177461504923162,0,0,1,-102224,833968,-41573,44559,597876,1672,-584449,-102236,841728,-0.3899536,3.1813354,0
22347,1779177461509915581,0,0,1,-102224,829216,-42319,46480,596748,2080,-587805,-102236,833968,-0.3899536,3.1632080,0
22348,1779177461514939295,0,0,1,-102224,858240,-42387,43454,595324,2493,-588950,-102236,829216,-0.3899536,3.2739258,0
22349,1779177461519908481,0,0,1,-102224,841408,-43200,45376,593781,2875,-587687,-102236,858240,-0.3899536,3.2097168,0
22350,1779177461524919395,0,0,1,-102224,836960,-44010,47277,592238,3204,-584564,-102236,841408,-0.3899536,3.1927490,0
22351,1779177461529919494,0,0,1,-102224,872976,-43478,44376,592060,3471,-580168,-102236,836960,-0.3899536,3.3301392,0
22352,1779177461534938984,0,0,1,-102224,862256,-44291,46392,591763,3666,-574631,-102236,872976,-0.3899536,3.2892456,0
22353,1779177461539907274,0,0,1,-102224,865856,-43770,43565,591526,3776,-569110,-102236,862256,-0.3899536,3.3029785,0
22354,1779177461544915084,0,0,1,-102224,843328,-43277,40738,591111,3808,-564483,-102236,865856,-0.3899536,3.2170410,0
22355,1779177461549904302,0,0,1,-102224,807088,-44055,42847,590280,3773,-561065,-102236,843328,-0.3899536,3.0787964,0
22356,1779177461554932145,0,0,1,-102224,794672,-44850,45012,590576,3700,-559390,-102236,807088,-0.3899536,3.0314331,0
22357,1779177461559919187,0,0,1,-102224,810192,-44345,42224,590458,3611,-559098,-102236,794672,-0.3899536,3.0906372,0
22358,1779177461564922677,0,0,1,-102224,865888,-45594,41280,590636,3525,-560190,-102236,810192,-0.3899536,3.3031006,0
22359,1779177461569914167,0,0,1,-102224,811856,-46539,43598,590754,3459,-563108,-102236,865888,-0.3899536,3.0969849,0
