idx,stamp_ns,status,status_api,iters,out_steer_fp,out_accel_fp,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp,pub_steer_rad,pub_accel_mps2,used_fallback
9405,1779177941025718732,0,0,1,-102224,1407056,10386,53969,780532,34196,-552653,-102236,1389552,-0.3899536,5.3674927,0
9406,1779177941030722788,0,0,1,-102224,1395456,11337,51197,783618,34573,-553998,-102236,1407056,-0.3899536,5.3232422,0
9407,1779177941035769020,0,0,1,-102224,1373120,12260,48397,786763,34995,-554795,-102236,1395456,-0.3899536,5.2380371,0
9408,1779177941040727540,0,0,1,-102224,1378736,11423,49429,789433,35436,-553163,-102236,1373120,-0.3899536,5.2594604,0
9409,1779177941045726796,0,0,1,-102224,1385056,11639,49299,792875,35876,-549534,-102236,1378736,-0.3899536,5.2835693,0
9410,1779177941050722852,0,0,1,-102224,1350704,11836,49230,796614,36284,-543970,-102236,1385056,-0.3899536,5.1525269,0
9411,1779177941055732668,0,0,1,-102224,1337872,12744,46533,799877,36625,-538341,-102236,1350704,-0.3899536,5.1035767,0
9412,1779177941060726836,0,0,1,-102224,1331936,12906,46176,801005,36874,-534495,-102236,1337872,-0.3899536,5.0809326,0
9413,1779177941065756908,0,0,1,-102224,1368352,13774,43491,799699,37037,-533789,-102236,1331936,-0.3899536,5.2198486,0
9414,1779177941070767812,0,0,1,-102224,1408000,13944,43412,799225,37174,-535690,-102236,1368352,-0.3899536,5.3710938,0
9415,1779177941075722875,0,0,1,-102224,1415712,14086,43365,801658,37363,-538977,-102236,1408000,-0.3899536,5.4005127,0
9416,1779177941080730803,0,0,1,-102224,1420768,14916,40646,805930,37648,-542828,-102236,1415712,-0.3899536,5.4197998,0
9417,1779177941085730315,0,0,1,-102224,1412416,15502,39717,805930,37648,-542828,-102236,1420768,-0.3899536,5.3879395,0
9418,1779177941090779556,0,0,1,-102224,1435552,15655,39553,809135,38021,-545266,-102236,1412416,-0.3899536,5.4761963,0
9419,1779177941095734203,0,0,1,-102224,1400272,16432,36863,814416,38891,-542848,-102236,1435552,-0.3899536,5.3416138,0
9420,1779177941100723603,0,0,1,-102224,1424336,16568,36766,814416,38891,-542848,-102236,1400272,-0.3899536,5.4334106,0
9421,1779177941105774028,0,0,1,-102224,1379296,17147,36907,817858,39313,-538089,-102236,1424336,-0.3899536,5.2615967,0
9422,1779177941110723075,0,0,1,-102224,1360832,17270,36858,824267,39989,-528851,-102236,1379296,-0.3899536,5.1911621,0
9423,1779177941115722491,0,0,1,-102224,1370368,17389,36781,823970,40209,-527557,-102236,1360832,-0.3899536,5.2275391,0
9424,1779177941120752147,0,0,1,-102224,1368976,17499,36681,823970,40209,-527557,-102236,1370368,-0.3899536,5.2222290,0
9425,1779177941125724395,0,0,1,-102224,1450112,18249,34038,822071,40377,-528675,-102236,1368976,-0.3899536,5.5317383,0
9426,1779177941130809796,0,0,1,-102224,1449008,18366,33827,823080,40565,-531494,-102236,1450112,-0.3899536,5.5275269,0
9427,1779177941135778779,0,0,1,-102224,1400896,18354,34704,832100,41262,-541704,-102236,1449008,-0.3899536,5.3439941,0
9428,1779177941140809428,0,0,1,-102224,1428896,18452,34465,832100,41262,-541704,-102236,1400896,-0.3899536,5.4508057,0
9429,1779177941145791755,0,0,1,-102224,1377632,19188,31743,838865,42369,-546344,-102236,1428896,-0.3899536,5.2552490,0
9430,1779177941150723203,0,0,1,-102224,1349168,19264,31563,843138,42996,-543172,-102236,1377632,-0.3899536,5.1466675,0
9431,1779177941155775131,0,0,1,-102224,1322160,19352,31591,846758,43603,-538485,-102236,1349168,-0.3899536,5.0436401,0
9432,1779177941160727667,0,0,1,-102224,1327248,19414,31442,846936,44096,-532990,-102236,1322160,-0.3899536,5.0630493,0
9433,1779177941165727563,0,0,1,-102224,1379392,20119,28791,844800,44456,-530032,-102236,1327248,-0.3899536,5.2619629,0
9434,1779177941170717954,0,0,1,-102224,1421936,20180,28609,845571,44776,-529606,-101970,1379392,-0.3899536,5.4242554,0
9435,1779177941175723194,0,0,1,-102224,1372736,20238,28394,851565,45132,-531421,-102236,1421936,-0.3899536,5.2365723,0
9436,1779177941180732818,0,0,1,-102224,1359168,20287,28163,857262,45572,-533687,-102236,1372736,-0.3899536,5.1848145,0
9437,1779177941185731786,0,0,1,-102224,1379824,20955,25488,859695,46083,-535093,-101876,1359168,-0.3899536,5.2636108,0
9438,1779177941190724642,0,0,1,-102224,1354496,20159,28897,862721,46729,-534269,-100328,1379824,-0.3899536,5.1669922,0
9439,1779177941195751099,0,0,1,-102224,1337168,20203,28633,867231,47377,-532125,-100584,1354496,-0.3899536,5.1008911,0
9440,1779177941200795699,0,0,1,-102224,1272240,20243,28363,871148,47954,-529195,-101482,1337168,-0.3899536,4.8532104,0
9441,1779177941205769323,0,0,1,-102224,1300912,20261,28142,871979,48413,-527117,-102236,1272240,-0.3899536,4.9625854,0
9442,1779177941210807459,0,0,1,-102224,1340304,21226,24916,869724,48795,-528464,-102236,1300912,-0.3899536,5.1128540,0
9443,1779177941215795515,0,0,1,-102224,1378048,21226,24623,867943,49159,-531978,-102236,1340304,-0.3899536,5.2568359,0
9444,1779177941220838547,0,0,1,-102224,1388432,21220,24289,870020,49691,-535875,-100769,1378048,-0.3899536,5.2964478,0
9445,1779177941225804715,0,0,1,-102224,1365792,21849,21614,874708,50414,-538581,-99203,1388432,-0.3899536,5.2100830,0
9446,1779177941230786915,0,0,1,-102224,1357728,22442,18923,877794,51326,-540228,-97092,1365792,-0.3899536,5.1793213,0
9447,1779177941235730266,0,0,1,-101200,1343712,22678,17225,877794,51326,-540228,-95541,1357728,-0.3860474,5.1258545,0
9448,1779177941240902740,0,0,1,-102224,1338048,22047,19119,884796,53513,-536993,-94200,1343712,-0.3899536,5.1042480,0
9449,1779177941245735210,0,0,1,-101264,1307328,22602,16564,889010,54603,-528817,-93470,1338048,-0.3862915,4.9870605,0
9450,1779177941250774690,0,0,1,-100912,1304288,22560,16256,890493,55635,-521089,-92437,1307328,-0.3849487,4.9754639,0
9451,1779177941255772858,0,0,1,-99760,1288432,23440,14569,888476,56499,-514881,-91761,1304288,-0.3805542,4.9149780,0
9452,1779177941260734546,0,0,1,-99104,1297504,23391,14342,888476,56499,-514881,-92161,1288432,-0.3780518,4.9495850,0
9453,1779177941265735818,0,0,1,-99568,1325296,23341,14069,886814,57169,-512619,-91812,1297504,-0.3798218,5.0556030,0
9454,1779177941270766274,0,0,1,-99632,1287216,23286,13772,899098,58652,-517632,-91314,1325296,-0.3800659,4.9103394,0
9455,1779177941275729241,0,0,1,-99088,1285808,23226,13449,899098,58652,-517632,-90864,1287216,-0.3779907,4.9049683,0
9456,1779177941280731377,0,0,1,-98304,1266016,23158,13102,904439,59578,-521595,-90487,1285808,-0.3750000,4.8294678,0
9457,1779177941285745642,0,0,1,-96736,1243824,23436,10799,905685,60583,-525502,-90060,1266016,-0.3690186,4.7448120,0
9458,1779177941290728225,0,0,1,-95040,1233792,23359,10462,912687,62905,-525175,-88757,1243824,-0.3625488,4.7065430,0
9459,1779177941295797946,0,0,1,-94528,1203328,23290,10078,913281,64133,-519132,-87643,1233792,-0.3605957,4.5903320,0
9460,1779177941300725393,0,0,1,-95680,1241632,23199,9803,910314,65170,-511462,-87092,1203328,-0.3649902,4.7364502,0
9461,1779177941305862123,0,0,1,-95664,1283824,23188,9582,908118,66038,-508211,-87122,1241632,-0.3649292,4.8973999,0
9462,1779177941310722753,0,0,1,-95072,1316352,23075,9370,908118,66038,-508211,-87546,1283824,-0.3626709,5.0214844,0
9463,1779177941315748409,0,0,1,-94032,1353232,23555,6816,909186,66756,-506998,-88003,1316352,-0.3587036,5.1621704,0
9464,1779177941320826706,0,0,1,-91408,1337664,24000,4238,912569,67460,-508095,-87205,1353232,-0.3486938,5.1027832,0
9465,1779177941325805962,0,0,1,-92832,1314192,23348,6167,916723,68998,-505874,-87195,1337664,-0.3541260,5.0132446,0
9466,1779177941330793986,0,0,1,-92896,1318432,23228,5885,916723,68998,-505874,-87422,1314192,-0.3543701,5.0294189,0
9467,1779177941335885019,0,0,1,-93840,1252992,23407,6650,923785,70421,-499408,-87723,1318432,-0.3579712,4.7797852,0
9468,1779177941340797810,0,0,1,-94400,1277328,23289,6443,923963,70951,-494102,-88315,1252992,-0.3601074,4.8726196,0
9469,1779177941345777193,0,0,1,-93168,1301136,23736,4002,921767,71355,-490270,-88168,1277328,-0.3554077,4.9634399,0
9470,1779177941351130885,0,0,1,-92912,1327424,23081,5782,921648,71730,-490775,-87670,1301136,-0.3544312,5.0637207,0
9471,1779177941355778649,0,0,1,-94000,1289136,23088,6674,926811,72138,-489413,-87163,1327424,-0.3585815,4.9176636,0
9472,1779177941360816466,0,0,1,-93024,1243776,23551,4187,934585,72612,-493657,-87512,1289136,-0.3548584,4.7446289,0
9473,1779177941365746441,0,0,1,-93536,1254144,23421,3926,934585,72612,-493657,-87899,1243776,-0.3568115,4.7841797,0
9474,1779177941370728608,0,0,1,-91824,1233840,23288,3621,940460,73853,-501761,-86895,1254144,-0.3502808,4.7067261,0
9475,1779177941375783385,0,0,1,-90256,1216672,23151,3283,944673,74736,-502974,-85634,1233840,-0.3442993,4.6412354,0
9476,1779177941380723280,0,0,1,-90416,1193664,22998,3024,948352,75691,-499346,-84690,1216672,-0.3449097,4.5534668,0
9477,1779177941385731272,0,0,1,-88784,1204496,23413,553,946453,76558,-493278,-84284,1193664,-0.3386841,4.5947876,0
9478,1779177941390731904,0,0,1,-89680,1210576,22705,2677,943605,77270,-487337,-83859,1204496,-0.3421021,4.6179810,0
9479,1779177941395783897,0,0,1,-91280,1262352,22543,2435,943664,77778,-485409,-85013,1210576,-0.3482056,4.8154907,0
9480,1779177941401830012,0,0,1,-91120,1261808,22462,1663,945741,78256,-491395,-86238,1262352,-0.3475952,4.8134155,0
9481,1779177941406117932,0,0,1,-89184,1284544,23197,-2397,946869,78670,-484295,-86561,1261808,-0.3402100,4.9001465,0
9482,1779177941411741739,0,0,1,-88272,1304320,22513,-730,948471,79159,-485356,-85270,1284544,-0.3367310,4.9755859,0
9483,1779177941415941722,0,0,1,-86720,1281648,22821,-2726,950489,79574,-475260,-84746,1304320,-0.3308105,4.8890991,0
9484,1779177941420727280,0,0,1,-86976,1297744,22612,-2768,953100,79921,-469412,-84071,1281648,-0.3317871,4.9505005,0
9485,1779177941425729064,0,0,1,-85936,1286032,22942,-5088,955473,80190,-463868,-84071,1297744,-0.3278198,4.9058228,0
9486,1779177941430950498,0,0,1,-87248,1290368,22198,-1805,955473,80190,-463868,-83710,1286032,-0.3328247,4.9223633,0
9487,1779177941435791928,0,0,1,-87424,1316784,22536,-4001,953040,80321,-453543,-85214,1290368,-0.3334961,5.0231323,0
9488,1779177941441005075,0,0,1,-92288,1346160,21214,224,956423,80033,-454635,-87966,1316784,-0.3520508,5.1351929,0
9489,1779177941445802920,0,0,1,-94032,1353584,21581,-1966,956423,80033,-454635,-90703,1346160,-0.3587036,5.1635132,0
9490,1779177941450802784,0,0,1,-91776,1308272,21364,-2086,969538,79412,-462179,-92076,1353584,-0.3500977,4.9906616,0
9491,1779177941455778520,0,0,1,-89280,1262464,21137,-2217,972505,79372,-467078,-90329,1308272,-0.3405762,4.8159180,0
9492,1779177941460767056,0,0,1,-87456,1243104,21149,-1285,972505,79372,-467078,-87846,1262464,-0.3336182,4.7420654,0
9493,1779177941465780328,0,0,1,-86624,1167696,21504,-3647,982593,80084,-471116,-86715,1243104,-0.3304443,4.4544067,0
9494,1779177941470772768,0,0,1,-89488,1174224,20752,-1654,982593,80084,-471116,-88654,1167696,-0.3413696,4.4793091,0
9495,1779177941475789208,0,0,1,-97216,1217936,20548,-1853,979566,80365,-469517,-93520,1174224,-0.3708496,4.6460571,0
9496,1779177941480797648,0,0,1,-102224,1283648,20332,-2067,980516,79842,-473209,-101349,1217936,-0.3899536,4.8967285,0
9497,1779177941485826216,0,0,1,-97344,1368336,21071,-4935,983661,79389,-476477,-102236,1283648,-0.3713379,5.2197876,0
