idx,stamp_ns,status,status_api,iters,out_steer_fp,out_accel_fp,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp,pub_steer_rad,pub_accel_mps2,used_fallback
3561,1779703713180594318,0,0,1,-52256,1048416,-35638,-16568,975591,121410,-487113,-56170,1099456,-0.1993408,3.9993896,0
3562,1779703713185605620,0,0,1,-58416,1101440,-35940,-16489,977252,122522,-475831,-61341,1048416,-0.2228394,4.2016602,0
3563,1779703713190634491,0,0,1,-50464,1071296,-36230,-16413,979329,123072,-473705,-52982,1101440,-0.1925049,4.0866699,0
3564,1779703713196020503,0,0,2,-55984,1143152,-37588,-17172,981347,124127,-469279,-59246,1071296,-0.2135620,4.3607788,0
3565,1779703713200516863,0,0,2,-46816,1109040,-37930,-16828,983542,124723,-473119,-49470,1143152,-0.1785889,4.2306519,0
3566,1779703713205506372,0,0,2,-53904,1136256,-38231,-16742,988290,126548,-468582,-56554,1109040,-0.2056274,4.3344727,0
3567,1779703713210493673,0,0,2,-44288,1056208,-38523,-16618,989773,127887,-461054,-46654,1136256,-0.1689453,4.0291138,0
3568,1779703713215544369,0,0,2,-51200,1182080,-40770,-16887,991079,128577,-459089,-54117,1056208,-0.1953125,4.5092773,0
3569,1779703713220555511,0,0,2,-41552,1117680,-41059,-16719,993749,129919,-448962,-43506,1182080,-0.1585083,4.2636108,0
3570,1779703713225510906,0,0,3,-48992,1218368,-41343,-16519,996598,130539,-445939,-51317,1117680,-0.1868896,4.6477051,0
3571,1779703713230537537,0,0,2,-39600,1116688,-41615,-16292,999446,131795,-436806,-40944,1218368,-0.1510620,4.2598267,0
3572,1779703713235557512,0,0,2,-47872,1202560,-41871,-16096,1002769,132353,-436620,-48867,1116688,-0.1826172,4.5874023,0
3573,1779703713240501994,0,0,2,-37712,1155536,-42119,-15843,1005974,133574,-430755,-38613,1202560,-0.1438599,4.4080200,0
3574,1779703713245508464,0,0,2,-44528,1276576,-43795,-16905,1007457,134162,-432462,-46455,1155536,-0.1698608,4.8697510,0
3575,1779703713250494421,0,0,2,-33504,1241568,-44054,-16670,1008882,135504,-425785,-35200,1276576,-0.1278076,4.7362061,0
3576,1779703713255488826,0,0,2,-41552,1288496,-44302,-16450,1010425,136179,-426312,-43054,1241568,-0.1585083,4.9152222,0
3577,1779703713260868662,0,0,2,-30928,1233744,-44501,-16386,1012086,137671,-419704,-32209,1288496,-0.1179810,4.7063599,0
3578,1779703713265567241,0,0,2,-37760,1378512,-46189,-16694,1013866,138342,-419267,-40063,1233744,-0.1440430,5.2586060,0
3579,1779703713270806685,0,0,2,-26288,1280192,-46382,-16567,1013866,138342,-419267,-28777,1378512,-0.1002808,4.8835449,0
3580,1779703713275961803,0,0,2,-35408,1390400,-46570,-16391,1016359,139858,-410144,-36624,1280192,-0.1350708,5.3039551,0
3581,1779703713280700578,0,0,2,-23856,1348624,-46771,-16006,1019682,140621,-406335,-25771,1390400,-0.0910034,5.1445923,0
3582,1779703713286031579,0,0,2,-31664,1359376,-46905,-15868,1026447,142576,-387650,-33673,1348624,-0.1207886,5.1856079,0
