unix_time_ns,solve_us,status,iterations,primal_residual,dual_residual,closest_wp,e_y,e_psi,vx,vy,omega,v_ref0,kappa0,left_wall0,right_wall0,cmd_steer,cmd_accel,actual_steer,use_steering_feedback
1777392015426288641,221.478,0,12,0.000000000,0.008461475,0,0.021283,-0.032748,2.313086,-0.011024,-1.054446,2.265795,-0.373721,1.200000,0.250000,-0.215090,2.141409,-0.220,1
1777392015431363403,142.500,0,13,0.000000000,0.009755373,0,0.020925,-0.028125,2.315576,-0.011331,-1.065523,2.276091,-0.376928,1.210000,0.260000,-0.225538,2.009457,-0.215,1
1777392015436366100,176.421,0,10,0.000000000,0.009365559,0,0.020574,-0.025299,2.318971,-0.012143,-1.086991,2.287567,-0.385953,1.250000,0.250000,-0.228907,1.674105,-0.226,1
1777392015441419677,197.317,0,12,0.000000000,0.009411335,0,0.020184,-0.022909,2.324857,-0.012845,-1.114028,2.299045,-0.390081,1.240000,0.270000,-0.237811,1.672045,-0.229,1
1777392015443176557,201.637,0,12,0.000000000,0.009685993,0,0.019527,-0.014923,2.324857,-0.012845,-1.114028,2.299045,-0.390081,1.240000,0.270000,-0.244546,1.290668,-0.238,1
1777392015446232576,144.899,0,13,0.000000000,0.008917809,0,0.019254,-0.019781,2.330743,-0.014141,-1.152297,2.299436,-0.390081,1.240000,0.270000,-0.243869,1.773638,-0.245,1
1777392015451269130,166.725,0,9,0.000000000,0.008570194,0,0.018851,-0.016349,2.338213,-0.014816,-1.188225,2.311846,-0.393048,1.250000,0.260000,-0.251863,1.683291,-0.244,1
1777392015456264050,135.300,0,12,0.000000000,0.008554459,0,0.018543,-0.020739,2.346363,-0.015481,-1.225668,2.312239,-0.393048,1.250000,0.260000,-0.246768,1.952628,-0.252,1
1777392015461302779,83.746,0,7,0.000000000,0.009650230,0,0.018146,-0.018319,2.355644,-0.015237,-1.251835,2.325084,-0.392332,1.310000,0.270000,-0.254996,1.901031,-0.247,1
1777392015463040299,43.586,0,3,0.000000000,0.008411407,0,0.018736,-0.021398,2.355644,-0.015237,-1.251835,2.325084,-0.392332,1.310000,0.270000,-0.250604,1.911407,-0.255,1
1777392015466340484,162.948,0,11,0.000000000,0.009713709,0,0.018346,-0.019128,2.362435,-0.014898,-1.275420,2.338733,-0.400494,1.280000,0.270000,-0.261341,1.797033,-0.251,1
1777392015471508177,177.093,0,16,0.000000000,0.009045124,0,0.017927,-0.031281,2.369453,-0.014942,-1.304533,2.325873,-0.392332,1.310000,0.270000,-0.242776,2.680288,-0.261,1
1777392015476189457,125.252,0,11,0.000000000,0.009025812,0,0.017609,-0.027018,2.372396,-0.013435,-1.311554,2.339527,-0.400494,1.280000,0.270000,-0.257306,2.579235,-0.243,1
1777392015481373278,215.014,0,13,0.000000000,0.009555817,0,0.017256,-0.024428,2.376244,-0.012787,-1.333140,2.353685,-0.412381,1.320000,0.280000,-0.252660,1.921536,-0.257,1
1777392015486285188,144.708,0,13,0.000000000,0.009771824,0,0.016863,-0.029711,2.379187,-0.011603,-1.350070,2.354084,-0.412381,1.320000,0.280000,-0.255514,2.544091,-0.253,1
1777392015491272460,197.510,0,12,0.000000000,0.008315563,0,0.016515,-0.026074,2.379866,-0.010439,-1.373673,2.368752,-0.421291,1.310000,0.270000,-0.258889,2.180104,-0.256,1
1777392015493266658,222.566,0,14,0.000000000,0.008591652,0,0.018221,-0.021376,2.379866,-0.010439,-1.373673,2.368752,-0.421291,1.310000,0.270000,-0.265123,1.698654,-0.259,1
1777392015496235667,114.595,0,10,0.000000000,0.009635210,0,0.017903,-0.019590,2.384167,-0.009642,-1.408554,2.383600,-0.421995,1.380000,0.290000,-0.270215,1.473430,-0.265,1
1777392015501155385,188.261,0,11,0.000000000,0.008590937,0,0.017546,-0.017395,2.388468,-0.008760,-1.443748,2.398542,-0.426210,1.390000,0.290000,-0.277317,1.277957,-0.270,1
1777392015506514699,133.923,0,12,0.000000000,0.008514404,0,0.017253,-0.021848,2.392090,-0.007910,-1.479525,2.398949,-0.426210,1.390000,0.290000,-0.275915,1.709278,-0.277,1
1777392015511208235,94.178,0,8,0.000000000,0.008809805,0,0.016899,-0.020310,2.396165,-0.006514,-1.507946,2.413914,-0.433290,1.420000,0.290000,-0.283235,1.652829,-0.276,1
1777392015513240482,113.059,0,10,0.000000000,0.009252548,0,0.019504,-0.021504,2.396165,-0.006514,-1.507946,2.413914,-0.433290,1.420000,0.290000,-0.283724,1.425478,-0.283,1
1777392015516230516,156.708,0,11,0.000000000,0.008241177,0,0.019156,-0.025730,2.406352,-0.005304,-1.534103,2.414324,-0.433290,1.420000,0.290000,-0.283456,1.792993,-0.284,1
1777392015521159322,124.291,0,11,0.000000000,0.008955002,0,0.018833,-0.024283,2.416538,-0.003729,-1.552367,2.428915,-0.436440,1.430000,0.310000,-0.286731,1.513310,-0.283,1
1777392015526136930,112.803,0,10,0.000000000,0.009208202,0,0.018456,-0.029352,2.425367,-0.002142,-1.567228,2.429327,-0.436440,1.430000,0.310000,-0.282248,1.779859,-0.287,1
1777392015531084713,112.259,0,10,0.000000000,0.008772612,0,0.018137,-0.027279,2.429895,-0.000158,-1.574622,2.443912,-0.434452,1.410000,0.320000,-0.287696,1.585548,-0.282,1
1777392015536069553,143.876,0,13,0.000000000,0.008805513,0,0.017791,-0.025988,2.434648,0.001490,-1.587973,2.458099,-0.429145,1.470000,0.330000,-0.288202,1.120348,-0.288,1
1777392015541090105,123.555,0,11,0.000000000,0.008538723,0,0.017416,-0.030482,2.436233,0.003220,-1.602484,2.458515,-0.429145,1.470000,0.330000,-0.287762,1.544851,-0.288,1
1777392015543270357,154.404,0,14,0.000000000,0.008461475,0,0.018041,-0.021662,2.436233,0.003220,-1.602484,2.458515,-0.429145,1.470000,0.330000,-0.294022,0.878874,-0.288,1
1777392015546119266,132.739,0,12,0.000000000,0.009683132,0,0.017724,-0.020492,2.435780,0.004642,-1.621217,2.472552,-0.426232,1.470000,0.350000,-0.296376,0.480267,-0.294,1
1777392015551170764,153.284,0,14,0.000000000,0.008563042,0,0.017357,-0.017244,2.433516,0.006075,-1.639475,2.486552,-0.443157,1.470000,0.340000,-0.303710,0.019462,-0.296,1
1777392015556141524,141.988,0,13,0.000000000,0.008568764,0,0.017135,-0.024392,2.428536,0.007120,-1.658307,2.486973,-0.443157,1.470000,0.340000,-0.300684,0.680457,-0.304,1
1777392015561100891,113.763,0,10,0.000000000,0.009716034,0,0.016769,-0.022236,2.424235,0.008525,-1.672355,2.500370,-0.468757,1.490000,0.370000,-0.308175,0.478206,-0.301,1
1777392015563057968,115.043,0,10,0.000000000,0.009089470,0,0.018027,-0.030062,2.424235,0.008525,-1.672355,2.500370,-0.468757,1.490000,0.370000,-0.302574,0.832431,-0.308,1
1777392015566294088,143.300,0,13,0.000000000,0.009607315,0,0.017629,-0.034856,2.421745,0.009911,-1.689274,2.500793,-0.468757,1.490000,0.370000,-0.303495,1.534982,-0.303,1
1777392015571447157,153.029,0,14,0.000000000,0.009760380,0,0.017205,-0.043292,2.424235,0.011392,-1.709079,2.501218,-0.468757,1.490000,0.370000,-0.294648,2.188814,-0.303,1
1777392015576552384,149.796,0,13,0.000000000,0.009910583,0,0.016855,-0.039533,2.433064,0.013708,-1.727782,2.514623,-0.495308,1.490000,0.360000,-0.298432,1.620814,-0.295,1
1777392015581174334,174.213,0,16,0.000000000,0.009079456,0,0.016515,-0.036294,2.448457,0.015907,-1.755176,2.528032,-0.522493,1.510000,0.380000,-0.296569,0.495564,-0.298,1
1777392015586177542,134.820,0,12,0.000000000,0.008472204,0,0.016090,-0.043679,2.460908,0.018673,-1.787707,2.528459,-0.522493,1.510000,0.380000,-0.292749,1.062036,-0.297,1
1777392015591149197,154.276,0,14,0.000000000,0.009328365,0,0.015746,-0.038725,2.463398,0.021926,-1.819055,2.541657,-0.549343,1.520000,0.400000,-0.295808,0.348042,-0.293,1
1777392015593220582,171.813,0,16,0.000000000,0.008600950,0,0.019737,-0.035782,2.463398,0.021926,-1.819055,2.541657,-0.549343,1.520000,0.400000,-0.298019,-0.608950,-0.296,1
1777392015596194039,144.132,0,13,0.000000000,0.009378433,0,0.019297,-0.032474,2.461360,0.025131,-1.852577,2.554819,-0.574487,1.520000,0.420000,-0.301560,-0.989082,-0.298,1
1777392015601110621,144.164,0,13,0.000000000,0.009914875,0,0.018816,-0.026385,2.453211,0.028212,-1.878288,2.567984,-0.584707,1.530000,0.440000,-0.305536,-1.399517,-0.302,1
1777392015606514992,168.388,0,14,0.000000000,0.009844780,0,0.018594,-0.035461,2.434422,0.031041,-1.895197,2.568418,-0.584707,1.530000,0.440000,-0.303120,-0.291051,-0.306,1
1777392015611156911,113.347,0,10,0.000000000,0.008738995,0,0.018165,-0.029703,2.411558,0.033857,-1.899036,2.581451,-0.594721,1.510000,0.440000,-0.309799,-0.379447,-0.303,1
1777392015613105572,54.914,0,4,0.000000000,0.008121729,0,0.020663,-0.034229,2.411558,0.033857,-1.899036,2.581451,-0.594721,1.510000,0.440000,-0.307246,-0.364292,-0.310,1
1777392015616202808,223.494,0,14,0.000000000,0.008173943,0,0.020371,-0.039030,2.382130,0.036039,-1.897183,2.581887,-0.594721,1.510000,0.440000,-0.309943,0.581252,-0.307,1
1777392015621160191,168.964,0,15,0.000000000,0.008977890,0,0.020017,-0.046020,2.357681,0.037675,-1.890698,2.582323,-0.594721,1.510000,0.440000,-0.305816,1.526545,-0.310,1
1777392015626168200,123.460,0,11,0.000000000,0.008380651,0,0.019749,-0.040853,2.335270,0.039184,-1.878008,2.594415,-0.607587,1.480000,0.450000,-0.311809,1.396346,-0.306,1
1777392015631182032,141.860,0,13,0.000000000,0.009575844,0,0.019412,-0.048834,2.331648,0.039987,-1.871921,2.594853,-0.607587,1.480000,0.450000,-0.304425,2.051611,-0.312,1
1777392015636134359,141.828,0,13,0.000000000,0.009027958,0,0.019147,-0.042018,2.345684,0.041302,-1.866438,2.606953,-0.625267,1.460000,0.460000,-0.310502,1.559376,-0.304,1
1777392015641110783,153.540,0,14,0.000000000,0.009035110,0,0.018900,-0.038170,2.378281,0.042364,-1.873155,2.619056,-0.640534,1.410000,0.480000,-0.305157,0.779408,-0.311,1
1777392015643136086,134.436,0,12,0.000000000,0.008615971,0,0.016154,-0.028230,2.378281,0.042364,-1.873155,2.619056,-0.640534,1.410000,0.480000,-0.312866,0.278598,-0.305,1
1777392015646226666,144.100,0,13,0.000000000,0.009827614,0,0.015922,-0.023829,2.423330,0.043750,-1.889405,2.631164,-0.635540,1.350000,0.490000,-0.306621,-0.436318,-0.313,1
1777392015651107407,92.770,0,8,0.000000000,0.008744717,0,0.015801,-0.028365,2.468378,0.046074,-1.908966,2.631608,-0.635540,1.350000,0.490000,-0.304500,-0.328035,-0.307,1
1777392015656140120,124.355,0,11,0.000000000,0.008159637,0,0.015635,-0.024286,2.497580,0.048982,-1.936157,2.643333,-0.619067,1.330000,0.510000,-0.298253,-0.673958,-0.305,1
1777392015661154625,122.435,0,11,0.000000000,0.008407116,0,0.015513,-0.028999,2.487846,0.052443,-1.963618,2.643778,-0.619067,1.330000,0.510000,-0.294568,-0.177858,-0.298,1
1777392015663111318,154.276,0,14,0.000000000,0.009245396,0,0.015361,-0.037777,2.487846,0.052443,-1.963618,2.643778,-0.619067,1.330000,0.510000,-0.285704,0.602335,-0.295,1
1777392015666232939,103.554,0,9,0.000000000,0.007400036,0,0.015227,-0.034017,2.466341,0.056634,-1.985040,2.655241,-0.603528,1.290000,0.520000,-0.284345,0.949555,-0.286,1
1777392015671254964,151.780,0,14,0.000000000,0.009226799,0,0.015031,-0.041266,2.438723,0.060700,-2.005544,2.655688,-0.603528,1.290000,0.520000,-0.276509,1.779401,-0.284,1
1777392015676135161,122.115,0,11,0.000000000,0.008128166,0,0.014938,-0.036414,2.418123,0.065052,-2.014832,2.667156,-0.583164,1.260000,0.520000,-0.274545,2.439461,-0.277,1
1777392015681055167,53.281,0,4,0.000000000,0.009934902,0,0.014845,-0.034114,2.414954,0.069405,-2.016560,2.678627,-0.564843,1.230000,0.520000,-0.269401,2.512192,-0.275,1
1777392015686166059,114.147,0,10,0.000000000,0.009987831,0,0.014707,-0.040020,2.432158,0.074056,-2.008002,2.679079,-0.564843,1.230000,0.520000,-0.263838,2.787890,-0.269,1
1777392015691193108,112.003,0,10,0.000000000,0.009778976,0,0.014647,-0.037480,2.469284,0.079108,-1.991019,2.690556,-0.547642,1.190000,0.530000,-0.258878,2.417117,-0.264,1
1777392015693143881,183.589,0,17,0.000000000,0.009476423,0,0.015525,-0.027022,2.469284,0.079108,-1.991019,2.690556,-0.547642,1.190000,0.530000,-0.264037,0.983075,-0.259,1
1777392015696270270,144.100,0,13,0.000000000,0.009793282,0,0.015511,-0.024944,2.509352,0.084007,-1.972260,2.702206,-0.535342,1.150000,0.540000,-0.258801,0.362580,-0.264,1
1777392015701126626,113.507,0,10,0.000000000,0.009929180,0,0.015579,-0.030185,2.514558,0.088818,-1.950350,2.702661,-0.535342,1.150000,0.540000,-0.258328,0.785886,-0.259,1
1777392015706410386,87.554,0,6,0.000000000,0.007418633,0,0.015620,-0.028282,2.498712,0.092905,-1.936831,2.714653,-0.526831,1.120000,0.550000,-0.256003,0.959382,-0.258,1
1777392015711236790,83.266,0,7,0.000000000,0.007993698,0,0.015631,-0.025545,2.488525,0.096681,-1.932549,2.726650,-0.515572,1.080000,0.560000,-0.255950,1.202828,-0.256,1
1777392015713128905,144.324,0,13,0.000000000,0.009435654,0,0.016145,-0.032422,2.488525,0.096681,-1.932549,2.726650,-0.515572,1.080000,0.560000,-0.250380,1.818051,-0.256,1
1777392015716451204,174.117,0,16,0.000000000,0.008693218,0,0.016184,-0.041673,2.484677,0.100480,-1.942503,2.727108,-0.515572,1.080000,0.560000,-0.244112,2.884507,-0.250,1
1777392015721330537,143.684,0,13,0.000000000,0.008620262,0,0.016121,-0.047216,2.490563,0.104693,-1.963202,2.727569,-0.515572,1.080000,0.560000,-0.236976,3.333126,-0.244,1
1777392015726204430,56.002,0,4,0.000000000,0.009503961,0,0.016041,-0.045988,2.510710,0.109589,-1.991027,2.739573,-0.509065,1.050000,0.570000,-0.231524,3.306596,-0.237,1
1777392015731324025,96.642,0,8,0.000000000,0.008345604,0,0.015927,-0.044611,2.533800,0.115307,-2.011320,2.751580,-0.498557,1.020000,0.580000,-0.225635,3.158401,-0.232,1
1777392015736181726,124.676,0,11,0.000000000,0.009645939,0,0.015905,-0.050746,2.531989,0.121227,-2.009103,2.752043,-0.498557,1.020000,0.580000,-0.218879,3.532986,-0.226,1
1777392015741198502,84.450,0,7,0.000000000,0.007900715,0,0.015841,-0.049896,2.526782,0.127296,-1.986196,2.764057,-0.487179,0.990000,0.600000,-0.215351,3.700864,-0.219,1
1777392015743307744,193.286,0,18,0.000000000,0.008560181,0,0.019243,-0.043160,2.526782,0.127296,-1.986196,2.764057,-0.487179,0.990000,0.600000,-0.220285,2.340610,-0.215,1
1777392015746196110,144.131,0,13,0.000000000,0.009431362,0,0.019296,-0.052835,2.534705,0.132600,-1.959557,2.764522,-0.487179,0.990000,0.600000,-0.211622,2.911590,-0.220,1
1777392015751118709,82.755,0,6,0.000000000,0.009263992,0,0.019065,-0.049409,2.538327,0.137930,-1.928305,2.777045,-0.477154,0.990000,0.610000,-0.215089,3.074392,-0.212,1
1777392015756184383,172.837,0,15,0.000000000,0.008281231,0,0.019089,-0.058971,2.534026,0.142273,-1.904300,2.777512,-0.477154,0.990000,0.610000,-0.204437,3.797585,-0.215,1
1777392015761168166,74.114,0,6,0.000000000,0.009554386,0,0.018896,-0.055419,2.534932,0.146729,-1.874164,2.790068,-0.464353,0.960000,0.620000,-0.207493,3.947330,-0.204,1
1777392015763210654,163.876,0,15,0.000000000,0.008501530,0,0.019322,-0.064674,2.534932,0.146729,-1.874164,2.790068,-0.464353,0.960000,0.620000,-0.195038,4.583950,-0.207,1
1777392015766169775,156.261,0,4,0.000000000,0.009356976,0,0.019097,-0.061439,2.543308,0.151266,-1.836594,2.802630,-0.455836,0.940000,0.630000,-0.197853,4.633619,-0.195,1
1777392015771353628,239.911,0,16,0.000000000,0.008255482,0,0.019000,-0.076677,2.551231,0.154936,-1.804879,2.791008,-0.464353,0.960000,0.620000,-0.182171,5.212867,-0.198,1
1777392015776344740,127.427,0,5,0.000000000,0.007490158,0,0.018862,-0.074002,2.559833,0.159169,-1.768177,2.803572,-0.455836,0.940000,0.630000,-0.184402,5.297126,-0.182,1
1777392015781197032,125.603,0,11,0.000000000,0.009552956,0,0.018666,-0.081876,2.568209,0.162487,-1.747179,2.804043,-0.455836,0.940000,0.630000,-0.170506,5.476985,-0.184,1
1777392015786142767,117.539,0,4,0.000000000,0.009949207,0,0.018544,-0.078483,2.579075,0.166456,-1.727896,2.816614,-0.441639,0.910000,0.630000,-0.172183,5.523329,-0.171,1
1777392015791204121,186.885,0,11,0.000000000,0.008053780,0,0.018416,-0.076555,2.587451,0.169890,-1.723511,2.829190,-0.431197,0.890000,0.640000,-0.165066,5.220376,-0.172,1
1777392015793160462,244.742,0,17,0.000000000,0.008757591,0,0.021648,-0.071253,2.587451,0.169890,-1.723511,2.829190,-0.431197,0.890000,0.640000,-0.173575,4.274818,-0.165,1
1777392015796197185,125.123,0,11,0.000000000,0.009392738,0,0.021358,-0.068330,2.598996,0.173137,-1.727112,2.841947,-0.421744,0.870000,0.650000,-0.170041,3.993905,-0.174,1
1777392015801279371,174.180,0,16,0.000000000,0.009681702,0,0.021291,-0.077008,2.610541,0.176640,-1.728158,2.842424,-0.421744,0.870000,0.650000,-0.166156,4.998940,-0.170,1
1777392015806402839,56.641,0,3,0.000000000,0.007734060,0,0.021025,-0.074253,2.620275,0.180329,-1.720584,2.855331,-0.410630,0.850000,0.660000,-0.164962,4.999490,-0.166,1
1777392015811186681,84.066,0,7,0.000000000,0.009078026,0,0.020734,-0.071719,2.631820,0.183911,-1.703022,2.868244,-0.401992,0.830000,0.670000,-0.163657,4.897505,-0.165,1
1777392015813175888,182.501,0,17,0.000000000,0.009817600,0,0.019943,-0.081693,2.631820,0.183911,-1.703022,2.868244,-0.401992,0.830000,0.670000,-0.152974,5.977703,-0.164,1
1777392015816741905,228.006,0,15,0.000000000,0.009580135,0,0.019742,-0.089121,2.641327,0.188053,-1.667095,2.868726,-0.401992,0.830000,0.670000,-0.146441,6.584559,-0.153,1
1777392015825160086,221.286,0,14,0.000000000,0.008625984,0,0.019238,-0.098341,2.660796,0.194786,-1.601271,2.869689,-0.401992,0.830000,0.670000,-0.134380,6.865060,-0.146,1
1777392015826821380,127.908,0,5,0.000000000,0.009696007,0,0.019124,-0.100892,2.666455,0.195674,-1.579991,2.869689,-0.401992,0.830000,0.670000,-0.129599,6.838633,-0.134,1
1777392015831357055,205.830,0,13,0.000000000,0.009635925,0,0.018874,-0.097665,2.678000,0.199243,-1.518881,2.882610,-0.392238,0.810000,0.680000,-0.126495,6.264125,-0.130,1
1777392015836324390,177.988,0,10,0.000000000,0.009474277,0,0.018611,-0.095366,2.687508,0.202123,-1.476700,2.895537,-0.382405,0.810000,0.690000,-0.125373,6.048377,-0.126,1
1777392015841231116,149.060,0,7,0.000000000,0.008334160,0,0.018342,-0.094150,2.704033,0.204502,-1.457168,2.908495,-0.373061,0.790000,0.700000,-0.123508,5.930325,-0.125,1
1777392015843143264,142.116,0,7,0.000000000,0.007863522,0,0.014825,-0.089676,2.704033,0.204502,-1.457168,2.908495,-0.373061,0.790000,0.700000,-0.123988,5.815815,-0.124,1
1777392015846184819,147.780,0,7,0.000000000,0.009781837,0,0.014433,-0.086819,2.721690,0.206733,-1.456569,2.921611,-0.361953,0.770000,0.730000,-0.123269,5.684315,-0.124,1
1777392015851263742,162.309,0,15,0.000000000,0.009057999,0,0.014237,-0.094164,2.738895,0.209096,-1.468606,2.922101,-0.361953,0.770000,0.730000,-0.115451,6.252376,-0.123,1
1777392015856120802,116.483,0,4,0.000000000,0.008580208,0,0.013868,-0.091782,2.754514,0.212186,-1.479564,2.935224,-0.353101,0.760000,0.740000,-0.115323,6.258769,-0.115,1
1777392015861206733,114.851,0,10,0.000000000,0.009804726,0,0.013481,-0.089743,2.777604,0.215552,-1.484715,2.948351,-0.345451,0.740000,0.750000,-0.112068,5.913954,-0.115,1
1777392015863260708,254.950,0,18,0.000000000,0.008345604,0,0.011668,-0.098491,2.777604,0.215552,-1.484715,2.948351,-0.345451,0.740000,0.750000,-0.101151,6.912867,-0.112,1
1777392015866194036,175.684,0,10,0.000755787,0.011678696,0,0.011334,-0.105842,2.799336,0.220006,-1.467382,2.948846,-0.345451,0.740000,0.750000,-0.091859,7.063200,-0.101,1
1777392015871159292,93.443,0,8,0.001484394,0.008922100,0,0.010914,-0.110717,2.817220,0.224764,-1.435921,2.949339,-0.345451,0.740000,0.750000,-0.083077,7.063200,-0.092,1
1777392015876200741,104.867,0,9,0.000000000,0.008181095,0,0.010442,-0.109791,2.838046,0.229641,-1.395442,2.962474,-0.334526,0.720000,0.750000,-0.079626,6.864393,-0.083,1
1777392015881132491,145.955,0,7,0.000000000,0.009006500,0,0.009980,-0.113322,2.854119,0.234051,-1.351774,2.962971,-0.334526,0.720000,0.750000,-0.073153,6.659300,-0.080,1
1777392015886268023,168.100,0,9,0.000000000,0.009435654,0,0.009542,-0.112251,2.870191,0.238239,-1.303115,2.976115,-0.325956,0.710000,0.760000,-0.072529,6.427851,-0.073,1
1777392015891210430,122.819,0,11,0.000000000,0.009475708,0,0.009108,-0.111020,2.886716,0.241583,-1.260059,2.989302,-0.319619,0.690000,0.770000,-0.070874,6.055140,-0.073,1
1777392015893219093,227.686,0,14,0.000000000,0.009723186,0,0.006148,-0.102115,2.886716,0.241583,-1.260059,2.989302,-0.319619,0.690000,0.770000,-0.076772,5.459733,-0.071,1
1777392015896205734,178.533,0,10,0.000000000,0.009982109,0,0.005837,-0.107707,2.905732,0.244053,-1.226521,2.989807,-0.319619,0.690000,0.770000,-0.070471,5.585927,-0.077,1
1777392015901305681,138.308,0,6,0.000000000,0.008831978,0,0.005407,-0.105761,2.923615,0.246536,-1.196735,3.003009,-0.311221,0.680000,0.750000,-0.074454,5.667183,-0.070,1
1777392015906777318,260.231,0,11,0.000000000,0.008558750,0,0.004981,-0.103265,2.941952,0.248287,-1.182399,3.016222,-0.302576,0.690000,0.760000,-0.073126,5.304566,-0.074,1
1777392015911243552,93.443,0,8,0.000000000,0.008733273,0,0.004549,-0.100961,2.963684,0.250023,-1.175678,3.029437,-0.296003,0.650000,0.770000,-0.076292,5.146831,-0.073,1
1777392015913275415,192.069,0,18,0.000000000,0.009178162,0,-0.000932,-0.106565,2.963684,0.250023,-1.175678,3.029437,-0.296003,0.650000,0.770000,-0.064112,6.179133,-0.076,1
1777392015916173862,160.740,0,15,0.000000000,0.008912086,0,-0.001303,-0.111905,2.981567,0.252328,-1.170033,3.029942,-0.296003,0.650000,0.770000,-0.059650,6.682920,-0.064,1
1777392015921258769,82.658,0,7,0.000000000,0.008946419,0,-0.001762,-0.114768,2.997640,0.254918,-1.166161,3.030447,-0.296003,0.650000,0.770000,-0.051108,6.479202,-0.060,1
1777392015926149238,162.820,0,9,0.000000000,0.009186745,0,-0.002201,-0.113610,3.012580,0.258015,-1.155163,3.043672,-0.290960,0.640000,0.800000,-0.050312,6.234652,-0.051,1
1777392015931208320,182.565,0,11,0.000000000,0.009145260,0,-0.002640,-0.112462,3.023446,0.260964,-1.138821,3.056882,-0.285360,0.620000,0.810000,-0.047974,5.867937,-0.050,1
1777392015936190632,146.596,0,7,0.000000000,0.009294033,0,-0.003085,-0.115671,3.034086,0.263762,-1.109644,3.057393,-0.285360,0.620000,0.810000,-0.044554,5.912148,-0.048,1
1777392015941350580,112.995,0,10,0.000000000,0.008415699,0,-0.003493,-0.113746,3.045631,0.266304,-1.068298,3.070578,-0.283319,0.630000,0.810000,-0.046506,5.675332,-0.045,1
1777392015943028866,72.866,0,6,0.000000000,0.008953571,0,-0.005994,-0.113281,3.045631,0.266304,-1.068298,3.070578,-0.283319,0.630000,0.810000,-0.042802,5.717579,-0.047,1
1777392015946140919,140.580,0,7,0.000000000,0.009755015,0,-0.006409,-0.111651,3.058760,0.268277,-1.019839,3.083767,-0.277325,0.620000,0.820000,-0.046106,5.618862,-0.043,1
1777392015951261826,185.189,0,11,0.000000000,0.009421349,0,-0.006828,-0.109977,3.074380,0.269316,-0.976461,3.096961,-0.275600,0.610000,0.830000,-0.047144,5.223752,-0.046,1
1777392015956215209,63.041,0,5,0.000000000,0.009992123,0,-0.007230,-0.111845,3.091132,0.269677,-0.942101,3.097477,-0.275600,0.610000,0.830000,-0.046597,5.220120,-0.047,1
1777392015961269779,157.028,0,8,0.000000000,0.008835196,0,-0.007612,-0.109872,3.107431,0.269632,-0.915871,3.110677,-0.272643,0.600000,0.830000,-0.049949,5.050744,-0.047,1
1777392015963194856,194.182,0,12,0.000000000,0.008790493,0,-0.009203,-0.111964,3.107431,0.269632,-0.915871,3.110677,-0.272643,0.600000,0.830000,-0.045726,5.347893,-0.050,1
1777392015966162649,136.772,0,6,0.000000000,0.008961439,0,-0.009638,-0.109906,3.123503,0.269353,-0.894623,3.123881,-0.268393,0.590000,0.840000,-0.049432,5.282540,-0.046,1
1777392015971187393,129.955,0,5,0.000000000,0.008518696,0,-0.010069,-0.111481,3.137312,0.268601,-0.880032,3.124402,-0.268393,0.590000,0.840000,-0.045406,5.166698,-0.049,1
1777392015976118024,144.740,0,7,0.000000000,0.009422779,0,-0.010468,-0.109388,3.149989,0.268014,-0.864878,3.137481,-0.265877,0.570000,0.870000,-0.049077,5.090445,-0.045,1
1777392015981319542,188.422,0,11,0.000000000,0.008334160,0,-0.010872,-0.107300,3.163119,0.267045,-0.851961,3.150562,-0.265023,0.560000,0.850000,-0.049433,4.749284,-0.049,1
1777392015986399776,173.797,0,8,0.000000000,0.009793997,0,-0.011267,-0.105116,3.177380,0.266001,-0.834442,3.163646,-0.262006,0.550000,0.860000,-0.053334,4.609111,-0.049,1
1777392015991266533,127.876,0,5,0.000000000,0.009864807,0,-0.011662,-0.106923,3.190963,0.264582,-0.816675,3.164173,-0.262006,0.550000,0.860000,-0.050953,4.611411,-0.053,1
1777392015993052789,94.882,0,2,0.000000000,0.009721756,0,-0.012914,-0.103521,3.190963,0.264582,-0.816675,3.164173,-0.262006,0.550000,0.860000,-0.055059,4.603524,-0.051,1
1777392015996286893,196.549,0,12,0.000000000,0.008342743,0,-0.013446,-0.100441,3.204998,0.262913,-0.799299,3.177263,-0.258229,0.540000,0.890000,-0.057990,4.170753,-0.055,1
1777392016001187667,183.013,0,10,0.000000000,0.008676052,0,-0.013972,-0.097521,3.224013,0.260955,-0.786295,3.190358,-0.257948,0.530000,0.890000,-0.062550,3.909524,-0.058,1
1777392016006641096,103.491,0,9,0.000000000,0.009743214,0,-0.014495,-0.094481,3.239180,0.258685,-0.779985,3.203333,-0.254590,0.520000,0.900000,-0.066101,3.710010,-0.063,1
1777392016011308007,105.539,0,9,0.000000000,0.008008003,0,-0.015012,-0.091654,3.253442,0.256230,-0.777960,3.216231,-0.253581,0.510000,0.900000,-0.070685,3.541674,-0.066,1
1777392016013190010,237.094,0,16,0.000000000,0.009799004,0,-0.019039,-0.095564,3.253442,0.256230,-0.777960,3.216231,-0.253581,0.510000,0.900000,-0.064371,4.445416,-0.071,1
1777392016016362288,134.595,0,12,0.000000000,0.009138107,0,-0.019365,-0.097513,3.268382,0.254106,-0.774828,3.216766,-0.253581,0.510000,0.900000,-0.063586,4.750525,-0.064,1
1777392016021502109,244.199,0,16,0.000000000,0.008345604,0,-0.019864,-0.106661,3.281512,0.252165,-0.769204,3.204933,-0.254590,0.520000,0.900000,-0.049360,5.314648,-0.064,1
