t_s,lidar_vx,icp_rmse_m,converged,yaw_rate,erpm,imu_ax,motor_current
105.97439769600001,2.1502119728632616,0.007057103775223785,True,2.1471896818651794,9635.513099989766,0.8022011830608655,18.043707399447346
105.99940864000001,1.640937135749756,0.006330890860781142,True,2.308585870200232,9655.0,1.267060457541401,18.60108237694466
106.024339968,2.4577708922532358,0.006079291018953362,False,2.2804383234421635,9576.72678291536,-2.1721224228041685,18.607267829153603
106.049339136,1.5298442326416797,0.0064078288169680895,True,2.2476667056758894,9522.872441106882,1.1023441650290426,18.452207591811543
106.074345472,2.4823885629660163,0.006364358901925395,True,2.458279103160567,9587.57062780269,0.21000074571051455,18.335078475336324
106.099405312,1.5950865233960392,0.006314373677769663,True,2.302428664442894,9512.346347980998,-0.7936901687787212,18.19123960807601
106.124412672,2.427056827142276,0.006349279905219845,True,2.120772521519911,9575.85981351551,1.2328695295342542,19.14811669128508
106.14934656000001,1.9308204135019171,0.006091293398092026,True,2.00361786687688,9657.808837161396,-1.6792937633079328,19.248196518693995
106.174344704,2.435100075422998,0.006121765795688801,False,1.9979291255920066,9703.198769230768,0.1077466959105147,20.92481692307692
106.1993472,1.7709535580359792,0.005837525478916497,True,1.9814269306720234,9802.672001235012,-0.2420866954342602,20.990026758606497
106.22434304000001,2.569019936976259,0.0061705993262784736,False,1.9385135423671205,9869.084999229148,-1.1579935269472132,22.510108947016803
106.249348096,1.609148654043868,0.006345449900252196,True,1.982513387212765,10069.185560021306,1.0305636622433985,21.926980775749357
106.27937817600001,2.0038715456830802,0.008311834683557619,True,2.056940609305769,10245.394131274132,-2.482792417829359,21.283431145431145
106.304389376,2.5286206897477252,0.007636004496881681,True,2.1045514353562766,10310.395668789808,0.22775929458222194,21.717165350318474
106.32934681600001,1.8013268828567572,0.005534343399839035,True,2.4743621024416838,10495.448432364756,1.3808462577358058,21.7862653242214
106.354324992,2.9554379002785587,0.005483695293778109,True,2.2741403445529054,10530.583018379497,-2.634745222932991,22.50739839502977
106.379343872,1.7852870509335703,0.006054184162980401,True,2.434837833198971,10710.067873303167,2.1756418452801967,23.250915419422206
106.40434713600001,2.8635266841428417,0.006804033825523185,True,2.6659420078122444,10810.045412983847,-0.7567777769283572,23.2583318094077
106.42933017600001,1.9039251305650673,0.006412820851613235,True,2.3882005501667263,10976.899802309854,-1.1814196405049404,26.034649880345437
106.454335232,2.8562517754620274,0.006121296092156744,True,2.5298758449345535,11164.537196631996,0.9451193035681658,27.105041109460128
