t_s,vx,vy,speed,yaw_icp,yaw_imu,rmse,inlier,converged,erpm,motor_current,imu_gz,imu_ay
66.06237747200001,3.157646186823975,0.047265560685810004,3.1579999167813373,-2.834091051795087,-2.1349078962226433,0.0057829608124788144,0.8487084870848709,True,12139.554689871497,24.935839825963775,-2.1349078962226433,5.663043461523674
66.087377152,2.02134793815272,0.0319618713876616,2.0216006154275017,-1.8183621221952855,-2.3308342376537032,0.006312030979790631,0.8487084870848709,True,12141.261001200606,26.181583233282876,-2.3308342376537032,6.5012836234099804
66.11237990400001,3.2467968360602906,0.0968454293672869,3.2482408672757703,-3.028521490170562,-2.26433460734446,0.00482343852562494,0.8487084870848709,True,12237.28221704112,26.852463437897413,-2.26433460734446,4.7846825462237
66.137377024,2.089681151786498,0.03772785335771428,2.0900217001387156,-1.8080348875235217,-2.2109291345060407,0.0054962051176101374,0.8487084870848709,True,12230.980692727948,28.53763273749536,-2.2109291345060407,5.110953872140782
66.162439424,3.3034993559715944,0.0845301283846095,3.3045806598582907,-2.9084739602826124,-2.2593860680776676,0.005256956586055206,0.8487084870848709,False,12332.729217603912,29.87768541157294,-2.2593860680776676,8.319003527252566
66.187442176,2.153368108595055,0.06284622848680066,2.1542849996110682,-1.8437172141458587,-2.193793451367734,0.006081454489977105,0.8487084870848709,True,12418.517906904737,31.051597688099907,-2.193793451367734,3.8657485401509475
66.21237632,3.244919390087256,0.1851319259932347,3.2501962522571177,-2.8175737442337048,-2.2170927167142818,0.0055386978198620875,0.8487084870848709,True,12568.214249155491,32.936212508956906,-2.2170927167142818,5.397568144333028
66.237374464,2.2732931011662223,0.07646418863132082,2.2745787073550536,-1.8239640688652594,-2.1964859944156427,0.005170156442633205,0.8487084870848709,True,12856.255351760077,32.65271700812344,-2.1964859944156427,4.409481936135251
66.262375936,3.4312273173946553,0.061507538285264896,3.4317785594209362,-2.695743587196108,-2.1344713154693835,0.005769665146917801,0.8487084870848709,True,12999.58564612938,33.46344380033858,-2.1344713154693835,7.008945059777821
66.287382272,2.3610210821056685,0.009249159530696549,2.3610391985520796,-1.797739652911062,-2.225567549679076,0.0064018933614057695,0.8487084870848709,True,13326.601875225388,33.31963937973314,-2.225567549679076,3.583287407954832
66.312376832,3.3367500976591495,0.17720816887243884,3.3414523712516786,-2.653137603358694,-2.1776916496099137,0.005968926787699705,0.8487084870848709,False,13526.023101357205,33.359730484165944,-2.1776916496099137,6.0627400634600725
66.337374976,2.4314984211615656,0.0733815721985876,2.43260548121752,-1.8221081016975833,-2.183101783925954,0.006232256393084365,0.8487084870848709,True,13844.256614975178,32.67164952146988,-2.183101783925954,4.263432536019124
66.362362368,3.545437894776269,0.18940478217694368,3.550493492069388,-2.6961356327518744,-2.178432760588322,0.005579410646695131,0.8487084870848709,True,14026.379235982748,33.14333179297597,-2.178432760588322,7.5857199595690545
66.387361024,2.4609114852196554,0.13408988198846133,2.4645619153386447,-1.7856367453917088,-2.1619927540522608,0.0052349710752814015,0.8487084870848709,True,14268.465018656716,32.23138629767827,-2.1619927540522608,4.211968189665531
66.412376832,3.7897450689592356,0.1132835141534071,3.7914378331023424,-2.5140375335397573,-2.0307605000732556,0.005704808372947897,0.8487084870848709,True,14487.784852918916,31.53434582975932,-2.0307605000732556,7.000301429170081
66.437377792,2.5562827579161476,0.13282967293669862,2.5597314820957013,-1.720616014559799,-2.0820551220950185,0.006151746585230735,0.8487084870848709,False,14616.228183748512,28.478589776788024,-2.0820551220950185,5.477777757547464
66.462367232,3.876329386599211,0.22494094660874725,3.882850491954829,-2.510062543124197,-1.9558507677013552,0.00501368004118834,0.8487084870848709,True,14780.880840543881,29.26506551297899,-1.9558507677013552,7.072266963547492
66.487364864,2.6624984326651187,0.0894754635615348,2.6640014569297374,-1.624987558357729,-1.9938556705046804,0.0055762371154568805,0.8487084870848709,True,14810.350854401919,28.38568202258419,-1.9938556705046804,5.5235440939138964
66.51237606400001,3.851870093608488,0.12940719546941182,3.8540432587446034,-2.3613495507850772,-1.8896673387753355,0.005596620590265013,0.8487084870848709,False,15075.196705175362,29.06190125887168,-1.8896673387753355,7.573410870772178
66.537382144,2.505893497717905,0.09909951019402757,2.507852255382197,-1.5555674747657795,-1.9051569121634246,0.0056051638911739496,0.8487084870848709,True,15123.350548839091,27.315944660832617,-1.9051569121634246,4.862076634971647
66.562395392,4.061886178497885,0.1665784872284657,4.065300446397472,-2.3586449933505356,-1.852766227626782,0.005478794925115913,0.8487084870848709,True,15305.780947998159,28.516426854834588,-1.852766227626782,6.597260690191892
66.58423936,3.4651362808321298,0.1232310594341573,3.4673268289488357,-1.913889995869373,-1.905922256080434,0.005180470513537958,0.8487084870848709,False,15249.09987509108,26.58256739877173,-1.905922256080434,5.003539336372963
66.60926105600001,3.125494836028866,0.14959354975348882,3.129072738076083,-1.803923928171376,-1.8632902506040236,0.005253651983197763,0.8487084870848709,True,15496.818453652286,27.76909440410081,-1.8632902506040236,6.610959406723508
66.637410048,2.700184317590372,0.13399769325409355,2.7035071168314686,-1.5684635977130614,-1.895490231620262,0.00493056832511838,0.8487084870848709,False,15554.958666595094,27.771925492511674,-1.895490231620262,4.718651207576068
66.662425344,4.077766359325984,0.14563024611227043,4.080365994593304,-2.2761548373582245,-1.9303388623586277,0.004313417222391646,0.8487084870848709,True,15610.748913214267,25.846757974126643,-1.9303388623586277,6.498007030183776
66.68743424,2.7626474276732362,0.12193603924999463,2.7653370874628513,-1.5338105535102304,-1.874475472133432,0.004623297646702148,0.8487084870848709,True,15669.209541340697,25.93032827120724,-1.874475472133432,4.84117855174465
66.71239731200001,4.14731523235847,0.17873252688633068,4.151164770605928,-2.3412434284811234,-1.9048736836754483,0.0048616367824892166,0.8487084870848709,True,15698.851796638051,23.049797974605458,-1.9048736836754483,6.6445265220106835
66.73739673600001,2.6142805374307163,0.14040402653697037,2.618048131539378,-1.5139516761167424,-1.861630050233484,0.005175424672113107,0.8487084870848709,False,15793.280739488913,22.987802017719055,-1.861630050233484,5.990221323003666
66.76239616000001,4.090256124297554,0.2408466689015457,4.097340879189162,-2.3467341956488297,-1.838822620326052,0.0057414133609687175,0.8487084870848709,True,15730.863527002815,21.904070130534937,-1.838822620326052,7.002659481426741
66.787396864,2.8108920313641805,0.11749862070820433,2.813346750376672,-1.533047101237159,-1.8462660942577402,0.005548184076737196,0.8487084870848709,True,15804.30588868765,22.14662391698076,-1.8462660942577402,6.609434954830601
66.81239552000001,4.053022078261678,0.1451594641257744,4.055620696872662,-2.280522577246408,-1.8836746116695477,0.005260533047956689,0.8487084870848709,True,15782.3691506671,21.31814123006834,-1.8836746116695477,4.665500578743219
66.837394176,2.7542691051039565,0.14086668304804667,2.7578690552169274,-1.5461167504775166,-1.879227825270712,0.005640803002334603,0.8487084870848709,True,15786.798346088653,20.554413169654325,-1.879227825270712,8.409999693070489
66.862400256,4.313294218149402,0.2036822479815023,4.318100678592829,-2.3550042918788194,-1.9453414062344352,0.005350271212470025,0.8487084870848709,True,15738.279877112134,21.17180798771121,-1.9453414062344352,5.116980816581886
66.88741043200001,2.829718678015008,0.10167968675346672,2.8315449061255036,-1.5160972028695041,-1.898951949514101,0.005814098385647685,0.8487084870848709,False,15761.0,21.944805720729956,-1.898951949514101,8.096494470618046
66.912415232,4.169016857007891,0.22357278773849093,4.175007346751993,-2.3329147234442664,-1.9136023975362293,0.005928878379216193,0.8413284132841329,True,15717.87345647515,21.437973262577813,-1.9136023975362293,5.240346092139462
66.937425152,2.7029263960345333,0.14357227254731625,2.7067367991411047,-1.5050778047774935,-1.8990112057560238,0.006385970978557108,0.8450184501845018,True,15738.580791759241,21.790350434255707,-1.8990112057560238,8.263993893393645
66.96242790400001,4.173617756944956,0.18144845168085033,4.177560139806921,-2.1231894441760253,-1.9209574891155978,0.006934243802958633,0.8487084870848709,True,15698.572069825437,21.755832917705735,-1.9209574891155978,4.57872719463515
66.987387904,2.7820513689492814,0.13663373408175256,2.7854045660840177,-1.4960802831534823,-1.8571040132577628,0.005572783221289009,0.8487084870848709,True,15770.48312647451,23.16296184224023,-1.8571040132577628,7.635836492005062
67.01237376,4.202598240445752,0.1796852731885093,4.206437776551385,-2.3106982695796385,-1.9531841717852536,0.00620411250712376,0.8487084870848709,True,15719.947190666257,22.827126701463513,-1.9531841717852536,5.189781798964879
67.03739904000001,2.7296497760963776,0.140201095566869,2.733247930089979,-1.5876077841017402,-1.9037449974026945,0.0054910359209909415,0.8487084870848709,True,15799.448671342992,24.693900465925964,-1.9037449974026945,7.052956119088699
67.06240358400001,4.24996490575619,0.2730460021631564,4.258727018659039,-2.4903556731012557,-1.9757876920544326,0.006090242867920457,0.8487084870848709,True,15845.709707241911,24.89843502824859,-1.9757876920544326,4.2988780341210315
67.08739200000001,2.7529567807678497,0.17693231034994417,2.758636634140396,-1.6293565704316249,-1.9402575181574635,0.006049519226182343,0.8487084870848709,True,15940.115657726692,25.733104980842914,-1.9402575181574635,7.748937305318424
67.112397568,4.068508065674375,0.28911400171195206,4.078767557295137,-2.433890591401307,-1.9280614759941126,0.00644091820761978,0.8487084870848709,True,16008.21026769719,26.456365869887907,-1.9280614759941126,4.061706619614272
67.13740672,2.8025689380666567,0.16632412195252005,2.8075000206873275,-1.6186355012943987,-2.022719670742538,0.006300400545793857,0.8487084870848709,True,16038.22849839615,26.774431134723336,-2.022719670742538,9.453108504373606
