label,phase,raceline,score,passed,failed,max_lat_err,avg_lat_err,max_hdg_err,avg_hdg_err,max_vx,avg_vel_err,max_vel_err,avg_solve_us,max_solve_us,wall_collisions,time_above_5ms,avg_iters,status,Q_CONTOURING,Q_LAG,Q_PROGRESS,Q_VX,VX_REF,Q_VY,Q_OMEGA,R_DELTA,R_AX,R_VTHETA,W_DELTA_RATE,W_AX_RATE,W_VTHETA_RATE,Q_CONTOURING_TERM,Q_LAG_TERM,Q_PROGRESS_TERM,ADMM_RHO,ADMM_MAX_ITER,ADMM_TOL,HORIZON,DT,V_THETA_MAX
ADMM_RHO=2.0,Phase 1: One-at-a-time,my_track,1151300.0,5,1,12.7688,5.7094,3.1415,1.8207,4.54,1.9574,4.5497,745.4,1058.1,11508,0.0,99.9,OK,500.0,1000.0,100.0,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,2.0,100,0.01,10,0.06,20.0
ADMM_RHO=5.0,Phase 1: One-at-a-time,my_track,1151300.0,5,1,12.7688,5.7094,3.1415,1.8207,4.54,1.9574,4.5497,715.4,907.7,11508,0.0,99.9,OK,500.0,1000.0,100.0,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,5.0,100,0.01,10,0.06,20.0
ADMM_RHO=10.0,Phase 1: One-at-a-time,my_track,1151300.0,5,1,12.7688,5.7094,3.1415,1.8207,4.54,1.9574,4.5497,699.7,899.5,11508,0.0,99.9,OK,500.0,1000.0,100.0,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,10.0,100,0.01,10,0.06,20.0
ADMM_RHO=20.0,Phase 1: One-at-a-time,my_track,1151300.0,5,1,12.7688,5.7094,3.1415,1.8207,4.54,1.9574,4.5497,719.9,1055.5,11508,0.0,99.9,OK,500.0,1000.0,100.0,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,20.0,100,0.01,10,0.06,20.0
ADMM_MAX_ITER=30,Phase 1: One-at-a-time,my_track,1028200.0,6,0,60.9931,10.3943,3.1412,1.575,12.86,3.796,21.8136,232.2,394.0,10277,0.1,30.0,OK,500.0,1000.0,100.0,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,30,0.01,10,0.06,20.0
ADMM_MAX_ITER=50,Phase 1: One-at-a-time,my_track,1077500.0,6,0,14.6231,6.903,3.1416,1.6272,6.16,1.5315,3.8819,367.8,643.9,10770,1.2,50.0,OK,500.0,1000.0,100.0,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,50,0.01,10,0.06,20.0
ADMM_MAX_ITER=200,Phase 1: One-at-a-time,my_track,1070400.0,5,1,14.8904,5.4865,3.1415,1.4347,3.63,1.1833,3.1198,1461.4,2124.9,10699,0.0,199.5,OK,500.0,1000.0,100.0,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,200,0.01,10,0.06,20.0
ADMM_TOL=0.001,Phase 1: One-at-a-time,my_track,1133000.0,5,1,19.0796,4.3845,3.1408,1.3409,4.85,1.6629,4.0227,738.0,931.3,11325,0.0,99.9,OK,500.0,1000.0,100.0,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.001,10,0.06,20.0
ADMM_TOL=0.005,Phase 1: One-at-a-time,my_track,1163200.0,5,1,13.5688,6.7206,3.1416,1.8785,3.74,2.7595,4.6616,730.5,1104.7,11627,0.0,99.9,OK,500.0,1000.0,100.0,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.005,10,0.06,20.0
ADMM_TOL=0.05,Phase 1: One-at-a-time,my_track,1125600.0,6,0,18.9673,5.1568,3.1416,1.5762,5.43,2.3098,4.9452,722.2,928.6,11251,0.1,99.7,OK,500.0,1000.0,100.0,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.05,10,0.06,20.0
HORIZON=6,Phase 1: One-at-a-time,my_track,1142100.0,6,0,5.8561,1.7248,3.1414,0.9829,6.36,2.3109,3.9928,430.3,732.8,11416,0.4,99.2,OK,500.0,1000.0,100.0,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,6,0.06,20.0
HORIZON=8,Phase 1: One-at-a-time,my_track,1059400.0,5,1,9.3767,4.4005,3.1416,1.6921,4.42,2.1099,4.3476,612.3,1425.1,10589,0.0,99.6,OK,500.0,1000.0,100.0,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,8,0.06,20.0
HORIZON=12,Phase 1: One-at-a-time,my_track,1146600.0,5,1,20.2332,6.961,3.1409,1.4674,3.53,1.9668,4.0024,855.4,1019.1,11461,0.0,100.0,OK,500.0,1000.0,100.0,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,12,0.06,20.0
HORIZON=15,Phase 1: One-at-a-time,my_track,977200.0,5,1,10.1528,2.6836,3.1402,1.399,3.96,1.7049,4.0124,1041.9,1348.1,9767,0.0,100.0,OK,500.0,1000.0,100.0,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,15,0.06,20.0
HORIZON=20,Phase 1: One-at-a-time,my_track,1171000.0,5,1,10.6012,5.0515,3.1411,1.3349,3.78,1.7354,4.0709,1414.3,1811.9,11705,0.0,100.0,OK,500.0,1000.0,100.0,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,20,0.06,20.0
DT=0.03,Phase 1: One-at-a-time,my_track,1169300.0,4,2,2.3371,1.8021,3.1392,2.9435,2.78,4.7067,4.9156,690.9,961.2,11688,0.0,99.9,OK,500.0,1000.0,100.0,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,10,0.03,20.0
DT=0.04,Phase 1: One-at-a-time,my_track,1143300.0,4,2,1.9536,1.8656,2.9674,2.5297,3.51,3.6507,3.8262,668.1,1071.1,11428,0.0,99.7,OK,500.0,1000.0,100.0,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,10,0.04,20.0
DT=0.05,Phase 1: One-at-a-time,my_track,41900.0,4,2,2.549,0.3134,3.1414,1.5428,3.3,3.7512,4.0155,686.7,1011.3,414,0.0,99.7,OK,500.0,1000.0,100.0,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,10,0.05,20.0
DT=0.08,Phase 1: One-at-a-time,my_track,1031300.0,5,1,5.0211,2.3881,3.139,1.8181,4.0,2.8688,5.1599,459.6,792.1,10308,0.0,66.4,OK,500.0,1000.0,100.0,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,10,0.08,20.0
V_THETA_MAX=1.5,Phase 1: One-at-a-time,my_track,1118200.0,5,1,10.3339,4.8994,3.1413,1.4709,4.34,2.5303,5.007,736.5,1154.8,11177,0.0,99.7,OK,500.0,1000.0,100.0,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,10,0.06,1.5
V_THETA_MAX=2.0,Phase 1: One-at-a-time,my_track,41300.0,4,2,1.7379,0.2855,1.5699,1.4953,2.53,3.532,3.7053,669.4,1098.9,408,0.0,99.9,OK,500.0,1000.0,100.0,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,10,0.06,2.0
V_THETA_MAX=3.0,Phase 1: One-at-a-time,my_track,890400.0,5,1,5.1446,2.0307,3.1405,1.7595,4.86,1.7977,4.5994,707.9,1111.6,8899,0.0,96.9,OK,500.0,1000.0,100.0,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,10,0.06,3.0
V_THETA_MAX=3.5,Phase 1: One-at-a-time,my_track,1041400.0,5,1,15.8801,5.2964,3.1408,1.3979,4.95,2.7506,5.2754,735.7,1090.4,10409,0.0,99.3,OK,500.0,1000.0,100.0,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,10,0.06,3.5
V_THETA_MAX=5.0,Phase 1: One-at-a-time,my_track,1130100.0,5,1,16.3415,5.6733,3.1413,2.0135,4.81,3.1191,5.1343,738.9,939.1,11296,0.0,99.9,OK,500.0,1000.0,100.0,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,10,0.06,5.0
QC100_QL100_QP0.1_H6_VT1.5_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1082900.0,6,0,6.6206,1.5041,3.1412,1.6009,8.36,1.8676,5.699,160.2,752.2,10824,4.9,34.5,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,6,0.03,1.5
QC100_QL100_QP0.1_H6_VT1.5_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,877800.0,6,0,5.3713,1.8647,3.1415,1.1905,8.73,2.7627,5.573,371.4,806.8,8773,2.9,77.0,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,6,0.04,1.5
QC100_QL100_QP0.1_H6_VT1.5_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,945900.0,6,0,18.602,6.8089,3.1411,1.1698,6.66,1.9388,3.8968,387.7,512.8,9454,0.5,90.7,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,6,0.05,1.5
QC100_QL100_QP0.1_H6_VT1.5_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1090900.0,4,2,15.9053,8.8597,2.4107,1.369,4.84,2.8209,7.6303,417.1,494.5,10904,0.0,96.8,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,6,0.06,1.5
QC100_QL100_QP0.1_H6_VT1.5_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,86900.0,4,2,1.9483,0.525,3.1408,1.1077,3.02,2.2602,3.3936,319.3,480.7,864,0.0,79.0,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,6,0.08,1.5
QC100_QL100_QP0.1_H6_VT2.0_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1114400.0,6,0,14.1992,4.6822,3.1402,1.6816,7.6,2.0019,5.0089,386.8,583.6,11139,3.3,91.4,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,6,0.03,2.0
QC100_QL100_QP0.1_H6_VT2.0_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,879900.0,6,0,6.4301,1.9386,3.1391,1.1099,6.85,1.4695,4.1254,298.1,487.2,8794,4.7,69.9,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,6,0.04,2.0
QC100_QL100_QP0.1_H6_VT2.0_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1076200.0,6,0,17.1377,5.4313,3.1414,1.0753,6.13,2.4141,4.0399,386.8,626.7,10757,0.3,92.5,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,6,0.05,2.0
QC100_QL100_QP0.1_H6_VT2.0_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1080800.0,5,1,13.5738,5.4829,3.1404,1.6252,4.98,1.679,3.9439,446.0,797.8,10803,0.0,99.4,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,6,0.06,2.0
QC100_QL100_QP0.1_H6_VT2.0_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,60600.0,5,1,2.4019,0.5112,2.9391,1.5011,6.01,2.2908,2.5368,405.6,547.1,601,0.6,99.6,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,6,0.08,2.0
QC100_QL100_QP0.1_H6_VT3.0_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1169500.0,5,1,1.4313,1.3879,1.9835,1.8963,5.04,3.2074,3.2977,112.0,255.0,11690,0.0,24.3,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,6,0.03,3.0
QC100_QL100_QP0.1_H6_VT3.0_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1165900.0,4,2,1.2672,1.1133,1.8044,1.4891,4.34,3.5887,3.7193,323.7,529.2,11654,0.0,77.1,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,6,0.04,3.0
QC100_QL100_QP0.1_H6_VT3.0_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1132900.0,6,0,3.9695,2.1489,2.4927,1.8983,7.0,2.3027,4.1558,401.5,684.5,11324,1.0,97.2,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,6,0.05,3.0
QC100_QL100_QP0.1_H6_VT3.0_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1170600.0,4,2,1.9995,0.8873,3.1408,1.8776,2.96,4.8967,5.129,369.2,616.8,11701,0.0,92.5,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,6,0.06,3.0
QC100_QL100_QP0.1_H6_VT3.0_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1015100.0,6,0,9.8975,3.985,3.1409,1.4102,5.57,1.5962,3.1666,405.0,685.8,10146,0.3,96.0,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,6,0.08,3.0
QC100_QL100_QP0.1_H6_VT3.5_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1127900.0,6,0,5.3047,2.4888,3.1404,1.2174,7.21,2.9767,4.736,429.1,1072.4,11274,3.2,87.0,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,6,0.03,3.5
QC100_QL100_QP0.1_H6_VT3.5_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,842900.0,6,0,23.2543,3.8613,3.1406,1.3819,6.61,1.5438,4.2328,373.1,507.4,8424,2.1,85.2,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,6,0.04,3.5
QC100_QL100_QP0.1_H6_VT3.5_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1046700.0,6,0,22.7958,9.8073,3.1407,1.4473,8.06,2.7776,5.9217,407.4,712.4,10462,5.1,93.3,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,6,0.05,3.5
QC100_QL100_QP0.1_H6_VT3.5_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1172400.0,5,1,14.576,6.8604,3.1416,1.5704,4.59,1.606,3.5678,422.1,708.7,11719,0.0,99.4,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,6,0.06,3.5
QC100_QL100_QP0.1_H6_VT3.5_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1019100.0,5,1,3.6571,3.0356,1.029,0.402,4.73,3.124,3.5471,422.4,702.8,10186,0.0,96.8,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,6,0.08,3.5
QC100_QL100_QP0.1_H6_VT5.0_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1116900.0,6,0,3.5249,1.4802,3.1334,1.5197,7.78,4.0038,4.7601,353.7,652.5,11164,3.2,85.4,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,6,0.03,5.0
QC100_QL100_QP0.1_H6_VT5.0_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,6800.0,5,1,0.8376,0.7981,1.5698,1.2224,5.31,2.1425,2.287,397.3,708.6,63,0.2,91.8,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,6,0.04,5.0
QC100_QL100_QP0.1_H6_VT5.0_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1136800.0,6,0,6.2294,4.329,3.1353,0.978,8.98,3.8061,6.4007,418.2,646.4,11363,2.0,98.7,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,6,0.05,5.0
QC100_QL100_QP0.1_H6_VT5.0_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,917100.0,6,0,11.6815,4.1092,3.1414,1.6657,6.07,2.493,3.9832,391.3,620.5,9166,0.8,92.2,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,6,0.06,5.0
QC100_QL100_QP0.1_H6_VT5.0_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,101600.0,5,1,2.4345,0.599,2.6292,1.3028,5.46,3.5436,3.88,424.8,698.8,1011,0.2,96.4,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,6,0.08,5.0
QC100_QL100_QP0.1_H8_VT1.5_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1069300.0,6,0,11.6478,4.9769,3.1415,0.9889,8.04,2.1716,5.312,488.5,883.0,10688,2.9,84.8,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,8,0.03,1.5
QC100_QL100_QP0.1_H8_VT1.5_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1149700.0,4,2,2.1626,1.8825,2.5714,0.8973,2.82,2.1082,2.6887,544.4,912.7,11492,0.0,98.4,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,8,0.04,1.5
QC100_QL100_QP0.1_H8_VT1.5_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,924500.0,6,0,36.7689,7.4363,3.1413,1.6487,6.18,1.4222,3.7826,529.6,833.9,9240,0.7,93.6,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,8,0.05,1.5
QC100_QL100_QP0.1_H8_VT1.5_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,328400.0,6,0,4.8887,0.6723,3.1416,1.2113,6.11,2.1474,3.9317,511.8,869.4,3279,0.3,87.2,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,8,0.06,1.5
QC100_QL100_QP0.1_H8_VT1.5_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,744300.0,6,0,14.4227,4.2074,3.1411,1.7001,5.01,2.0426,4.8383,554.4,3536.3,7438,0.0,93.2,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,8,0.08,1.5
QC100_QL100_QP0.1_H8_VT2.0_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,9600.0,4,2,1.1388,0.9658,1.5699,0.9164,4.44,2.0059,2.287,283.9,521.3,91,0.0,49.8,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,8,0.03,2.0
QC100_QL100_QP0.1_H8_VT2.0_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1077800.0,5,1,1.928,1.1885,3.1406,1.0906,4.36,2.2173,2.6906,537.9,714.9,10773,0.0,98.5,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,8,0.04,2.0
QC100_QL100_QP0.1_H8_VT2.0_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1179900.0,5,1,22.6294,13.2821,3.1414,1.0957,3.55,2.1023,5.068,580.8,897.9,11794,0.0,99.5,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,8,0.05,2.0
QC100_QL100_QP0.1_H8_VT2.0_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,940700.0,4,2,2.8658,0.6654,3.14,1.3865,3.77,4.2908,5.2606,511.4,653.5,9402,0.0,93.5,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,8,0.06,2.0
QC100_QL100_QP0.1_H8_VT2.0_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,995500.0,5,1,10.2171,4.1936,3.1414,1.913,4.29,2.0176,3.8643,546.3,749.9,9950,0.0,98.3,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,8,0.08,2.0
QC100_QL100_QP0.1_H8_VT3.0_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,70800.0,6,0,1.5051,0.1019,1.569,1.1955,6.16,2.1921,3.0864,498.5,799.7,703,0.8,92.2,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,8,0.03,3.0
QC100_QL100_QP0.1_H8_VT3.0_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1176200.0,5,1,5.7964,3.3879,3.1393,1.3608,4.25,1.9338,2.287,530.2,733.7,11757,0.0,99.5,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,8,0.04,3.0
QC100_QL100_QP0.1_H8_VT3.0_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1143800.0,5,1,12.8756,5.546,3.1416,1.3736,4.43,2.1404,3.9369,553.7,899.4,11433,0.0,99.1,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,8,0.05,3.0
QC100_QL100_QP0.1_H8_VT3.0_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1146200.0,4,2,2.882,2.453,2.3209,2.0774,3.39,2.0569,2.8111,558.4,905.3,11457,0.0,99.6,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,8,0.06,3.0
QC100_QL100_QP0.1_H8_VT3.0_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1091200.0,6,0,19.676,7.9854,3.1416,2.0099,5.6,2.0476,3.8581,552.2,815.7,10907,0.3,99.4,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,8,0.08,3.0
QC100_QL100_QP0.1_H8_VT3.5_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1169200.0,4,2,1.7169,1.2222,2.2328,2.1278,4.63,3.4862,3.615,183.3,490.5,11687,0.0,33.6,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,8,0.03,3.5
QC100_QL100_QP0.1_H8_VT3.5_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1137900.0,6,0,44.3042,21.8643,3.1416,1.7953,8.89,3.3495,6.6183,520.6,734.6,11374,2.7,94.2,OK,100,100,0.1,10.0,5.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,500.0,1000.0,5.0,1.0,100,0.01,8,0.04,3.5
