label,phase,raceline,score,tracker_score,racer_score,passed,failed,max_contouring_err,avg_contouring_err,max_heading_err,avg_heading_err,max_vx,avg_vel,max_vel_err,avg_solve_us,max_solve_us,wall_collisions,time_above_5ms,avg_iters,avg_rho,avg_rho_u,avg_adapt_updates,avg_clip_events,status,return_code,Q_CONTOURING,Q_LAG,Q_PROGRESS,Q_VX,VX_REF,Q_VY,Q_OMEGA,R_DELTA,R_AX,R_VTHETA,W_DELTA_RATE,W_AX_RATE,W_VTHETA_RATE,Q_CONTOURING_TERM,Q_LAG_TERM,Q_PROGRESS_TERM,ADMM_RHO,ADMM_MAX_ITER,ADMM_TOL,HORIZON,DT,V_THETA_MAX
QC=500+QL=700+QP=0.3+N=10+dt=0.035,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1170900.0,1170900.0,1170900.0,5,1,4.1676,3.932,1.33,0.5301,6.14,4.6471,4.8996,434.7,1123.5,11689,0.3,49.6,3.249,3.249,0.1,0.0,OK,1,500,700,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,10,0.035,10.0
QC=500+QL=700+QP=0.3+N=10+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,32800.0,32800.0,32800.0,4,2,1.8678,0.4159,1.9962,1.7995,4.83,1.9368,4.457,46.7,761.4,308,0.0,4.3,94.401,94.401,0.15,0.0,OK,1,500,700,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,10,0.06,10.0
QC=500+QL=500+QP=1.0+N=10+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,5000.0,5000.0,5000.0,0,6,,,,,,,,,,,,,,,,,TIMEOUT,,500,500,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,10,0.06,10.0
QC=500+QL=700+QP=0.3+N=10+dt=0.05,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,674100.0,674100.0,674100.0,5,1,5.0328,1.3206,3.0943,1.825,5.22,2.525,4.457,402.7,931.3,6721,0.1,49.7,8.008,8.008,0.7,0.0,OK,1,500,700,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,10,0.05,10.0
QC=500+QL=700+QP=0.3+N=12+dt=0.02,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1167000.0,1167000.0,1167000.0,5,1,3.1615,3.0492,2.8459,2.7532,5.06,3.2438,4.457,482.4,706.7,11650,0.0,49.1,2.1,2.1,0.05,0.0,OK,1,500,700,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,12,0.02,10.0
QC=500+QL=700+QP=0.3+N=12+dt=0.025,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,329900.0,329900.0,329900.0,6,0,2.9043,0.4867,2.3022,1.2289,5.19,2.1659,4.9313,489.3,1489.0,3279,0.1,46.7,2.597,2.597,0.36,0.0,OK,0,500,700,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,12,0.025,10.0
QC=500+QL=700+QP=0.3+N=12+dt=0.03,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,54600.0,54600.0,54600.0,5,1,1.3995,0.3583,1.789,1.513,4.87,3.1063,4.457,396.3,748.1,526,0.0,48.8,1.615,1.615,0.22,0.0,OK,1,500,700,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,12,0.03,10.0
QC=500+QL=700+QP=0.3+N=12+dt=0.05,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,128400.0,128400.0,128400.0,5,1,1.793,0.2558,1.5699,1.4916,5.29,1.9495,4.457,130.0,1220.4,1264,0.1,12.4,77.995,77.995,0.15,0.0,OK,1,500,700,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,12,0.05,10.0
QC=500+QL=700+QP=0.3+N=12+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,-4.2928,45.785,-4.2928,4,2,0.1311,0.1302,0.3555,0.3532,1.74,4.2928,4.457,28.4,611.8,0,0.0,1.7,98.989,98.989,0.04,0.0,OK,1,500,700,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,12,0.06,10.0
QC=500+QL=700+QP=0.3+N=12+dt=0.04,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,372600.0,372600.0,372600.0,6,0,3.2399,0.5154,3.0443,1.2429,6.16,2.7335,4.9036,428.7,1095.2,3706,0.5,49.2,4.137,4.137,0.54,0.0,OK,0,500,700,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,12,0.04,10.0
QC=500+QL=700+QP=0.3+N=12+dt=0.035,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,95800.0,95800.0,95800.0,5,1,1.783,0.1585,2.2436,2.085,5.03,3.2053,4.457,488.0,940.3,938,0.0,49.7,2.063,2.063,0.05,0.0,OK,1,500,700,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,12,0.035,10.0
QC=500+QL=700+QP=0.3+N=15+dt=0.025,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1126800.0,1126800.0,1126800.0,6,0,1.6244,1.3286,3.1376,2.6718,5.6,3.956,4.457,463.1,867.0,11248,0.2,49.5,3.259,3.259,0.2,0.0,OK,0,500,700,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,15,0.025,10.0
QC=500+QL=700+QP=0.3+N=15+dt=0.02,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1149000.0,1149000.0,1149000.0,5,1,2.7613,1.7075,3.1416,1.885,5.06,2.9777,4.457,634.3,1793.6,11470,0.0,48.5,2.344,2.344,0.19,0.0,OK,1,500,700,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,15,0.02,10.0
QC=500+QL=700+QP=0.3+N=15+dt=0.03,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1144700.0,1144700.0,1144700.0,6,0,1.9462,1.8342,3.1377,2.2966,6.27,1.9368,4.457,606.6,1428.5,11427,0.5,49.8,4.279,4.279,0.19,0.0,OK,0,500,700,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,15,0.03,10.0
QC=500+QL=700+QP=0.3+N=15+dt=0.04,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,34700.0,34700.0,34700.0,4,2,1.6263,0.5401,1.5699,1.5,4.54,2.2493,4.457,75.5,1966.7,327,0.0,4.5,23.88,23.88,0.11,0.0,OK,1,500,700,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,15,0.04,10.0
QC=500+QL=700+QP=0.3+N=15+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,-4.2161,73.743,-4.2161,4,2,0.2731,0.2706,0.7098,0.6896,2.0,4.2161,4.457,36.6,3142.1,0,0.0,1.6,99.013,99.013,0.03,0.0,OK,1,500,700,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,15,0.06,10.0
QC=500+QL=700+QP=0.3+N=15+dt=0.035,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1178400.0,1178400.0,1178400.0,5,1,1.6045,1.5003,3.1412,2.5723,5.09,3.5413,4.457,603.6,830.0,11764,0.0,49.9,3.223,3.223,0.17,0.0,OK,1,500,700,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,15,0.035,10.0
QC=500+QL=700+QP=0.3+N=20+dt=0.02,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,888400.0,888400.0,888400.0,5,1,3.1312,1.0291,3.1414,1.7352,4.83,3.9744,4.8989,827.2,3458.9,8864,0.0,49.0,3.868,3.868,0.46,0.0,OK,1,500,700,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,20,0.02,10.0
QC=500+QL=500+QP=1.0+N=15+dt=0.04,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,5000.0,5000.0,5000.0,0,6,,,,,,,,,,,,,,,,,TIMEOUT,,500,500,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,15,0.04,10.0
QC=500+QL=700+QP=0.3+N=20+dt=0.025,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1179300.0,1179300.0,1179300.0,5,1,2.9676,2.7487,1.2111,0.1213,5.3,4.0842,4.457,812.2,1130.9,11773,0.1,50.0,3.391,3.391,0.09,0.0,OK,1,500,700,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,20,0.025,10.0
QC=500+QL=700+QP=0.3+N=20+dt=0.04,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1177200.0,1177200.0,1177200.0,4,2,0.8014,0.7908,0.6192,0.5173,2.58,3.8287,4.457,52.3,914.8,11752,0.0,2.0,39.447,39.447,0.04,0.0,OK,1,500,700,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,20,0.04,10.0
QC=500+QL=700+QP=0.3+N=20+dt=0.05,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1179600.0,1179600.0,1179600.0,4,2,1.9139,1.8663,0.8777,0.5594,3.16,3.6227,4.457,55.4,1043.8,11776,0.0,2.1,98.046,98.046,0.05,0.0,OK,1,500,700,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,20,0.05,10.0
QC=500+QL=700+QP=0.3+N=20+dt=0.03,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1130500.0,1130500.0,1130500.0,5,1,1.9968,1.2636,3.1414,1.5472,4.69,2.4648,4.457,438.7,2881.9,11285,0.0,27.3,13.682,13.682,0.18,0.0,OK,1,500,700,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,20,0.03,10.0
QC=500+QL=700+QP=0.3+N=20+dt=0.035,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,973800.0,973800.0,973800.0,5,1,2.0677,0.6763,2.9624,0.498,4.41,3.6188,4.5509,185.3,1294.7,9718,0.0,13.7,75.125,75.125,0.28,0.0,OK,1,500,700,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,20,0.035,10.0
QC=500+QL=700+QP=0.3+N=20+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,-4.1538,71.297,-4.1538,4,2,0.3432,0.3375,0.4917,0.4845,1.98,4.1538,4.457,50.4,886.0,0,0.0,1.9,9.998,9.998,0.04,0.0,OK,1,500,700,0.3,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,20,0.06,10.0
QC=500+QL=700+QP=0.5+N=5+dt=0.02,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1164300.0,1164300.0,1164300.0,6,0,1.9879,0.8203,1.5265,1.4591,7.03,2.1043,4.457,163.4,2191.1,11623,1.0,47.7,2.447,2.447,3.84,0.0,OK,0,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,5,0.02,10.0
QC=500+QL=700+QP=0.5+N=5+dt=0.025,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1180400.0,1180400.0,1180400.0,5,1,1.6282,0.5334,2.299,2.2138,7.2,3.3444,4.457,214.4,2380.1,11784,0.8,48.5,2.214,2.214,3.89,0.0,OK,1,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,5,0.025,10.0
QC=500+QL=700+QP=0.5+N=5+dt=0.03,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1147900.0,1147900.0,1147900.0,5,1,2.0517,1.1249,2.0257,1.1557,6.11,2.6229,4.457,204.8,877.5,11459,0.4,48.1,2.761,2.761,2.04,0.0,OK,1,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,5,0.03,10.0
QC=500+QL=700+QP=0.5+N=5+dt=0.035,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,37300.0,37300.0,37300.0,5,1,2.1429,0.1654,2.4061,2.3154,6.54,4.0299,4.457,184.3,1787.4,353,1.4,48.5,2.264,2.264,3.86,0.0,OK,1,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,5,0.035,10.0
QC=500+QL=700+QP=0.5+N=5+dt=0.04,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1159900.0,1159900.0,1159900.0,5,1,1.4559,1.3359,3.1341,2.4141,5.62,3.6103,4.457,196.0,715.1,11579,0.4,48.0,3.933,3.933,0.14,0.0,OK,1,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,5,0.04,10.0
QC=500+QL=700+QP=0.5+N=5+dt=0.05,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,61500.0,61500.0,61500.0,6,0,0.9733,0.1879,1.5695,1.3924,5.93,2.6155,4.457,191.6,1041.9,595,0.4,47.0,1.276,1.276,1.85,0.0,OK,0,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,5,0.05,10.0
QC=500+QL=700+QP=0.5+N=5+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,37100.0,37100.0,37100.0,5,1,1.7381,0.7675,1.57,1.0653,5.25,1.9699,4.457,218.3,1518.5,351,0.1,49.2,3.678,3.678,0.39,0.0,OK,1,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,5,0.06,10.0
QC=500+QL=700+QP=0.5+N=7+dt=0.02,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,134500.0,134500.0,134500.0,6,0,3.1825,0.3764,2.466,0.7872,7.49,2.5735,4.7054,178.6,1202.8,1325,4.8,32.9,3.054,3.054,2.28,0.0,OK,0,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.02,10.0
QC=500+QL=700+QP=0.5+N=7+dt=0.025,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,52800.0,52800.0,52800.0,6,0,1.5491,0.1212,1.5698,1.4645,6.77,2.6545,4.457,247.1,415.1,508,0.9,47.5,1.873,1.873,1.48,0.0,OK,0,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.025,10.0
QC=500+QL=700+QP=0.5+N=7+dt=0.035,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,100200.0,100200.0,100200.0,6,0,0.9678,0.4348,1.7923,1.6348,5.31,3.1882,4.457,239.1,631.6,982,0.2,47.2,1.926,1.926,1.43,0.0,OK,0,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.035,10.0
QC=500+QL=700+QP=0.5+N=7+dt=0.03,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1068000.0,1068000.0,1068000.0,5,1,1.0288,0.4883,1.5699,1.1844,6.58,2.6416,4.457,280.1,869.7,10660,0.4,48.1,2.197,2.197,0.14,0.0,OK,1,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.03,10.0
QC=500+QL=700+QP=0.5+N=7+dt=0.04,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1112600.0,1112600.0,1112600.0,6,0,2.0053,1.5411,3.1384,1.5296,5.43,2.9276,4.457,252.4,1934.0,11106,0.2,48.2,1.465,1.465,0.11,0.0,OK,0,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.04,10.0
QC=500+QL=700+QP=0.5+N=7+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,901500.0,901500.0,901500.0,5,1,1.5356,1.0765,2.855,2.1223,4.54,2.42,4.457,288.3,365.8,8995,0.0,48.1,2.704,2.704,0.27,0.0,OK,1,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.06,10.0
QC=500+QL=700+QP=0.5+N=7+dt=0.05,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1062000.0,1062000.0,1062000.0,5,1,1.9432,1.643,2.7883,1.8448,5.29,3.2973,4.457,292.3,611.8,10600,0.1,48.7,2.829,2.829,0.31,0.0,OK,1,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.05,10.0
QC=500+QL=700+QP=0.5+N=8+dt=0.02,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1183800.0,1183800.0,1183800.0,5,1,1.9229,0.6066,2.3331,1.5112,6.62,3.0752,4.457,261.5,440.9,11818,1.1,48.9,2.508,2.508,2.0,0.0,OK,1,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,8,0.02,10.0
QC=500+QL=700+QP=0.5+N=8+dt=0.035,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,88300.0,88300.0,88300.0,4,2,0.9449,0.1824,1.1203,0.9999,4.8,1.9969,4.457,143.4,964.9,863,0.0,21.0,1.278,1.278,0.2,0.0,OK,1,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,8,0.035,10.0
QC=500+QL=700+QP=0.5+N=8+dt=0.03,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,44200.0,44200.0,44200.0,6,0,1.3824,0.1123,2.2253,1.9303,6.7,4.0146,4.5131,308.9,658.9,422,1.1,46.6,2.473,2.473,1.89,0.0,OK,0,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,8,0.03,10.0
QC=500+QL=700+QP=0.5+N=8+dt=0.025,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1141500.0,1141500.0,1141500.0,5,1,1.0585,0.9864,3.1406,2.9592,5.45,2.7112,4.457,314.7,2298.0,11395,1.1,48.9,1.196,1.196,0.06,0.0,OK,1,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,8,0.025,10.0
QC=500+QL=500+QP=1.0+N=20+dt=0.03,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,5000.0,5000.0,5000.0,0,6,,,,,,,,,,,,,,,,,TIMEOUT,,500,500,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,20,0.03,10.0
QC=500+QL=700+QP=0.5+N=8+dt=0.04,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1069600.0,1069600.0,1069600.0,5,1,1.9955,1.4938,3.1294,2.1067,5.22,2.0704,4.457,272.2,1065.9,10676,0.1,48.5,4.118,4.118,0.38,0.0,OK,1,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,8,0.04,10.0
QC=500+QL=700+QP=0.5+N=8+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1181100.0,1181100.0,1181100.0,5,1,2.9035,2.6253,1.3185,0.1025,5.55,3.9181,4.457,281.2,800.0,11791,0.1,49.9,2.619,2.619,0.05,0.0,OK,1,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,8,0.06,10.0
QC=500+QL=700+QP=0.5+N=8+dt=0.05,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1116000.0,1116000.0,1116000.0,5,1,1.7517,1.3801,3.0859,2.7297,5.2,3.5515,4.457,291.1,1015.6,11140,0.1,48.9,3.394,3.394,0.22,0.0,OK,1,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,8,0.05,10.0
QC=500+QL=700+QP=0.5+N=10+dt=0.02,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1156800.0,1156800.0,1156800.0,5,1,1.1572,0.7245,1.57,0.1277,5.71,3.8433,4.457,240.0,2561.3,11548,0.9,29.5,1.286,1.286,0.14,0.0,OK,1,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,10,0.02,10.0
QC=500+QL=700+QP=0.5+N=10+dt=0.025,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,4600.0,4600.0,4600.0,4,2,0.4268,0.416,1.53,1.4642,4.92,3.263,4.457,393.6,2294.5,26,0.0,49.2,1.745,1.745,0.05,0.0,OK,1,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,10,0.025,10.0
QC=500+QL=700+QP=0.5+N=10+dt=0.035,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1067700.0,1067700.0,1067700.0,6,0,1.6994,0.6016,1.57,1.4355,5.66,2.5916,4.457,359.6,1110.6,10657,0.2,48.9,1.387,1.387,0.3,0.0,OK,0,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,10,0.035,10.0
QC=500+QL=700+QP=0.5+N=10+dt=0.04,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1015100.0,1015100.0,1015100.0,6,0,2.0006,1.6301,3.1402,1.932,5.35,3.5825,4.457,350.4,2134.3,10131,0.1,48.5,3.406,3.406,0.29,0.0,OK,0,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,10,0.04,10.0
QC=500+QL=700+QP=0.5+N=10+dt=0.03,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1176100.0,1176100.0,1176100.0,5,1,2.9931,2.8748,1.5023,0.0712,5.01,3.1679,4.457,417.4,2721.7,11741,0.0,49.5,3.997,3.997,0.05,0.0,OK,1,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,10,0.03,10.0
QC=500+QL=700+QP=0.5+N=10+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1160900.0,1160900.0,1160900.0,6,0,3.9404,1.0708,2.9338,0.8931,5.11,3.7958,4.875,101.8,1196.9,11589,0.0,10.1,82.841,82.841,0.24,0.0,OK,0,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,10,0.06,10.0
QC=500+QL=700+QP=0.5+N=10+dt=0.05,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1162900.0,1162900.0,1162900.0,5,1,2.1928,0.6077,2.4388,2.3313,5.4,3.4344,4.457,341.7,1773.1,11609,0.3,49.9,2.826,2.826,0.09,0.0,OK,1,500,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,10,0.05,10.0
