wall_time_ns,scan_stamp_ns,scan_stamp_to_scan_ms,amcl_particle_count,scan_to_amcl_ms,amcl_to_ekf_ms,scan_to_ekf_ms,ekf_to_drive_ms,drive_to_ackermann_ms,scan_to_ackermann_ms
1779177402006500226,1779177402000198294,0.248,2000,2.946,1.489,4.435,1.419,0.193,6.047
1779177402056470458,1779177402049500255,0.297,2000,2.411,2.712,5.123,1.401,0.142,6.666
1779177402106312142,1779177402100201510,0.593,2000,2.077,1.955,4.032,1.244,0.205,5.480
1779177402156603052,1779177402150195486,0.500,2000,2.606,1.721,4.327,1.526,0.049,5.902
1779177402206952876,1779177402200215830,0.448,2000,2.131,2.071,4.201,1.435,0.644,6.281
1779177402256510010,1779177402250198478,0.224,2000,2.337,2.412,4.748,1.176,0.156,6.081
1779177402356451593,1779177402350196286,0.216,2000,2.331,2.237,4.568,1.392,0.073,6.034
1779177402406726791,1779177402400408890,0.211,2000,2.448,1.969,4.418,1.241,0.441,6.100
1779177402484783663,1779177402450190125,0.205,2000,2.409,2.320,4.729,2.051,-1.000,-1.000
1779177402507062174,1779177402500210918,0.589,2000,2.176,2.028,4.203,1.174,0.877,6.255
1779177402526931576,1779177402520182562,0.252,2000,2.181,2.257,4.438,1.400,0.650,6.489
1779177402556265284,1779177402550180733,0.202,2000,2.877,1.716,4.593,1.178,0.104,5.876
1779177402576446821,1779177402570188570,0.205,2000,2.336,2.109,4.445,1.407,0.195,6.047
1779177402606332510,1779177402600199253,0.486,2000,2.159,2.112,4.271,1.321,0.050,5.642
1779177402636581310,1779177402630199857,0.204,2000,2.962,1.648,4.610,1.517,0.045,6.172
1779177402656449208,1779177402650184173,0.200,2000,2.463,2.083,4.546,1.236,0.276,6.057
1779177402686425203,1779177402680184104,0.195,2000,2.314,2.185,4.499,1.500,0.041,6.041
1779177402706369967,1779177402700188645,0.191,2000,2.301,2.237,4.539,1.260,0.185,5.983
1779177402736293832,1779177402730179008,0.251,2000,2.286,2.113,4.399,1.290,0.168,5.857
1779177402756511626,1779177402750198813,0.200,2000,2.393,2.277,4.670,1.193,0.241,6.105
1779177402787379576,1779177402780198680,0.202,2000,2.331,2.138,4.469,2.481,0.023,6.973
1779177402807683292,1779177402800181525,0.236,2000,4.368,1.375,5.743,1.309,0.207,7.259
1779177402837334255,1779177402830181616,0.210,2000,2.395,2.389,4.783,1.190,0.961,6.934
1779177402857252138,1779177402850177165,0.444,2000,2.083,2.153,4.236,1.454,0.933,6.623
1779177402886714137,1779177402880261578,0.201,2000,2.316,2.477,4.793,1.287,0.164,6.244
1779177402906589939,1779177402900179589,0.176,2000,2.645,2.221,4.866,1.015,0.346,6.227
1779177402936848948,1779177402930170464,0.205,2000,2.485,2.654,5.139,1.149,0.179,6.467
1779177402956265956,1779177402950178460,0.207,2000,2.401,2.081,4.481,1.254,0.139,5.874
1779177402986525541,1779177402980185336,0.228,2000,2.668,1.934,4.601,1.348,0.156,6.105
1779177403006679845,1779177403000223509,0.233,2000,2.622,2.015,4.638,1.426,0.154,6.217
1779177403036403864,1779177403030189871,0.200,2000,2.387,2.026,4.414,1.321,0.273,6.007
1779177403056866878,1779177403050171626,0.209,2000,4.246,0.561,4.807,1.434,0.238,6.479
1779177403086676436,1779177403080174596,0.197,2000,2.409,2.488,4.897,1.340,0.063,6.299
1779177403107196219,1779177403100159199,0.480,2000,2.719,1.629,4.348,1.286,0.916,6.550
1779177403137272247,1779177403130187513,0.197,2000,2.285,2.307,4.592,1.543,0.744,6.879
1779177403157474711,1779177403150193205,0.204,2000,4.618,0.757,5.375,1.505,0.191,7.071
1779177403186359864,1779177403180201615,0.580,2000,2.034,2.128,4.163,1.282,0.127,5.571
1779177403206056493,1779177403200196011,0.191,2000,2.521,1.607,4.128,1.309,0.225,5.663
1779177403236922586,1779177403230196773,0.209,2000,2.243,2.250,4.493,1.932,0.086,6.511
1779177403256427723,1779177403250200416,0.215,2000,3.005,1.518,4.522,1.235,0.248,6.006
1779177403287177717,1779177403280213050,0.213,2000,2.605,2.180,4.786,1.143,0.816,6.745
1779177403308171047,1779177403300178101,0.690,2000,1.989,2.844,4.832,1.443,0.937,7.212
1779177403336287991,1779177403330207696,0.587,2000,2.709,1.462,4.171,1.165,0.151,5.487
1779177403356721372,1779177403350189323,0.205,2000,2.856,1.649,4.505,1.656,0.158,6.320
1779177403386777495,1779177403380202853,0.583,2000,2.050,2.366,4.416,1.388,0.180,5.984
1779177403406638928,1779177403400203297,0.218,2000,2.913,1.583,4.496,1.430,0.285,6.210
1779177403438867611,1779177403430216379,0.216,2000,4.825,0.039,4.865,3.402,0.162,8.429
1779177403457417079,1779177403450204822,0.214,2000,2.711,1.967,4.678,1.452,0.862,6.991
1779177403486863716,1779177403480163951,0.325,2000,3.493,1.280,4.773,1.433,0.163,6.369
1779177403506173264,1779177403500200876,0.564,2000,1.972,2.045,4.017,1.234,0.150,5.401
1779177403536613972,1779177403530181317,0.198,2000,2.322,2.132,4.454,1.316,0.458,6.227
1779177403556637360,1779177403550183521,0.571,2000,1.899,2.408,4.307,1.343,0.225,5.875
1779177403587277144,1779177403580181851,0.210,2000,2.262,2.403,4.665,1.342,0.870,6.877
1779177403606581700,1779177403600218039,0.220,2000,2.966,1.582,4.548,1.487,0.102,6.137
1779177403637519283,1779177403630180816,0.204,2000,2.885,2.137,5.021,1.282,0.823,7.127
1779177403656725885,1779177403650179468,0.408,2000,2.196,2.360,4.557,1.302,0.273,6.131
1779177403686384591,1779177403680179686,0.213,2000,2.365,2.266,4.631,1.142,0.212,5.985
1779177403706534638,1779177403700202210,0.215,2000,2.386,2.327,4.713,1.231,0.167,6.110
1779177403737499133,1779177403730165083,0.203,2000,2.406,2.524,4.930,1.253,0.940,7.123
1779177403757602011,1779177403750194551,0.187,2000,2.507,2.491,4.998,2.018,0.198,7.214
1779177403787317295,1779177403780190289,0.220,2000,2.376,2.455,4.831,1.980,0.090,6.901
1779177403806618971,1779177403800193549,0.212,2000,2.324,2.299,4.623,1.385,0.198,6.206
1779177403837008829,1779177403830184230,0.246,2000,2.354,2.172,4.527,1.241,0.803,6.571
1779177403856672242,1779177403850184290,1.127,2000,1.530,2.354,3.884,1.309,0.162,5.354
1779177403886333220,1779177403880170299,0.202,2000,2.283,2.378,4.661,1.192,0.101,5.954
1779177403906661511,1779177403900163607,0.216,2000,3.556,1.362,4.918,1.213,0.144,6.275
1779177403936426588,1779177403930176657,0.198,2000,2.364,2.332,4.696,1.329,0.021,6.046
1779177403956509465,1779177403950221294,0.222,2000,3.100,1.433,4.534,1.417,0.110,6.060
1779177403986726712,1779177403980206727,0.244,2000,2.744,1.896,4.639,1.386,0.243,6.269
1779177404006845270,1779177404000215395,0.205,2000,2.875,1.778,4.653,1.732,0.034,6.419
1779177404036596393,1779177404030171706,0.201,2000,2.512,2.148,4.660,1.362,0.195,6.216
1779177404056615044,1779177404050202582,0.201,2000,2.995,1.535,4.530,1.453,0.221,6.204
1779177404086519898,1779177404080173037,0.228,2000,2.436,2.196,4.633,1.330,0.150,6.113
1779177404106643480,1779177404100186921,0.180,2000,2.372,2.281,4.653,1.573,0.046,6.271
1779177404136524749,1779177404130166208,0.202,2000,2.295,2.283,4.579,1.382,0.189,6.150
1779177404156496391,1779177404150309822,0.669,2000,2.194,1.700,3.894,1.456,0.159,5.510
1779177404187086445,1779177404180179924,0.441,2000,3.758,1.133,4.891,1.335,0.232,6.458
1779177404206497242,1779177404200195055,0.192,2000,2.736,1.807,4.544,1.391,0.162,6.097
1779177404236578292,1779177404230188327,0.201,2000,2.907,1.688,4.595,1.407,0.180,6.182
1779177404256804724,1779177404250199074,0.204,2000,2.442,2.347,4.789,1.549,0.058,6.396
1779177404286509478,1779177404280196954,0.213,2000,2.306,2.314,4.620,1.377,0.097,6.094
1779177404306530177,1779177404300190005,0.200,2000,2.337,2.340,4.676,1.186,0.271,6.133
1779177404336160017,1779177404330193197,0.201,2000,2.828,1.543,4.371,1.179,0.209,5.758
1779177404357163810,1779177404350184744,0.206,2000,2.378,2.248,4.626,1.297,0.843,6.766
1779177404389914583,1779177404380280386,0.185,2000,2.961,1.773,4.734,1.389,3.318,9.441
1779177404407958055,1779177404400306653,0.215,2000,3.028,2.678,5.706,1.516,0.209,7.430
1779177404437788667,1779177404430205107,0.198,2000,2.416,2.663,5.079,2.235,0.065,7.379
1779177404457364717,1779177404450207150,0.201,2000,2.374,2.344,4.718,1.191,1.040,6.949
1779177404486707222,1779177404480230055,0.230,2000,2.447,1.983,4.430,1.748,0.062,6.240
1779177404507085466,1779177404500229826,0.418,2000,2.495,2.471,4.966,1.358,0.106,6.431
1779177404537388152,1779177404530175929,0.471,2000,2.232,2.448,4.680,1.154,0.900,6.733
1779177404556489919,1779177404550170323,0.214,2000,2.333,2.288,4.621,1.426,0.052,6.100
1779177404586637115,1779177404580190476,0.182,2000,2.853,2.106,4.959,1.119,0.179,6.258
1779177404606674327,1779177404600186919,0.211,2000,2.441,2.321,4.762,1.330,0.178,6.270
1779177404636716624,1779177404630199807,0.327,2000,2.218,2.351,4.569,1.300,0.314,6.183
1779177404656696330,1779177404650161305,0.181,2000,2.371,2.362,4.733,1.594,0.023,6.349
1779177404686663010,1779177404680189074,0.205,2000,3.140,1.558,4.698,1.513,0.050,6.262
1779177404711221281,1779177404700185805,0.193,2000,2.706,6.746,9.452,1.364,0.023,10.838
1779177404736519441,1779177404730190309,0.175,2000,2.329,2.351,4.680,1.448,0.021,6.150
1779177404757194075,1779177404750183680,0.214,2000,2.450,2.554,5.004,1.671,0.114,6.790
1779177404787651069,1779177404780181848,0.220,2000,2.908,1.693,4.601,2.622,0.021,7.244
1779177404806716068,1779177404800187603,0.194,2000,2.572,2.016,4.588,1.717,0.025,6.329
1779177404836583417,1779177404830197067,0.216,2000,2.400,2.169,4.569,1.352,0.243,6.164
1779177404857114943,1779177404850180742,0.216,2000,3.553,1.676,5.230,1.427,0.056,6.713
1779177404886863378,1779177404880205407,0.227,2000,2.334,2.440,4.774,1.630,0.022,6.426
1779177404907174548,1779177404900214650,0.275,2000,2.825,1.686,4.511,1.528,0.639,6.678
1779177404936404987,1779177404930200658,0.217,2000,2.282,2.440,4.722,1.146,0.112,5.980
1779177404958722857,1779177404950183724,0.202,2000,2.377,2.482,4.859,3.449,0.023,8.332
1779177404986863256,1779177404980176964,0.224,2000,3.136,1.917,5.053,1.383,0.021,6.458
1779177405006439849,1779177405000184223,0.230,2000,2.760,1.796,4.556,1.344,0.119,6.019
1779177405036858281,1779177405028486256,0.351,2000,2.444,3.860,6.303,1.689,0.023,8.015
1779177405056766209,1779177405050102030,0.295,2000,2.344,2.357,4.701,1.639,0.022,6.363
1779177405086925660,1779177405078548418,0.285,2000,2.539,4.079,6.617,1.320,0.148,8.086
1779177405106854932,1779177405100194145,0.261,2000,2.281,2.524,4.805,1.541,0.048,6.394
1779177405133579202,1779177405128310126,0.518,2000,2.063,0.833,2.896,1.758,0.091,4.744
1779177405156500797,1779177405150163985,0.568,2000,1.965,2.328,4.293,1.298,0.171,5.762
1779177405187202851,1779177405180196008,0.457,2000,2.369,2.531,4.899,1.507,0.136,6.543
1779177405227324889,1779177405200171873,0.237,2000,2.447,2.121,4.568,1.583,-1.000,-1.000
1779177405257022089,1779177405250185650,0.210,2000,2.648,2.420,5.068,1.421,0.131,6.620
1779177405261572718,1779177405230190649,0.591,2000,2.320,6.236,8.556,-1.000,-1.000,-1.000
1779177405286394482,1779177405280173001,0.215,2000,2.334,2.295,4.630,1.147,0.222,5.999
1779177405307598311,1779177405300194659,0.196,2000,3.072,1.505,4.577,2.526,0.098,7.201
1779177405336831596,1779177405330204122,0.203,2000,3.010,1.610,4.620,1.420,0.378,6.418
1779177405357278704,1779177405350187315,0.197,2000,2.260,2.458,4.719,1.197,0.972,6.887
1779177405387099203,1779177405380169386,0.572,2000,2.253,2.232,4.485,1.466,0.400,6.351
1779177405406438734,1779177405400166564,0.208,2000,2.555,2.138,4.693,1.195,0.169,6.057
1779177405437192278,1779177405430184443,0.194,2000,2.755,2.570,5.326,1.132,0.349,6.806
1779177405456845576,1779177405450188501,0.807,2000,1.746,2.606,4.352,1.473,0.021,5.845
1779177405486531096,1779177405480184267,0.320,2000,2.485,1.959,4.444,1.440,0.136,6.021
1779177405506489200,1779177405500184485,0.193,2000,2.240,2.240,4.480,1.593,0.033,6.106
1779177405536658123,1779177405530170812,0.187,2000,2.310,2.503,4.813,1.463,0.020,6.296
1779177405560686622,1779177405550171350,0.193,2000,2.822,6.116,8.938,1.176,0.201,10.316
1779177405586480728,1779177405580191853,0.196,2000,2.361,2.356,4.718,1.236,0.133,6.086
1779177405618298359,1779177405610194436,0.199,2000,2.668,3.145,5.812,1.782,0.304,7.898
1779177405636281540,1779177405630187741,0.191,2000,2.407,2.182,4.588,1.287,0.023,5.898
1779177405665065888,1779177405660174964,0.218,2000,2.380,0.777,3.157,1.460,0.051,4.668
1779177405686855329,1779177405680171629,0.211,2000,3.328,1.485,4.813,1.405,0.249,6.466
1779177405716431375,1779177405710208101,0.582,2000,2.300,1.919,4.219,1.363,0.054,5.635
1779177405736505898,1779177405730191262,0.630,2000,2.601,1.709,4.310,1.247,0.121,5.677
1779177405769842858,1779177405760169077,0.199,2000,2.367,2.400,4.767,1.138,3.561,9.467
1779177405786281334,1779177405780177487,0.208,2000,2.342,2.216,4.558,1.179,0.151,5.889
1779177405817011581,1779177405810185990,0.179,2000,2.318,2.856,5.174,1.346,0.120,6.640
1779177405836584845,1779177405830217536,0.228,2000,2.332,2.412,4.745,1.276,0.112,6.133
1779177405866797416,1779177405860175990,0.247,2000,2.474,2.283,4.757,1.592,0.020,6.369
1779177405916458001,1779177405910170727,0.227,2000,2.487,2.231,4.718,1.098,0.238,6.054
1779177405936789747,1779177405930166304,0.196,2000,2.727,2.384,5.111,1.165,0.145,6.421
1779177405966801770,1779177405960174007,0.675,2000,2.241,2.277,4.518,1.220,0.207,5.946
1779177405987026952,1779177405980191601,2.214,2000,0.348,2.589,2.937,1.353,0.324,4.615
1779177406016806042,1779177406010154887,0.198,2000,2.629,2.063,4.692,1.629,0.126,6.447
1779177406036789746,1779177406030167648,0.259,2000,2.449,2.313,4.762,1.574,0.022,6.358
1779177406067341044,1779177406060192406,0.215,2000,3.224,1.604,4.827,1.289,0.810,6.926
1779177406089001553,1779177406080185327,0.215,2000,2.432,4.304,6.736,1.638,0.221,8.595
1779177406116805366,1779177406110201348,0.244,2000,2.501,2.154,4.655,1.635,0.063,6.353
1779177406137347003,1779177406130187581,0.195,2000,3.021,1.646,4.667,1.407,0.883,6.957
1779177406166725410,1779177406160204723,0.591,2000,2.802,1.315,4.116,1.612,0.194,5.922
1779177406186519799,1779177406180183211,0.206,2000,2.328,2.191,4.520,1.527,0.078,6.125
1779177406206893112,1779177406200194596,0.596,2000,2.589,1.909,4.498,1.526,0.058,6.082
1779177406236715113,1779177406230191993,0.214,2000,2.645,2.087,4.732,1.345,0.226,6.303
1779177406256607648,1779177406250196082,0.442,2000,2.281,2.283,4.564,1.205,0.194,5.963
1779177406287232547,1779177406280184551,0.197,2000,2.446,2.684,5.130,1.616,0.099,6.845
1779177406308348148,1779177406300185088,0.227,2000,2.551,2.660,5.210,1.534,1.184,7.928
1779177406336916202,1779177406330188054,0.189,2000,2.706,2.020,4.726,1.332,0.474,6.532
1779177406357452943,1779177406350191375,0.193,2000,2.399,2.427,4.826,1.417,0.818,7.062
1779177406386482639,1779177406380181252,0.209,2000,2.429,2.280,4.709,1.165,0.212,6.086
1779177406406860208,1779177406400200829,0.200,2000,2.346,2.626,4.972,1.315,0.165,6.452
1779177406436894982,1779177406430197522,0.586,2000,2.040,2.509,4.549,1.367,0.189,6.104
1779177406461151037,1779177406450169194,0.599,2000,1.972,5.866,7.839,2.520,0.018,10.377
1779177406487159642,1779177406480186304,0.462,2000,2.268,2.226,4.494,1.513,0.497,6.504
1779177406506549797,1779177406500178937,0.214,2000,2.524,2.118,4.642,1.329,0.179,6.150
1779177406537237258,1779177406530194255,0.210,2000,4.059,1.108,5.167,1.559,0.101,6.827
1779177406557222466,1779177406550184839,0.206,2000,4.258,0.978,5.235,1.541,0.050,6.826
1779177406586535496,1779177406580202269,0.214,2000,2.845,1.769,4.614,1.378,0.121,6.113
1779177406622794824,1779177406610215282,0.451,2000,2.275,6.595,8.870,2.089,1.161,12.121
1779177406636943872,1779177406630151338,0.251,2000,2.774,2.113,4.887,1.553,0.094,6.534
1779177406666679695,1779177406660210561,0.352,2000,2.488,2.025,4.513,1.547,0.051,6.111
1779177406686867276,1779177406680178009,0.214,2000,2.657,2.007,4.664,1.628,0.177,6.469
1779177406716625820,1779177406710173742,0.264,2000,2.458,2.171,4.629,1.410,0.143,6.182
1779177406736936540,1779177406730181255,0.595,2000,2.151,2.404,4.555,1.458,0.140,6.153
1779177406766842735,1779177406760221533,0.209,2000,2.616,2.086,4.702,1.556,0.147,6.406
1779177406786544513,1779177406780197589,0.324,2000,2.991,1.599,4.590,1.341,0.086,6.017
1779177406816803004,1779177406810186954,0.445,2000,2.526,2.086,4.613,1.337,0.215,6.164
1779177406836856022,1779177406830209124,0.751,2000,1.963,2.425,4.388,1.405,0.096,5.889
1779177406866763786,1779177406860197241,0.988,2000,2.193,1.793,3.985,1.479,0.108,5.572
1779177406887043529,1779177406880194162,0.314,2000,3.032,1.671,4.703,1.637,0.188,6.528
1779177406916760728,1779177406910184871,0.190,2000,2.595,2.247,4.841,1.370,0.168,6.379
1779177406937622628,1779177406930199808,0.212,2000,2.472,2.333,4.805,1.441,0.957,7.202
1779177406967710363,1779177406960180597,0.177,2000,2.635,2.899,5.534,1.574,0.238,7.346
1779177406986780287,1779177406980186670,0.196,2000,2.938,1.782,4.719,1.534,0.137,6.390
1779177407016483629,1779177407010174819,0.578,2000,2.631,1.658,4.289,1.211,0.225,5.725
1779177407036558503,1779177407030192795,0.210,2000,2.349,2.330,4.679,1.289,0.180,6.149
1779177407066952867,1779177407060183438,0.196,2000,2.463,2.354,4.817,1.670,0.080,6.567
1779177407087673611,1779177407080188422,0.205,2000,2.622,2.382,5.004,1.413,0.856,7.273
1779177407116610440,1779177407110195002,0.465,2000,2.173,2.218,4.391,1.328,0.225,5.944
1779177407136924838,1779177407130195378,0.210,2000,2.316,2.493,4.809,1.526,0.178,6.513
1779177407166567730,1779177407160186694,0.495,2000,2.875,1.417,4.292,1.448,0.140,5.880
1779177407186801167,1779177407180190558,0.216,2000,2.891,1.808,4.699,1.450,0.239,6.387
1779177407217201420,1779177407210192434,0.197,2000,2.369,2.263,4.632,1.464,0.710,6.805
1779177407237362152,1779177407230191210,0.211,2000,3.114,1.650,4.764,1.371,0.817,6.953
1779177407267509375,1779177407260186302,0.240,2000,2.414,2.276,4.690,1.404,0.981,7.075
1779177407286497632,1779177407280191734,0.204,2000,2.625,2.010,4.634,1.259,0.202,6.096
1779177407317007807,1779177407310183433,0.185,2000,2.490,2.402,4.892,1.536,0.205,6.633
1779177407336683920,1779177407330175969,0.228,2000,2.298,2.362,4.660,1.593,0.022,6.275
1779177407366961098,1779177407360185749,0.210,2000,2.846,2.250,5.097,1.325,0.133,6.554
1779177407386597786,1779177407380261807,0.230,2000,2.987,1.757,4.744,1.331,0.026,6.101
1779177407416756081,1779177407410187553,0.199,2000,2.939,1.634,4.573,1.605,0.185,6.363
1779177407436480707,1779177407430180537,0.198,2000,3.028,1.575,4.603,1.473,0.021,6.097
1779177407467170150,1779177407460193197,4.794,2000,0.042,0.038,0.081,1.858,0.238,2.177
1779177407486546352,1779177407480183236,0.261,2000,2.810,1.894,4.705,1.371,0.021,6.097
1779177407516895980,1779177407510204409,0.224,2000,2.333,2.657,4.990,1.330,0.141,6.461
1779177407536848803,1779177407530188112,0.265,2000,2.626,2.168,4.794,1.519,0.077,6.390
1779177407569133577,1779177407560161412,0.230,2000,2.727,5.951,8.679,0.043,0.015,8.737
1779177407586523463,1779177407580190524,0.215,2000,2.345,2.257,4.602,1.490,0.021,6.113
1779177407616550460,1779177407610160879,0.211,2000,2.637,2.005,4.642,1.461,0.069,6.172
1779177407636613685,1779177407630175367,0.200,2000,2.277,2.447,4.725,1.424,0.083,6.232
1779177407666798029,1779177407660179387,0.444,2000,2.140,2.585,4.725,1.342,0.101,6.168
1779177407687055851,1779177407680180851,0.304,2000,2.271,2.680,4.951,1.565,0.050,6.566
1779177407716464945,1779177407710219016,0.472,2000,2.052,2.269,4.321,1.285,0.161,5.766
1779177407737144568,1779177407730322658,0.207,2000,2.226,2.708,4.934,1.448,0.226,6.608
1779177407766564511,1779177407760194355,0.208,2000,2.464,2.302,4.766,1.299,0.091,6.156
1779177407786911423,1779177407780216940,1.177,2000,1.712,1.992,3.704,1.715,0.092,5.511
1779177407817440318,1779177407810346402,0.201,2000,3.114,2.175,5.289,1.494,0.103,6.887
1779177407836764999,1779177407830184695,0.259,2000,2.299,2.433,4.732,1.528,0.056,6.316
1779177407866719802,1779177407860170314,0.463,2000,2.096,2.354,4.451,1.443,0.186,6.079
1779177407889445198,1779177407880172994,0.269,2000,4.589,2.822,7.411,1.479,0.106,8.996
1779177407917120495,1779177407910181206,0.212,2000,2.520,2.771,5.291,1.350,0.080,6.721
1779177407936886754,1779177407930208655,0.236,2000,2.404,2.458,4.861,1.437,0.137,6.435
1779177407966772947,1779177407960180066,0.191,2000,2.429,2.588,5.017,1.306,0.072,6.396
1779177407987061329,1779177407980190938,0.179,2000,4.380,0.882,5.262,1.200,0.223,6.685
1779177408016832319,1779177408010174957,0.211,2000,2.420,2.615,5.036,1.354,0.051,6.440
1779177408032895488,1779177408028215641,0.668,2000,2.352,0.075,2.427,1.332,0.245,4.005
1779177408066891402,1779177408060184919,0.434,2000,2.129,2.751,4.880,1.287,0.085,6.252
1779177408083392020,1779177408078926706,0.234,2000,2.961,0.048,3.009,1.069,0.146,4.225
1779177408117237339,1779177408110194784,0.217,2000,2.476,2.873,5.350,1.448,0.023,6.820
1779177408132822929,1779177408128354031,0.235,2000,2.434,0.047,2.480,1.701,0.048,4.228
1779177408167091393,1779177408160310860,0.201,2000,2.651,2.391,5.042,1.307,0.225,6.573
1779177408187026007,1779177408180178880,0.440,2000,2.152,2.416,4.568,1.186,0.645,6.399
1779177408212467301,1779177408206499010,0.252,2000,3.692,0.413,4.104,1.458,0.147,5.710
1779177408236752858,1779177408230183594,0.234,2000,2.715,1.770,4.485,1.504,0.338,6.327
1779177408266489991,1779177408260187676,0.204,2000,2.344,2.303,4.647,1.391,0.055,6.092
1779177408286318554,1779177408280192435,0.226,2000,2.286,2.284,4.570,1.182,0.141,5.894
1779177408312373750,1779177408307163331,0.273,2000,2.769,0.548,3.317,1.469,0.144,4.931
1779177408337533374,1779177408330173340,0.276,2000,2.336,2.450,4.786,1.363,0.926,7.076
1779177408367321355,1779177408360195631,0.243,2000,2.417,2.255,4.672,2.140,0.023,6.835
1779177408386940442,1779177408380170725,0.250,2000,2.204,2.393,4.597,1.213,0.701,6.512
1779177408417141137,1779177408410174136,0.425,2000,2.200,2.784,4.985,1.471,0.079,6.535
1779177408437038598,1779177408430175791,0.219,2000,2.584,2.507,5.091,1.414,0.133,6.638
1779177408466499852,1779177408460185410,0.590,2000,2.049,2.365,4.414,1.094,0.211,5.718
1779177408486603909,1779177408480182168,0.256,2000,2.228,2.427,4.656,1.458,0.046,6.160
1779177408516552343,1779177408510163018,0.201,2000,2.438,2.205,4.643,1.379,0.160,6.182
1779177408536561646,1779177408530179266,0.243,2000,2.381,2.284,4.665,1.329,0.139,6.133
1779177408566632418,1779177408560176372,0.198,2000,3.030,1.650,4.680,1.551,0.021,6.253
1779177408586920927,1779177408580155563,0.564,2000,2.124,2.489,4.612,1.535,0.047,6.195
1779177408617876486,1779177408610209438,0.215,2000,2.382,3.125,5.507,1.127,0.811,7.445
1779177408636553536,1779177408630163380,0.217,2000,2.342,2.413,4.755,1.390,0.023,6.168
1779177408666746775,1779177408660175047,0.231,2000,2.809,1.933,4.741,1.572,0.022,6.335
1779177408687004532,1779177408680155293,0.526,2000,2.282,2.085,4.368,1.335,0.614,6.317
1779177408716788833,1779177408710173808,0.199,2000,2.262,2.360,4.622,1.411,0.376,6.409
1779177408736217644,1779177408730157927,0.490,2000,1.942,1.913,3.854,1.574,0.134,5.563
1779177408766612103,1779177408760154809,0.214,2000,2.654,2.150,4.804,1.225,0.206,6.236
1779177408786799714,1779177408780168048,0.200,2000,2.325,2.530,4.855,1.405,0.165,6.425
1779177408816448780,1779177408810161730,0.241,2000,2.184,2.459,4.644,1.193,0.202,6.039
1779177408839235425,1779177408830172730,0.209,2000,2.361,6.283,8.644,0.047,0.156,8.848
1779177408866594137,1779177408860160140,0.311,2000,2.595,1.895,4.489,1.605,0.023,6.118
1779177408887415650,1779177408880163875,0.238,2000,2.339,2.575,4.914,1.443,0.650,7.007
1779177408917094189,1779177408910171253,0.287,2000,2.387,2.559,4.946,1.488,0.195,6.629
1779177408936990146,1779177408930172140,0.238,2000,2.288,2.868,5.156,1.258,0.160,6.574
1779177408966470281,1779177408960171999,0.191,2000,2.783,1.860,4.643,1.303,0.155,6.100
1779177408987320659,1779177408980186710,0.248,2000,2.352,2.246,4.599,1.453,0.827,6.879
1779177409016784985,1779177409010202728,0.649,2000,2.516,1.856,4.372,1.321,0.233,5.926
1779177409036941458,1779177409030181726,0.216,2000,3.023,1.765,4.788,1.403,0.345,6.536
1779177409067341484,1779177409060174223,0.211,2000,2.276,2.373,4.649,1.382,0.918,6.949
1779177409087889870,1779177409080146084,0.189,2000,2.633,2.437,5.070,1.571,0.905,7.546
1779177409116651139,1779177409110191382,0.215,2000,2.278,2.397,4.675,1.344,0.218,6.237
1779177409136684058,1779177409130183564,0.606,2000,1.905,2.451,4.356,1.390,0.142,5.887
1779177409166061341,1779177409160159580,0.610,2000,2.071,1.957,4.028,1.141,0.117,5.286
1779177409186669761,1779177409180153970,0.241,2000,2.308,2.356,4.664,1.394,0.210,6.268
1779177409217211710,1779177409210188516,0.241,2000,3.390,1.854,5.244,1.324,0.207,6.775
1779177409236669000,1779177409230174970,0.292,2000,2.224,2.236,4.460,1.532,0.204,6.195
1779177409266258768,1779177409260180875,0.279,2000,2.209,0.850,3.059,1.691,1.041,5.791
1779177409287020342,1779177409280171104,0.218,2000,2.398,2.204,4.602,1.320,0.701,6.623
1779177409316503452,1779177409310180786,0.293,2000,2.571,1.971,4.542,1.283,0.196,6.022
1779177409337743533,1779177409330165287,0.197,2000,2.323,2.729,5.052,1.478,0.843,7.373
1779177409370837730,1779177409360172760,0.217,2000,2.840,5.697,8.537,1.747,0.157,10.441
1779177409386802367,1779177409380183311,0.580,2000,3.048,1.366,4.414,1.477,0.141,6.032
1779177409416927059,1779177409410201888,0.233,2000,2.443,2.452,4.895,1.359,0.230,6.485
1779177409437403924,1779177409430163989,0.316,2000,3.074,1.875,4.949,1.609,0.358,6.916
1779177409466797783,1779177409460182694,0.214,2000,3.033,1.930,4.964,1.227,0.204,6.394
1779177409486824558,1779177409480196189,0.191,2000,2.515,2.333,4.848,1.306,0.276,6.430
1779177409516951970,1779177409510165069,0.284,2000,2.300,2.926,5.226,1.074,0.197,6.496
1779177409536687922,1779177409530174819,0.250,2000,2.150,2.691,4.841,1.270,0.146,6.256
1779177409566567232,1779177409560188532,0.233,2000,2.532,2.093,4.625,1.295,0.218,6.138
1779177409586623191,1779177409580171498,0.252,2000,2.387,2.409,4.796,1.336,0.056,6.188
1779177409616664041,1779177409610160027,0.287,2000,2.251,2.435,4.686,1.329,0.195,6.210
1779177409636885476,1779177409630174129,0.214,2000,2.425,2.681,5.106,1.204,0.180,6.490
1779177409666548206,1779177409660173058,0.209,2000,2.877,1.688,4.565,1.379,0.215,6.159
