monotonic_time_ns,ros_time_sec,ros_time_nsec,cpu_core_0_percent,cpu_core_1_percent,cpu_core_2_percent,cpu_core_3_percent,cpu_core_4_percent,cpu_core_5_percent
1330483232375,1779177354,18113620,0.000,0.000,50.000,100.000,100.000,0.000
1330503227528,1779177354,38109604,0.000,50.000,50.000,0.000,100.000,50.000
1330523268794,1779177354,58149878,50.000,0.000,0.000,0.000,50.000,100.000
1330543229866,1779177354,78112166,100.000,50.000,100.000,100.000,50.000,0.000
1330563261531,1779177354,98143255,0.000,50.000,50.000,0.000,50.000,100.000
1330583226475,1779177354,118108007,50.000,0.000,100.000,0.000,50.000,100.000
1330603231164,1779177354,138112536,0.000,100.000,100.000,50.000,50.000,100.000
1330623264173,1779177354,158146058,0.000,100.000,100.000,0.000,50.000,0.000
1330643632295,1779177354,178513667,0.000,0.000,100.000,0.000,50.000,50.000
1330663237678,1779177354,198119402,100.000,0.000,100.000,50.000,50.000,0.000
1330683267648,1779177354,218147132,0.000,0.000,100.000,100.000,50.000,0.000
1330703330130,1779177354,238211534,50.000,50.000,100.000,100.000,0.000,0.000
1330723264673,1779177354,258145853,50.000,0.000,100.000,100.000,0.000,50.000
1330743233041,1779177354,278114253,50.000,100.000,100.000,100.000,0.000,0.000
1330763278883,1779177354,298159807,0.000,0.000,50.000,50.000,0.000,0.000
1330783226130,1779177354,318107375,0.000,50.000,100.000,0.000,66.667,0.000
1330803279813,1779177354,338160641,66.667,50.000,100.000,0.000,0.000,0.000
1330823232276,1779177354,358113936,66.667,0.000,50.000,50.000,100.000,100.000
1330843261990,1779177354,378143554,0.000,100.000,0.000,0.000,50.000,66.667
1330863232662,1779177354,398115378,100.000,0.000,0.000,0.000,100.000,0.000
1330883262983,1779177354,418142435,0.000,100.000,100.000,0.000,0.000,0.000
1330903233047,1779177354,438114675,0.000,0.000,100.000,0.000,50.000,66.667
1330923234600,1779177354,458116036,0.000,100.000,50.000,100.000,0.000,0.000
1330943236089,1779177354,478117525,0.000,0.000,0.000,0.000,0.000,0.000
1330963290315,1779177354,498171591,100.000,50.000,100.000,50.000,50.000,50.000
1330983236474,1779177354,518118166,0.000,50.000,0.000,50.000,0.000,50.000
1331003227979,1779177354,538109639,66.667,50.000,100.000,50.000,0.000,50.000
1331023229116,1779177354,558110392,50.000,50.000,50.000,0.000,50.000,0.000
1331043229836,1779177354,578111400,0.000,50.000,100.000,0.000,50.000,50.000
1331063228925,1779177354,598110681,0.000,0.000,100.000,50.000,100.000,50.000
1331083227726,1779177354,618109418,50.000,50.000,100.000,100.000,50.000,50.000
1331103227007,1779177354,638108507,0.000,0.000,100.000,0.000,50.000,0.000
1331123314161,1779177354,658195854,0.000,0.000,0.000,0.000,0.000,50.000
1331143227392,1779177354,678109116,50.000,50.000,100.000,100.000,100.000,50.000
1331163212880,1779177354,698094669,0.000,0.000,50.000,50.000,50.000,0.000
1331183229154,1779177354,718110718,66.667,50.000,100.000,0.000,50.000,50.000
1331203258515,1779177354,738140303,50.000,0.000,100.000,0.000,0.000,0.000
1331223226403,1779177354,758107967,50.000,50.000,0.000,100.000,100.000,100.000
1331243233012,1779177354,778114544,100.000,50.000,0.000,100.000,0.000,66.667
1331263228549,1779177354,798110401,50.000,0.000,100.000,0.000,0.000,0.000
1331283183444,1779177354,818065392,0.000,50.000,100.000,50.000,100.000,100.000
1331303227174,1779177354,838107426,0.000,0.000,0.000,0.000,100.000,50.000
1331323229207,1779177354,858110707,0.000,0.000,50.000,66.667,0.000,66.667
1331343257096,1779177354,878138596,0.000,0.000,0.000,0.000,0.000,0.000
1331363229816,1779177354,898111572,0.000,50.000,0.000,0.000,50.000,0.000
1331383230089,1779177354,918111653,50.000,0.000,50.000,50.000,50.000,0.000
1331403293819,1779177354,938175480,0.000,0.000,50.000,50.000,100.000,50.000
1331423226282,1779177354,958107655,0.000,50.000,100.000,50.000,50.000,0.000
1331443226971,1779177354,978108727,50.000,0.000,0.000,0.000,100.000,0.000
1331463231116,1779177354,998112712,0.000,50.000,50.000,0.000,100.000,50.000
1331483273277,1779177355,18154777,50.000,100.000,50.000,50.000,100.000,100.000
1331503255788,1779177355,38136808,0.000,0.000,100.000,0.000,0.000,66.667
1331523225467,1779177355,58107063,100.000,100.000,100.000,66.667,100.000,0.000
1331543254635,1779177355,78136583,100.000,50.000,50.000,0.000,50.000,0.000
1331563229786,1779177355,98111094,50.000,50.000,50.000,0.000,50.000,50.000
1331583226666,1779177355,118108486,0.000,0.000,50.000,0.000,50.000,50.000
1331603228313,1779177355,138109877,0.000,50.000,100.000,50.000,50.000,50.000
1331623267690,1779177355,158149030,0.000,0.000,50.000,0.000,100.000,50.000
1331643257369,1779177355,178138933,50.000,0.000,50.000,0.000,100.000,0.000
1331663223048,1779177355,198104900,50.000,0.000,100.000,0.000,0.000,0.000
1331683234904,1779177355,218114900,100.000,66.667,100.000,0.000,50.000,0.000
1331703235079,1779177355,238116419,100.000,0.000,50.000,50.000,50.000,50.000
1331723255415,1779177355,258136467,100.000,50.000,100.000,100.000,50.000,0.000
1331743224870,1779177355,278106338,100.000,0.000,66.667,0.000,100.000,50.000
1331763231926,1779177355,298113234,50.000,0.000,50.000,0.000,0.000,50.000
1331783225893,1779177355,318107297,0.000,50.000,0.000,0.000,0.000,100.000
1331803257558,1779177355,338139186,0.000,0.000,50.000,0.000,50.000,50.000
1331823231653,1779177355,358113281,0.000,50.000,50.000,50.000,100.000,0.000
1331843269269,1779177355,378150065,0.000,0.000,0.000,0.000,50.000,0.000
1331863229956,1779177355,398111936,100.000,100.000,0.000,0.000,0.000,0.000
1331883262900,1779177355,418142736,0.000,0.000,100.000,0.000,0.000,0.000
1331903227587,1779177355,438108831,0.000,0.000,0.000,0.000,50.000,0.000
1331923232754,1779177355,458114031,0.000,0.000,100.000,100.000,100.000,50.000
1331943227682,1779177355,478109278,0.000,50.000,0.000,0.000,50.000,50.000
1331963278035,1779177355,498158895,50.000,100.000,100.000,0.000,0.000,0.000
1331983231809,1779177355,518113117,0.000,100.000,100.000,100.000,100.000,100.000
1332003262577,1779177355,538143470,0.000,50.000,100.000,100.000,0.000,0.000
1332023285570,1779177355,558165982,0.000,50.000,50.000,0.000,100.000,100.000
1332043225840,1779177355,578107052,0.000,0.000,50.000,100.000,0.000,0.000
1332063229055,1779177355,598109947,100.000,0.000,100.000,0.000,100.000,0.000
1332083302257,1779177355,618181581,66.667,0.000,50.000,50.000,66.667,50.000
1332103227006,1779177355,638109242,66.667,0.000,100.000,50.000,0.000,0.000
1332123227086,1779177355,658108266,0.000,0.000,66.667,50.000,50.000,100.000
1332143226525,1779177355,678107898,50.000,50.000,100.000,0.000,100.000,100.000
1332163228045,1779177355,698109545,0.000,100.000,50.000,0.000,100.000,0.000
1332183268094,1779177355,718149402,50.000,100.000,100.000,50.000,50.000,0.000
1332203248909,1779177355,738130217,100.000,0.000,100.000,50.000,0.000,0.000
1332223231132,1779177355,758112472,0.000,0.000,0.000,50.000,100.000,66.667
1332243227083,1779177355,778107911,0.000,0.000,66.667,0.000,100.000,50.000
1332263229083,1779177355,798110743,50.000,0.000,100.000,0.000,50.000,50.000
1332283249259,1779177355,818130023,50.000,50.000,100.000,100.000,50.000,50.000
1332303230650,1779177355,838110806,50.000,0.000,0.000,0.000,100.000,50.000
1332323232266,1779177355,858113254,0.000,0.000,100.000,50.000,0.000,50.000
1332343229273,1779177355,878111733,0.000,50.000,100.000,0.000,100.000,0.000
1332363308939,1779177355,898190183,0.000,0.000,100.000,0.000,0.000,0.000
1332383225944,1779177355,918107476,100.000,0.000,100.000,0.000,100.000,50.000
1332403261929,1779177355,938143365,50.000,0.000,0.000,0.000,0.000,0.000
1332423229111,1779177355,958110836,0.000,100.000,100.000,50.000,50.000,100.000
1332443231719,1779177355,978113187,0.000,50.000,50.000,0.000,0.000,0.000
1332463228182,1779177355,998109843,100.000,0.000,100.000,0.000,0.000,100.000
1332483227301,1779177356,18109089,0.000,50.000,100.000,0.000,0.000,0.000
1332503233620,1779177356,38115376,0.000,0.000,50.000,0.000,50.000,50.000
1332523228994,1779177356,58110238,0.000,100.000,50.000,0.000,100.000,50.000
1332543229104,1779177356,78110572,100.000,0.000,100.000,0.000,100.000,50.000
1332563230655,1779177356,98112347,50.000,0.000,100.000,0.000,0.000,100.000
1332583227533,1779177356,118109193,0.000,50.000,100.000,0.000,0.000,100.000
1332603229083,1779177356,138110648,0.000,0.000,100.000,0.000,0.000,50.000
1332623233578,1779177356,158114886,0.000,0.000,50.000,50.000,0.000,50.000
1332643228600,1779177356,178110196,0.000,0.000,0.000,50.000,0.000,50.000
1332663227591,1779177356,198109123,0.000,50.000,100.000,0.000,50.000,100.000
1332683230965,1779177356,218113489,0.000,50.000,50.000,0.000,50.000,0.000
1332703230883,1779177356,238112576,0.000,0.000,50.000,0.000,0.000,100.000
1332723230290,1779177356,258112014,0.000,0.000,50.000,0.000,0.000,100.000
1332743227008,1779177356,278108540,0.000,0.000,50.000,50.000,50.000,0.000
1332763224334,1779177356,298106251,0.000,0.000,50.000,0.000,50.000,50.000
1332783280382,1779177356,318160986,0.000,0.000,50.000,50.000,50.000,50.000
1332803227371,1779177356,338108263,0.000,0.000,0.000,0.000,0.000,50.000
1332823227578,1779177356,358109270,0.000,0.000,100.000,0.000,50.000,50.000
1332843227592,1779177356,378109444,0.000,100.000,50.000,50.000,100.000,100.000
1332863227318,1779177356,398108275,50.000,0.000,50.000,0.000,50.000,100.000
1332883226949,1779177356,418108449,0.000,0.000,100.000,0.000,50.000,0.000
1332903227923,1779177356,438109487,0.000,0.000,0.000,50.000,0.000,100.000
1332923225570,1779177356,458107006,0.000,100.000,50.000,100.000,50.000,100.000
1332943226768,1779177356,478108396,0.000,0.000,50.000,0.000,50.000,50.000
1332963234462,1779177356,498116635,0.000,0.000,100.000,0.000,0.000,0.000
1332983227885,1779177356,518109481,50.000,50.000,0.000,0.000,100.000,100.000
1333003229083,1779177356,538110551,0.000,0.000,100.000,100.000,50.000,50.000
1333023227145,1779177356,558109158,0.000,100.000,100.000,66.667,0.000,50.000
1333043229368,1779177356,578111540,100.000,100.000,0.000,100.000,50.000,0.000
1333063447788,1779177356,598329576,100.000,0.000,100.000,50.000,66.667,0.000
1333083233301,1779177356,618113489,0.000,100.000,50.000,100.000,50.000,100.000
1333103225411,1779177356,638107231,0.000,0.000,100.000,100.000,100.000,0.000
1333123231057,1779177356,658113166,0.000,50.000,0.000,0.000,0.000,50.000
1333143224288,1779177356,678105500,50.000,100.000,0.000,50.000,50.000,0.000
1333163227086,1779177356,698109418,0.000,50.000,100.000,50.000,100.000,50.000
1333183228509,1779177356,718110137,0.000,50.000,100.000,0.000,0.000,100.000
1333203226411,1779177356,738108039,50.000,0.000,50.000,50.000,0.000,0.000
1333223229657,1779177356,758110902,0.000,0.000,66.667,0.000,0.000,100.000
1333243227176,1779177356,778109220,100.000,0.000,100.000,0.000,0.000,100.000
1333263227830,1779177356,798109074,0.000,0.000,100.000,0.000,50.000,0.000
1333283206276,1779177356,818088192,50.000,0.000,100.000,0.000,0.000,100.000
1333303223315,1779177356,838104079,0.000,100.000,50.000,50.000,100.000,100.000
1333323226785,1779177356,858107869,100.000,50.000,50.000,50.000,0.000,50.000
1333343225616,1779177356,878106668,0.000,0.000,100.000,0.000,50.000,50.000
1333363227870,1779177356,898109338,0.000,50.000,100.000,0.000,0.000,100.000
1333383227596,1779177356,918109097,50.000,100.000,50.000,0.000,0.000,50.000
1333403228731,1779177356,938110167,100.000,0.000,100.000,0.000,50.000,100.000
1333423224745,1779177356,958105765,66.667,0.000,100.000,100.000,50.000,50.000
1333443227128,1779177356,978109012,0.000,0.000,0.000,0.000,100.000,0.000
1333463226342,1779177356,998107906,50.000,50.000,0.000,0.000,0.000,0.000
1333483231955,1779177357,18112304,0.000,0.000,50.000,0.000,0.000,50.000
1333503225505,1779177357,38107037,0.000,0.000,100.000,0.000,0.000,0.000
1333523228654,1779177357,58110538,66.667,0.000,0.000,0.000,50.000,0.000
1333543229627,1779177357,78111447,0.000,0.000,100.000,0.000,0.000,0.000
1333563227688,1779177357,98109284,0.000,50.000,100.000,100.000,100.000,100.000
1333583231126,1779177357,118112402,0.000,0.000,100.000,0.000,100.000,50.000
1333603225635,1779177357,138107167,0.000,0.000,50.000,50.000,100.000,50.000
1333623224592,1779177357,158105964,50.000,0.000,100.000,100.000,66.667,0.000
1333643227325,1779177357,178108953,0.000,0.000,100.000,0.000,0.000,50.000
1333663230154,1779177357,198111526,0.000,0.000,100.000,0.000,0.000,0.000
1333683229752,1779177357,218111668,0.000,50.000,100.000,50.000,0.000,50.000
1333703230021,1779177357,238111361,50.000,0.000,0.000,0.000,0.000,50.000
1333723227218,1779177357,258108782,100.000,0.000,100.000,50.000,66.667,0.000
1333743227071,1779177357,278108475,0.000,50.000,100.000,0.000,50.000,100.000
1333763225356,1779177357,298106856,50.000,0.000,50.000,50.000,0.000,0.000
1333783225337,1779177357,318106422,100.000,50.000,100.000,50.000,50.000,50.000
1333803226823,1779177357,338108419,50.000,0.000,100.000,0.000,0.000,100.000
1333823226132,1779177357,358108336,50.000,0.000,100.000,0.000,100.000,0.000
1333843226753,1779177357,378108573,0.000,50.000,50.000,100.000,50.000,100.000
1333863228878,1779177357,398110346,100.000,0.000,50.000,50.000,0.000,0.000
1333883226876,1779177357,418108728,0.000,0.000,100.000,0.000,50.000,50.000
1333903225833,1779177357,438107365,100.000,0.000,0.000,0.000,50.000,50.000
1333923226774,1779177357,458108498,50.000,50.000,50.000,0.000,100.000,0.000
1333943226243,1779177357,478107839,0.000,0.000,0.000,0.000,50.000,0.000
1333963228848,1779177357,498110733,0.000,100.000,0.000,100.000,0.000,50.000
1333983227614,1779177357,518108922,50.000,50.000,100.000,0.000,100.000,0.000
1334003230155,1779177357,538111975,50.000,50.000,100.000,66.667,50.000,100.000
1334023226488,1779177357,558108212,100.000,0.000,100.000,0.000,100.000,0.000
1334043230917,1779177357,578112993,0.000,0.000,0.000,0.000,0.000,50.000
1334063225330,1779177357,598107022,0.000,0.000,50.000,0.000,0.000,0.000
1334083227712,1779177357,618109692,0.000,50.000,0.000,0.000,0.000,0.000
1334103233965,1779177357,638115625,0.000,50.000,100.000,0.000,50.000,66.667
1334123234490,1779177357,658116470,50.000,0.000,100.000,0.000,100.000,50.000
1334143228391,1779177357,678110467,0.000,0.000,100.000,50.000,0.000,50.000
1334163231157,1779177357,698113265,0.000,50.000,0.000,0.000,50.000,50.000
1334183230658,1779177357,718112510,50.000,50.000,50.000,0.000,50.000,0.000
1334203229583,1779177357,738111563,0.000,50.000,100.000,100.000,0.000,0.000
1334223235772,1779177357,758117816,0.000,0.000,100.000,0.000,100.000,100.000
1334243229193,1779177357,778111589,0.000,0.000,100.000,50.000,0.000,50.000
1334263230871,1779177357,798112787,50.000,0.000,50.000,50.000,0.000,0.000
1334283230916,1779177357,818112640,100.000,100.000,100.000,0.000,100.000,50.000
1334303231697,1779177357,838113101,0.000,50.000,50.000,0.000,100.000,0.000
1334323229374,1779177357,858111002,50.000,0.000,100.000,0.000,0.000,100.000
1334343230891,1779177357,878112616,0.000,50.000,50.000,100.000,50.000,0.000
1334363233113,1779177357,898114677,0.000,50.000,100.000,0.000,0.000,0.000
1334383237126,1779177357,918118050,0.000,0.000,66.667,50.000,0.000,66.667
1334403229651,1779177357,938111855,50.000,100.000,0.000,50.000,0.000,0.000
1334423229760,1779177357,958111836,0.000,0.000,100.000,0.000,50.000,50.000
1334443235726,1779177357,978117354,0.000,0.000,100.000,100.000,0.000,0.000
1334463227803,1779177357,998109559,50.000,50.000,0.000,100.000,0.000,100.000
1334483227431,1779177358,18108963,0.000,100.000,66.667,50.000,100.000,50.000
1334503226035,1779177358,38107375,50.000,0.000,100.000,50.000,100.000,50.000
1334523226303,1779177358,58108059,100.000,100.000,100.000,50.000,50.000,0.000
1334543252044,1779177358,78135208,0.000,0.000,0.000,0.000,0.000,100.000
1334563230039,1779177358,98112115,0.000,0.000,66.667,0.000,0.000,100.000
1334583226819,1779177358,118109055,0.000,50.000,50.000,50.000,50.000,50.000
1334603229711,1779177358,138111851,50.000,0.000,50.000,0.000,100.000,50.000
1334623227515,1779177358,158108663,0.000,0.000,100.000,50.000,0.000,100.000
1334643226887,1779177358,178108195,50.000,0.000,100.000,50.000,50.000,50.000
1334663230003,1779177358,198111503,66.667,66.667,50.000,0.000,50.000,0.000
1334683229823,1779177358,218111643,50.000,0.000,50.000,50.000,0.000,0.000
1334703227595,1779177358,238109319,50.000,0.000,50.000,100.000,0.000,50.000
1334723230871,1779177358,258112788,0.000,0.000,100.000,100.000,100.000,100.000
1334743228771,1779177358,278110335,0.000,100.000,100.000,0.000,50.000,0.000
1334763230703,1779177358,298112556,50.000,0.000,100.000,0.000,0.000,50.000
1334783229371,1779177358,318111192,50.000,0.000,50.000,0.000,0.000,50.000
1334803230023,1779177358,338111876,66.667,0.000,50.000,0.000,50.000,100.000
1334823229459,1779177358,358110480,0.000,50.000,100.000,0.000,0.000,100.000
1334843229440,1779177358,378111484,66.667,50.000,50.000,50.000,50.000,100.000
1334863228492,1779177358,398110344,0.000,0.000,100.000,50.000,50.000,0.000
1334883688195,1779177358,418568479,0.000,50.000,100.000,0.000,0.000,50.000
1334903230212,1779177358,438111744,0.000,50.000,0.000,0.000,100.000,0.000
1334923227408,1779177358,458108876,100.000,0.000,66.667,50.000,0.000,0.000
1334943228636,1779177358,478110040,50.000,50.000,50.000,100.000,0.000,100.000
1334963232008,1779177358,498113060,0.000,50.000,50.000,0.000,50.000,0.000
1334983237876,1779177358,518119376,0.000,0.000,100.000,0.000,50.000,0.000
1335003228768,1779177358,538110172,100.000,0.000,100.000,0.000,50.000,0.000
1335023223532,1779177358,558104648,50.000,100.000,66.667,50.000,0.000,50.000
1335043226136,1779177358,578107828,50.000,0.000,0.000,0.000,0.000,50.000
1335063223940,1779177358,598105600,0.000,50.000,100.000,0.000,66.667,0.000
1335083270865,1779177358,618150445,0.000,50.000,0.000,0.000,50.000,100.000
1335103232060,1779177358,638113976,0.000,50.000,100.000,0.000,50.000,0.000
1335123227592,1779177358,658109060,0.000,0.000,50.000,0.000,50.000,100.000
1335143225652,1779177358,678107184,50.000,50.000,50.000,100.000,100.000,0.000
1335163227136,1779177358,698108476,0.000,0.000,50.000,50.000,50.000,0.000
1335183227596,1779177358,718109448,100.000,100.000,100.000,0.000,0.000,100.000
1335203227000,1779177358,738109012,100.000,50.000,100.000,50.000,0.000,0.000
1335223231652,1779177358,758113472,100.000,50.000,50.000,50.000,100.000,50.000
1335243232272,1779177358,778113772,100.000,0.000,0.000,0.000,0.000,100.000
1335263227964,1779177358,798109688,0.000,100.000,100.000,0.000,50.000,100.000
1335283211240,1779177358,818092772,50.000,0.000,100.000,0.000,50.000,50.000
1335303224820,1779177358,838106192,50.000,50.000,100.000,0.000,100.000,100.000
1335323225152,1779177358,858106364,0.000,100.000,100.000,100.000,0.000,0.000
1335343232332,1779177358,878114345,50.000,0.000,50.000,50.000,100.000,0.000
1335363227256,1779177358,898109077,50.000,0.000,66.667,0.000,0.000,0.000
1335383227748,1779177358,918109217,50.000,0.000,100.000,100.000,100.000,0.000
1335403229041,1779177358,938110541,0.000,0.000,50.000,0.000,0.000,100.000
1335423230781,1779177358,958112185,66.667,66.667,100.000,100.000,50.000,0.000
1335443228681,1779177358,978110117,50.000,50.000,50.000,0.000,0.000,100.000
1335463227701,1779177358,998109457,50.000,0.000,100.000,50.000,50.000,50.000
1335483226560,1779177359,18107932,0.000,100.000,100.000,0.000,50.000,0.000
1335503227947,1779177359,38109607,100.000,0.000,50.000,0.000,50.000,0.000
1335523228981,1779177359,58110578,100.000,0.000,100.000,0.000,50.000,50.000
1335543227744,1779177359,78109468,0.000,0.000,100.000,100.000,0.000,0.000
1335563235467,1779177359,98116936,0.000,0.000,100.000,0.000,100.000,0.000
1335583227254,1779177359,118108754,100.000,0.000,100.000,50.000,0.000,50.000
1335603228513,1779177359,138109757,100.000,0.000,50.000,0.000,50.000,0.000
1335623230476,1779177359,158112296,50.000,0.000,50.000,0.000,100.000,100.000
1335643232471,1779177359,178114291,66.667,50.000,66.667,0.000,0.000,50.000
1335663228194,1779177359,198109790,0.000,0.000,50.000,50.000,50.000,100.000
1335683229356,1779177359,218111049,50.000,50.000,50.000,50.000,50.000,100.000
1335703228055,1779177359,238109171,0.000,0.000,100.000,0.000,0.000,100.000
1335723229058,1779177359,258110430,50.000,0.000,100.000,0.000,50.000,100.000
1335743228013,1779177359,278109737,50.000,0.000,0.000,50.000,66.667,0.000
1335763230136,1779177359,298111124,50.000,50.000,100.000,50.000,0.000,50.000
1335783226851,1779177359,318108031,100.000,0.000,50.000,0.000,100.000,50.000
1335803230222,1779177359,338111498,100.000,100.000,0.000,50.000,100.000,50.000
1335823227640,1779177359,358108789,50.000,50.000,100.000,50.000,0.000,50.000
1335843250660,1779177359,378132320,50.000,0.000,100.000,0.000,50.000,50.000
1335863236910,1779177359,398118699,66.667,100.000,100.000,50.000,50.000,50.000
1335883258874,1779177359,418138646,50.000,100.000,100.000,100.000,50.000,0.000
1335903229604,1779177359,438110976,50.000,0.000,100.000,100.000,0.000,0.000
1335923233071,1779177359,458115179,100.000,50.000,50.000,100.000,100.000,50.000
1335943230586,1779177359,478112182,50.000,50.000,100.000,0.000,0.000,0.000
1335963227013,1779177359,498108673,100.000,100.000,100.000,50.000,0.000,0.000
1335983226351,1779177359,518107692,50.000,50.000,100.000,0.000,50.000,0.000
1336003226074,1779177359,538107958,100.000,50.000,0.000,50.000,50.000,50.000
1336023229285,1779177359,558110721,0.000,50.000,66.667,100.000,50.000,50.000
1336043227504,1779177359,578109260,0.000,0.000,100.000,0.000,100.000,100.000
1336063227771,1779177359,598109303,50.000,0.000,100.000,0.000,100.000,0.000
1336083228006,1779177359,618110114,0.000,50.000,50.000,100.000,50.000,0.000
1336103228721,1779177359,638109933,0.000,0.000,50.000,0.000,50.000,50.000
1336123228860,1779177359,658110424,0.000,0.000,50.000,0.000,0.000,0.000
1336143229862,1779177359,678111747,0.000,50.000,66.667,0.000,50.000,100.000
1336163228849,1779177359,698110317,66.667,50.000,100.000,0.000,50.000,50.000
1336183227676,1779177359,718109368,50.000,50.000,50.000,50.000,0.000,50.000
1336203227047,1779177359,738108323,50.000,0.000,50.000,50.000,50.000,0.000
1336223226066,1779177359,758107694,50.000,0.000,50.000,100.000,100.000,50.000
1336243228413,1779177359,778110009,100.000,0.000,50.000,0.000,0.000,100.000
1336263227528,1779177359,798108804,0.000,0.000,66.667,50.000,0.000,0.000
1336283227090,1779177359,818108431,50.000,0.000,100.000,50.000,50.000,0.000
1336303226429,1779177359,838107385,100.000,50.000,100.000,0.000,100.000,50.000
1336323227208,1779177359,858108420,0.000,50.000,100.000,100.000,100.000,50.000
1336343235955,1779177359,878117775,50.000,0.000,50.000,50.000,0.000,0.000
1336363227998,1779177359,898109850,0.000,0.000,50.000,0.000,50.000,0.000
1336383229385,1779177359,918111045,66.667,50.000,50.000,0.000,50.000,0.000
1336403227636,1779177359,938109328,50.000,0.000,100.000,0.000,50.000,0.000
1336423230399,1779177359,958112187,0.000,50.000,100.000,0.000,50.000,100.000
1336443231241,1779177359,978112934,0.000,50.000,100.000,50.000,100.000,100.000
1336463229204,1779177359,998110768,0.000,0.000,50.000,0.000,100.000,100.000
1336483564903,1779177360,18444227,0.000,50.000,50.000,0.000,0.000,50.000
1336503232616,1779177360,38113956,100.000,0.000,100.000,50.000,50.000,100.000
1336523228402,1779177360,58109998,0.000,0.000,100.000,0.000,100.000,50.000
1336543228187,1779177360,78109848,50.000,50.000,100.000,66.667,100.000,50.000
1336563230885,1779177360,98112321,100.000,0.000,100.000,66.667,0.000,100.000
1336583227567,1779177360,118109355,50.000,0.000,50.000,0.000,100.000,0.000
1336603227064,1779177360,138108373,50.000,0.000,50.000,0.000,100.000,0.000
1336623228034,1779177360,158109630,0.000,0.000,100.000,0.000,50.000,50.000
1336643233420,1779177360,178114696,0.000,50.000,100.000,50.000,50.000,50.000
1336663227830,1779177360,198109554,50.000,0.000,0.000,0.000,100.000,50.000
1336683227775,1779177360,218109211,100.000,0.000,100.000,0.000,0.000,0.000
1336703227849,1779177360,238109669,0.000,100.000,0.000,50.000,0.000,0.000
1336723228435,1779177360,258110127,50.000,100.000,50.000,0.000,50.000,100.000
1336743227388,1779177360,278108921,0.000,50.000,0.000,0.000,50.000,50.000
1336763227334,1779177360,298108290,0.000,0.000,100.000,0.000,0.000,50.000
1336783226384,1779177360,318107916,100.000,100.000,50.000,50.000,50.000,50.000
1336803225818,1779177360,338107414,0.000,0.000,66.667,0.000,0.000,50.000
1336823226275,1779177360,358107903,50.000,50.000,0.000,0.000,50.000,100.000
1336843228461,1779177360,378109961,0.000,0.000,50.000,0.000,100.000,50.000
1336863226967,1779177360,398108531,66.667,0.000,100.000,0.000,0.000,50.000
1336883227168,1779177360,418108989,50.000,100.000,50.000,0.000,0.000,0.000
1336903227978,1779177360,438109606,50.000,0.000,100.000,50.000,50.000,50.000
1336923209139,1779177360,458091023,0.000,0.000,100.000,0.000,100.000,100.000
1336943229054,1779177360,478110554,66.667,0.000,50.000,0.000,50.000,50.000
1336963226279,1779177360,498107907,0.000,50.000,100.000,0.000,50.000,100.000
1336983230897,1779177360,518112301,0.000,100.000,50.000,0.000,0.000,0.000
1337003226939,1779177360,538108599,100.000,0.000,66.667,0.000,50.000,0.000
1337023230628,1779177360,558112385,0.000,0.000,0.000,50.000,50.000,100.000
1337043228718,1779177360,578110282,0.000,0.000,100.000,0.000,100.000,0.000
1337063226008,1779177360,598107572,50.000,0.000,100.000,50.000,0.000,0.000
1337083226849,1779177360,618108062,0.000,0.000,100.000,0.000,50.000,50.000
1337103228203,1779177360,638109831,50.000,100.000,50.000,0.000,50.000,50.000
1337123228181,1779177360,658109585,0.000,0.000,100.000,100.000,50.000,50.000
1337143228383,1779177360,678109147,0.000,0.000,100.000,50.000,50.000,50.000
1337163230568,1779177360,698111556,0.000,50.000,50.000,0.000,100.000,0.000
1337183228466,1779177360,718110062,0.000,0.000,50.000,0.000,50.000,50.000
1337203231516,1779177360,738113144,100.000,0.000,50.000,50.000,100.000,50.000
1337223227685,1779177360,758109250,66.667,100.000,100.000,0.000,50.000,100.000
1337243230063,1779177360,778111947,0.000,0.000,50.000,0.000,0.000,100.000
1337263226169,1779177360,798107861,0.000,0.000,100.000,0.000,50.000,0.000
1337283388070,1779177360,818269411,0.000,50.000,50.000,0.000,50.000,0.000
1337303233708,1779177360,838114760,0.000,0.000,100.000,50.000,0.000,100.000
1337323230998,1779177360,858112338,0.000,0.000,50.000,0.000,0.000,50.000
1337343226368,1779177360,878107804,0.000,0.000,100.000,0.000,50.000,50.000
1337363225225,1779177360,898106693,50.000,0.000,100.000,50.000,0.000,50.000
1337383228083,1779177360,918109807,50.000,0.000,75.000,0.000,50.000,100.000
1337403225053,1779177360,938106649,0.000,100.000,100.000,100.000,0.000,50.000
1337423229382,1779177360,958111459,50.000,0.000,100.000,50.000,100.000,100.000
1337443228688,1779177360,978110156,0.000,0.000,100.000,0.000,50.000,0.000
1337463229658,1779177360,998111254,0.000,0.000,0.000,50.000,50.000,0.000
1337483231651,1779177361,18111103,0.000,50.000,0.000,0.000,50.000,50.000
1337503227947,1779177361,38109767,0.000,0.000,100.000,0.000,0.000,100.000
1337523231764,1779177361,58113360,100.000,0.000,100.000,50.000,100.000,100.000
1337543229820,1779177361,78110937,50.000,50.000,100.000,50.000,0.000,0.000
1337563249861,1779177361,98131394,0.000,0.000,50.000,100.000,50.000,0.000
1337583228301,1779177361,118109770,0.000,0.000,50.000,0.000,0.000,50.000
