
################################################################################
# RACELINE: cl050
################################################################################

================================================================================
FPGA MPC Parameter Tuning — EXHAUSTIVE — raceline=cl050
================================================================================

--- Phase 1a: Structural sweep (1512 configs) ---
[ 146/1512] dt=0.025+N=19+WE=12+WM=0.1                                → wc=1  t5=4s  lat=0.013  (ETA 1358s)
[ 147/1512] dt=0.025+N=19+WE=12+WM=0.15                               → wc=1  t5=4s  lat=0.013  (ETA 1358s)
[ 148/1512] dt=0.025+N=19+WE=12+WM=0.2                                → wc=1  t5=4s  lat=0.013  (ETA 1357s)
[ 149/1512] dt=0.025+N=19+WE=12+WM=0.3                                → wc=1  t5=4s  lat=0.013  (ETA 1355s)
[ 150/1512] dt=0.025+N=19+WE=12+WM=0.36                               → wc=1  t5=4s  lat=0.013  (ETA 1354s)
[ 151/1512] dt=0.025+N=19+WE=12+WM=0.4                                → wc=1  t5=4s  lat=0.013  (ETA 1353s)
[ 152/1512] dt=0.025+N=19+WE=12+WM=0.5                                → wc=1  t5=4s  lat=0.013  (ETA 1352s)
[ 153/1512] dt=0.025+N=19+WE=15+WM=0.05                               → wc=1  t5=4s  lat=0.013  (ETA 1352s)
[ 154/1512] dt=0.025+N=19+WE=15+WM=0.1                                → wc=1  t5=4s  lat=0.013  (ETA 1351s)
[ 155/1512] dt=0.025+N=19+WE=15+WM=0.15                               → wc=1  t5=4s  lat=0.013  (ETA 1350s)
[ 156/1512] dt=0.025+N=19+WE=15+WM=0.2                                → wc=1  t5=4s  lat=0.013  (ETA 1349s)
[ 157/1512] dt=0.025+N=19+WE=15+WM=0.3                                → wc=1  t5=4s  lat=0.013  (ETA 1348s)
[ 158/1512] dt=0.025+N=19+WE=15+WM=0.36                               → wc=1  t5=4s  lat=0.013  (ETA 1347s)
[ 159/1512] dt=0.025+N=19+WE=15+WM=0.4                                → wc=1  t5=4s  lat=0.013  (ETA 1347s)
[ 160/1512] dt=0.025+N=19+WE=15+WM=0.5                                → wc=1  t5=4s  lat=0.013  (ETA 1346s)
[ 161/1512] dt=0.025+N=19+WE=18+WM=0.05                               → wc=1  t5=4s  lat=0.013  (ETA 1345s)
[ 162/1512] dt=0.025+N=19+WE=18+WM=0.1                                → wc=1  t5=4s  lat=0.013  (ETA 1343s)
[ 163/1512] dt=0.025+N=19+WE=18+WM=0.15                               → wc=1  t5=4s  lat=0.014  (ETA 1343s)
[ 164/1512] dt=0.025+N=19+WE=18+WM=0.2                                → wc=1  t5=4s  lat=0.014  (ETA 1342s)
[ 165/1512] dt=0.025+N=19+WE=18+WM=0.3                                → wc=1  t5=4s  lat=0.013  (ETA 1341s)
[ 166/1512] dt=0.025+N=19+WE=18+WM=0.36                               → wc=1  t5=4s  lat=0.013  (ETA 1340s)
[ 167/1512] dt=0.025+N=19+WE=18+WM=0.4                                → wc=1  t5=4s  lat=0.013  (ETA 1338s)
[ 168/1512] dt=0.025+N=19+WE=18+WM=0.5                                → wc=1  t5=4s  lat=0.013  (ETA 1337s)
[ 169/1512] dt=0.025+N=20+WE=5+WM=0.05                                → wc=1  t5=4s  lat=0.012  (ETA 1335s)
[ 170/1512] dt=0.025+N=20+WE=5+WM=0.1                                 → wc=1  t5=4s  lat=0.012  (ETA 1334s)
[ 171/1512] dt=0.025+N=20+WE=5+WM=0.15                                → wc=1  t5=4s  lat=0.012  (ETA 1333s)
[ 172/1512] dt=0.025+N=20+WE=5+WM=0.2                                 → wc=1  t5=4s  lat=0.012  (ETA 1332s)
[ 173/1512] dt=0.025+N=20+WE=5+WM=0.3                                 → wc=1  t5=4s  lat=0.012  (ETA 1332s)
[ 174/1512] dt=0.025+N=20+WE=5+WM=0.36                                → wc=1  t5=4s  lat=0.012  (ETA 1331s)
[ 175/1512] dt=0.025+N=20+WE=5+WM=0.4                                 → wc=1  t5=4s  lat=0.012  (ETA 1330s)
[ 176/1512] dt=0.025+N=20+WE=5+WM=0.5                                 → wc=1  t5=4s  lat=0.012  (ETA 1330s)
[ 177/1512] dt=0.025+N=20+WE=8+WM=0.05                                → wc=1  t5=4s  lat=0.012  (ETA 1328s)
[ 178/1512] dt=0.025+N=20+WE=8+WM=0.1                                 → wc=1  t5=4s  lat=0.012  (ETA 1327s)
[ 179/1512] dt=0.025+N=20+WE=8+WM=0.15                                → wc=1  t5=4s  lat=0.012  (ETA 1326s)
[ 180/1512] dt=0.025+N=20+WE=8+WM=0.2                                 → wc=1  t5=4s  lat=0.012  (ETA 1326s)
[ 181/1512] dt=0.025+N=20+WE=8+WM=0.3                                 → wc=1  t5=4s  lat=0.012  (ETA 1325s)
[ 182/1512] dt=0.025+N=20+WE=8+WM=0.36                                → wc=1  t5=4s  lat=0.012  (ETA 1324s)
[ 183/1512] dt=0.025+N=20+WE=8+WM=0.4                                 → wc=1  t5=4s  lat=0.012  (ETA 1323s)
[ 184/1512] dt=0.025+N=20+WE=8+WM=0.5                                 → wc=1  t5=4s  lat=0.012  (ETA 1322s)
[ 185/1512] dt=0.025+N=20+WE=10+WM=0.05                               → wc=1  t5=4s  lat=0.012  (ETA 1321s)
[ 186/1512] dt=0.025+N=20+WE=10+WM=0.1                                → wc=1  t5=4s  lat=0.012  (ETA 1320s)
[ 187/1512] dt=0.025+N=20+WE=10+WM=0.15                               → wc=1  t5=4s  lat=0.012  (ETA 1319s)
[ 188/1512] dt=0.025+N=20+WE=10+WM=0.2                                → wc=1  t5=4s  lat=0.012  (ETA 1318s)
[ 189/1512] dt=0.025+N=20+WE=10+WM=0.3                                → wc=1  t5=4s  lat=0.012  (ETA 1317s)
[ 190/1512] dt=0.025+N=20+WE=10+WM=0.36                               → wc=1  t5=4s  lat=0.012  (ETA 1317s)
[ 191/1512] dt=0.025+N=20+WE=10+WM=0.4                                → wc=1  t5=4s  lat=0.012  (ETA 1317s)
[ 192/1512] dt=0.025+N=20+WE=10+WM=0.5                                → wc=1  t5=4s  lat=0.012  (ETA 1316s)
[ 193/1512] dt=0.025+N=20+WE=12+WM=0.05                               → wc=1  t5=4s  lat=0.012  (ETA 1314s)
[ 194/1512] dt=0.025+N=20+WE=12+WM=0.1                                → wc=1  t5=4s  lat=0.012  (ETA 1313s)
[ 195/1512] dt=0.025+N=20+WE=12+WM=0.15                               → wc=1  t5=4s  lat=0.012  (ETA 1314s)
[ 196/1512] dt=0.025+N=20+WE=12+WM=0.2                                → wc=1  t5=4s  lat=0.012  (ETA 1312s)
[ 197/1512] dt=0.025+N=20+WE=12+WM=0.3                                → wc=1  t5=4s  lat=0.012  (ETA 1312s)
[ 198/1512] dt=0.025+N=20+WE=12+WM=0.36                               → wc=1  t5=4s  lat=0.012  (ETA 1311s)
[ 199/1512] dt=0.025+N=20+WE=12+WM=0.4                                → wc=1  t5=4s  lat=0.012  (ETA 1310s)
[ 200/1512] dt=0.025+N=20+WE=12+WM=0.5                                → wc=1  t5=4s  lat=0.012  (ETA 1308s)
[ 201/1512] dt=0.025+N=20+WE=15+WM=0.05                               → wc=1  t5=4s  lat=0.012  (ETA 1307s)
[ 202/1512] dt=0.025+N=20+WE=15+WM=0.1                                → wc=1  t5=4s  lat=0.012  (ETA 1306s)
[ 203/1512] dt=0.025+N=20+WE=15+WM=0.15                               → wc=1  t5=4s  lat=0.012  (ETA 1305s)
[ 204/1512] dt=0.025+N=20+WE=15+WM=0.2                                → wc=1  t5=4s  lat=0.012  (ETA 1304s)
[ 205/1512] dt=0.025+N=20+WE=15+WM=0.3                                → wc=1  t5=4s  lat=0.012  (ETA 1303s)
[ 206/1512] dt=0.025+N=20+WE=15+WM=0.36                               → wc=1  t5=4s  lat=0.013  (ETA 1302s)
[ 207/1512] dt=0.025+N=20+WE=15+WM=0.4                                → wc=1  t5=4s  lat=0.012  (ETA 1301s)
[ 208/1512] dt=0.025+N=20+WE=15+WM=0.5                                → wc=1  t5=4s  lat=0.013  (ETA 1301s)
[ 209/1512] dt=0.025+N=20+WE=18+WM=0.05                               → wc=1  t5=4s  lat=0.012  (ETA 1300s)
[ 210/1512] dt=0.025+N=20+WE=18+WM=0.1                                → wc=1  t5=4s  lat=0.012  (ETA 1299s)
[ 211/1512] dt=0.025+N=20+WE=18+WM=0.15                               → wc=1  t5=4s  lat=0.013  (ETA 1298s)
[ 212/1512] dt=0.025+N=20+WE=18+WM=0.2                                → wc=1  t5=4s  lat=0.013  (ETA 1298s)
[ 213/1512] dt=0.025+N=20+WE=18+WM=0.3                                → wc=1  t5=4s  lat=0.013  (ETA 1297s)
[ 214/1512] dt=0.025+N=20+WE=18+WM=0.36                               → wc=1  t5=4s  lat=0.013  (ETA 1296s)
[ 215/1512] dt=0.025+N=20+WE=18+WM=0.4                                → wc=1  t5=4s  lat=0.012  (ETA 1295s)
[ 216/1512] dt=0.025+N=20+WE=18+WM=0.5                                → wc=1  t5=4s  lat=0.013  (ETA 1295s)
[ 217/1512] dt=0.03+N=16+WE=5+WM=0.05                                 → wc=1  t5=4s  lat=0.013  (ETA 1293s)
[ 218/1512] dt=0.03+N=16+WE=5+WM=0.1                                  → wc=1  t5=4s  lat=0.013  (ETA 1292s)
[ 219/1512] dt=0.03+N=16+WE=5+WM=0.15                                 → wc=1  t5=4s  lat=0.013  (ETA 1291s)
[ 220/1512] dt=0.03+N=16+WE=5+WM=0.2                                  → wc=1  t5=4s  lat=0.013  (ETA 1290s)
[ 221/1512] dt=0.03+N=16+WE=5+WM=0.3                                  → wc=1  t5=4s  lat=0.013  (ETA 1290s)
[ 222/1512] dt=0.03+N=16+WE=5+WM=0.36                                 → wc=1  t5=4s  lat=0.013  (ETA 1289s)
[ 223/1512] dt=0.03+N=16+WE=5+WM=0.4                                  → wc=1  t5=4s  lat=0.013  (ETA 1288s)
