label,score,passed,failed,max_lat_err,avg_lat_err,max_hdg_err,avg_hdg_err,max_vx,avg_vel_err,max_vel_err,avg_solve_us,max_solve_us,wall_collisions,time_above_5ms,avg_iters,status,ADMM_ALPHA,ADMM_RHO,ADMM_RHO_U,ADMM_TOL,MAX_ADMM_ITER,MIN_LIN_VEL,N,Q_HDG,Q_LAT,Q_LAT_VEL,Q_VEL,Q_YAW,R_ACCEL,R_STEER,STABILITY_LIMIT,WALL_END,WALL_MARGIN,WALL_START,WALL_STRIDE,WP_ADVANCE_MAX,W_ACCEL_RATE,W_DELTA_ACT,W_JERK,dt
dt=0.05+N=15+WE=6+WM=0.1,600.0,4,2,0.3732,0.0222,0.5519,0.0186,4.93,0.1705,2.8125,34.9,5194.4,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,6,0.1,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=8+WM=0.0,600.0,4,2,0.3776,0.0201,0.5519,0.0163,5.13,0.1555,3.3328,22.7,743.6,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,8,0.0,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=8+WM=0.02,600.0,4,2,0.3747,0.0225,0.5519,0.0188,4.88,0.1702,2.8125,28.8,6110.1,1,0.0,1.7,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,8,0.02,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=8+WM=0.01,600.0,4,2,0.3976,0.022,0.5519,0.0192,4.97,0.1726,3.3236,36.7,7043.8,1,0.0,1.7,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,8,0.01,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=8+WM=0.03,600.0,4,2,0.3718,0.0201,0.5519,0.0167,5.07,0.1549,3.1876,29.5,5070.3,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,8,0.03,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=8+WM=0.04,600.0,4,2,0.3903,0.0215,0.5519,0.0195,5.01,0.1689,3.3867,33.3,3270.8,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,8,0.04,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=8+WM=0.05,600.0,4,2,0.3962,0.0201,0.5519,0.017,4.95,0.1559,3.3329,25.4,651.0,1,0.0,1.7,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,8,0.05,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=8+WM=0.08,600.0,4,2,0.3774,0.0225,0.5519,0.0187,4.89,0.1684,2.9408,24.1,3058.6,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,8,0.08,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=8+WM=0.1,600.0,4,2,0.3732,0.0222,0.5519,0.0186,4.93,0.1705,2.8125,33.3,6412.5,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,8,0.1,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=8+WM=0.15,600.0,4,2,0.4182,0.0221,0.5574,0.0191,4.77,0.1729,3.4651,24.2,2413.9,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,8,0.15,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=9+WM=0.01,600.0,4,2,0.4076,0.0215,0.5518,0.0193,4.85,0.1693,3.3493,26.6,1486.0,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,9,0.01,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=9+WM=0.0,600.0,4,2,0.4138,0.0213,0.5518,0.0198,5.01,0.171,3.6419,37.5,3352.2,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,9,0.0,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=8+WM=0.2,600.0,4,2,0.3657,0.0218,0.5549,0.0191,4.97,0.1712,3.0375,38.6,4281.0,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,8,0.2,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=9+WM=0.02,600.0,4,2,0.3963,0.0212,0.5518,0.0195,4.96,0.1691,3.4355,25.5,1229.8,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,9,0.02,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=8+WM=0.3,600.0,4,2,0.3967,0.0212,0.5587,0.0197,5.05,0.1709,3.6659,33.9,3627.1,1,0.0,1.7,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,8,0.3,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=9+WM=0.04,600.0,4,2,0.3788,0.0201,0.5518,0.016,5.1,0.1557,3.3117,23.9,531.3,1,0.0,1.7,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,9,0.04,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=9+WM=0.03,600.0,4,2,0.3856,0.0198,0.7403,0.0168,5.13,0.1575,3.3557,48.6,3345.2,1,0.0,1.9,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,9,0.03,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=9+WM=0.08,600.0,4,2,0.3755,0.0217,0.5469,0.0188,4.97,0.1714,3.1194,32.0,4047.0,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,9,0.08,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=9+WM=0.05,600.0,4,2,0.3786,0.0223,0.5518,0.0186,5.02,0.1668,2.7964,43.1,5045.5,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,9,0.05,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=9+WM=0.1,600.0,4,2,0.4024,0.0198,0.5614,0.0169,4.99,0.1554,3.605,38.1,10347.3,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,9,0.1,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=9+WM=0.15,600.0,4,2,0.3699,0.0202,0.5475,0.0161,4.78,0.1538,3.0203,22.9,372.0,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,9,0.15,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=9+WM=0.2,600.0,4,2,0.4171,0.0214,0.5542,0.0195,4.76,0.169,3.517,31.9,3293.7,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,9,0.2,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=9+WM=0.3,600.0,4,2,0.383,0.0213,0.5608,0.0195,4.9,0.173,3.7472,28.6,750.8,1,0.0,1.7,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,9,0.3,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=10+WM=0.0,600.0,4,2,0.4138,0.0213,0.5518,0.0198,5.01,0.171,3.6419,26.8,1573.6,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,10,0.0,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=10+WM=0.02,600.0,4,2,0.3963,0.0212,0.5518,0.0195,4.96,0.1691,3.4355,37.0,4065.8,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,10,0.02,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=10+WM=0.08,600.0,4,2,0.3755,0.0217,0.5469,0.0188,4.97,0.1714,3.1194,32.8,3104.1,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,10,0.08,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=10+WM=0.03,600.0,4,2,0.3856,0.0198,0.7403,0.0168,5.13,0.1575,3.3557,29.0,298.6,1,0.0,1.9,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,10,0.03,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=10+WM=0.01,600.0,4,2,0.4076,0.0215,0.5518,0.0193,4.85,0.1693,3.3493,41.2,6487.5,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,10,0.01,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=10+WM=0.04,600.0,4,2,0.3788,0.0201,0.5518,0.016,5.1,0.1557,3.3117,43.5,3733.4,1,0.0,1.7,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,10,0.04,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=10+WM=0.1,600.0,4,2,0.4024,0.0198,0.5614,0.0169,4.99,0.1554,3.605,22.4,979.6,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,10,0.1,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=10+WM=0.15,600.0,4,2,0.3699,0.0202,0.5475,0.0161,4.78,0.1538,3.0203,32.7,7901.5,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,10,0.15,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=10+WM=0.05,600.0,4,2,0.3786,0.0223,0.5518,0.0186,5.02,0.1668,2.7964,50.2,9507.2,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,10,0.05,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=10+WM=0.2,600.0,4,2,0.4171,0.0214,0.5542,0.0195,4.76,0.169,3.517,24.5,1994.8,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,10,0.2,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=10+WM=0.3,600.0,4,2,0.383,0.0213,0.5608,0.0195,4.9,0.173,3.7472,30.1,4736.6,1,0.0,1.7,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,10,0.3,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=11+WM=0.0,600.0,4,2,0.4138,0.0213,0.5518,0.0198,5.01,0.171,3.6419,37.3,4435.6,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,11,0.0,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=11+WM=0.01,600.0,4,2,0.4076,0.0215,0.5518,0.0193,4.85,0.1693,3.3493,22.5,574.3,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,11,0.01,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=11+WM=0.02,600.0,4,2,0.3963,0.0212,0.5518,0.0195,4.96,0.1691,3.4355,39.6,5072.6,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,11,0.02,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=11+WM=0.03,600.0,4,2,0.3856,0.0198,0.7403,0.0168,5.13,0.1575,3.3557,28.1,3295.9,1,0.0,1.9,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,11,0.03,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=11+WM=0.04,600.0,4,2,0.3788,0.0201,0.5518,0.016,5.1,0.1557,3.3117,25.3,1300.9,1,0.0,1.7,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,11,0.04,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=11+WM=0.1,600.0,4,2,0.4024,0.0198,0.5614,0.0169,4.99,0.1554,3.605,26.8,3053.0,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,11,0.1,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=11+WM=0.2,600.0,4,2,0.4171,0.0214,0.5542,0.0195,4.76,0.169,3.517,23.7,288.2,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,11,0.2,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=11+WM=0.05,600.0,4,2,0.3786,0.0223,0.5518,0.0186,5.02,0.1668,2.7964,25.1,3065.2,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,11,0.05,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=11+WM=0.08,600.0,4,2,0.3755,0.0217,0.5469,0.0188,4.97,0.1714,3.1194,40.9,4949.4,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,11,0.08,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=12+WM=0.0,600.0,4,2,0.4138,0.0213,0.5518,0.0198,5.01,0.171,3.6419,32.0,4324.6,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,12,0.0,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=11+WM=0.3,600.0,4,2,0.383,0.0213,0.5608,0.0195,4.9,0.173,3.7472,28.0,2396.9,1,0.0,1.7,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,11,0.3,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=11+WM=0.15,600.0,4,2,0.3699,0.0202,0.5475,0.0161,4.78,0.1538,3.0203,34.8,4046.6,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,11,0.15,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=12+WM=0.01,600.0,4,2,0.4076,0.0215,0.5518,0.0193,4.85,0.1693,3.3493,30.1,3076.2,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,12,0.01,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=12+WM=0.02,600.0,4,2,0.3963,0.0212,0.5518,0.0195,4.96,0.1691,3.4355,24.1,417.2,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,12,0.02,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=12+WM=0.03,600.0,4,2,0.3856,0.0198,0.7403,0.0168,5.13,0.1575,3.3557,27.9,413.1,1,0.0,1.9,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,12,0.03,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=12+WM=0.04,600.0,4,2,0.3788,0.0201,0.5518,0.016,5.1,0.1557,3.3117,31.6,3329.7,1,0.0,1.7,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,12,0.04,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=12+WM=0.05,600.0,4,2,0.3786,0.0223,0.5518,0.0186,5.02,0.1668,2.7964,23.5,2173.2,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,12,0.05,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=12+WM=0.08,600.0,4,2,0.3755,0.0217,0.5469,0.0188,4.97,0.1714,3.1194,25.5,508.2,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,12,0.08,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=12+WM=0.15,600.0,4,2,0.3699,0.0202,0.5475,0.0161,4.78,0.1538,3.0203,24.8,1043.2,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,12,0.15,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=12+WM=0.2,600.0,4,2,0.4171,0.0214,0.5542,0.0195,4.76,0.169,3.517,33.4,3293.6,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,12,0.2,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=12+WM=0.3,600.0,4,2,0.383,0.0213,0.5608,0.0195,4.9,0.173,3.7472,38.7,5802.0,1,0.0,1.7,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,12,0.3,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=15+WE=12+WM=0.1,600.0,4,2,0.4024,0.0198,0.5614,0.0169,4.99,0.1554,3.605,24.9,308.0,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,12,0.1,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=18+WE=4+WM=0.03,600.0,4,2,0.3605,0.022,0.5445,0.018,5.09,0.1595,2.7422,48.2,11051.5,1,0.1,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,18,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,4,0.03,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=18+WE=4+WM=0.02,600.0,4,2,0.3605,0.022,0.5445,0.018,5.09,0.1595,2.7422,60.0,6093.4,1,0.1,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,18,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,4,0.02,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=18+WE=4+WM=0.0,600.0,4,2,0.3605,0.022,0.5445,0.018,5.09,0.1595,2.7422,39.8,6068.7,1,0.1,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,18,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,4,0.0,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=18+WE=4+WM=0.04,600.0,4,2,0.3605,0.022,0.5445,0.018,5.09,0.1595,2.7422,43.1,3370.8,1,0.1,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,18,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,4,0.04,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=18+WE=4+WM=0.08,600.0,4,2,0.3605,0.022,0.5445,0.018,5.09,0.1595,2.7422,49.8,3776.9,1,0.1,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,18,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,4,0.08,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=18+WE=4+WM=0.05,600.0,4,2,0.3605,0.022,0.5445,0.018,5.09,0.1595,2.7422,29.9,2124.1,1,0.1,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,18,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,4,0.05,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=18+WE=4+WM=0.15,600.0,4,2,0.3605,0.022,0.5445,0.018,5.09,0.1595,2.7422,40.1,3352.7,1,0.1,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,18,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,4,0.15,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=18+WE=4+WM=0.01,600.0,4,2,0.3605,0.022,0.5445,0.018,5.09,0.1595,2.7422,46.5,5068.2,1,0.1,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,18,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,4,0.01,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=18+WE=4+WM=0.2,600.0,4,2,0.3605,0.022,0.5445,0.018,5.09,0.1595,2.7422,33.8,2148.9,1,0.1,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,18,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,4,0.2,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=18+WE=4+WM=0.1,600.0,4,2,0.3605,0.022,0.5445,0.018,5.09,0.1595,2.7422,27.1,313.6,1,0.1,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,18,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,4,0.1,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=18+WE=4+WM=0.3,600.0,4,2,0.3605,0.022,0.5445,0.018,5.09,0.1595,2.7422,26.3,344.1,1,0.1,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,18,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,4,0.3,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=18+WE=6+WM=0.03,600.0,4,2,0.3565,0.0218,0.5312,0.0178,5.17,0.1588,2.719,26.8,328.3,1,0.1,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,18,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=18+WE=6+WM=0.0,600.0,4,2,0.3449,0.0216,0.5312,0.0181,5.2,0.1603,2.719,26.4,3318.2,1,0.1,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,18,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,6,0.0,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=18+WE=6+WM=0.02,600.0,4,2,0.3522,0.0217,0.5312,0.018,5.23,0.1598,2.719,36.3,3126.1,1,0.1,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,18,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,6,0.02,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=18+WE=6+WM=0.01,600.0,4,2,0.3487,0.0215,0.5312,0.0182,5.19,0.1619,2.719,32.5,3909.4,1,0.1,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,18,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,6,0.01,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=18+WE=6+WM=0.2,600.0,4,2,0.3562,0.0216,0.5241,0.0179,5.26,0.1598,2.7189,29.5,3928.3,1,0.1,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,18,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,6,0.2,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=18+WE=6+WM=0.1,600.0,4,2,0.3534,0.0217,0.5312,0.018,5.24,0.1599,2.719,29.8,3060.0,1,0.1,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,18,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,6,0.1,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=18+WE=6+WM=0.04,600.0,4,2,0.3429,0.0216,0.5312,0.018,5.18,0.1604,2.719,47.2,7724.6,1,0.1,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,18,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,6,0.04,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=18+WE=6+WM=0.15,600.0,4,2,0.3383,0.0212,0.5277,0.0182,5.12,0.1625,2.9338,30.2,3088.5,1,0.1,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,18,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,6,0.15,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=18+WE=6+WM=0.05,600.0,4,2,0.3539,0.0217,0.5312,0.018,5.23,0.1599,2.719,25.8,345.2,1,0.1,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,18,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,6,0.05,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=18+WE=6+WM=0.08,600.0,4,2,0.3432,0.0215,0.5312,0.018,5.19,0.16,2.719,39.5,5829.8,1,0.1,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,18,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,6,0.08,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=18+WE=8+WM=0.0,600.0,4,2,0.3449,0.0216,0.5312,0.0181,5.2,0.1603,2.719,37.4,4788.4,1,0.1,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,18,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,8,0.0,1,4,10,0.1,0.53,0.3,0.05
dt=0.05+N=18+WE=8+WM=0.01,600.0,4,2,0.3487,0.0215,0.5312,0.0182,5.19,0.1619,2.719,28.9,1229.0,1,0.1,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,18,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,8,0.01,1,4,10,0.1,0.53,0.3,0.05
