wall_time_ns,scan_stamp_ns,scan_stamp_to_scan_ms,amcl_particle_count,amcl_processing_ms,amcl_pose_compute_ms,cpu_to_gpu_scan_ms,gpu_to_cpu_particles_ms,gpu_to_cpu_weights_ms,cpu_gpu_transfer_total_ms,cpu_to_gpu_scan_bytes,gpu_to_cpu_particles_bytes,gpu_to_cpu_weights_bytes,amcl_predict_ms,amcl_sensor_model_ms,amcl_normalize_ms,amcl_scan_confidence_ms,amcl_update_weights_total_ms,amcl_cluster_estimate_ms,amcl_resample_ms,amcl_kld_target_ms,amcl_full_compute_ms,amcl_callback_to_pose_publish_ms,amcl_pose_published,amcl_cluster_weight,scan_to_amcl_ms,amcl_to_ekf_ms,scan_to_ekf_ms,ekf_to_drive_ms,drive_to_ackermann_ms,scan_to_ackermann_ms
1781364891999160351,1781364891990350766,0.199,1332,5.193,4.433,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.396,0.357,0.055,0.037,0.493,0.376,0.726,0.467,5.193,5.342,1.000,0.994,4.403,3.948,8.351,0.168,0.087,8.606
1781364892028992737,1781364892020382809,0.205,1332,4.217,4.186,0.022,nan,nan,0.022,1084.000,0.000,0.000,0.383,0.371,0.071,0.036,0.520,0.364,0.030,nan,4.217,4.329,1.000,0.996,5.130,2.975,8.105,0.194,0.101,8.401
1781364892049566176,1781364892039900810,0.244,1000,4.951,4.280,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.399,0.360,0.059,0.036,0.498,0.374,0.638,0.424,4.951,5.055,1.000,0.998,4.809,3.955,8.763,0.634,0.019,9.417
1781364892074493428,1781364892065593055,0.210,1000,4.587,4.549,0.033,nan,nan,0.033,1084.000,0.000,0.000,0.409,0.356,0.058,0.038,0.505,0.452,0.036,nan,4.587,4.709,1.000,1.000,4.268,4.130,8.397,0.170,0.118,8.686
1781364892101624709,1781364892090353357,0.192,1000,3.589,3.460,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.396,0.349,0.055,0.036,0.487,0.298,0.582,0.360,4.070,4.193,1.000,1.000,4.087,4.707,8.794,2.100,0.181,11.074
1781364892124264666,1781364892115751541,0.216,1000,3.589,3.557,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.393,0.353,0.063,0.035,0.492,0.298,0.030,nan,3.589,3.703,1.000,0.999,4.613,3.262,7.875,0.243,0.173,8.292
1781364892149059305,1781364892140339835,0.194,1000,3.685,3.721,0.029,nan,nan,0.029,1084.000,0.000,0.000,0.410,0.357,0.062,0.041,0.514,0.323,0.674,0.441,4.428,4.536,1.000,1.000,3.909,4.281,8.190,0.188,0.143,8.521
1781364892181470071,1781364892170340324,0.243,1000,3.685,3.651,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.392,0.351,0.059,0.039,0.494,0.463,0.032,nan,3.685,3.833,1.000,0.999,4.449,3.770,8.219,2.643,0.020,10.883
1781364892199191485,1781364892190339147,0.221,1000,3.761,3.654,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.402,0.365,0.070,0.036,0.515,0.321,0.590,0.356,4.277,4.380,1.000,1.000,4.005,4.550,8.555,0.034,0.038,8.627
1781364892229508660,1781364892220338932,0.238,1000,3.761,3.730,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.398,0.363,0.053,0.036,0.495,0.313,0.030,nan,3.761,3.879,1.000,1.000,4.627,3.976,8.603,0.274,0.051,8.927
1781364892249043398,1781364892240314585,0.233,1000,3.945,3.722,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.411,0.362,0.059,0.038,0.504,0.305,0.674,0.439,4.427,4.530,1.000,1.000,4.347,3.876,8.222,0.119,0.148,8.490
1781364892279210103,1781364892270335683,0.247,1000,4.608,3.910,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.398,0.364,0.054,0.036,0.497,0.396,0.033,nan,3.945,4.166,1.000,1.000,4.862,3.311,8.173,0.306,0.142,8.622
1781364892299362947,1781364892290479823,0.235,1000,4.608,3.988,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.398,0.353,0.057,0.039,0.498,0.312,0.592,0.363,4.608,4.715,1.000,1.000,4.130,4.027,8.157,0.468,0.018,8.643
1781364892329690042,1781364892320421109,0.213,1000,3.972,3.940,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.394,0.359,0.054,0.035,0.494,0.299,0.031,nan,3.972,4.083,1.000,1.000,4.952,3.526,8.478,0.272,0.301,9.051
1781364892349258318,1781364892340355769,0.241,1000,3.886,4.180,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.391,0.357,0.057,0.037,0.495,0.313,0.566,0.348,4.773,4.869,1.000,1.000,4.152,4.037,8.189,0.450,0.018,8.657
1781364892379377948,1781364892370362466,0.272,1000,5.599,3.855,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.384,0.370,0.076,0.037,0.526,0.314,0.030,nan,3.886,4.029,1.000,1.000,6.016,2.236,8.252,0.267,0.219,8.738
1781364892401609536,1781364892390349928,0.207,1000,5.599,4.996,0.029,nan,nan,0.029,1084.000,0.000,0.000,0.403,0.360,0.057,0.054,0.522,0.315,0.577,0.349,5.599,5.830,1.000,1.000,4.185,4.112,8.296,2.605,0.146,11.048
1781364892431658443,1781364892420344241,0.240,1000,3.551,3.520,0.021,nan,nan,0.021,1084.000,0.000,0.000,0.384,0.359,0.053,0.032,0.484,0.331,0.030,nan,3.551,3.650,1.000,1.000,4.543,3.783,8.326,2.620,0.123,11.069
1781364892449275533,1781364892440339959,0.227,1000,4.375,3.782,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.386,0.352,0.058,0.035,0.488,0.528,0.564,0.343,4.375,4.470,1.000,0.998,3.727,4.550,8.277,0.409,0.019,8.705
1781364892479251893,1781364892470361313,0.254,1000,4.571,3.516,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.384,0.353,0.053,0.035,0.486,0.325,0.031,nan,3.549,3.669,1.000,0.999,4.781,3.465,8.247,0.081,0.303,8.630
1781364892499171928,1781364892490342022,0.210,1024,3.984,3.858,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.409,0.382,0.099,0.043,0.573,0.313,0.676,0.402,4.571,4.685,1.000,0.998,4.280,3.996,8.276,0.321,0.019,8.616
1781364892529273989,1781364892520501590,0.209,1024,3.984,3.951,0.031,nan,nan,0.031,1084.000,0.000,0.000,0.406,0.363,0.054,0.055,0.521,0.320,0.032,nan,3.984,4.105,1.000,0.998,4.957,3.146,8.103,0.248,0.208,8.558
1781364892545109853,1781364892540356662,0.311,1000,4.705,4.104,0.027,nan,nan,0.027,1084.000,0.000,0.000,0.400,0.357,0.059,0.036,0.502,0.299,0.570,0.351,4.705,4.805,1.000,0.999,3.902,0.048,3.951,0.325,0.161,4.436
1781364892579927408,1781364892569498939,0.264,1000,3.713,3.679,0.021,nan,nan,0.021,1084.000,0.000,0.000,0.393,0.361,0.053,0.032,0.485,0.328,0.032,nan,3.713,3.829,1.000,0.999,5.942,3.123,9.065,0.294,0.800,10.159
1781364892599817169,1781364892590351141,0.232,1000,4.934,4.175,0.030,nan,nan,0.030,1084.000,0.000,0.000,0.400,0.819,0.089,0.046,1.009,0.427,0.723,0.425,4.934,5.290,1.000,0.999,4.482,3.788,8.270,0.841,0.118,9.230
1781364892629607474,1781364892620351982,0.238,1000,4.293,3.700,0.029,nan,nan,0.029,1084.000,0.000,0.000,0.389,0.361,0.053,0.033,0.494,0.301,0.565,0.353,4.293,4.395,1.000,0.999,4.513,4.102,8.615,0.262,0.135,9.012
1781364892653134860,1781364892640347924,0.235,1000,3.488,3.704,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.402,0.359,0.060,0.034,0.495,0.307,0.551,0.331,4.283,4.382,1.000,0.999,3.932,4.156,8.089,4.438,0.021,12.547
1781364892686700650,1781364892670352797,0.243,1000,4.971,3.458,0.032,nan,nan,0.032,1084.000,0.000,0.000,0.391,0.359,0.055,0.034,0.500,0.311,0.029,nan,3.488,3.605,1.000,1.000,5.197,2.978,8.175,7.789,0.135,16.099
1781364892698998093,1781364892690352675,0.258,1013,3.935,4.388,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.398,0.362,0.054,0.035,0.495,0.927,0.551,0.333,4.971,5.076,1.000,0.999,4.161,3.956,8.117,0.146,0.120,8.382
1781364892729153277,1781364892720361101,0.253,1013,4.744,3.903,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.396,0.353,0.053,0.035,0.487,0.307,0.030,nan,3.935,4.060,1.000,1.000,4.988,3.172,8.160,0.356,0.019,8.536
1781364892749257384,1781364892740366195,0.219,1000,3.703,4.126,0.027,nan,nan,0.027,1084.000,0.000,0.000,0.399,0.361,0.059,0.035,0.503,0.414,0.584,0.331,4.744,4.852,1.000,1.000,3.972,4.304,8.276,0.372,0.020,8.669
1781364892779139756,1781364892770349019,0.207,1000,5.247,3.670,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.378,0.359,0.053,0.034,0.485,0.302,0.030,nan,3.703,3.895,1.000,0.999,5.500,2.792,8.293,0.137,0.148,8.578
1781364892804388718,1781364892790392291,0.196,1000,5.247,4.665,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.395,0.351,0.052,0.036,0.480,1.515,0.549,0.326,5.247,5.361,1.000,0.999,3.758,4.620,8.377,5.404,0.016,13.797
1781364892837522682,1781364892820358891,0.185,1000,3.485,3.451,0.032,nan,nan,0.032,1084.000,0.000,0.000,0.380,0.354,0.053,0.032,0.487,0.335,0.032,nan,3.485,3.641,1.000,1.000,4.750,3.474,8.224,8.593,0.156,16.973
1781364892849136673,1781364892840360785,0.471,1000,4.551,3.978,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.397,0.365,0.054,0.034,0.495,0.305,0.545,0.325,4.551,4.647,1.000,0.999,3.844,4.140,7.983,0.298,0.019,8.301
1781364892893404256,1781364892870357914,0.201,1000,3.880,3.846,0.030,nan,nan,0.030,1084.000,0.000,0.000,0.392,0.388,0.057,0.034,0.531,0.327,0.032,nan,3.880,4.031,1.000,0.999,4.478,3.902,8.380,14.037,0.423,22.840
1781364892899172370,1781364892890363168,0.221,1000,4.099,3.656,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.393,0.351,0.061,0.035,0.488,0.328,0.629,0.365,4.317,4.416,1.000,0.999,4.465,0.511,4.976,0.178,3.428,8.582
1781364892929124793,1781364892920334632,0.213,1000,4.099,4.067,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.384,0.369,0.067,0.035,0.514,0.278,0.030,nan,4.099,4.290,1.000,0.999,4.354,3.946,8.300,0.120,0.152,8.572
1781364892948923030,1781364892940370576,0.213,1000,4.166,3.573,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.400,0.351,0.057,0.038,0.494,0.374,0.562,0.328,4.166,4.268,1.000,0.998,3.741,4.438,8.179,0.074,0.081,8.334
1781364892979193995,1781364892970374169,0.219,1000,3.532,3.500,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.387,0.354,0.052,0.034,0.482,0.312,0.030,nan,3.532,3.638,1.000,0.999,4.478,4.002,8.481,0.101,0.015,8.597
1781364893000835478,1781364892990364479,0.206,1000,4.095,3.500,0.027,nan,nan,0.027,1084.000,0.000,0.000,0.402,0.352,0.057,0.036,0.490,0.329,0.564,0.335,4.095,4.199,1.000,0.997,3.776,4.551,8.327,1.780,0.152,10.259
1781364893030086847,1781364893020374408,0.255,1000,5.318,3.540,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.391,0.350,0.053,0.036,0.485,0.290,0.031,nan,3.573,3.685,1.000,0.999,5.543,3.663,9.206,0.163,0.084,9.453
1781364893059259141,1781364893040350029,0.221,1000,3.880,4.690,0.027,nan,nan,0.027,1084.000,0.000,0.000,0.432,0.348,0.063,0.037,0.525,0.344,0.579,0.338,5.318,5.428,1.000,0.999,4.126,4.244,8.371,10.189,0.124,18.683
1781364893087482242,1781364893070363670,0.203,1000,3.880,3.848,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.405,0.361,0.059,0.038,0.503,0.313,0.030,nan,3.880,4.003,1.000,1.000,4.482,4.165,8.647,8.018,0.244,16.910
1781364893099417686,1781364893090356027,0.199,1000,3.549,3.623,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.396,0.345,0.056,0.037,0.480,0.518,0.544,0.323,4.199,4.304,1.000,0.999,3.847,4.705,8.552,0.151,0.154,8.857
1781364893129180469,1781364893120356803,0.192,1000,3.549,3.495,0.030,nan,nan,0.030,1084.000,0.000,0.000,0.408,0.341,0.051,0.033,0.471,0.369,0.052,nan,3.549,3.681,1.000,1.000,5.167,3.241,8.408,0.139,0.080,8.627
1781364893150684153,1781364893140348616,0.193,1000,4.680,4.086,0.033,nan,nan,0.033,1084.000,0.000,0.000,0.427,0.348,0.069,0.039,0.513,0.394,0.562,0.337,4.680,4.814,1.000,0.999,4.209,5.486,9.695,0.424,0.019,10.139
1781364893179921346,1781364893170370066,0.242,1000,3.992,3.961,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.392,0.341,0.055,0.037,0.479,0.298,0.030,nan,3.992,4.110,1.000,1.000,4.251,4.664,8.915,0.370,0.020,9.305
1781364893201451399,1781364893190340694,0.237,1000,4.077,3.511,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.393,0.338,0.060,0.035,0.477,0.317,0.533,0.317,4.077,4.178,1.000,1.000,3.763,4.575,8.338,2.511,0.020,10.870
1781364893227880122,1781364893220411169,0.213,1000,3.509,3.476,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.401,0.341,0.054,0.037,0.476,0.318,0.031,nan,3.509,3.624,1.000,1.000,5.466,1.375,6.841,0.065,0.339,7.246
1781364893249273626,1781364893240370437,0.176,1000,4.813,4.139,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.408,0.335,0.054,0.036,0.470,0.836,0.642,0.374,4.813,4.933,1.000,1.000,4.044,4.625,8.669,0.041,0.013,8.723
1781364893286638647,1781364893270361549,0.185,1000,3.784,3.753,0.033,nan,nan,0.033,1084.000,0.000,0.000,0.405,0.338,0.057,0.038,0.486,0.298,0.029,nan,3.784,3.899,1.000,1.000,4.822,3.741,8.563,7.065,0.459,16.087
1781364893307824174,1781364893290417109,0.480,1000,4.659,3.848,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.393,0.335,0.058,0.036,0.473,0.321,0.560,0.336,4.659,4.756,1.000,1.000,3.513,4.537,8.050,8.462,0.410,16.922
1781364893334963550,1781364893320368251,0.195,1000,4.246,3.538,0.032,nan,nan,0.032,1084.000,0.000,0.000,0.409,0.351,0.058,0.039,0.503,0.325,0.033,nan,3.573,3.690,1.000,1.000,4.853,3.603,8.456,5.921,0.020,14.397
1781364893349245588,1781364893340369505,0.189,1000,3.697,3.630,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.406,0.345,0.055,0.040,0.487,0.332,0.581,0.353,4.246,4.358,1.000,1.000,3.959,4.339,8.298,0.367,0.018,8.684
1781364893387972618,1781364893370362825,0.184,1000,5.133,3.662,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.394,0.343,0.057,0.037,0.483,0.378,0.033,nan,3.697,3.819,1.000,1.000,5.403,2.905,8.307,8.838,0.275,17.420
1781364893426176778,1781364893420359510,0.191,1000,5.133,3.516,0.032,nan,nan,0.032,1084.000,0.000,0.000,0.404,0.343,0.059,0.038,0.495,0.340,1.582,1.026,5.133,5.241,1.000,1.000,4.647,0.713,5.360,0.243,0.019,5.622
1781364893449464441,1781364893440367196,0.194,1068,4.409,3.758,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.407,0.343,0.058,0.039,0.486,0.357,0.619,0.375,4.409,4.515,1.000,0.999,8.133,0.489,8.623,0.152,0.125,8.899
1781364893479261657,1781364893470366917,0.201,1000,4.644,5.445,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.401,0.349,0.052,0.036,0.478,0.385,2.323,0.430,7.810,7.919,1.000,1.000,4.889,3.445,8.334,0.173,0.181,8.688
1781364893496217343,1781364893490363946,0.232,1000,3.875,3.957,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.402,0.376,0.065,0.038,0.522,0.326,0.653,0.422,4.644,4.748,1.000,1.000,4.094,1.170,5.264,0.172,0.180,5.616
1781364893529397741,1781364893520370995,0.230,1000,3.875,3.782,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.394,0.351,0.057,0.042,0.493,0.327,0.092,nan,3.875,4.027,1.000,1.000,6.318,2.040,8.358,0.276,0.158,8.791
1781364893552721437,1781364893540378008,0.208,1000,4.219,5.499,0.372,nan,nan,0.372,1084.000,0.000,0.000,1.389,0.348,0.058,0.041,0.861,0.332,0.604,0.372,6.139,6.248,1.000,1.000,4.484,3.946,8.430,2.670,1.030,12.130
1781364893579279862,1781364893570374337,0.201,1000,4.399,3.634,0.022,nan,nan,0.022,1084.000,0.000,0.000,0.379,0.350,0.052,0.034,0.476,0.301,0.554,0.336,4.219,4.333,1.000,1.000,4.636,3.624,8.260,0.420,0.020,8.700
1781364893599107444,1781364893590367014,0.218,1000,4.399,3.773,0.027,nan,nan,0.027,1084.000,0.000,0.000,0.394,0.350,0.056,0.056,0.512,0.316,0.599,0.378,4.399,4.502,1.000,1.000,4.751,3.461,8.212,0.073,0.232,8.517
1781364893635731730,1781364893620372942,0.229,1000,4.247,3.823,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.392,0.359,0.056,0.036,0.494,0.681,0.602,0.371,4.455,4.553,1.000,1.000,4.447,3.759,8.206,6.900,0.020,15.126
1781364893649317195,1781364893640350547,0.215,1000,4.336,3.584,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.410,0.354,0.066,0.040,0.508,0.391,0.626,0.376,4.247,4.360,1.000,0.999,4.581,3.865,8.445,0.122,0.179,8.747
1781364893679285490,1781364893670370364,0.197,1000,4.336,3.714,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.410,0.361,0.060,0.038,0.501,0.303,0.588,0.364,4.336,4.443,1.000,1.000,4.402,3.994,8.396,0.183,0.134,8.713
1781364893699297304,1781364893690382818,0.244,1000,4.197,3.547,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.396,0.352,0.067,0.037,0.503,0.302,0.615,0.382,4.197,4.333,1.000,0.998,4.733,3.629,8.362,0.284,0.020,8.667
1781364893729332033,1781364893720363658,0.228,1000,5.416,3.927,0.022,nan,nan,0.022,1084.000,0.000,0.000,0.389,0.371,0.070,0.035,0.516,0.305,0.575,0.357,4.535,4.635,1.000,0.999,5.715,2.533,8.248,0.266,0.220,8.735
1781364893749249763,1781364893740373584,0.228,1068,5.416,4.731,0.027,nan,nan,0.027,1084.000,0.000,0.000,0.405,0.357,0.057,0.037,0.497,0.345,0.649,0.392,5.416,5.532,1.000,0.996,5.024,3.257,8.281,0.153,0.209,8.643
1781364893779277005,1781364893770376376,0.275,1000,4.672,4.208,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.432,0.361,0.055,0.033,0.492,0.434,0.592,0.367,4.832,4.939,1.000,0.999,4.906,3.236,8.142,0.289,0.189,8.620
1781364893809304342,1781364893800366016,0.216,1052,4.762,3.952,0.027,nan,nan,0.027,1084.000,0.000,0.000,0.406,0.363,0.057,0.037,0.504,0.317,0.691,0.382,4.672,4.776,1.000,0.993,5.001,3.289,8.290,0.409,0.019,8.718
1781364893829292475,1781364893820369894,0.322,1079,4.470,4.129,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.400,0.357,0.055,0.035,0.491,0.429,0.602,0.380,4.762,4.870,1.000,0.991,4.723,3.351,8.075,0.503,0.019,8.596
1781364893859811513,1781364893850376654,0.215,1000,4.778,3.809,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.391,0.355,0.056,0.036,0.494,0.354,0.631,0.405,4.470,4.583,1.000,0.991,5.068,3.249,8.317,0.287,0.610,9.214
1781364893879740540,1781364893870376372,0.218,1052,4.333,4.158,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.396,0.353,0.055,0.037,0.490,0.313,0.587,0.347,4.778,4.889,1.000,0.982,4.628,3.598,8.227,0.205,0.708,9.140
1781364893909290674,1781364893900383004,0.244,1052,4.333,4.225,0.020,nan,nan,0.020,1084.000,0.000,0.000,0.377,0.354,0.248,0.034,0.675,0.329,0.106,nan,4.333,4.468,1.000,0.982,5.677,2.671,8.347,0.074,0.237,8.658
1781364893929658022,1781364893920376194,0.183,1151,5.520,4.832,0.027,nan,nan,0.027,1084.000,0.000,0.000,0.388,1.143,0.427,0.048,1.665,0.333,0.658,0.393,5.520,5.663,1.000,0.980,4.571,4.353,8.924,0.040,0.130,9.093
1781364893960088097,1781364893950379562,0.190,1000,4.298,3.668,0.021,nan,nan,0.021,1084.000,0.000,0.000,0.381,0.354,0.056,0.033,0.481,0.334,0.604,0.377,4.298,4.400,1.000,0.972,3.916,4.690,8.606,0.152,0.756,9.513
1781364893979211490,1781364893970384464,0.185,1000,4.343,3.684,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.387,0.352,0.058,0.034,0.485,0.321,0.030,nan,3.716,3.827,1.000,0.976,4.582,3.790,8.372,0.084,0.180,8.637
1781364894011185084,1781364894000381496,0.239,1000,3.704,3.736,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.396,0.351,0.053,0.037,0.484,0.531,0.577,0.341,4.343,4.450,1.000,0.980,3.890,4.382,8.272,2.177,0.111,10.559
1781364894029313587,1781364894020364701,0.204,1000,3.704,3.669,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.396,0.351,0.053,0.037,0.481,0.323,0.033,nan,3.704,3.829,1.000,0.973,5.218,3.171,8.389,0.266,0.084,8.739
1781364894059369949,1781364894050371652,0.184,1000,3.724,4.402,0.022,nan,nan,0.022,1084.000,0.000,0.000,0.389,0.349,0.053,0.033,0.474,1.160,0.573,0.344,5.008,5.112,1.000,0.967,4.014,4.377,8.391,0.258,0.159,8.809
1781364894079321504,1781364894070379018,0.196,1000,4.907,3.692,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.395,0.349,0.052,0.037,0.479,0.316,0.031,nan,3.724,3.848,1.000,0.973,5.161,3.129,8.289,0.332,0.120,8.741
1781364894110987693,1781364894100383889,0.227,1000,4.907,4.147,0.033,nan,nan,0.033,1084.000,0.000,0.000,0.405,0.359,0.345,0.056,0.817,0.372,0.722,0.342,4.907,5.025,1.000,0.972,5.303,4.580,9.883,0.336,0.153,10.372
1781364894131441285,1781364894120382646,0.189,1000,4.772,4.760,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.515,0.373,0.155,0.049,0.651,0.502,0.031,nan,4.793,4.926,1.000,0.971,5.331,2.948,8.279,2.470,0.116,10.865
1781364894161457069,1781364894150376958,0.193,1000,4.772,4.158,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.399,0.353,0.157,0.036,0.591,0.383,0.582,0.346,4.772,4.886,1.000,0.962,4.353,3.906,8.259,2.474,0.148,10.881
1781364894179780780,1781364894170373251,0.195,1000,4.141,3.522,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.395,0.346,0.056,0.035,0.480,0.278,0.585,0.353,4.141,4.275,1.000,0.941,4.609,3.648,8.257,0.340,0.610,9.207
1781364894209095671,1781364894200373770,0.165,1007,4.440,3.522,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.395,0.346,0.056,0.035,0.480,0.278,0.585,0.353,4.141,4.275,1.000,0.941,4.706,3.711,8.417,0.036,0.098,8.551
1781364894229182656,1781364894220402768,0.208,1134,4.440,3.738,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.398,0.348,0.053,0.035,0.477,0.325,0.670,0.419,4.440,4.550,1.000,0.956,4.453,4.008,8.462,0.037,0.068,8.567
1781364894259204104,1781364894250454234,0.177,1134,3.953,3.921,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.395,0.359,0.055,0.036,0.493,0.362,0.030,nan,3.953,4.065,1.000,0.970,4.859,3.400,8.259,0.075,0.232,8.567
1781364894279271408,1781364894270386588,0.221,1277,4.664,3.888,0.027,nan,nan,0.027,1084.000,0.000,0.000,0.399,0.352,0.057,0.039,0.496,0.343,0.744,0.466,4.664,4.773,1.000,0.945,5.071,3.537,8.607,0.038,0.014,8.659
1781364894310042040,1781364894300372067,0.241,1277,4.875,4.837,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.390,0.370,0.070,0.038,0.521,0.548,0.036,nan,4.875,4.990,1.000,0.941,6.076,2.434,8.509,0.127,0.787,9.424
1781364894329340479,1781364894320342247,0.209,1354,5.775,5.018,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.385,0.358,0.647,0.060,1.109,0.378,0.720,0.446,5.775,5.889,1.000,0.959,5.170,3.491,8.661,0.080,0.044,8.785
1781364894359928159,1781364894350365583,0.217,1140,4.963,4.283,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.388,0.359,0.055,0.036,0.490,0.356,0.650,0.412,4.963,5.070,1.000,0.950,4.717,3.714,8.431,0.189,0.719,9.339
1781364894382058750,1781364894370346099,0.206,1184,4.540,3.890,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.392,0.355,0.055,0.035,0.485,0.351,0.619,0.367,4.540,4.649,1.000,0.964,4.758,3.573,8.330,2.449,0.722,11.501
1781364894409259472,1781364894400358971,0.196,1018,4.577,3.964,0.022,nan,nan,0.022,1084.000,0.000,0.000,0.388,0.351,0.052,0.034,0.477,0.355,0.581,0.361,4.577,4.686,1.000,0.968,4.522,4.037,8.560,0.035,0.105,8.700
1781364894429244884,1781364894420357152,0.189,1118,4.321,3.748,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.392,0.346,0.052,0.044,0.486,0.401,0.561,0.325,4.338,4.436,1.000,0.958,4.550,3.739,8.289,0.183,0.221,8.693
1781364894461507259,1781364894450358344,0.189,1000,4.321,3.720,0.029,nan,nan,0.029,1084.000,0.000,0.000,0.386,0.353,0.054,0.037,0.491,0.330,0.571,0.360,4.321,4.428,1.000,0.951,4.715,3.605,8.320,2.557,0.078,10.955
1781364894479012535,1781364894470353453,0.179,1195,4.525,3.798,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.393,0.350,0.053,0.036,0.483,0.329,0.693,0.428,4.525,4.627,1.000,0.940,5.114,3.256,8.370,0.068,0.038,8.476
1781364894509139748,1781364894500354004,0.200,1046,4.889,4.263,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.414,0.374,0.072,0.037,0.524,0.352,0.593,0.372,4.889,4.998,1.000,0.952,4.967,3.402,8.370,0.067,0.144,8.581
1781364894529403956,1781364894520395835,0.255,1184,4.791,4.161,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.404,0.358,0.056,0.038,0.495,0.409,0.599,0.342,4.791,4.896,1.000,0.944,5.091,3.294,8.385,0.200,0.160,8.745
1781364894559229492,1781364894550411555,0.210,1068,5.844,4.355,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.395,0.364,0.055,0.036,0.499,0.327,0.596,0.363,4.979,5.081,1.000,0.946,6.078,2.308,8.386,0.068,0.149,8.603
1781364894579286748,1781364894570389799,0.209,1206,6.683,5.213,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.390,0.355,0.124,0.039,0.558,0.337,0.598,0.344,5.844,5.966,1.000,0.932,7.035,1.439,8.474,0.071,0.137,8.682
1781364894609211840,1781364894600376014,0.247,1140,6.242,5.595,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.397,0.368,0.075,1.210,1.697,0.361,1.010,0.598,6.683,6.840,1.000,0.951,6.587,1.686,8.273,0.179,0.132,8.584
