2.199925,1.693803,-4.641872,0.367395,0.065569,4.339188,-3.721555,1.060000,0.860000
2.219924,1.712385,-4.634705,0.368405,0.030758,4.322001,-3.768109,1.070000,0.870000
2.239923,1.731023,-4.627504,0.368625,-0.009424,4.304530,-3.809671,1.060000,0.880000
2.259923,1.749710,-4.620287,0.368028,-0.051221,4.286793,-3.793940,1.080000,0.880000
2.279922,1.768443,-4.613075,0.366577,-0.090406,4.269056,-3.778210,1.050000,0.890000
2.299921,1.787196,-4.605895,0.364412,-0.120497,4.251320,-3.762480,1.040000,0.880000
2.319920,1.805916,-4.598781,0.361757,-0.140590,4.233583,-3.823642,1.050000,0.880000
2.339920,1.824658,-4.591719,0.358788,-0.156731,4.215482,-3.859038,1.040000,0.870000
2.359919,1.843410,-4.584720,0.355488,-0.172779,4.197133,-3.842205,1.030000,0.870000
2.379918,1.862160,-4.577796,0.351877,-0.188096,4.178785,-3.825371,1.050000,0.880000
2.399918,1.880898,-4.570956,0.347964,-0.198009,4.160437,-3.808538,1.020000,0.890000
2.419917,1.899792,-4.564146,0.343957,-0.196453,4.142089,-3.874587,1.010000,0.890000
2.439916,1.918693,-4.557418,0.340107,-0.185311,4.123339,-3.894237,1.020000,0.900000
2.459916,1.937570,-4.550778,0.336545,-0.170261,4.104407,-3.876317,1.010000,0.890000
2.479915,1.956423,-4.544218,0.333296,-0.155944,4.085476,-3.858396,1.030000,0.890000
2.499914,1.975255,-4.537731,0.330308,-0.144171,4.066544,-3.840475,1.000000,0.900000
2.519914,1.994178,-4.531273,0.327530,-0.135032,4.047612,-3.894955,0.990000,0.900000
2.539913,2.013181,-4.524845,0.324906,-0.128475,4.028321,-3.898531,0.980000,0.910000
2.559912,2.032163,-4.518478,0.322391,-0.123447,4.008920,-3.879709,0.990000,0.910000
2.579912,2.051125,-4.512170,0.319969,-0.119224,3.989518,-3.860888,0.990000,0.920000
2.599911,2.070065,-4.505919,0.317622,-0.113870,3.970117,-3.842066,0.980000,0.900000
2.619910,2.089035,-4.499707,0.315414,-0.107205,3.950715,-3.916385,0.990000,0.910000
2.639909,2.108115,-4.493503,0.313334,-0.100774,3.930839,-3.924608,0.990000,0.920000
2.659909,2.127173,-4.487350,0.311383,-0.093544,3.910821,-3.904570,0.960000,0.900000
2.679908,2.146210,-4.481242,0.309592,-0.086222,3.890802,-3.884532,0.950000,0.910000
2.699907,2.165225,-4.475178,0.307934,-0.078503,3.870783,-3.864494,0.940000,0.910000
2.719907,2.184229,-4.469150,0.306452,-0.070481,3.850765,-3.938360,0.960000,0.920000
2.739906,2.203361,-4.463111,0.305115,-0.064114,3.830256,-3.955865,0.950000,0.920000
2.759905,2.222470,-4.457106,0.303888,-0.057888,3.809545,-3.934417,0.950000,0.930000
2.779905,2.241556,-4.451133,0.302800,-0.050114,3.788834,-3.912968,0.940000,0.920000
2.799904,2.260619,-4.445188,0.301883,-0.042708,3.768123,-3.891520,0.930000,0.920000
2.819903,2.279658,-4.439268,0.301092,-0.037328,3.747411,-3.955051,0.930000,0.950000
2.839903,2.298805,-4.433330,0.300390,-0.030751,3.726244,-3.996575,0.920000,0.950000
2.859902,2.317942,-4.427409,0.299862,-0.023100,3.704732,-3.973436,0.930000,0.960000
2.879901,2.337054,-4.421504,0.299466,-0.016616,3.683220,-3.950296,0.930000,0.970000
2.899901,2.356141,-4.415615,0.299197,-0.008735,3.661707,-3.927156,0.920000,0.970000
