# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_left_m,d_right_m
23.008903,-0.858150,-5.501471,1.238404,-0.333165,2.452307,0.000000,1.050000,2.090000
23.098085,-0.828076,-5.418412,1.208090,-0.353521,2.484690,0.000000,1.100000,2.100000
23.187267,-0.795422,-5.336334,1.175877,-0.376189,2.519242,0.000000,1.150000,2.150000
23.276448,-0.760057,-5.255388,1.141553,-0.401334,2.541083,0.000000,1.200000,2.170000
23.365630,-0.721844,-5.175747,1.104893,-0.429095,2.538445,0.000000,1.270000,2.170000
23.454812,-0.680639,-5.097612,1.065661,-0.459559,2.507449,0.000000,1.390000,2.170000
23.543994,-0.636296,-5.021217,1.023619,-0.492726,2.452578,0.000000,1.220000,2.170000
23.633176,-0.588671,-4.946825,0.978532,-0.528454,2.382610,0.000000,1.090000,2.170000
23.722357,-0.537624,-4.874738,0.930187,-0.566406,2.305150,0.000000,0.970000,2.160000
23.811539,-0.483036,-4.805296,0.878413,-0.605972,2.223362,0.000000,0.860000,2.130000
23.900721,-0.424811,-4.738875,0.823105,-0.646204,2.136400,0.000000,0.740000,2.120000
23.989903,-0.362893,-4.675886,0.764262,-0.685767,2.042784,0.000000,0.660000,2.120000
24.079085,-0.297277,-4.616761,0.702016,-0.722933,1.944445,0.000000,0.580000,2.100000
24.168266,-0.228025,-4.561942,0.636666,-0.755667,1.848676,0.000000,0.500000,2.090000
24.257448,-0.155273,-4.511863,0.568701,-0.781802,1.766635,0.000000,0.420000,2.080000
24.346630,-0.079243,-4.466918,0.498793,-0.799331,1.709549,0.000000,0.360000,2.090000
24.435812,-0.000235,-4.427445,0.427776,-0.806732,1.685244,0.000000,0.320000,2.080000
24.524994,0.081380,-4.393691,0.356583,-0.803268,1.696672,0.000000,0.300000,2.090000
24.614175,0.165182,-4.365801,0.286171,-0.789138,1.742261,0.000000,0.300000,2.100000
24.703357,0.250723,-4.343810,0.217441,-0.765440,1.817014,0.000000,0.300000,2.130000
24.792539,0.337553,-4.327644,0.151165,-0.733946,1.913587,0.000000,0.320000,2.160000
24.881721,0.425249,-4.317135,0.087938,-0.696776,2.023179,0.000000,0.340000,2.180000
24.970903,0.513427,-4.312035,0.028334,-0.638702,2.136407,0.000000,0.360000,2.210000
25.060084,0.601756,-4.311877,-0.023173,-0.530868,2.244382,0.000000,0.400000,2.210000
25.149266,0.690000,-4.315873,-0.066012,-0.441798,2.339910,0.000000,0.420000,2.250000
25.238448,0.778018,-4.323318,-0.101674,-0.367854,2.418472,0.000000,0.450000,2.210000
25.327630,0.865751,-4.333627,-0.131353,-0.305818,2.478540,0.000000,0.500000,2.210000
25.416811,0.953173,-4.346309,-0.155978,-0.253036,2.521148,0.000000,0.520000,2.160000
25.505993,1.040290,-4.360945,-0.176268,-0.207364,2.549028,0.000000,0.550000,2.140000
25.595175,1.127123,-4.377179,-0.192773,-0.167077,2.565879,0.000000,0.550000,2.070000
25.684357,1.213708,-4.394695,-0.205904,-0.130769,2.575967,0.000000,0.590000,2.010000
