# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_left_m,d_right_m
3.015836,3.696101,0.111074,2.425715,-1.692083,1.553118,0.000000,0.984482,0.984518
3.050219,3.675395,0.138522,2.837333,18.025209,1.514784,0.000000,0.983555,0.983559
3.075239,3.655045,0.123966,-2.786725,6.902285,1.563463,0.000000,0.982553,0.982553
3.104272,3.626243,0.120308,-3.072759,-5.947355,1.738254,0.000000,0.981406,0.981410
3.134022,3.596495,0.119930,-3.136328,-1.174676,2.071744,0.000000,0.980496,0.980539
3.163894,3.566624,0.119994,3.140390,-0.089752,2.476536,0.000000,0.979862,0.980134
3.193749,3.536769,0.120001,3.141497,0.020542,2.793932,0.000000,0.978927,0.980021
3.223602,3.506916,0.120000,-3.141568,0.001635,2.950331,0.000000,0.977142,0.980002
3.253455,3.477062,0.120000,-3.141591,-0.000413,2.994524,0.000000,0.974860,0.980000
3.283308,3.447209,0.120000,3.141592,-0.000030,3.000000,0.000000,0.973094,0.980000
3.313162,3.417356,0.120000,3.141593,0.000008,3.000000,0.000000,0.972272,0.980000
3.343015,3.387502,0.120000,-3.141593,0.000001,3.000000,0.000000,0.972043,0.980000
3.372868,3.357649,0.120000,-3.141593,-0.000000,3.000000,0.000000,0.972004,0.980000
3.402722,3.327796,0.120000,3.141593,-0.000000,3.000000,0.000000,0.972007,0.980002
3.432575,3.297942,0.120000,3.141593,0.000010,3.000000,0.000000,0.972067,0.980025
3.462428,3.268089,0.120000,-3.141592,0.000021,3.000000,0.000000,0.972438,0.980178
3.492282,3.238236,0.120000,-3.141591,-0.000527,2.994141,0.000000,0.973839,0.980829
3.522135,3.208382,0.120000,3.141562,-0.000862,2.947266,0.000000,0.977108,0.982641
3.551988,3.178530,0.120002,3.141542,0.027181,2.783203,0.000000,0.981905,0.986029
3.581840,3.148677,0.120003,-3.140001,0.034247,2.455078,0.000000,0.986478,0.990448
3.611734,3.118784,0.119907,-3.139597,-2.169821,2.044922,0.000000,0.989523,0.994653
3.641597,3.088921,0.119884,3.013524,-6.845420,1.722656,0.000000,0.991298,0.997664
3.669399,3.062101,0.127206,2.748849,-1.868336,1.605469,0.000000,0.992891,0.999350
3.697201,3.037959,0.140995,2.909637,7.055121,1.722656,0.000000,0.995494,1.000536
3.727460,3.007715,0.140052,-3.124709,3.871586,2.044922,0.000000,1.000039,1.002888
3.757343,2.977832,0.139980,-3.140703,-0.288330,2.455078,0.000000,1.006862,1.007978
3.787188,2.947986,0.139999,3.141254,-0.015154,2.783203,0.000000,1.015062,1.015491
3.817041,2.918134,0.140000,3.141577,0.005780,2.947266,0.000000,1.022570,1.023294
3.846895,2.888280,0.140000,-3.141586,0.000262,2.994141,0.000000,1.027782,1.029768
3.876748,2.858427,0.140000,-3.141592,-0.000115,3.000000,0.000000,1.030528,1.034548
3.906601,2.828574,0.140000,3.141593,-0.000004,3.000000,0.000000,1.031647,1.037667
3.936455,2.798720,0.140000,3.141593,0.000002,3.000000,0.000000,1.032317,1.039400
3.966308,2.768867,0.140000,-3.141593,0.000000,3.000000,0.000000,1.033748,1.040547
3.996161,2.739014,0.140000,-3.141593,-0.000000,3.000000,0.000000,1.036872,1.042210
4.026014,2.709160,0.140000,3.141593,-0.000000,3.000000,0.000000,1.041367,1.045148
4.055868,2.679307,0.140000,3.141593,0.000000,3.000000,0.000000,1.045595,1.049294
4.085721,2.649454,0.140000,-3.141593,0.000000,3.000000,0.000000,1.048296,1.053714
4.115574,2.619600,0.140000,-3.141593,-0.000000,3.000000,0.000000,1.049513,1.057161
4.145428,2.589747,0.140000,3.141593,-0.000000,3.000000,0.000000,1.049908,1.059062
4.175281,2.559894,0.140000,3.141593,0.000000,3.000000,0.000000,1.050063,1.059803
