# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_left_m,d_right_m
12.433662,-1.297442,-3.293356,1.711818,-0.439972,2.880318,3.227108,0.195000,1.220000
12.483596,-1.303941,-3.243707,1.690276,-0.421968,2.935731,2.944675,0.200000,1.225000
12.533531,-1.309350,-3.194337,1.669648,-0.408785,2.985398,2.994074,0.195000,1.240000
12.583465,-1.313768,-3.144691,1.649590,-0.396157,3.035064,3.043474,0.190000,1.240000
12.633399,-1.317216,-3.094797,1.630081,-0.384092,3.084730,3.092874,0.185000,1.240000
12.683334,-1.319711,-3.044682,1.611099,-0.372598,3.134397,2.879745,0.185000,1.245000
12.733268,-1.321263,-2.994753,1.592738,-0.363412,3.179943,2.679408,0.180000,1.245000
12.783203,-1.321908,-2.945006,1.574837,-0.356262,3.221743,2.714398,0.190000,1.255000
12.833137,-1.321669,-2.895119,1.557234,-0.349529,3.263543,2.749389,0.200000,1.255000
12.883071,-1.320557,-2.845117,1.539912,-0.343212,3.305343,2.784379,0.200000,1.255000
12.933006,-1.318580,-2.795023,1.522855,-0.337307,3.347142,2.616977,0.195000,1.255000
12.982940,-1.315771,-2.745187,1.506147,-0.332413,3.385959,2.530184,0.205000,1.260000
13.032875,-1.312142,-2.695492,1.489690,-0.328237,3.423069,2.557764,0.220000,1.260000
13.082809,-1.307692,-2.645775,1.473402,-0.324427,3.460180,2.585344,0.235000,1.255000
13.132743,-1.302428,-2.596058,1.457269,-0.320978,3.497290,2.612924,0.240000,1.255000
13.182678,-1.296359,-2.546362,1.441278,-0.317888,3.534401,2.475329,0.250000,1.250000
13.232612,-1.289518,-2.496901,1.425480,-0.314895,3.569201,2.427553,0.265000,1.235000
13.282547,-1.281906,-2.447587,1.409837,-0.312147,3.603003,2.450435,0.265000,1.220000
13.332481,-1.273520,-2.398360,1.394311,-0.309754,3.636806,2.473317,0.285000,1.205000
13.382415,-1.264369,-2.349242,1.378887,-0.307715,3.670608,2.496199,0.295000,1.210000
13.432350,-1.254460,-2.300256,1.363551,-0.306027,3.704410,2.338104,0.305000,1.225000
13.482284,-1.243802,-2.251425,1.348300,-0.304137,3.735794,2.291416,0.325000,1.215000
13.532219,-1.232406,-2.202769,1.333146,-0.302407,3.766298,2.310050,0.330000,1.210000
13.582153,-1.220280,-2.154310,1.318076,-0.301039,3.796801,2.328683,0.355000,1.200000
13.632087,-1.207436,-2.106070,1.303074,-0.300035,3.827305,2.347317,0.370000,1.190000
13.682022,-1.193882,-2.058070,1.288126,-0.299397,3.857809,2.183756,0.385000,1.195000
13.731956,-1.179562,-2.010110,1.273163,-0.298406,3.885972,2.144068,0.400000,1.195000
13.781890,-1.164528,-1.962371,1.258250,-0.297577,3.913426,2.159162,0.430000,1.185000
13.831825,-1.148811,-1.914941,1.243394,-0.297134,3.940880,2.174256,0.445000,1.175000
13.881759,-1.132425,-1.867842,1.228579,-0.297083,3.968334,2.189351,0.465000,1.160000
13.931693,-1.115383,-1.821097,1.213791,-0.297431,3.995788,2.032695,0.475000,1.150000
13.981628,-1.097502,-1.774228,1.198877,-0.297062,4.021110,2.010594,0.500000,1.145000
14.031562,-1.078938,-1.727665,1.183992,-0.296881,4.046001,2.023001,0.520000,1.135000
14.081497,-1.059747,-1.681531,1.169153,-0.297126,4.070891,2.035409,0.555000,1.120000
14.131431,-1.039943,-1.635849,1.154344,-0.297808,4.095782,2.047816,0.570000,1.105000
14.181366,-1.019545,-1.590639,1.139547,-0.298941,4.120673,1.886340,0.595000,1.090000
