# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_left_m,d_right_m
48.511714,-1.507773,3.874999,1.584904,0.773671,2.786433,0.607441,0.500000,1.825000
48.531711,-1.508211,3.894996,1.600465,0.782582,2.790789,0.590176,0.500000,1.825000
48.551708,-1.508967,3.915116,1.616328,0.793529,2.795014,0.559913,0.500000,1.825000
48.571704,-1.510031,3.934995,1.632173,0.798216,2.799017,0.514520,0.550000,1.775000
48.591701,-1.511416,3.954936,1.648189,0.804566,2.802691,0.458950,0.550000,1.775000
48.611697,-1.513130,3.974939,1.664422,0.812978,2.805963,0.408087,0.550000,1.775000
48.631694,-1.515159,3.994806,1.680709,0.817066,2.808870,0.359808,0.550000,1.800000
48.651691,-1.517514,4.014651,1.697078,0.821502,2.811430,0.308896,0.550000,1.750000
48.671687,-1.520201,4.034504,1.713598,0.827927,2.813626,0.270822,0.600000,1.750000
48.691684,-1.523212,4.054283,1.730216,0.831916,2.815550,0.238932,0.650000,1.750000
48.711680,-1.526550,4.073992,1.746873,0.834879,2.817247,0.206671,0.650000,1.775000
48.731677,-1.530219,4.093661,1.763623,0.839758,2.818713,0.173870,0.650000,1.725000
48.751674,-1.534220,4.113270,1.780484,0.843873,2.819947,0.144001,0.650000,1.725000
48.771670,-1.538550,4.132803,1.797382,0.845589,2.820968,0.215232,0.650000,1.750000
48.791667,-1.543206,4.152249,1.814322,0.849120,2.822493,0.312062,0.650000,1.750000
48.811663,-1.548191,4.171608,1.831346,0.853355,2.824703,0.413479,0.675000,1.725000
48.831660,-1.553518,4.190922,1.848447,0.854044,2.827628,0.521539,0.700000,1.725000
48.851656,-1.559163,4.210105,1.865546,0.856466,2.831314,0.627247,0.725000,1.750000
48.871653,-1.565121,4.229144,1.882671,0.860653,2.835741,0.724699,0.750000,1.750000
48.891650,-1.571444,4.248190,1.899943,0.860742,2.840847,0.815423,0.775000,1.725000
48.911646,-1.578074,4.267066,1.917177,0.862337,2.846580,0.900005,0.775000,1.750000
48.931643,-1.585002,4.285757,1.934396,0.865617,2.852896,0.555814,0.775000,1.750000
48.951639,-1.592301,4.304447,1.951771,0.865584,2.856789,-0.024624,0.775000,1.775000
48.971636,-1.599907,4.322970,1.969104,0.865875,2.856617,-0.024621,0.775000,1.750000
48.991633,-1.607793,4.341267,1.986372,0.867713,2.856444,-0.024618,0.775000,1.775000
49.011629,-1.616047,4.359540,2.003772,0.866772,2.856272,-0.024618,0.700000,1.800000
49.031626,-1.624614,4.377659,2.021126,0.865101,2.856100,0.241863,0.700000,1.825000
49.051622,-1.633437,4.395516,2.038351,0.864747,2.857792,-0.024644,0.700000,1.850000
49.071619,-1.642622,4.413323,2.055665,0.862409,2.857620,0.610071,0.700000,1.825000
49.091616,-1.652123,4.430986,2.072925,0.858867,2.861886,0.740173,0.700000,1.850000
49.111612,-1.661854,4.448354,2.089996,0.856242,2.867053,0.680236,0.700000,1.875000
49.131609,-1.671943,4.465663,2.107119,0.852315,2.871793,0.814776,0.675000,1.900000
49.151605,-1.682340,4.482818,2.124165,0.847275,2.877461,0.986746,0.625000,1.875000
49.171602,-1.692936,4.499652,2.140972,0.842567,2.884310,1.049231,0.625000,1.900000
49.191598,-1.703901,4.516439,2.157818,0.837628,2.891575,1.110294,0.600000,1.875000
49.211595,-1.715143,4.533035,2.174554,0.832032,2.899243,1.204849,0.600000,1.925000
49.231592,-1.726557,4.549297,2.191025,0.825982,2.907541,1.302782,0.600000,1.950000
49.251588,-1.738367,4.565545,2.207573,0.822031,2.916488,1.219432,0.575000,1.925000
49.271585,-1.750399,4.581538,2.223981,0.817474,2.924837,1.209157,0.575000,1.975000
49.291581,-1.762584,4.597197,2.240145,0.811544,2.933092,1.310430,0.575000,2.000000
