# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_left_m,d_right_m
18.780772,0.089319,-10.416254,3.058854,-0.594981,1.580104,0.000000,0.790000,0.940000
18.879101,-0.001424,-10.406198,3.003160,-0.620807,1.611648,0.000000,0.830000,0.960000
18.977430,-0.091451,-10.391020,2.945684,-0.640231,1.659805,0.000000,0.850000,0.950000
19.075758,-0.180435,-10.370599,2.885837,-0.672939,1.714112,0.000000,0.900000,0.970000
19.174087,-0.267992,-10.344743,2.822344,-0.720382,1.753718,0.000000,0.970000,0.980000
19.272416,-0.353653,-10.313178,2.753770,-0.784626,1.757874,0.000000,1.050000,0.990000
19.370744,-0.436827,-10.275551,2.678468,-0.868138,1.721169,0.000000,1.130000,1.010000
19.469073,-0.516748,-10.231446,2.594573,-0.973197,1.657555,0.000000,1.230000,1.020000
19.567402,-0.592425,-10.180413,2.500060,-1.100543,1.589668,0.000000,1.350000,1.010000
19.665730,-0.662584,-10.122041,2.393010,-1.246728,1.535665,0.000000,1.340000,0.990000
19.764059,-0.725646,-10.056083,2.272152,-1.400091,1.505156,0.000000,1.160000,0.990000
19.862388,-0.779786,-9.982639,2.137809,-1.537187,1.502496,0.000000,0.990000,1.010000
19.960716,-0.823279,-9.902437,2.000044,-1.402030,1.528434,0.000000,0.890000,1.070000
20.059045,-0.856228,-9.817333,1.884578,-1.124718,1.577301,0.000000,0.820000,1.100000
20.157374,-0.880276,-9.729279,1.794299,-0.857535,1.635725,0.000000,0.790000,1.100000
20.255702,-0.897340,-9.639595,1.726842,-0.626780,1.687791,0.000000,0.790000,1.070000
20.354031,-0.909220,-9.549070,1.678632,-0.435316,1.722824,0.000000,0.770000,0.990000
20.452360,-0.917470,-9.458138,1.646342,-0.276743,1.738310,0.000000,0.780000,0.940000
20.550688,-0.923404,-9.367022,1.627345,-0.142816,1.736895,0.000000,0.790000,0.860000
