idx,iterations,status,solve_time_us,total_call_us,opencl_overhead_us,input_pack_us,input_migrate_enq_us,kernel_enq_us,output_migrate_enq_us,wait_us,output_unpack_us,input_migrate_us,kernel_us,output_migrate_us,in_mig_submit_us,in_mig_sched_us,gap_in_to_kernel_us,kernel_submit_us,kernel_sched_us,gap_kernel_to_out_us,out_mig_submit_us,out_mig_sched_us,udp_recv_us,crc_us
15496,3,0,237.067,270.025,166.250,4.831,15.324,46.471,6.251,178.723,0.250,11.843,103.775,11.302,0.860,71.407,4.891,30.337,0.820,22.566,127.801,20.845,6.931,92.542
15497,2,0,229.176,261.624,163.170,4.832,14.673,46.761,6.332,170.181,0.251,11.673,98.454,9.552,0.870,70.367,5.001,29.497,0.850,22.876,121.560,21.015,6.832,92.522
15498,2,0,282.128,314.356,213.261,4.831,14.834,46.861,6.311,223.214,0.240,11.683,101.095,11.322,0.820,71.437,5.011,30.417,0.820,70.457,124.730,68.747,6.661,92.612
15499,2,0,226.684,259.452,163.009,4.901,14.974,47.232,6.371,167.120,0.230,11.672,96.443,9.392,1.051,70.347,5.192,28.846,1.071,20.805,118.858,19.035,10.002,92.552
15500,2,0,286.909,320.267,204.089,4.871,15.914,61.234,6.882,212.611,0.240,12.093,116.178,9.882,0.861,109.686,5.131,67.026,0.860,23.776,162.970,21.785,27.006,92.622
15501,2,0,221.013,253.411,134.782,4.841,14.793,85.841,6.952,121.969,0.230,9.592,118.629,9.853,1.060,20.985,28.327,0.720,0.930,22.245,73.607,20.295,7.432,92.522
15502,2,0,219.012,251.460,134.092,4.861,14.694,82.490,7.012,123.419,0.240,8.912,117.368,10.513,0.771,21.895,27.387,0.700,0.971,22.195,74.818,20.225,7.202,92.512
15503,2,0,222.304,254.832,138.724,4.881,14.913,81.430,7.212,127.331,0.230,9.842,116.108,11.213,0.800,20.555,27.947,0.700,0.940,23.746,74.618,21.695,6.752,92.542
15504,2,0,307.755,341.273,138.164,4.842,14.993,82.920,7.112,211.341,0.290,9.402,203.109,9.282,0.740,23.966,25.766,0.700,0.850,25.527,160.349,23.646,7.412,92.612
15505,3,0,225.235,259.322,150.036,4.831,16.184,96.153,7.262,115.398,0.360,9.803,109.286,11.533,1.110,21.035,35.468,0.720,0.970,26.977,60.325,25.216,7.381,92.543
15506,2,0,206.480,240.448,142.134,4.822,16.604,82.540,7.162,110.597,0.250,9.872,98.314,11.593,0.890,23.946,27.467,0.680,0.880,25.736,56.794,23.996,6.562,92.542
15507,2,0,201.139,233.216,133.002,4.921,14.603,80.919,7.222,106.716,0.240,9.822,100.214,9.893,0.790,20.565,27.227,0.721,0.940,22.425,58.234,20.685,7.112,92.532
15508,2,0,195.517,227.775,131.822,4.841,14.794,80.830,7.291,101.295,0.230,9.743,95.953,9.822,1.041,24.135,23.896,0.700,0.951,21.145,54.253,19.415,7.262,92.593
15509,2,0,200.248,232.336,137.103,4.841,15.014,82.200,7.042,104.745,0.240,9.663,95.233,9.332,0.760,22.765,26.296,0.720,0.950,24.556,52.772,22.806,6.671,92.623
15510,2,0,198.738,230.436,131.552,4.832,14.723,79.429,7.011,106.155,0.240,9.382,98.884,9.452,0.780,21.225,26.127,0.741,0.920,22.905,57.624,21.165,6.862,92.542
15511,2,0,203.789,235.877,134.323,4.831,14.633,81.219,7.002,109.556,0.240,9.543,101.554,9.352,0.850,22.655,25.156,0.721,0.890,24.366,59.285,22.675,6.901,92.662
15512,2,0,286.839,331.049,175.971,4.961,22.165,112.827,7.332,158.868,0.280,17.765,155.078,12.593,1.250,29.507,38.789,0.710,0.950,23.865,105.505,22.005,8.592,92.782
15513,2,0,319.337,352.115,209.380,4.891,15.174,85.831,7.232,220.013,0.240,9.682,142.735,12.062,0.721,22.765,29.107,0.710,0.890,90.012,99.304,88.272,7.402,92.522
15514,2,0,243.069,287.590,175.723,5.092,22.165,114.138,7.672,113.458,0.290,16.534,111.867,10.953,1.460,27.007,42.860,0.690,0.950,24.426,61.685,22.535,8.863,105.365
15515,2,0,212.531,245.239,146.415,4.841,15.144,85.730,6.982,113.547,0.250,10.052,98.824,12.563,0.820,23.866,26.706,0.710,0.930,29.507,54.994,27.706,7.001,92.503
15516,3,0,254.471,287.270,133.112,4.842,15.284,82.900,7.032,158.328,0.230,9.603,154.158,9.892,0.930,24.776,24.345,0.680,0.950,21.315,111.147,19.535,9.933,92.532
15517,3,0,316.046,348.504,186.755,4.831,14.974,80.420,7.122,222.144,0.280,9.492,161.749,11.433,0.780,23.246,24.546,0.700,0.940,74.438,119.779,72.687,8.502,92.532
15518,3,0,294.041,327.509,167.030,4.861,15.573,49.062,6.431,232.656,0.270,13.733,160.479,9.443,0.920,73.318,4.941,31.757,0.840,22.035,185.545,20.184,7.672,92.522
15519,3,0,346.863,379.861,226.374,4.851,14.994,48.492,6.361,286.209,0.290,11.983,153.487,11.563,0.981,71.547,4.961,29.327,0.830,80.389,176.092,78.519,7.522,92.622
15520,3,0,293.831,327.459,166.030,4.841,15.454,48.001,6.321,233.416,0.250,11.643,161.429,9.603,1.150,71.887,5.001,29.457,0.840,22.125,184.105,20.304,7.292,92.613
15521,2,0,336.381,369.359,225.954,4.841,14.793,47.371,6.352,276.736,0.250,12.063,143.405,11.573,0.800,70.577,5.011,29.347,0.870,82.460,166.070,80.720,6.472,92.622
15522,2,0,276.707,310.385,167.431,4.831,15.713,47.131,6.321,217.462,0.260,13.574,142.954,9.522,0.900,72.337,4.971,32.158,0.840,23.396,168.701,21.485,7.801,92.502
15523,2,0,333.791,367.719,226.275,4.831,16.454,46.871,6.441,274.766,0.250,12.063,141.444,11.523,0.920,70.367,5.131,28.147,0.820,83.810,163.219,81.860,6.581,92.553
15524,2,0,273.186,307.034,164.429,4.841,15.564,48.491,6.371,212.441,0.250,12.173,142.605,9.352,0.880,71.867,5.001,29.647,0.810,21.585,165.550,19.705,7.632,92.543
15525,3,0,313.295,345.373,195.556,4.831,14.844,82.850,7.222,217.102,0.230,9.712,149.817,11.472,0.911,21.885,25.996,0.700,0.900,82.840,105.996,81.110,7.472,92.542
15526,2,0,199.818,232.386,132.972,4.841,15.064,80.499,7.122,105.875,0.230,9.532,99.414,9.453,0.780,23.186,25.136,0.701,0.930,22.505,57.834,20.775,7.061,92.623
15527,2,0,200.048,232.496,132.081,4.841,14.914,79.340,7.202,107.316,0.240,9.753,100.415,9.542,0.781,23.245,24.165,0.700,0.960,22.285,59.184,20.555,7.332,92.623
15528,2,0,198.798,231.126,127.941,4.842,14.693,77.369,6.922,108.276,0.280,9.382,103.185,9.192,0.760,23.426,22.956,0.720,0.921,20.695,62.845,18.945,7.142,92.512
15529,2,0,199.478,232.026,136.523,4.851,15.074,80.729,6.961,105.666,0.240,10.213,95.503,9.383,0.880,22.675,24.916,0.690,0.931,23.845,54.173,22.115,7.422,92.603
15530,2,0,201.108,233.126,133.782,4.861,14.834,78.649,7.222,109.006,0.230,9.452,99.344,9.702,0.840,21.325,24.996,0.710,0.990,23.036,57.414,21.305,6.901,92.553
15531,2,0,279.568,311.275,133.742,4.841,14.343,82.130,7.291,184.014,0.260,9.413,177.533,9.502,0.770,20.835,27.196,0.720,0.970,24.096,134.342,22.326,7.222,92.672
15532,2,0,397.696,430.964,213.342,4.831,15.584,81.750,7.022,302.723,0.231,9.382,217.622,11.743,0.881,26.166,23.276,0.691,0.910,98.744,175.803,96.903,7.032,92.522
15533,2,0,352.665,386.643,166.260,4.851,15.753,48.582,6.262,291.900,0.250,11.932,220.383,9.042,1.100,71.518,4.942,29.027,0.821,23.976,242.838,22.106,11.022,92.562
15534,2,0,341.582,387.774,170.602,4.871,28.417,47.822,6.272,281.288,0.260,12.113,217.172,11.663,0.910,72.428,4.971,17.785,0.850,25.376,228.285,23.495,7.212,92.532
15535,2,0,228.715,260.873,163.129,4.851,14.884,48.141,6.362,168.260,0.270,11.993,97.744,9.013,0.860,71.007,5.081,28.817,0.830,23.495,120.069,21.625,6.931,92.542
15536,2,0,288.069,322.828,173.952,4.832,16.634,48.151,6.361,227.634,0.290,12.123,148.876,11.783,1.221,72.997,4.871,30.507,0.780,25.076,172.792,23.165,7.232,92.542
15537,3,0,284.239,318.067,163.669,4.821,16.184,47.401,6.382,224.284,0.270,11.963,154.398,9.092,1.480,70.817,4.951,29.407,0.810,22.375,177.023,20.445,6.871,92.623
15538,2,0,354.136,386.554,169.902,4.832,14.673,48.672,6.091,293.401,0.270,11.512,216.652,11.723,0.770,71.938,5.102,29.027,0.851,25.726,239.147,23.876,9.212,92.542
15539,2,0,328.139,362.207,143.404,4.821,15.813,89.342,7.162,224.954,0.240,13.113,218.803,9.773,0.910,24.656,26.166,0.730,0.980,25.266,173.822,23.545,7.311,92.603
15540,2,0,340.662,374.041,143.376,4.842,15.814,97.204,7.291,229.746,0.240,9.882,230.665,12.033,0.850,23.646,26.627,0.701,0.950,25.807,173.692,24.156,7.062,92.532
15541,2,0,326.539,360.097,143.335,4.881,15.313,86.631,7.121,226.274,0.240,10.043,216.762,10.362,1.270,20.945,30.427,0.700,1.130,26.707,172.722,25.006,7.042,92.552
15542,2,0,322.988,356.356,139.304,4.851,15.534,83.440,7.341,225.965,0.250,9.463,217.052,11.553,0.780,22.455,26.336,0.670,0.920,25.166,172.782,23.355,6.931,92.563
15543,2,0,248.830,282.879,135.274,4.852,15.394,81.930,7.362,153.367,0.260,9.873,147.605,9.132,0.811,23.685,25.176,0.680,0.901,22.926,104.976,21.205,25.076,92.552
15544,1,0,244.949,278.407,141.154,4.841,15.743,85.060,7.162,146.555,0.240,10.293,137.253,11.633,0.910,21.835,28.197,0.720,0.951,25.046,93.502,23.366,6.772,92.532
15545,2,0,197.978,229.906,134.253,4.852,15.023,81.840,7.071,102.925,0.240,9.443,95.653,9.282,0.780,21.145,27.566,0.700,0.930,23.866,53.313,22.165,6.332,92.552
15546,1,0,184.285,216.673,130.292,4.841,14.963,78.859,7.021,92.322,0.241,9.842,86.381,9.612,0.760,22.156,23.976,0.721,0.840,21.015,45.061,19.325,6.602,92.532
15547,2,0,191.576,223.744,129.731,4.901,14.684,78.619,7.172,99.744,0.240,9.382,94.013,8.922,0.780,21.015,25.966,0.710,0.910,21.525,53.403,19.804,6.461,92.563
15548,2,0,214.422,246.169,144.824,4.841,14.483,93.223,7.252,107.346,0.240,9.572,101.345,9.642,0.790,21.966,38.809,14.293,0.940,22.655,59.204,20.865,7.422,92.522
15549,1,0,188.356,219.773,131.082,4.902,14.073,79.059,7.172,95.823,0.240,9.372,88.691,8.902,0.800,22.866,24.546,0.700,0.970,22.876,48.032,21.185,6.382,92.522
15550,1,0,202.119,234.737,143.585,4.881,14.894,82.900,7.101,105.796,0.500,10.103,91.152,11.303,0.950,22.535,26.116,0.700,0.950,26.046,48.372,24.315,9.352,92.532
15551,1,0,191.276,223.194,136.243,4.892,14.573,80.259,7.212,97.633,0.230,9.613,86.951,9.062,0.780,20.675,26.526,0.720,0.970,24.976,45.031,23.176,6.772,92.532
15552,1,0,187.305,276.237,187.076,4.822,17.844,80.039,6.991,94.193,0.250,9.332,89.161,9.462,0.750,27.737,23.456,0.701,0.960,20.645,48.122,18.944,6.992,92.532
15553,1,0,193.546,225.364,134.982,4.841,14.394,80.680,7.072,99.774,0.230,9.493,90.382,9.442,0.861,23.275,24.665,0.710,0.950,23.346,48.932,21.695,7.222,92.523
15554,1,0,272.796,324.998,200.658,4.991,27.457,133.442,7.602,123.310,0.340,25.046,124.340,10.852,2.151,35.418,42.390,0.700,0.920,26.357,68.197,24.416,8.592,92.552
15555,2,0,227.125,262.064,157.969,4.832,16.174,95.953,7.101,117.869,0.240,9.882,104.095,12.123,1.111,26.206,34.329,0.720,0.921,30.087,59.234,28.277,7.572,92.612
15556,1,0,190.536,223.934,134.143,4.892,15.674,81.190,7.021,96.154,0.250,9.952,89.791,9.292,0.820,22.836,25.717,0.710,0.951,22.636,48.122,20.885,7.882,92.542
15557,1,0,195.037,227.485,136.473,4.821,15.203,82.090,7.271,99.294,0.240,9.962,91.012,11.313,0.910,23.716,25.506,0.710,0.940,23.056,48.782,21.265,7.582,92.502
15558,1,0,190.556,223.244,132.852,4.891,15.394,80.199,7.222,96.863,0.230,9.552,90.392,9.352,1.040,24.166,23.786,0.701,0.930,21.005,48.332,19.385,7.041,92.502
15559,2,0,238.947,271.825,169.340,4.831,15.094,47.621,6.211,179.193,0.250,12.173,102.485,9.592,1.130,76.078,5.011,34.898,0.860,22.666,131.041,20.936,7.302,92.553
15560,2,0,281.498,315.326,168.301,4.891,16.014,48.702,6.232,220.843,0.290,12.113,147.025,10.713,0.900,73.868,4.851,30.648,0.800,21.705,171.212,19.904,6.931,92.523
15561,7,0,380.061,413.369,226.464,4.911,15.474,47.711,6.301,320.217,0.430,11.583,186.905,11.593,1.001,73.307,4.801,30.837,0.810,80.770,211.271,78.929,7.132,92.502
15562,50,1,668.552,702.179,164.360,4.851,15.933,47.201,6.442,609.057,0.240,11.683,537.819,9.242,0.900,72.878,5.031,30.978,0.860,21.886,562.186,19.965,7.941,92.832
15563,4,0,352.385,385.043,224.295,4.892,15.043,46.981,6.332,293.170,0.250,11.732,160.748,11.373,0.800,70.998,4.952,29.647,0.851,81.360,183.935,79.509,7.542,92.542
15564,4,0,292.531,326.289,164.920,4.891,15.833,48.672,6.242,231.876,0.230,12.283,161.369,9.612,0.890,72.398,5.091,30.218,0.830,21.705,184.924,19.865,7.192,102.405
15565,1,0,329.769,361.997,228.275,4.891,14.874,48.502,6.181,269.255,0.240,11.983,133.722,11.333,0.930,72.778,5.031,30.507,0.840,82.200,157.688,80.379,7.492,92.532
15566,1,0,263.284,296.192,163.150,4.831,15.303,48.132,6.362,202.959,0.250,11.612,133.042,9.382,0.760,72.088,5.062,29.357,0.821,21.855,156.117,19.895,7.122,92.542
15567,1,0,300.292,333.190,199.018,4.891,15.064,83.990,7.152,202.708,0.250,9.683,134.172,13.274,0.760,21.735,27.256,0.720,0.980,82.700,89.952,80.969,9.972,92.523
15568,1,0,186.755,218.213,130.122,4.872,14.113,81.049,7.262,92.192,0.240,9.763,88.091,9.273,0.800,21.205,26.326,0.730,0.960,20.655,46.071,18.944,6.572,103.365
15569,1,0,192.077,223.964,131.312,4.821,14.723,79.869,6.952,99.124,0.240,9.922,92.652,9.422,0.810,22.626,23.836,0.691,0.960,22.456,51.063,20.685,6.432,92.622
15570,1,0,191.957,224.084,134.592,4.892,14.773,80.319,7.122,98.104,0.250,10.692,89.492,9.353,0.950,22.166,24.706,0.710,0.940,22.885,47.811,21.175,7.512,92.532
15571,1,0,190.676,222.034,134.803,4.841,14.194,80.380,7.091,97.074,0.230,9.582,87.231,9.053,0.880,20.575,26.787,0.710,0.961,24.055,45.811,22.305,6.871,92.543
15572,1,0,185.954,218.322,130.781,4.831,14.904,80.390,7.152,92.152,0.230,9.312,87.541,9.202,0.890,22.396,25.716,0.700,0.930,21.126,45.581,19.465,7.122,92.562
15573,1,0,190.956,222.954,132.943,4.851,14.384,80.770,7.071,97.034,0.240,9.623,90.011,9.632,0.770,23.105,25.276,0.720,0.951,21.776,49.112,20.045,6.581,92.533
15574,1,0,236.797,269.505,133.692,4.841,15.204,81.109,7.062,142.454,0.250,9.743,135.813,9.252,0.941,23.955,24.616,0.691,0.940,22.855,94.253,21.125,7.002,92.583
15575,1,0,328.870,361.418,223.954,4.832,15.083,48.352,6.392,268.085,0.240,11.623,137.464,11.633,0.920,70.757,5.031,28.107,0.850,81.199,158.658,79.389,6.682,92.562
15576,1,0,266.585,299.783,162.259,4.881,15.613,47.872,6.322,206.530,0.250,11.813,137.524,9.532,0.920,71.457,4.951,28.887,0.850,21.345,160.039,19.475,6.612,104.495
15577,1,0,328.459,360.627,224.545,4.851,14.574,46.912,6.522,269.245,0.240,11.712,136.082,11.343,0.781,70.257,5.042,29.437,0.831,82.670,158.808,80.879,6.892,92.532
15578,1,0,267.264,300.592,164.509,4.861,15.244,47.222,6.312,207.940,0.290,13.603,136.083,9.423,0.900,71.208,4.971,31.488,0.820,21.575,161.078,19.735,6.772,92.522
15579,1,0,326.059,358.637,224.664,4.821,14.923,49.292,6.342,264.704,0.250,12.073,133.973,11.423,0.890,70.047,4.921,27.357,0.840,82.309,154.647,80.479,7.642,92.552
15580,1,0,234.937,267.115,134.053,4.842,14.783,83.850,7.132,137.673,0.240,10.012,133.062,9.332,0.910,22.346,26.267,0.710,0.961,22.725,89.181,21.035,7.452,92.542
15581,1,0,301.063,333.410,199.457,4.861,15.204,82.220,6.942,205.720,0.240,9.492,133.953,11.392,0.900,21.325,28.617,0.710,0.910,82.640,92.672,80.920,6.681,92.543
15582,1,0,235.337,267.424,132.871,4.831,14.853,81.000,7.272,140.824,0.240,9.383,134.553,9.333,0.770,21.115,27.586,0.680,0.800,22.755,92.862,21.015,6.872,92.572
15583,1,0,298.062,329.680,193.307,4.851,14.314,80.960,7.181,203.769,0.241,9.593,136.373,11.493,0.771,22.915,25.436,0.710,0.911,80.569,94.913,78.759,6.541,92.523
15584,1,0,252.111,285.028,147.375,4.831,15.354,97.854,7.112,140.734,0.240,12.954,137.653,9.492,0.921,28.326,31.717,0.710,0.940,21.376,93.743,19.595,9.522,92.562
15585,1,0,297.062,329.480,196.348,4.882,15.063,80.410,7.002,203.549,0.240,9.832,133.132,11.432,0.780,22.586,25.126,0.700,0.970,83.931,91.582,82.220,6.902,92.532
15586,1,0,229.226,261.753,131.292,4.831,14.643,79.969,7.112,135.823,0.240,9.713,130.461,9.082,0.820,21.855,25.866,0.700,0.950,21.396,89.412,19.705,7.181,92.522
15587,1,0,299.012,330.670,196.688,4.871,14.684,80.419,7.141,205.409,0.230,11.393,133.982,11.542,0.880,21.165,24.486,0.720,0.931,85.031,92.182,83.321,6.531,92.523
15588,1,0,244.109,278.617,140.943,4.831,16.284,105.596,7.381,124.681,0.380,10.582,137.674,11.983,0.990,22.356,29.417,0.720,0.920,21.575,74.758,19.885,6.441,92.592
15589,1,0,312.016,345.824,202.499,4.841,15.663,92.172,7.032,206.430,0.230,11.583,143.325,11.533,1.140,21.045,32.208,0.710,0.930,80.759,97.403,79.009,7.031,92.612
15590,1,0,197.038,230.086,136.683,4.851,15.433,83.220,7.012,100.554,0.250,9.963,93.403,10.102,0.880,25.536,23.775,0.690,0.950,23.666,50.552,21.956,6.892,92.552
15591,1,0,189.515,221.643,132.811,4.881,14.674,81.910,7.262,93.962,0.240,9.402,88.832,9.523,1.011,22.125,25.706,0.710,0.810,22.495,45.431,20.775,7.202,92.553
15592,1,0,195.687,228.225,137.053,4.841,15.064,82.580,7.112,99.894,0.240,10.202,91.172,10.003,0.891,22.635,25.467,0.720,0.921,23.505,47.952,21.785,6.902,92.542
15593,1,0,191.006,222.744,133.033,4.851,14.363,79.299,7.131,98.384,0.250,9.623,89.711,9.142,0.760,22.795,24.546,0.690,0.941,23.976,49.082,22.255,6.772,92.542
15594,1,0,191.396,223.794,132.032,4.871,14.984,78.349,7.062,99.994,0.240,9.813,91.762,9.332,0.931,23.625,23.155,0.700,0.990,22.946,51.483,21.145,6.452,92.522
15595,1,0,191.617,223.874,134.922,4.821,14.733,79.899,6.962,98.644,0.230,9.402,88.952,9.793,0.770,22.726,25.886,0.690,0.970,24.065,48.432,22.405,9.333,92.532
15596,1,0,407.308,439.816,189.126,4.871,15.144,82.080,7.062,311.385,0.240,9.902,250.690,13.354,0.740,25.557,23.156,0.720,0.911,71.817,208.191,69.686,7.302,92.692
15597,1,0,352.075,385.193,166.240,4.831,15.253,48.942,6.392,290.790,0.260,11.833,218.953,8.982,1.120,70.507,5.081,27.387,0.860,25.796,239.748,23.835,7.001,92.543
15598,1,0,276.237,309.045,169.711,4.941,15.444,48.602,6.152,215.562,0.240,11.883,139.334,11.593,0.900,72.527,4.921,29.437,0.840,25.296,162.300,23.445,6.911,92.513
15599,1,0,269.585,302.363,163.840,4.842,15.184,48.932,6.401,208.391,0.250,11.882,138.523,8.862,0.790,70.838,5.142,27.616,1.041,23.736,159.759,21.845,6.632,104.565
15600,1,0,352.505,385.784,168.882,4.842,15.674,48.352,6.331,291.881,0.230,11.983,216.902,11.593,0.880,71.998,5.021,29.337,0.730,25.156,239.538,23.305,7.452,92.532
15601,1,0,344.173,377.972,162.720,4.891,15.444,49.612,6.271,282.229,0.331,11.623,215.252,8.992,1.130,70.157,5.151,26.526,0.840,22.316,235.207,20.475,7.062,92.612
15602,1,0,351.595,383.963,168.631,4.841,15.134,48.731,6.212,290.750,0.250,11.673,215.332,11.723,1.000,72.227,4.981,29.157,0.830,24.926,238.268,23.025,7.101,92.633
15603,1,0,346.094,379.902,164.149,4.851,15.653,49.002,6.401,284.769,0.240,11.793,215.753,8.982,0.920,70.367,5.031,27.256,0.710,23.515,236.277,21.625,6.682,92.542
15604,1,0,248.760,281.809,140.555,4.852,15.074,83.820,7.392,151.507,0.240,9.822,141.254,11.863,1.020,23.406,25.717,0.710,0.851,25.546,97.703,23.806,7.502,92.542
15605,1,0,218.223,253.841,154.236,4.841,17.154,95.623,7.111,108.837,0.250,11.083,99.605,12.583,0.991,24.065,34.508,0.720,0.920,25.806,53.963,24.026,7.161,92.552
15606,1,0,194.617,226.705,135.763,4.861,14.734,82.119,7.132,99.334,0.240,9.732,90.942,11.443,0.820,24.726,25.376,0.710,0.950,21.625,49.932,19.904,6.701,92.523
15607,1,0,189.116,221.644,132.373,4.841,15.233,81.590,7.192,94.283,0.240,10.082,89.271,9.532,1.030,23.376,23.676,0.700,0.890,22.106,46.451,20.345,7.111,92.532
15608,1,0,236.918,270.535,133.602,4.841,16.384,83.470,7.052,140.104,0.230,10.683,136.933,9.672,0.830,22.365,26.156,0.720,0.920,21.066,93.233,19.315,7.171,92.533
15609,1,0,297.371,329.029,195.326,4.831,14.504,80.680,7.102,203.049,0.290,9.532,133.703,11.602,0.770,21.066,26.896,0.710,0.950,83.080,91.672,81.390,7.062,92.612
15610,1,0,193.007,224.965,133.033,4.852,14.733,81.690,7.171,97.964,0.250,9.662,91.932,9.262,0.900,22.116,26.086,0.690,0.930,22.736,49.422,20.945,6.912,92.522
15611,1,0,192.837,224.875,133.123,4.842,14.953,79.699,7.152,99.864,0.250,9.622,91.752,9.652,0.820,23.126,24.516,0.700,0.890,22.506,50.733,20.705,6.452,92.522
15612,1,0,193.397,225.284,131.542,4.841,14.163,83.220,7.111,96.694,0.230,10.073,93.742,9.913,0.780,21.855,25.136,0.680,0.891,21.135,49.132,19.434,9.572,92.563
15613,1,0,195.527,227.295,136.072,4.871,14.494,79.260,7.052,103.065,0.240,9.593,91.223,9.453,0.820,22.595,24.515,0.680,0.820,24.415,50.552,22.685,7.191,92.633
15614,1,0,190.686,223.184,134.323,4.831,15.274,78.169,7.282,99.084,0.240,9.512,88.861,9.062,0.810,24.166,23.076,0.690,0.801,25.266,48.361,23.566,6.411,92.543
15615,1,0,289.430,322.768,141.785,4.891,15.153,82.430,7.211,193.607,0.240,10.112,180.983,11.243,0.900,24.206,25.487,0.730,0.801,24.376,139.674,22.565,6.671,92.662
15616,1,0,361.497,397.576,177.603,4.911,18.315,49.361,6.392,299.712,0.240,11.763,219.973,11.562,1.130,77.389,4.721,31.128,0.740,27.807,243.969,26.017,6.951,92.523
15617,1,0,348.224,382.312,164.409,4.831,16.174,49.172,6.302,286.809,0.250,11.983,217.903,9.092,1.070,70.197,5.021,27.337,0.830,23.486,238.537,21.676,9.082,92.603
15618,1,0,352.425,385.973,170.021,4.851,15.854,49.882,6.372,290.180,0.250,11.823,215.952,11.583,0.931,71.737,5.031,27.187,0.840,25.886,236.407,24.065,6.842,92.532
15619,1,0,348.894,382.223,163.911,4.842,15.624,48.132,6.321,288.570,0.270,12.023,218.312,8.842,1.041,69.786,5.022,28.076,0.871,24.166,239.748,22.195,7.112,92.542
15620,1,0,421.932,455.030,238.508,4.891,15.624,47.531,6.471,362.127,0.260,11.513,216.522,11.493,0.750,71.467,5.041,28.947,0.830,95.343,238.978,93.512,6.761,92.563
15621,1,0,324.808,358.986,140.923,4.891,16.654,88.521,7.102,222.453,0.240,10.183,218.063,9.313,1.070,21.415,30.867,0.720,0.940,24.005,172.822,22.265,9.032,92.612
15622,1,0,404.248,437.206,223.054,4.831,15.503,82.180,7.061,308.564,0.240,9.862,214.152,11.723,1.010,22.006,25.906,0.680,0.960,109.326,170.861,107.596,6.542,92.552
15623,1,0,300.523,333.251,194.107,4.881,15.073,81.390,7.252,205.360,0.250,10.093,139.144,11.423,1.020,24.646,24.195,0.690,0.910,78.719,97.863,76.869,8.653,92.552
15624,1,0,237.488,270.255,132.862,4.951,15.013,82.130,7.102,141.895,0.240,9.352,137.393,9.903,0.890,23.626,24.746,0.710,1.110,21.535,94.183,19.784,26.536,92.543
15625,1,0,330.850,363.418,226.285,4.841,14.694,47.711,6.371,270.916,0.270,11.743,137.133,11.323,0.870,71.427,5.041,29.567,0.840,82.970,160.379,81.059,6.651,92.523
15626,1,0,270.186,303.114,168.611,4.841,15.243,46.842,6.442,210.901,0.251,13.563,134.503,9.503,0.800,72.238,4.951,32.378,0.790,23.645,160.449,21.785,6.782,92.532
15627,1,0,327.829,360.577,226.024,4.881,14.963,46.871,6.301,268.794,0.240,11.703,134.553,11.343,0.900,70.957,4.971,30.057,0.820,82.870,158.198,81.040,6.781,92.532
15628,1,0,263.444,298.292,162.590,4.842,17.114,49.742,6.542,201.379,0.260,11.502,135.702,9.192,0.920,71.768,5.142,25.676,0.861,21.526,154.927,19.505,6.682,92.602
15629,1,0,299.313,331.921,196.909,4.832,14.753,83.930,7.082,202.089,0.581,9.542,135.012,11.403,0.790,21.696,27.187,0.700,0.901,82.930,91.192,81.189,10.003,92.542
15630,1,0,186.725,218.993,131.172,4.832,14.643,80.920,7.092,92.492,0.250,9.982,87.821,9.403,0.790,23.096,24.786,0.690,1.230,20.855,46.041,19.184,7.482,92.572
15631,1,0,197.038,230.726,138.064,4.841,15.424,84.900,7.092,98.814,0.230,10.873,92.662,9.522,1.090,21.485,28.467,0.690,0.941,23.556,49.722,21.686,6.541,92.593
15632,1,0,191.436,223.654,134.263,4.831,14.794,82.420,7.232,95.693,0.240,9.702,89.391,9.892,0.790,24.326,24.266,0.701,1.240,22.986,46.671,21.295,6.681,92.543
15633,1,0,191.996,224.164,132.822,4.881,14.894,81.669,7.192,96.573,0.240,10.292,91.342,9.202,0.841,21.785,26.627,0.711,0.930,21.885,49.132,20.195,6.571,92.543
15634,1,0,194.357,226.204,137.702,4.831,14.594,78.269,7.102,102.865,0.240,9.532,88.502,11.313,0.760,21.746,25.356,0.710,0.930,23.335,48.242,21.635,6.522,92.542
15635,1,0,194.997,226.275,133.613,4.892,14.023,79.269,7.152,102.324,0.240,9.422,92.662,8.983,0.770,20.545,26.567,0.711,0.930,25.566,51.683,23.735,6.472,92.562
15636,1,0,353.065,385.923,210.550,4.851,14.864,79.850,7.122,260.113,0.260,9.442,175.373,11.783,1.110,23.116,24.626,0.710,0.930,96.723,134.492,94.963,8.222,92.532
15637,1,0,302.924,336.011,196.377,4.891,15.353,82.800,6.992,206.860,0.240,10.072,139.634,11.433,0.860,23.316,26.557,0.711,0.950,80.589,98.244,78.789,7.522,92.532
15638,1,0,342.282,375.610,140.553,4.901,15.634,84.891,7.021,244.048,0.240,9.743,235.057,11.573,0.901,24.485,25.996,0.710,0.950,25.016,191.236,23.316,7.652,92.522
15639,1,0,387.033,419.592,186.416,4.842,15.064,81.500,7.101,292.301,0.250,9.942,233.176,11.413,0.800,22.866,25.847,0.700,0.961,72.437,191.696,70.717,7.472,92.552
15640,1,0,413.449,448.358,214.662,4.831,17.035,82.450,7.202,317.586,0.230,9.693,233.696,11.903,0.880,24.686,26.306,0.690,0.910,96.574,192.497,94.773,6.811,92.533
