idx,stamp_ns,compute_ok,status,iters,control_flags,out_steer_fp,out_accel_fp,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp,ref_vx0_fp,ref_kappa0_fp,total_call_ns,kernel_ns,wait_ns
7205,1778515529901443109,1,1,50,0,14536,1851568,-16609,-1413,411689,50079,-78049,-7868,1851568,434374,-6718,936468,767858,827098
7206,1778515529906353668,1,1,50,0,14039,1851568,-16444,-1618,410991,50860,-78354,-8365,1851568,434047,-6744,888838,768818,775178
7207,1778515529911351205,1,1,50,0,-29877,1851568,-16311,-1649,410279,51700,-77888,-7472,1851568,433402,-6723,887669,768929,778209
7208,1778515529916348549,1,1,50,0,14219,1851568,-16140,-1860,409463,52453,-77916,-8185,1851568,433084,-6762,886558,767759,776189
7209,1778515529921427047,1,1,50,0,15026,1851568,-16001,-1895,408588,53247,-77467,-7378,1851568,431689,-6871,885408,768548,776448
7210,1778515529926337158,1,1,50,0,-30698,1851568,-15957,-1544,407742,53918,-77833,-8293,1851568,428606,-7036,883989,767069,775279
7211,1778515529931451176,1,1,50,0,14368,1851568,-15864,-1311,406882,54623,-78398,-8036,1851568,427856,-7154,885538,768689,776339
7212,1778515529936339111,1,1,50,0,13575,1851568,-15734,-1320,405977,55241,-79626,-8829,1851568,426424,-7421,883918,766718,774008
7213,1778515529941409320,1,1,50,0,13982,1851568,-15547,-1532,404953,55924,-80899,-8422,1851568,425748,-7443,889589,772649,781609
7214,1778515529946350472,1,1,50,0,-31303,1851568,-15418,-1541,403826,56573,-82500,-8898,1851568,424483,-7633,885009,767669,775129
7215,1778515529951500330,1,1,50,0,13526,1851568,-15369,-1761,402668,57277,-84145,-8878,1851568,423351,-7852,885488,767508,776688
7216,1778515529956202247,1,1,50,0,12865,1851568,-15153,-2163,401704,57904,-85490,-9539,1851568,423351,-7852,882769,766399,775079
7217,1778515529961350058,1,1,50,0,-32087,1851568,-15014,-2190,401140,58603,-86818,-9682,1851568,422357,-8057,882849,766809,774079
7218,1778515529966380938,1,1,50,0,-33257,1851568,-14834,-2418,401140,59238,-87932,-10852,1851568,421913,-8130,882048,766428,773608
7219,1778515529971347851,1,1,50,0,-33385,1851568,-14705,-2419,401897,59884,-88085,-10980,1851568,421152,-8150,885329,768739,777369
7220,1778515529976353835,1,1,50,0,-34422,1851568,-14629,-2200,403292,60473,-88235,-12017,1851568,420313,-8365,883769,767169,774789
7221,1778515529981437485,1,1,50,0,-34481,1851568,-14314,-2092,405087,61078,-87864,-12076,1851568,420118,-8402,884808,767308,775378
7222,1778515529986397069,1,1,50,0,-35379,1851568,-14182,-2079,407134,61607,-87601,-12974,1851568,419947,-8507,894119,767199,777369
7223,1778515529991377389,1,1,50,0,9950,1851568,-14050,-2058,408054,62161,-86968,-12454,1851568,419896,-8551,886199,769179,776949
7224,1778515529996406030,1,1,50,0,-35335,1851568,-13860,-2269,407460,62651,-87056,-12930,1851568,419871,-8491,881878,766268,774048
7225,1778515530001438319,1,1,50,0,10663,-1851569,-13717,-2297,406822,63203,-86836,-11741,1851568,419820,-8522,885409,766799,777119
7226,1778515530006363118,1,1,50,0,-33472,-1851569,-13529,-2502,406555,63692,-87438,-11067,-1851569,419795,-8527,897469,780689,789049
7227,1778515530011342894,1,1,50,0,-33472,1851568,-13389,-2488,406541,64267,-87640,-11067,-1851569,419667,-8391,884758,767958,776269
7228,1778515530016412272,1,1,50,0,10648,-1851569,-13193,-2711,406704,64803,-88596,-11756,1851568,419482,-8362,885438,769519,777488
7229,1778515530021456145,1,1,50,0,-32940,1851568,-13047,-2714,406986,65435,-88492,-10535,-1851569,418955,-8304,900869,782379,791939
7230,1778515530026423793,1,1,50,0,11130,1851568,-12905,-2710,407134,65996,-88586,-11274,1851568,418286,-8229,890058,769069,780489
7231,1778515530031423857,1,1,50,0,12302,-1851569,-12939,-2223,406630,66620,-87493,-10102,1851568,417662,-8150,887038,770468,778938
7232,1778515530036392689,1,1,50,0,12302,-1851569,-12787,-2220,405799,67123,-86730,-11069,-1851569,417106,-7999,888819,767659,775649
7233,1778515530041392753,1,1,50,0,12612,1851568,-12576,-2431,404923,67666,-84733,-9792,-1851569,416855,-7960,883869,767269,775619
7234,1778515530046432146,1,1,50,0,-32867,1851568,-12418,-2426,404063,68087,-83137,-10462,1851568,416408,-7970,885398,769708,776008
7235,1778515530051353074,1,1,50,0,-32271,1851568,-12418,-2300,403203,68469,-80975,-9866,1851568,416035,-7887,886529,769159,777549
7236,1778515530056419571,1,1,50,0,-33193,1851568,-12148,-2705,402312,68718,-79969,-10788,1851568,416035,-7887,883479,767069,775239
7237,1778515530061344723,1,1,50,0,-32690,-1851569,-11982,-2674,401467,68946,-78832,-10285,1851568,415736,-7780,886048,766798,777438
7238,1778515530066394804,1,1,50,0,10633,1851568,-11764,-2864,400784,69038,-79258,-11771,-1851569,415613,-7777,885909,767039,777649
7239,1778515530071360052,1,1,50,0,10846,1851568,-11597,-2843,400384,69150,-79366,-11558,1851568,415416,-7786,890589,769419,782149
7240,1778515530076335732,1,1,50,0,-35732,-1851569,-11483,-2619,400221,69151,-80666,-13327,1851568,415197,-7863,885848,767358,777028
7241,1778515530081425205,1,1,50,0,-35932,-1851569,-11951,-2523,400562,69185,-82091,-13527,-1851569,415125,-7826,884319,765949,775919
7242,1778515530086387765,1,1,50,0,-37306,1851568,-11786,-2522,401467,69185,-84096,-14901,-1851569,414979,-7979,885999,766129,776369
7243,1778515530091374421,1,1,50,0,7440,1851568,-11624,-2526,402624,69255,-85870,-14964,1851568,414832,-8075,885148,768628,775418
7244,1778515530096404374,1,1,50,0,-38364,1851568,-11411,-2754,402980,69322,-87972,-15959,1851568,414759,-8119,882229,766759,773629
7245,1778515530101495512,1,1,50,0,6835,1851568,-12100,-2426,402312,69472,-89364,-15569,1851568,414613,-8243,882179,766289,773709
7246,1778515530106331446,1,1,50,0,-39029,1851568,-11891,-2645,401600,69584,-90515,-16624,1851568,414540,-8355,885278,767178,776578
7247,1778515530111398519,1,1,50,0,6466,1851568,-11725,-2662,401556,69776,-91111,-15938,1851568,414397,-8487,936248,768619,826288
7248,1778515530116360087,1,1,50,0,5270,1851568,-11515,-2891,402016,69912,-91568,-17134,1851568,414263,-8627,887049,768049,772829
7249,1778515530121471737,1,1,50,0,-38501,1851568,-11355,-2893,402520,70132,-90842,-16096,1851568,413976,-8817,885528,767999,775529
7250,1778515530126360888,1,1,50,0,5059,1851568,-11212,-2862,402594,70244,-90013,-17345,1851568,413926,-8889,932928,767668,824638
7251,1778515530131436954,1,1,50,0,6234,1851568,-11916,-1857,402476,70402,-88369,-16170,1851568,413876,-9014,940438,771139,825318
7252,1778515530136430042,1,1,50,0,4073,1851568,-11689,-2051,402372,70372,-87494,-18331,1851568,413851,-8717,936619,768709,821439
7253,1778515530141507675,1,1,50,0,-39189,1851568,-11519,-2019,402476,70410,-85154,-16784,1851568,413778,-8483,939038,768589,825069
7254,1778515530146827136,1,1,50,0,3707,1851568,-12168,-2011,402861,70254,-84392,-18697,1851568,413658,-7900,938888,769478,824678
7255,1778515530154509027,1,1,50,0,-39266,1851568,-11742,-2686,403292,70005,-87837,-16861,1851568,413658,-7900,891018,770469,776658
7256,1778515530157800941,1,1,50,0,4494,1851568,-11605,-2742,403366,69972,-80951,-17910,1851568,413625,-7878,885899,767819,776819
7257,1778515530161939715,1,1,50,0,4632,1851568,-11391,-3067,403203,69754,-78546,-17772,1851568,413625,-7878,884458,766998,775099
7258,1778515530166351131,1,1,50,0,6181,1851568,-11271,-2780,403277,69591,-76537,-16223,1851568,413544,-7553,933998,767819,824488
7259,1778515530171347932,1,1,50,0,-40127,1851568,-11175,-2364,403722,69262,-77272,-17722,1851568,413494,-7424,890259,770649,776429
7260,1778515530176390429,1,1,50,0,5905,1851568,-10996,-2354,404286,69040,-76980,-16499,1851568,413534,-7592,885508,767709,775139
7261,1778515530181434814,1,1,50,0,-40414,1851568,-11831,601,404345,68722,-77632,-18009,1851568,413625,-7632,883768,767668,773638
7262,1778515530186351037,1,1,50,0,-41511,1851568,-11562,421,404063,68372,-78489,-19106,1851568,413690,-7682,932589,767539,824139
7263,1778515530191391806,1,1,50,0,-42656,1851568,-11371,428,403722,67976,-80117,-20251,1851568,413862,-7999,893049,770959,778709
7264,1778515530196430847,1,1,50,0,-42656,1851568,-11104,230,403707,67598,-81634,-20950,1851568,413970,-8042,886118,767188,774189
7265,1778515530201441376,1,1,50,0,-43858,1851568,-11799,-299,404182,67253,-82768,-21453,1851568,414233,-8186,884928,766959,776348
7266,1778515530206381535,1,1,50,0,1503,1851568,-11153,-1970,404538,66990,-82909,-20901,1851568,413625,-7632,932879,767309,823979
7267,1778515530211454977,1,1,50,0,-42130,1851568,-10920,-2183,404523,66800,-82577,-19725,1851568,413690,-7682,889758,770129,776119
7268,1778515530216434881,1,1,50,0,-41248,1851568,-10736,-2179,404434,66659,-81652,-18843,1851568,413862,-7999,883348,767108,774018
7269,1778515530221487426,1,1,50,0,-40617,1851568,-10512,-2374,404834,66531,-80811,-18212,1851568,413970,-8042,883189,766999,773889
7270,1778515530226494146,1,1,50,0,-40047,1851568,-10484,-1676,405576,66423,-79751,-17642,1851568,414748,-8431,935439,767799,823839
7271,1778515530231457090,1,1,50,0,-40340,1851568,-11785,200,406199,66274,-79046,-17935,1851568,414953,-8637,890758,770708,777198
7272,1778515530236432130,1,1,50,0,3439,1851568,-11599,266,406348,66046,-79232,-18965,1851568,415381,-8689,885549,769389,776779
7273,1778515530241362338,1,1,50,0,2971,1851568,-11345,105,406140,65801,-79842,-19433,1851568,415479,-8653,886669,769529,777729
7274,1778515530246339490,1,1,50,0,2339,1851568,-11164,161,406095,65540,-81244,-20065,1851568,415429,-8725,936758,769708,828348
7275,1778515530251434852,1,1,50,0,2346,1851568,-11594,799,406526,65327,-82931,-20058,1851568,415404,-8636,892388,772788,778548
7276,1778515530256462340,1,1,50,0,1669,1851568,-11101,-94,407223,65142,-84527,-20735,1851568,415454,-8751,886869,769519,776679
7277,1778515530261608903,1,1,50,0,2575,1851568,-10839,-301,407535,65066,-85219,-19829,1851568,415429,-8725,887258,769049,779069
7278,1778515530266343012,1,1,50,0,2177,1851568,-10673,-236,407193,64992,-84649,-20227,1851568,415379,-8709,936158,770428,827258
7279,1778515530271387013,1,1,50,0,3260,1851568,-10489,-197,406911,64960,-83979,-19144,1851568,415329,-8494,890909,770159,775209
7280,1778515530276346437,1,1,50,0,2507,1851568,-10120,-841,407357,64868,-83287,-19897,1851568,415354,-8595,888769,767559,778619
7281,1778515530281441830,1,1,50,0,4074,1851568,-11096,645,408261,64857,-81598,-18330,1851568,415329,-8494,889708,770658,781038
7282,1778515530286414502,1,1,50,0,2001,1851568,-10913,698,408529,64674,-80945,-20403,1851568,415629,-8300,951068,782029,841548
7283,1778515530291393382,1,1,50,0,3517,1851568,-10726,743,408113,64560,-79455,-18887,1851568,416191,-8070,899559,776239,785529
7284,1778515530296375687,1,1,50,0,1672,1851568,-10462,562,407772,64290,-79745,-20732,1851568,416588,-8010,891248,773069,781649
7285,1778515530301461320,1,1,50,0,3380,1851568,-11133,1507,407772,64290,-79745,-19024,1851568,417522,-7881,891928,772458,782328
7286,1778515530306422248,1,1,50,0,-43564,1851568,-10492,246,409315,63866,-80415,-21159,1851568,415861,-8182,955339,788079,847379
7287,1778515530311357672,1,1,50,0,3687,1851568,-10235,72,409997,63781,-79615,-18717,1851568,416191,-8070,892009,770499,778079
7288,1778515530316394793,1,1,50,0,-42789,1851568,-10034,98,409864,63569,-80390,-20384,1851568,417035,-7931,883378,766568,772189
7289,1778515530321419625,1,1,50,0,4073,1851568,-9834,118,409597,63508,-79844,-18331,1851568,418028,-7907,885358,768099,775808
7290,1778515530326349065,1,1,50,0,-42309,1851568,-9471,-488,410027,63344,-80402,-19904,1851568,417522,-7881,989459,767379,880279
7291,1778515530331428554,1,1,50,0,4767,1851568,-10395,304,411303,63346,-79660,-17637,1851568,418548,-7815,892689,770409,777779
7292,1778515530336344522,1,1,50,0,2935,1851568,-10132,122,412119,63224,-79623,-19469,1851568,419080,-7770,886258,767958,776758
7293,1778515530341387691,1,1,50,0,-39794,1851568,-9917,143,411778,63224,-78366,-17389,1851568,420136,-7972,884019,767389,774979
7294,1778515530346413451,1,1,50,0,-41585,1851568,-9653,-39,411214,63070,-78646,-19180,1851568,420628,-7929,973209,767249,863609
7295,1778515530351434284,1,1,50,0,5194,1851568,-9376,-428,411451,63050,-77937,-17210,1851568,421525,-7968,889878,769629,776199
7296,1778515530356558030,1,1,50,0,5194,1851568,-9109,-617,412564,62941,-78704,-18438,1851568,421953,-7898,889328,768288,774948
7297,1778515530361427405,1,1,50,0,6042,1851568,-8860,-786,413454,62994,-77683,-16362,1851568,422373,-7955,884949,767689,773919
7298,1778515530366438573,1,1,50,0,-40059,1851568,-8640,-754,413276,62935,-78444,-17654,1851568,423184,-7764,941259,774839,831699
7299,1778515530371346893,1,1,50,0,6568,1851568,-8426,-724,412742,63006,-78233,-15836,1851568,424058,-7699,888868,769398,775078
7300,1778515530376354349,1,1,50,0,5124,1851568,-8337,-119,412831,62982,-79595,-17280,1851568,426679,-7159,883409,766789,774439
7301,1778515530381427982,1,1,50,0,-38089,1851568,-9341,658,414151,63114,-79747,-15684,1851568,427291,-7098,887899,767809,778309
7302,1778515530386372366,1,1,50,0,-39848,-1851569,-9111,635,415308,63149,-80740,-17443,1851568,428599,-6814,976108,765988,868409
7303,1778515530391400591,1,1,50,0,6636,1851568,-8876,593,414997,63316,-80864,-15768,-1851569,430011,-6601,888148,768138,774698
7304,1778515530396424240,1,1,50,0,4995,1851568,-8592,355,414062,63373,-82602,-17409,1851568,430749,-6541,885559,767159,774859
7305,1778515530401417008,1,1,50,0,-38007,1851568,-9148,556,414107,63595,-83197,-15602,1851568,432278,-6438,882879,766569,774339
7306,1778515530406391632,1,1,50,0,-39418,1851568,-8820,134,415561,63759,-84711,-17013,1851568,432278,-6438,887708,766198,778378
7307,1778515530411348048,1,1,50,0,-37315,1851568,-8544,-111,416822,64106,-84561,-14910,1851568,433068,-6273,932258,766749,823259
7308,1778515530416388113,1,1,50,0,-38621,-1851569,-8304,-209,416451,64362,-85690,-16216,1851568,434371,-6272,886639,768199,773289
7309,1778515530421412242,1,1,50,0,8014,-1851569,-8069,-306,415783,64754,-85687,-14390,-1851569,435555,-6261,884438,766898,774549
7310,1778515530426350193,1,1,50,0,-38294,1851568,-7803,-565,415976,65042,-86717,-15889,-1851569,436157,-6156,886578,767229,777008
7311,1778515530431564948,1,1,50,0,8442,1851568,-8362,-419,417133,65511,-86407,-13962,1851568,437333,-6293,887119,767939,777349
7312,1778515530436336626,1,1,50,0,7078,-1851569,-8140,-492,417979,65848,-85717,-15326,1851568,438462,-6345,883068,766888,774889
7313,1778515530441425971,1,1,50,0,8896,-1851569,-7861,-753,417667,66289,-84132,-13508,-1851569,439007,-6576,883958,766749,775188
7314,1778515530446333555,1,1,50,0,-37500,1851568,-7638,-813,416807,66550,-83608,-15095,-1851569,440050,-6640,882689,766899,774519
7315,1778515530451620375,1,1,50,0,9000,-1851569,-7938,-1005,416629,66917,-82638,-13404,1851568,440547,-6716,894618,767369,773969
7316,1778515530456395252,1,1,50,0,7647,1851568,-7759,-855,417311,67137,-81509,-14757,-1851569,441931,-6743,883308,766968,773948
7317,1778515530461406325,1,1,50,0,9352,1851568,-7491,-1071,418023,67440,-79404,-13052,1851568,442355,-6605,883759,767279,775019
7318,1778515530466399061,1,1,50,0,7858,-1851569,-7265,-1109,417578,67571,-78420,-14546,1851568,443145,-6470,883188,766299,775719
7319,1778515530471347989,1,1,50,0,9486,1851568,-7042,-1144,416747,67759,-76541,-12918,-1851569,443857,-6452,886168,767688,777398
7320,1778515530476406774,1,1,50,0,7868,-1851569,-6815,-1190,416451,67782,-76323,-14536,1851568,444491,-6420,882009,766059,773599
7321,1778515530481418359,1,1,50,0,-35314,-1851569,-7311,-794,416940,67903,-74753,-12909,-1851569,445043,-6331,881868,766629,773699
7322,1778515530486402071,1,1,50,0,7865,1851568,-7074,-828,417608,67876,-74378,-14539,-1851569,445512,-6290,881458,765818,773408
7323,1778515530491344375,1,1,50,0,9476,-1851569,-6806,-1020,417282,67933,-73141,-12928,1851568,445714,-6216,884169,767889,776089
7324,1778515530496350903,1,1,50,0,-36759,1851568,-6573,-1057,416006,67850,-73846,-14354,-1851569,446051,-6316,883258,766969,773659
7325,1778515530501417784,1,1,50,0,9567,-1851569,-6920,-975,414997,67877,-74263,-12837,1851568,446186,-6304,886568,767328,777168
7326,1778515530506507002,1,1,50,0,8308,-1851569,-6728,-858,414552,67833,-76113,-14096,-1851569,446448,-6363,883139,767049,774109
7327,1778515530511348792,1,1,50,0,8308,-1851569,-6515,-890,414715,67938,-76711,-12644,-1851569,446503,-6338,887939,768979,777119
7328,1778515530516410330,1,1,50,0,8308,-1851569,-6247,-1121,415279,68004,-78593,-13696,-1851569,446494,-6401,886768,767108,777628
7329,1778515530521425562,1,1,50,0,-34386,-1851569,-6029,-1178,415383,68237,-79040,-11981,-1851569,446401,-6425,884159,766819,775139
7330,1778515530526434331,1,1,50,0,-35046,-1851569,-5771,-1406,414359,68427,-79817,-12641,-1851569,446316,-6290,882409,766239,773989
7331,1778515530531510716,1,1,50,0,-33072,-1851569,-6493,-1066,413202,68755,-78919,-10667,-1851569,446206,-6269,883698,767268,775038
7332,1778515530536446652,1,1,50,0,11388,-1851569,-6269,-1114,412104,69007,-77960,-11016,-1851569,445911,-6267,881969,765839,774019
7333,1778515530541427324,1,1,50,0,-31839,1851568,-6004,-1324,410531,69310,-76033,-9434,-1851569,445724,-6135,886689,768699,775849
7334,1778515530546413340,1,1,50,0,-31590,-1851569,-5779,-1367,408558,69543,-74479,-9185,1851568,445275,-6122,883568,768458,775348
7335,1778515530551554206,1,1,50,0,14121,1851568,-6204,-1215,405888,69761,-73156,-8283,-1851569,444725,-5964,888148,769729,780218
7336,1778515530556411485,1,1,50,0,-30448,-1851569,-5943,-1408,402668,69907,-72338,-8043,1851568,444411,-5916,884029,768539,775589
7337,1778515530561521215,1,1,50,0,14787,1851568,-5706,-1464,399390,70028,-72368,-7617,-1851569,443710,-5612,887388,769188,779159
7338,1778515530566454622,1,1,50,0,14201,-1851569,-5444,-1675,398900,70102,-73341,-8203,1851568,443323,-5520,885778,769209,776698
7339,1778515530571442367,1,1,50,0,14100,1851568,-5218,-1754,399093,70200,-74729,-8304,-1851569,442477,-5174,886339,769419,777779
7340,1778515530576387934,1,1,50,0,-31213,-1851569,-4960,-1993,399241,70307,-76534,-8808,1851568,442019,-5040,883208,767498,775109
7341,1778515530581690851,1,1,50,0,14096,1851568,-5919,-2152,398974,70509,-78327,-8308,-1851569,441035,-4733,884308,767019,774898
7342,1778515530586384735,1,1,50,0,14541,-210083,-5718,-2273,398099,70754,-79326,-7863,1851568,439962,-4350,887999,766619,778699
7343,1778515530591435456,1,1,50,0,-29583,1851568,-5465,-2562,396556,71072,-80251,-7178,-210083,439391,-4179,887698,768729,779239
7344,1778515530596432321,1,1,50,0,16088,1851568,-5247,-2743,394761,71444,-80576,-6316,1851568,438182,-3800,886328,767288,777738
7345,1778515530601588803,1,1,50,0,-28288,1851568,-5991,-2315,393470,71845,-81044,-5883,1851568,437544,-3637,900539,781219,791619
7346,1778515530606407809,1,1,50,0,17265,-1851569,-5744,-2611,392773,72263,-81612,-5139,1851568,436882,-3556,886988,767369,778669
7347,1778515530611437698,1,1,50,0,17904,1851568,-5491,-2931,391957,72741,-82803,-4500,-1851569,436197,-3372,894338,774458,785678
7348,1778515530616502979,1,1,50,0,-26274,1851568,-5265,-3180,390904,73277,-84389,-3869,1851568,434758,-3302,882129,766859,773259
7349,1778515530621384354,1,1,50,0,18804,1851568,-5029,-3511,390029,73836,-86226,-3600,1851568,434003,-3250,884439,766709,776239
7350,1778515530626423779,1,1,50,0,19738,1851568,-4743,-4043,389227,74509,-87692,-2666,1851568,434758,-3302,881478,766258,773148
7351,1778515530631554277,1,1,50,0,-24934,1851568,-5980,-4565,388397,75222,-89287,-2529,1851568,433226,-3344,885269,767129,774919
7352,1778515530636379779,1,1,50,0,-24200,1851568,-5770,-4911,387566,75960,-90297,-1795,1851568,432426,-3349,951769,781679,840279
7353,1778515530641448421,1,1,50,0,20797,1851568,-5575,-5193,386839,76753,-90974,-1607,1851568,430758,-3620,937478,768559,823319
7354,1778515530646727401,1,1,50,0,21352,1851568,-5356,-5578,386112,77610,-91031,-1052,1851568,429891,-3633,886768,768158,773698
7355,1778515530651450117,1,1,50,0,21901,-1851569,-5944,-6595,385266,78384,-90867,-503,1851568,428090,-3970,893579,767539,784639
7356,1778515530656381957,1,1,50,0,-21966,1851568,-5783,-6832,384287,79219,-90305,439,-1851569,426202,-4126,934039,765519,824009
7357,1778515530661404678,1,1,50,0,-21743,-1851569,-5607,-7176,383590,80039,-90167,662,1851568,425226,-4192,942848,771968,828619
7358,1778515530666371654,1,1,50,0,-20664,-1851569,-5455,-7400,382878,80889,-90024,1741,-1851569,422907,-4250,943008,770418,829178
7359,1778515530671384710,1,1,50,0,-20664,-1851569,-5288,-7743,382106,81710,-90623,1697,-1851569,421648,-4477,948108,772329,832188
7360,1778515530676426087,1,1,50,0,25286,1851568,-5246,-7469,381275,82602,-90678,2882,-1851569,414133,-4895,893829,771449,779179
7361,1778515530681520617,1,1,50,0,24831,-1851569,-6154,-8261,380489,83444,-90986,2427,1851568,412885,-4868,938958,770659,829129
7362,1778515530686410472,1,1,50,0,-16361,-1851569,-6028,-8435,379569,84464,-88641,6044,-1851569,410394,-5153,893418,771998,779848
7363,1778515530691408328,1,1,50,0,26906,-1851569,-5878,-8736,378664,85300,-87444,4502,-1851569,409150,-5181,889259,770639,779509
7364,1778515530696526058,1,1,50,0,-15337,1851568,-5751,-8892,378205,86267,-84115,7068,-1851569,406666,-5320,936749,770309,825459
7365,1778515530701522571,1,1,50,0,29819,1851568,-6487,-9826,376780,87097,-81131,7415,1851568,405425,-5392,892728,771198,778589
7366,1778515530706434026,1,1,50,0,31214,-1851569,-6460,-9473,376365,87893,-77793,8810,1851568,399244,-5683,886778,768848,777808
7367,1778515530711419658,1,1,50,0,-12847,1851568,-6326,-9696,375134,88621,-74846,9558,-1851569,398013,-5831,934419,767999,825599
7368,1778515530716432715,1,1,50,0,35071,-1851569,-6223,-9741,373828,89441,-71117,12667,1851568,395556,-5971,938239,767919,824089
7369,1778515530721527564,1,1,50,0,34356,1851568,-6086,-9938,372760,90083,-69430,11952,-1851569,394331,-6125,889128,769198,775418
7370,1778515530726417451,1,1,50,0,37675,-1851569,-6065,-9603,371766,90842,-66728,15271,1851568,389459,-6451,883809,766409,774789
7371,1778515530731776560,1,1,50,0,36363,-1851569,-6995,-10195,370564,91461,-64931,13959,-1851569,388250,-6559,933639,766799,823939
7372,1778515530736414220,1,1,50,0,-4608,1851568,-6923,-10133,369511,92162,-62409,17797,-1851569,385843,-6753,934898,767539,821049
7373,1778515530741500398,1,1,50,0,-7583,1851568,-6791,-10267,368487,92627,-61179,14822,1851568,384646,-6899,888898,768198,773558
7374,1778515530746460302,1,1,50,0,42281,1851568,-6663,-10362,367285,93355,-56430,19877,1851568,383455,-6860,882579,766229,773099
7375,1778515530751524399,1,1,50,0,-7981,-1851569,-7385,-10415,366113,93562,-55354,14424,1851568,381087,-7177,934429,767559,824979
7376,1778515530756499471,1,1,50,0,-1197,1851568,-7294,-10273,365119,94169,-48590,21208,-1851569,378745,-7394,888868,768958,774868
7377,1778515530761507119,1,1,50,0,35326,-1851569,-7159,-10316,364452,94013,-47701,12922,1851568,377584,-7521,887128,767699,776968
7378,1778515530766362606,1,1,50,0,-1621,-1851569,-7072,-10109,363695,94342,-40335,20784,-1851569,375285,-7756,882329,765859,773769
7379,1778515530771445551,1,1,50,0,-12681,1851568,-6932,-10109,362672,93709,-40534,9724,-1851569,374148,-7838,938728,772868,830199
7380,1778515530776393199,1,1,50,0,41097,1851568,-6841,-9853,361129,93689,-33148,18693,1851568,371902,-8146,888498,768438,774568
7381,1778515530782519966,1,1,50,0,-13554,1851568,-7582,-10569,359274,92590,-32119,8851,1851568,369695,-8422,884389,767309,774849
7382,1778515530786280207,1,1,50,0,-3189,1851568,-7549,-10217,358429,92426,-25747,19216,1851568,367533,-8667,882888,766819,773109
7383,1778515530791403409,1,1,50,0,-16233,-1851569,-7422,-10114,357880,91135,-24813,6172,1851568,366470,-8768,895298,767628,786368
7384,1778515530796370513,1,1,50,0,40574,-1851569,-7297,-9949,356604,90669,-13664,18170,-1851569,365420,-8909,883279,767199,774459
7385,1778515530801363409,1,1,50,0,27667,1851568,-7223,-9532,355254,89041,-12158,5263,-1851569,363361,-9217,883859,767169,775719
7386,1778515530806396754,1,1,50,0,40085,1851568,-7146,-9042,353874,88216,-220,17681,1851568,361362,-9527,889488,771178,781408
7387,1778515530811529588,1,1,50,0,25845,1851568,-8013,-9242,352494,86086,1112,3441,1851568,359424,-9715,890099,770709,780949
7388,1778515530816410611,1,1,50,0,38497,1851568,-7950,-8657,351233,84884,13707,16093,1851568,357558,-10105,889789,771799,780389
7389,1778515530821423283,1,1,50,0,-20037,1851568,-7827,-8302,350655,82429,16882,2368,1851568,356650,-10143,889238,770678,780908
7390,1778515530826359699,1,1,50,0,37397,1851568,-7702,-7880,350165,80804,31021,14993,1851568,355763,-10329,889549,770169,780869
7391,1778515530831427348,1,1,50,0,37397,1851568,-8106,-6432,349379,77835,34435,663,1851568,354050,-10524,892219,771269,778999
7392,1778515530836345108,1,1,50,0,35719,-1851569,-8083,-5345,347836,75747,47978,13315,1851568,351635,-11006,891738,767079,773969
7393,1778515530841405429,1,1,50,0,-23240,-1851569,-7923,-4799,346367,72347,50143,-835,-1851569,350877,-11159,883628,766658,774708
7394,1778515530846370005,1,1,50,0,-11015,1851568,-7764,-4195,345166,69830,61812,11390,-1851569,350140,-11207,881209,765639,773529
7395,1778515530851406454,1,1,50,0,-23561,-1851569,-7671,-3279,344038,66204,63300,-1156,1851568,348744,-11500,884878,767109,776939
7396,1778515530856572696,1,1,50,0,29652,-1851569,-7573,-2292,342644,63105,71866,7248,-1851569,347437,-11578,884948,767588,764428
7397,1778515530861418135,1,1,50,0,-22716,-1851569,-7891,-1320,341086,59582,74323,-311,-1851569,346804,-11800,885509,767329,777089
7398,1778515530866437559,1,1,50,0,-20656,1851568,-7722,-613,339647,56096,78230,1749,-1851569,346187,-11742,882618,766759,774389
7399,1778515530871458136,1,1,50,0,-23506,1851568,-7638,412,337807,52419,79339,-1101,1851568,344951,-11718,883788,767168,774888
7400,1778515530876350455,1,1,50,0,21019,1851568,-7469,1117,336116,48888,80151,-1385,1851568,344297,-11726,887269,767919,777269
7401,1778515530881470489,1,1,50,0,17949,1851568,-8015,2610,334632,45072,78541,-4455,1851568,343621,-11609,885068,767519,776099
7402,1778515530886416153,1,1,50,0,16711,1851568,-7740,2992,333149,41454,77142,-5693,1851568,343621,-11609,883458,767198,774228
7403,1778515530891411481,1,1,50,0,-27755,1851568,-7551,3682,331487,37961,76144,-5350,1851568,342920,-11524,882889,766959,774649
7404,1778515530896347353,1,1,50,0,-29613,1851568,-7364,4354,329826,34517,73561,-7208,1851568,342166,-11448,886759,768599,778989
7405,1778515530901431514,1,1,50,0,-29889,-1851569,-7250,5319,328253,31119,69897,-7484,1851568,340511,-11220,886218,766918,774068
7406,1778515530906353914,1,1,50,0,12682,1851568,-6979,5636,326680,27877,64336,-9722,-1851569,340511,-11220,882529,766579,774729
7407,1778515530911579421,1,1,50,0,-32267,1851568,-8001,6675,325019,24672,57884,-9862,1851568,339614,-11025,885109,766649,777009
