idx,stamp_ns,compute_ok,status,iters,control_flags,out_steer_fp,out_accel_fp,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp,ref_vx0_fp,ref_kappa0_fp,total_call_ns,kernel_ns,wait_ns
18183,1778515584792251398,1,323876,4093,8,-862,4529,-862,4529,323876,-35410,83507,8648,4093,338790,9904,173390,57590,58600
18184,1778515584797068832,1,324411,4529,8,-858,4652,-858,4652,324411,-36019,81357,6986,4529,339895,9529,173260,57360,57320
18185,1778515584802124702,1,325286,4652,8,-689,5053,-689,5053,325286,-36519,80332,8110,4652,341018,9382,174860,57190,59000
18186,1778515584807097242,1,326532,5053,8,-687,5192,-687,5192,326532,-37101,78361,6291,5053,342161,9216,171010,56740,56430
18187,1778515584812068183,1,327704,5192,8,-628,5091,-628,5091,327704,-37555,77960,7394,5192,344508,8700,172620,56720,56640
18188,1778515584817084500,1,328372,5091,8,-631,5244,-631,5244,328372,-38098,77021,5857,5091,345710,8494,171400,56580,57090
18189,1778515584822066161,1,328624,5244,8,-635,5400,-635,5400,328624,-38529,77347,6936,5244,346930,8255,175280,57760,57020
18190,1778515584827118062,1,328935,5400,8,-587,5347,-587,5347,328935,-39065,76777,5442,5400,349424,7780,171160,56440,55970
18191,1778515584832092203,1,329395,5347,8,-181,5007,-181,5007,329395,-39498,77143,6509,5347,350696,7606,175110,58630,57440
18192,1778515584837117864,1,329885,5007,8,-197,5186,-197,5186,329885,-40021,76380,5235,5007,351982,7414,172660,56440,57450
18193,1778515584842183238,1,330300,5186,8,-162,5177,-162,5177,330300,-40448,76141,6275,5186,354598,6928,174100,56760,58940
18194,1778515584847204451,1,330389,5177,8,-183,5365,-183,5365,330389,-40937,74367,5010,5177,355925,6788,171680,56370,56080
18195,1778515584852200704,1,330152,5365,8,-28,5756,-28,5756,330152,-41297,72767,6021,5365,356498,6644,173070,56370,57930
18196,1778515584857143324,1,329870,5756,8,-86,6100,-86,6100,329870,-41702,69533,4443,5756,356498,6644,171760,56620,57460
18197,1778515584862175641,1,329781,6100,8,-54,6085,-54,6085,329781,-41954,67103,5417,6100,357402,6167,173240,56900,57440
18198,1778515584867109077,1,329944,6085,8,-66,6235,-66,6235,329944,-42224,63924,4033,6085,357812,6072,171440,56370,56390
18199,1778515584872057362,1,330152,6235,8,-77,6381,-77,6381,330152,-42343,62382,5046,6235,358193,5964,172181,56391,56850
18200,1778515584877131343,1,330300,6381,8,-88,6529,-88,6529,330300,-42516,60954,3641,6381,358545,5725,174220,58490,57040
18201,1778515584882188717,1,330196,6529,8,129,5892,129,5892,330196,-42581,61515,4614,6529,359164,5481,173390,56510,58440
18202,1778515584887086889,1,330093,5892,8,109,6050,109,6050,330093,-42719,62095,3615,5892,359431,5376,171310,57100,55800
18203,1778515584892069541,1,329989,6050,8,91,6222,91,6222,329989,-42813,63668,4484,6050,359667,5170,172570,57130,56880
18204,1778515584897098882,1,330122,6222,8,73,6404,73,6404,330122,-43034,63841,3177,6222,359875,5117,173560,56690,59240
18205,1778515584902072831,1,330389,6404,8,378,7058,378,7058,330389,-43197,64106,4024,6404,360199,5015,171770,56420,57140
18206,1778515584907094780,1,330701,7058,8,309,7510,309,7510,330701,-43495,62232,2075,7058,360052,5138,171020,56320,55760
18207,1778515584912119193,1,330627,7510,8,348,7543,348,7543,330627,-43691,60706,2767,7510,360316,5078,174680,59770,59790
18208,1778515584917115382,1,330345,7543,8,355,7696,355,7696,330345,-43938,57957,1251,7543,360401,5025,171270,56730,56770
18209,1778515584922082803,1,330033,7696,8,365,7840,365,7840,330033,-44063,55792,1876,7696,360455,5037,174930,57910,57920
18210,1778515584927036143,1,329915,7840,8,409,7833,409,7833,329915,-44221,52725,453,7840,360466,5250,171530,56300,56370
18211,1778515584932262095,1,329989,7833,8,685,7556,685,7556,329989,-44252,50560,1184,7833,360423,5231,171470,56300,56280
18212,1778515584937120874,1,330018,7556,8,694,7651,694,7651,330018,-44309,47997,-119,7556,360346,5325,171320,56170,56410
18213,1778515584942077606,1,329915,7651,8,706,7743,706,7743,329915,-44255,46975,568,7651,360235,5401,187310,57460,59390
18214,1778515584947030531,1,329677,7743,8,758,7683,758,7683,329677,-44263,46160,-780,7743,359910,5640,171580,56960,56330
18215,1778515584952135617,1,329410,7683,8,1166,8197,1166,8197,329410,-44200,46947,-83,7683,359695,5644,172180,56480,56500
18216,1778515584957114717,1,329099,8197,8,1154,8430,1154,8430,329099,-44290,46786,-2072,8197,359695,5644,172900,57440,57200
18217,1778515584962184539,1,328668,8430,8,1181,8520,1181,8520,328668,-44329,46803,-1440,8430,359445,5836,173080,56530,57800
18218,1778515584967169688,1,328253,8520,8,1211,8585,1211,8585,328253,-44468,44615,-3016,8520,359159,5790,170820,56240,55030
18219,1778515584972087348,1,327927,8585,8,1277,8481,1277,8481,327927,-44506,42161,-3861,8585,358478,5939,172590,56690,56280
18220,1778515584977078736,1,327437,8481,8,1305,8518,1305,8518,327437,-44572,38445,-3861,8481,358082,6125,171240,56490,56280
18221,1778515584982186319,1,326295,8518,8,1663,8153,1663,8153,326295,-44504,35440,-3433,8518,357175,6091,190450,72400,75170
18222,1778515584987035850,1,324633,8153,8,1688,8148,1688,8148,324633,-44440,32284,-4726,8153,356665,6145,193630,72960,76070
18223,1778515584992032359,1,322304,8148,8,1711,8135,1711,8135,322304,-44258,30090,-4379,8148,356115,6142,190010,72230,73950
18224,1778515584997078084,1,319174,8135,8,1732,8109,1732,8109,319174,-44085,27669,-5578,8135,355526,6039,189310,72590,74450
18225,1778515585002105857,1,316340,8109,8,2103,8333,2103,8333,316340,-43807,26198,-5082,8109,354227,6005,190880,71680,75440
18226,1778515585007030045,1,315761,8333,8,2089,8451,2089,8451,315761,-43596,23983,-6503,8333,354227,6005,189140,72180,73880
18227,1778515585012033114,1,316815,8451,8,2116,8402,2116,8402,316815,-43297,22502,-5866,8451,353518,5860,194760,77320,77770
18228,1778515585017048279,1,317423,8402,8,2179,8193,2179,8193,317423,-43051,20385,-7045,8402,351974,5786,194840,77090,78470
18229,1778515585022044148,1,317408,8193,8,2203,8132,2203,8132,317408,-42726,18867,-6510,8193,351140,5643,190520,72850,74560
18230,1778515585027035985,1,317453,8132,8,2225,8060,2225,8060,317453,-42474,15942,-8030,8132,350264,5496,187900,71800,73160
18231,1778515585032175791,1,316518,8060,8,2573,8199,2573,8199,316518,-42106,12965,-7491,8060,349346,5333,192230,72130,76370
18232,1778515585037069099,1,316014,8199,8,2635,7955,2635,7955,316014,-41796,8197,-9077,8199,347380,5054,190360,73290,74720
18233,1778515585042077896,1,315895,7955,8,2656,7839,2656,7839,315895,-41320,3513,-8353,7955,346332,5055,190840,71820,75560
18234,1778515585047049508,1,315658,7839,8,2677,7689,2677,7689,315658,-40844,-2721,-9826,7839,345240,4862,189140,71870,73640
18235,1778515585052123106,1,315168,7689,8,3007,7815,3007,7815,315168,-40160,-8051,-9016,7689,344104,4603,191280,72830,76190
18236,1778515585057078014,1,314678,7815,8,3028,7623,3028,7623,314678,-39488,-13794,-10643,7815,342925,4499,193420,77150,77280
18237,1778515585062076795,1,314248,7623,8,3046,7414,3046,7414,314248,-38625,-17905,-9705,7623,341701,4440,189200,71550,73930
18238,1778515585067045623,1,313521,7414,8,3063,7181,3063,7181,313521,-37783,-22418,-11089,7414,340432,4216,190360,71710,75310
18239,1778515585072073909,1,312601,7181,8,3077,6939,3077,6939,312601,-36772,-25584,-10025,7181,339120,4059,190340,72760,74950
18240,1778515585077156754,1,311622,6939,8,3428,6847,3428,6847,311622,-35789,-29968,-11336,6939,337765,3871,191380,72070,75870
18241,1778515585082105903,1,310717,6847,8,3465,6474,3465,6474,310717,-34693,-33700,-10402,6847,334926,3499,192250,72150,76160
18242,1778515585087030475,1,309931,6474,8,3472,6192,3472,6192,309931,-33636,-38792,-11798,6474,333444,3503,172710,57090,56860
18243,1778515585092049064,1,308996,6192,8,3477,5877,3477,5877,308996,-32396,-43409,-10723,6192,331923,3143,172540,57250,57350
18244,1778515585097064805,1,308017,5877,8,3478,5544,3478,5544,308017,-31165,-49273,-11968,5877,330363,2997,172250,57020,56720
18245,1778515585102145986,1,306801,5544,8,3839,5136,3839,5136,306801,-29734,-54151,-10789,5544,328765,2885,173460,58210,56950
18246,1778515585107124735,1,305554,5136,8,3833,4760,3833,4760,305554,-28344,-59564,-12058,5136,327130,2699,171860,57260,56320
18247,1778515585112070139,1,304323,4760,8,3842,4303,3842,4303,304323,-26792,-63407,-10735,4760,323753,2319,173220,57110,57440
18248,1778515585117131737,1,303181,4303,8,3827,3897,3827,3897,303181,-25249,-68004,-12028,4303,322013,2221,171340,56790,56760
18249,1778515585122181174,1,302157,3897,8,3811,3475,3811,3475,302157,-23570,-71345,-10817,3897,320263,1978,175680,56720,59740
18250,1778515585127078514,1,301044,3475,8,3791,3051,3791,3051,301044,-21997,-75326,-12037,3475,318512,1869,171520,56870,56120
18251,1778515585132185424,1,299917,3051,8,4147,2959,4147,2959,299917,-20231,-78208,-10811,3051,316760,1835,172930,57420,57110
18252,1778515585137131596,1,298611,2959,8,4132,2502,4132,2502,298611,-18608,-81916,-12239,2959,315007,1548,170870,56360,56210
18253,1778515585142125417,1,297143,2502,8,4111,2038,4111,2038,297143,-16846,-84319,-10841,2502,313252,1465,172610,57060,56650
18254,1778515585147112550,1,295466,2038,8,4086,1564,4086,1564,295466,-15165,-87317,-11904,2038,311495,1394,172030,57970,56280
18255,1778515585152112450,1,293983,1564,8,4679,536,4679,536,293983,-13373,-88923,-10442,1564,309737,1262,174530,57260,56760
18256,1778515585157072223,1,292380,536,8,4628,84,4628,84,292380,-11680,-91122,-9662,536,309737,1262,171770,56800,56250
18257,1778515585162091996,1,290912,84,8,4582,-410,4582,-410,290912,-9869,-91982,-9662,84,307976,1242,227390,80590,137010
18258,1778515585167122905,1,289428,4294966886,8,4535,-917,4535,-917,289428,-8156,-93632,-10472,-410,306212,1045,171120,56700,56400
18259,1778515585172129398,1,287781,4294966379,8,4484,-1415,4484,-1415,287781,-6353,-93994,-8588,-917,304445,1040,172720,57390,56840
18260,1778515585177043666,1,285957,4294965881,8,4439,-1941,4439,-1941,285957,-4719,-95503,-9728,-1415,300901,968,171330,56360,56260
18261,1778515585182130416,1,284087,4294965355,8,5139,-2303,5139,-2303,284087,-2939,-95661,-7952,-1941,299126,927,172310,56360,56950
18262,1778515585187082124,1,282010,4294964993,8,5085,-2799,5085,-2799,282010,-1225,-95341,-7197,-2303,297348,945,173260,56370,58130
18263,1778515585192091337,1,279948,4294964497,8,5029,-3299,5029,-3299,279948,473,-94612,-6565,-2799,295571,870,173060,57130,56130
18264,1778515585197116518,1,278109,4294963997,8,4970,-3793,4970,-3793,278109,2151,-93461,-5646,-3299,293794,834,171340,56560,56580
18265,1778515585202077570,1,276269,4294963503,8,5497,-4765,5497,-4765,276269,3771,-92382,-4794,-3793,292021,768,175310,56940,59140
18266,1778515585207131488,1,274400,4294962531,8,5424,-5254,5424,-5254,274400,5317,-92331,-4972,-4765,290253,477,173510,56180,58780
18267,1778515585212071036,1,272797,4294962042,8,5349,-5725,5349,-5725,272797,6875,-92010,-3250,-5254,288493,162,174540,56710,59160
18268,1778515585217119737,1,270898,4294961571,8,5269,-6192,5269,-6192,270898,8499,-91487,-1682,-5725,286741,-48,174560,56460,58920
18269,1778515585222064886,1,268955,4294961104,8,5188,-6651,5188,-6651,268955,9962,-92158,-2372,-6192,284883,-514,173650,56330,58820
18270,1778515585227110323,1,267101,4294960645,8,5699,-7618,5699,-7618,267101,11785,-89089,3308,-6651,282730,-980,175160,56540,59880
18271,1778515585232065711,1,265187,4294959678,8,5603,-8030,5603,-8030,265187,13428,-87701,3230,-7618,280563,-1434,174380,57090,59050
18272,1778515585237093228,1,263273,4294959266,8,5504,-8435,5504,-8435,263273,14994,-86902,3254,-8030,278382,-2120,228110,57740,58150
18273,1778515585242139242,1,261522,4294958861,8,5401,-8816,5401,-8816,261522,16554,-85749,4396,-8435,276189,-2766,175110,57340,59380
18274,1778515585247092998,1,259712,4294958480,8,5298,-9164,5298,-9164,259712,18177,-83520,7190,-8816,273986,-3820,174591,57211,59470
18275,1778515585252114531,1,257947,4294958132,8,5683,-10129,5683,-10129,257947,19646,-82624,6358,-9164,271778,-5367,174390,56300,58530
18276,1778515585257168641,1,256404,4294957167,8,5554,-10413,5554,-10413,256404,21029,-81894,6195,-10129,269586,-7028,173090,56560,58770
18277,1778515585262099677,1,254965,4294956883,8,5418,-10645,5418,-10645,254965,22220,-81958,4967,-10413,267422,-8669,174460,56710,58560
18278,1778515585267160442,1,253200,4294956651,8,5272,-10833,5272,-10833,253200,23523,-79758,7023,-10645,265302,-10067,175720,57120,60970
18279,1778515585272085334,1,251761,4294956463,8,5122,-10966,5122,-10966,251761,24536,-79068,4731,-10833,263238,-11521,173420,56030,58590
18280,1778515585277142100,1,250351,4294956330,8,4964,-11049,4964,-11049,250351,25746,-75209,8204,-10966,261230,-13137,173230,56360,58500
18281,1778515585282150769,1,248734,4294956247,8,5405,-11302,5405,-11302,248734,26601,-74050,5118,-11049,259294,-14629,174780,56750,57060
18282,1778515585287159598,1,247310,4294955994,8,5227,-11277,5227,-11277,247310,27591,-70166,8152,-11302,257455,-15649,173940,56940,58680
18283,1778515585292094666,1,246004,4294956019,8,5046,-11207,5046,-11207,246004,28195,-68999,4385,-11277,255701,-16648,174200,56320,58830
18284,1778515585297104647,1,244714,4294956089,8,4861,-11092,4861,-11092,244714,28921,-64968,6937,-11207,254007,-17878,173390,56320,58350
18285,1778515585302108867,1,243289,4294956204,8,4993,-11472,4993,-11472,243289,29537,-60795,7087,-11092,252390,-18714,173470,56210,58760
18286,1778515585307219298,1,242444,4294955824,8,4925,-11768,4925,-11768,242444,29890,-57903,4707,-11472,252390,-18714,178910,57550,60630
18287,1778515585312265087,1,241390,4294955528,8,4739,-11539,4739,-11539,241390,30455,-51565,9093,-11768,250871,-19222,174580,56970,56990
18288,1778515585317204827,1,240248,4294955757,8,4552,-11271,4552,-11271,240248,30392,-50654,2037,-11539,249395,-19742,170620,56540,56480
18289,1778515585322190808,1,239121,4294956025,8,4371,-10957,4371,-10957,239121,30942,-41443,11643,-11271,247950,-20535,172350,57090,56970
18290,1778515585327092691,1,237934,4294956339,8,4193,-10607,4193,-10607,237934,30857,-37705,5156,-10957,246545,-20669,174670,58720,57630
18291,1778515585332243602,1,236895,4294956689,8,4343,-10301,4343,-10301,236895,30751,-31969,6042,-10607,245170,-20712,172500,56770,57170
18292,1778515585337135822,1,235456,4294956995,8,4160,-9866,4160,-9866,235456,30664,-24963,7969,-10301,243782,-21442,171330,56260,56440
18293,1778515585342107370,1,234091,4294957430,8,3982,-9403,3982,-9403,234091,30363,-18970,6816,-9866,242377,-21265,171931,56160,56451
18294,1778515585347217128,1,232875,4294957893,8,3963,-9469,3963,-9469,232875,29940,-12908,6753,-9403,242377,-21265,174790,57100,60290
18295,1778515585352399143,1,231510,4294957827,8,3789,-8753,3789,-8753,231510,29254,-8151,4598,-9469,240953,-21086,173230,56320,58480
18296,1778515585357354244,1,230204,4294958543,8,3776,-8770,3776,-8770,230204,28480,-3346,3810,-8753,240953,-21086,172930,56300,57910
18297,1778515585362063261,1,229092,4294958526,8,3626,-8197,3626,-8197,229092,27492,337,713,-8770,239504,-21731,173810,56340,58770
18298,1778515585367125114,1,227801,4294959099,8,3479,-7612,3479,-7612,227801,26266,3524,-1227,-8197,238019,-21567,174220,57080,59040
18299,1778515585372067959,1,226451,4294959684,8,3333,-7007,3333,-7007,226451,24872,6271,-4069,-7612,236485,-21570,175070,57850,58260
18300,1778515585377102452,1,225160,4294960289,8,3187,-6378,3187,-6378,225160,23421,9758,-4577,-7007,234949,-22311,172510,55980,57880
18301,1778515585383965767,1,223335,4294960918,8,3084,-5817,3084,-5817,223335,21156,9739,-7655,-6378,233395,-22416,173220,56190,58710
18302,1778515585387841687,1,222178,4294961479,8,3085,-5759,3085,-5759,222178,19915,15077,-8277,-5817,233395,-22416,231630,58220,61790
18303,1778515585392115019,1,220991,4294961537,8,2771,-4480,2771,-4480,220991,18350,17254,-11154,-5759,230275,-23747,176230,56900,60800
18304,1778515585397056167,1,219671,4294962816,8,2779,-4392,2779,-4392,219671,16536,17825,-11588,-4480,230275,-23747,175360,56460,58750
18305,1778515585402185157,1,218158,4294962904,8,2623,-2992,2623,-2992,218158,14588,17050,-13592,-4392,228763,-24516,174520,56520,58900
18306,1778515585407120865,1,216734,4294964304,8,2472,-2270,2472,-2270,216734,12681,16038,-15566,-2992,227298,-25747,174400,56850,59240
18307,1778515585412177439,1,215473,4294965026,8,2489,-2201,2489,-2201,215473,10648,13583,-18346,-2270,227298,-25747,173600,56470,58800
18308,1778515585417214396,1,214330,4294965095,8,2331,-1469,2331,-1469,214330,8627,11117,-20304,-2201,225966,-26851,175960,58500,58910
18309,1778515585422180504,1,213321,4294965827,8,2165,-723,2165,-723,213321,6593,8420,-23026,-1469,224750,-27812,173530,56300,59100
18310,1778515585427257782,1,212372,4294966573,8,1991,37,1991,37,212372,4536,5641,-24798,-723,223710,-28876,175420,57320,60900
18311,1778515585432110609,1,211615,37,8,1693,1100,1693,1100,211615,2653,4299,-25559,37,222883,-29593,178970,61110,63480
18312,1778515585437204975,1,210532,1100,8,1715,1112,1715,1112,210532,779,2209,-25559,1100,222883,-29593,178431,60220,63421
18313,1778515585442074634,1,209894,1112,8,1528,1896,1528,1896,209894,-902,619,-25559,1112,222260,-30013,177950,60440,62560
18314,1778515585447101640,1,209271,1896,8,1338,2682,1338,2682,209271,-2539,-2418,-25559,1896,221845,-30165,178440,60660,62540
18315,1778515585452160261,1,208411,2682,8,1129,4496,1129,4496,208411,-4065,-5977,-25559,2682,221585,-30115,177320,60100,62780
18316,1778515585457276323,1,207372,4496,8,1173,4445,1173,4445,207372,-5480,-9906,-25559,4496,221585,-30115,177180,59960,61930
18317,1778515585462061342,1,206423,4445,8,1003,5184,1003,5184,206423,-6684,-13103,-25559,4445,221182,-29551,181340,60960,61240
18318,1778515585467084219,1,205206,5184,8,837,5891,837,5891,205206,-7842,-17710,-25559,5184,220529,-29252,177310,60800,62130
18319,1778515585472085496,1,204153,5891,8,884,5780,884,5780,204153,-8869,-22265,-25559,5891,220529,-29252,175260,60170,60130
18320,1778515585477091604,1,203159,5780,8,730,6422,730,6422,203159,-9778,-27006,-25559,5780,219635,-29337,175650,60440,59700
18321,1778515585482113650,1,202224,6422,8,486,7279,486,7279,202224,-10572,-31752,-25559,6422,218658,-29040,178050,60300,62690
18322,1778515585487166127,1,201245,7279,8,541,7092,541,7092,201245,-11258,-36972,-25559,7279,218658,-29040,174460,60670,59860
18323,1778515585492307886,1,200296,7092,8,394,7652,394,7652,200296,-11838,-42433,-25559,7092,217592,-29527,175590,60260,59660
18324,1778515585497225481,1,199643,7652,8,248,8195,248,8195,199643,-12283,-47474,-25559,7652,216465,-30260,174010,59780,59050
18325,1778515585502218982,1,199198,8195,8,101,9153,101,9153,199198,-12634,-53686,-25559,8195,215443,-30773,175780,60080,60580
18326,1778515585507105730,1,198812,9153,8,172,8859,172,8859,198812,-12866,-60105,-25559,9153,215443,-30773,178860,60080,61450
18327,1778515585512154239,1,198649,8859,8,32,9341,32,9341,198649,-12993,-66719,-25559,8859,214523,-31723,174480,60020,60000
18328,1778515585517224669,1,198753,9341,8,-109,9802,-109,9802,198753,-13008,-73177,-25559,9341,213739,-32505,189480,75330,74790
18329,1778515585522055160,1,198931,9802,8,-30,9421,-30,9421,198931,-12923,-78771,-25559,9802,213739,-32505,191580,76070,76250
18330,1778515585527137365,1,199346,9421,8,-167,9854,-167,9854,199346,-12746,-84577,-25559,9421,213185,-33057,192930,76300,76680
18331,1778515585532159250,1,199539,9854,8,-332,10460,-332,10460,199539,-12486,-89945,-25559,9854,213172,-33835,190481,75481,75380
18332,1778515585537115215,1,199480,10460,8,-237,9991,-237,9991,199480,-12156,-94595,-25559,10460,213172,-33835,172960,56950,56720
18333,1778515585542175500,1,198634,9991,8,-370,10382,-370,10382,198634,-11764,-98796,-25559,9991,213159,-34358,172430,57030,56840
18334,1778515585547100776,1,196854,10382,8,-509,10792,-509,10792,196854,-11342,-102036,-25559,10382,213146,-34883,173730,56700,58660
18335,1778515585552112965,1,194629,10792,8,-459,11056,-459,11056,194629,-10892,-104949,-25559,10792,213134,-35373,173120,57590,56920
18336,1778515585557106914,1,192106,11056,8,-353,10519,-353,10519,192106,-10433,-107555,-25559,11056,213134,-35373,171560,56860,56250
18337,1778515585562136639,1,190208,10519,8,-487,10896,-487,10896,190208,-9961,-110269,-25559,10519,213121,-35707,172990,57060,57330
18338,1778515585567088411,1,189347,10896,8,-626,11288,-626,11288,189347,-9483,-113238,-25559,10896,213108,-35924,170920,56630,56150
18339,1778515585572081400,1,189451,11288,8,-512,10706,-512,10706,189451,-8979,-116690,-25559,11288,213108,-35924,173720,56470,58400
18340,1778515585577088565,1,190519,10706,8,-639,11060,-639,11060,190519,-8438,-120395,-25559,10706,213095,-36398,170510,56440,56050
18341,1778515585582163475,1,192255,11060,8,-673,12174,-673,12174,192255,-7848,-124216,-25559,11060,213082,-36469,172530,57000,57830
18342,1778515585587097615,1,194228,12174,8,-536,11545,-536,11545,194228,-7230,-127517,-25559,12174,213082,-36469,172840,56750,57900
18343,1778515585592288974,1,196068,11545,8,-645,11838,-645,11838,196068,-6543,-130683,-25559,11545,213069,-36572,171000,55940,56480
18344,1778515585597180266,1,196008,11838,8,-761,12168,-761,12168,196008,-5878,-132789,-25559,11838,213056,-36680,172360,58010,56480
18345,1778515585602115462,1,194376,12168,8,-697,12530,-697,12530,194376,-5220,-134720,-25559,12168,213044,-36699,172610,56900,56610
18346,1778515585607103074,1,192641,12530,8,-542,11848,-542,11848,192641,-4570,-136625,-25559,12530,213044,-36699,170090,55880,55860
18347,1778515585612131839,1,191305,11848,8,-393,11152,-393,11152,191305,-3927,-138410,-25559,11848,213044,-36699,186360,56460,57310
18348,1778515585617135708,1,190356,11152,8,-501,11431,-501,11431,190356,-3301,-139804,-25559,11152,213031,-36608,173720,57030,58100
18349,1778515585622096281,1,189955,11431,8,-609,11712,-609,11712,189955,-2692,-140815,-25559,11431,213018,-36671,175170,57480,56950
18350,1778515585627090806,1,189926,11712,8,-456,11004,-456,11004,189926,-2093,-141785,-25559,11712,213018,-36671,172661,56421,57991
18351,1778515585632112115,1,189955,11004,8,-602,12600,-602,12600,189955,-1504,-142858,-25559,11004,213005,-36600,172640,57050,56720
18352,1778515585637156272,1,189436,12600,8,-711,12851,-711,12851,189436,-931,-143814,-25559,12600,212992,-36266,170610,56480,56020
18353,1778515585642120652,1,188754,12851,8,-535,12135,-535,12135,188754,-386,-144154,-25559,12851,212992,-36266,174800,57420,57360
18354,1778515585647080009,1,188205,12135,8,-641,12394,-641,12394,188205,132,-143900,-25559,12135,212979,-36173,171230,56210,55500
18355,1778515585652156294,1,187997,12394,8,-636,12869,-636,12869,187997,630,-143505,-25559,12394,212967,-36065,172980,56120,58240
18356,1778515585657087362,1,187804,12869,8,-176,11200,-176,11200,187804,1082,-142997,-25559,12869,212979,-36173,172040,56170,58020
18357,1778515585662140960,1,187404,11200,8,-12,10477,-12,10477,187404,1511,-142902,-25559,11200,212979,-36173,174890,56660,57670
18358,1778515585667137469,1,186825,10477,8,-112,10727,-112,10727,186825,1907,-143042,-25559,10477,212967,-36065,175470,57050,60040
18359,1778515585672144346,1,186321,10727,8,-210,10970,-210,10970,186321,2281,-143608,-25559,10727,212954,-35711,173830,56700,58600
18360,1778515585677075670,1,185742,10970,8,-50,10257,-50,10257,185742,2633,-144547,-25559,10970,212954,-35711,173060,56270,57810
18361,1778515585682153107,1,185193,10257,8,103,10477,103,10477,185193,2986,-146072,-25559,10257,212954,-35711,174470,56990,59910
18362,1778515585687055119,1,184674,10477,8,2,10710,2,10710,184674,3327,-147627,-25559,10477,212941,-35614,187860,57370,59040
18363,1778515585692102669,1,184407,10710,8,-96,10910,-96,10910,184407,3681,-149241,-25559,10710,212928,-35335,175720,56840,59380
18364,1778515585699559879,1,184155,10910,8,-107,10713,-107,10713,184155,4209,-152520,-25559,10910,212915,-35082,173070,56380,58670
18365,1778515585702102918,1,184080,10713,8,-25,10509,-25,10509,184080,4401,-149262,-25559,10713,212915,-35082,174600,57040,59740
18366,1778515585707077635,1,183843,10509,8,139,9767,139,9767,183843,4714,-149246,-25559,10509,212915,-35082,178070,56770,60760
18367,1778515585712067103,1,183799,9767,8,295,9025,295,9025,183799,5013,-148685,-25559,9767,212915,-35082,174780,56530,59070
18368,1778515585717087453,1,183739,9025,8,197,9221,197,9221,183739,5289,-147881,-25559,9025,212902,-34854,174840,56760,58680
18369,1778515585722170554,1,183680,9221,8,101,9406,101,9406,183680,5543,-147122,-25559,9221,212890,-34639,174451,56981,58760
18370,1778515585727148535,1,183487,9406,8,255,8677,255,8677,183487,5765,-146529,-25559,9406,212890,-34639,173120,55920,57770
18371,1778515585732137332,1,183487,8677,8,401,8832,401,8832,183487,5968,-146569,-25559,8677,212890,-34639,176220,56840,58250
18372,1778515585737113328,1,183561,8832,8,307,9023,307,9023,183561,6162,-147265,-25559,8832,212877,-34356,173450,56400,57700
18373,1778515585742133197,1,183531,9023,8,213,9198,213,9198,183531,6358,-148509,-25559,9023,212864,-33952,173940,56690,58950
18374,1778515585747142922,1,183309,9198,8,120,9354,120,9354,183309,6559,-149922,-25559,9198,212851,-33855,174630,56560,60130
18375,1778515585752137063,1,183101,9354,8,417,8232,417,8232,183101,6768,-151253,-25559,9354,212851,-33855,173990,56330,57360
18376,1778515585757171588,1,182805,8232,8,562,7465,562,7465,182805,6985,-152293,-25559,8232,212851,-33855,173170,56420,57810
18377,1778515585762075200,1,182908,7465,8,459,7620,459,7620,182908,7202,-152648,-25559,7465,212838,-33594,185270,68730,57840
18378,1778515585767138141,1,183116,7620,8,599,6848,599,6848,183116,7422,-152501,-25559,7620,212838,-33594,171580,56460,56650
18379,1778515585772132538,1,183324,6848,8,500,6990,500,6990,183324,7630,-151577,-25559,6848,212825,-33234,172630,57310,57040
18380,1778515585777072694,1,183472,6990,8,401,7136,401,7136,183472,7814,-150182,-25559,6990,212812,-33072,172520,56200,56220
18381,1778515585782137556,1,183546,7136,8,643,7550,643,7550,183546,7973,-148851,-25559,7136,212812,-33072,175020,57350,57320
18382,1778515585787077456,1,183591,7550,8,531,7706,531,7706,183591,8102,-147540,-25559,7550,212800,-32784,173350,56550,58190
18383,1778515585792075789,1,183828,7706,8,421,7848,421,7848,183828,8209,-146752,-25559,7706,212787,-32510,170820,56130,56430
18384,1778515585797114474,1,184184,7848,8,568,7109,568,7109,184184,8305,-146619,-25559,7848,212787,-32510,173260,58310,56150
18385,1778515585802088327,1,184184,7109,8,636,7053,636,7053,184184,8393,-147102,-25559,7109,212945,-32318,172510,57250,56820
18386,1778515585807127620,1,183710,7053,8,1007,5437,1007,5437,183710,8479,-148342,-25559,7053,212787,-32510,171450,57130,56050
18387,1778515585812254466,1,183561,5437,8,902,5535,902,5535,183561,8579,-150189,-25559,5437,212945,-32318,171610,56610,56740
18388,1778515585817071133,1,184125,5535,8,786,5668,786,5668,184125,8702,-151889,-25559,5535,213117,-32023,174141,57360,58441
18389,1778515585822076922,1,184733,5668,8,905,4899,905,4899,184733,8857,-153732,-25559,5668,213117,-32023,172080,56870,57430
18390,1778515585827035926,1,185089,4899,8,795,4986,795,4986,185089,9034,-154962,-25559,4899,213222,-31808,172320,56270,57890
18391,1778515585832131924,1,185327,4986,8,994,4956,994,4956,185327,9230,-155677,-25559,4986,213222,-31808,171890,56380,56270
