idx,stamp_sec,stamp_nsec,status,iters,used_fallback,max_iter_streak,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp,out_steer_fp,out_accel_fp,pub_steer,pub_speed,pub_accel,ref_vx0_fp,ref_kappa0_fp,ref_left0_fp,ref_right0_fp
3889,1779105654,10565309,1,50,0,3889,-129827,29413,0,0,-1209,-79832,131072,-57428,1851568,-0.2190704,0.5000000,7.0631714,1615550,-28250,618660,149422
3890,1779105654,15535168,1,50,0,3890,-129827,29374,0,0,-7863,-57428,1851568,-79833,-1851569,-0.3045387,0.5000000,0.5000000,1615550,-28250,618660,149422
3891,1779105654,20517860,1,50,0,3891,-129827,29296,0,0,-15514,-79833,131072,-102236,-1851569,-0.3899994,0.5000000,0.5000000,1615550,-28250,618660,149422
3892,1779105654,25518088,1,50,0,3892,-129827,29180,0,0,-23305,-102236,131072,-102236,1851568,-0.3899994,0.5000000,7.0631714,1615550,-28250,618660,149422
3893,1779105654,30615346,1,50,0,3893,-129847,29292,0,0,-30192,-102236,1851568,-79832,1851568,-0.3045349,0.5000000,7.0631714,1615550,-28250,618660,149422
3894,1779105654,35611926,1,50,0,3894,-129847,29118,0,0,-34745,-79832,1851568,-102236,-1851569,-0.3899994,0.5000000,0.5000000,1615550,-28250,618660,149422
3895,1779105654,40124769,1,50,0,3895,-129847,28954,0,0,-36528,-102236,131072,-102236,-1851569,-0.3899994,0.5000000,0.5000000,1615550,-28250,618660,149422
3896,1779105654,45515258,1,50,0,3896,-129847,28758,0,0,-36274,-102236,131072,-102236,-1851569,-0.3899994,0.5000000,0.5000000,1615550,-28250,618660,149422
3897,1779105654,50513278,1,50,0,3897,-129847,28581,0,0,-35431,-102236,131072,-102236,1851568,-0.3899994,0.5000000,7.0631714,1615550,-28250,618660,149422
3898,1779105654,55543332,1,50,0,3898,-129847,28403,0,0,-35359,-102236,1851568,-79832,1851568,-0.3045349,0.5000000,7.0631714,1615550,-28250,618660,149422
3899,1779105654,60520167,1,50,0,3899,-129856,28438,0,0,-36961,-79832,1851568,-102236,1851568,-0.3899994,0.5000000,7.0631714,1615550,-28250,618660,149422
3900,1779105654,65087317,1,50,0,3900,-129856,28254,0,0,-40369,-102236,1851568,-79832,1851568,-0.3045349,0.5000000,7.0631714,1615550,-28250,618660,149422
3901,1779105654,70569874,1,50,0,3901,-129856,28003,0,0,-45848,-79832,1851568,-57428,-1851569,-0.2190704,0.5000000,0.5000000,1615550,-28250,618660,149422
3902,1779105654,75536565,1,50,0,3902,-129837,27725,41184,-541,-55843,-57428,131072,-79833,-1851569,-0.3045387,0.5000000,-7.0631752,1615550,-28250,618660,149422
3903,1779105654,80583196,1,50,0,3903,-129849,27588,48601,-993,-66062,-79833,-1851569,-102236,1851568,-0.3899994,0.5000000,7.0631714,1615550,-28250,618660,149422
3904,1779105654,85527613,1,50,0,3904,-129829,27213,50263,-1339,-75742,-102236,1851568,-79832,-1851569,-0.3045349,0.5000000,-7.0631752,1615550,-28250,618660,149422
3905,1779105654,90110444,1,50,0,3905,-129812,26850,46168,-965,-79306,-79832,-1851569,-102236,1851568,-0.3899994,0.5000000,7.0631714,1615550,-28250,618660,149422
3906,1779105654,95570568,1,50,0,3906,-129792,26359,48898,-1397,-90011,-102236,1851568,-102236,-1851569,-0.3899994,0.5000000,-7.0631752,1615550,-28250,618660,149422
3907,1779105654,100123990,1,50,0,3907,-129776,25930,47889,-1227,-94149,-102236,-1851569,-79832,-1851569,-0.3045349,0.5000000,-7.0631752,1615550,-28250,618660,149422
3908,1779105654,105533039,1,50,0,3908,-129755,25404,52815,-1207,-97179,-79832,-1851569,-102236,1851568,-0.3899994,0.5000000,7.0631714,1615550,-28250,618660,149422
3909,1779105654,110108574,1,50,0,3909,-129787,25292,49966,-1245,-100556,-102236,1851568,-79832,-1851569,-0.3045349,0.5000000,-7.0631752,1615550,-28250,618660,149422
3910,1779105654,115639870,1,50,0,3910,-129787,24769,0,0,-94631,-79832,-1851569,-57428,-1851569,-0.2190704,0.5000000,0.5000000,1615550,-28250,618660,149422
3911,1779105654,120599520,1,50,0,3911,-129787,24284,0,0,-97746,-57428,131072,-55104,1851568,-0.2102051,0.5000000,7.0631714,1615550,-28250,618660,149422
3912,1779105654,125628710,1,50,0,3912,-129787,23760,0,0,-104147,-55104,1851568,-32700,-1851569,-0.1247406,0.5000000,0.5000000,1615550,-28250,618660,149422
3913,1779105654,130590376,1,50,0,3913,-129790,23245,0,0,-114353,-32700,131072,-10296,1851568,-0.0392761,0.5000000,7.0631714,1615550,-28250,618660,149422
3914,1779105654,135576268,1,50,0,3914,-129790,22622,0,0,-124875,-10296,1851568,12108,1851568,0.0461884,0.5000000,7.0631714,1615550,-28250,618660,149422
3915,1779105654,140586033,1,50,0,3915,-129790,21962,0,0,-131754,12108,1851568,34512,-1851569,0.1316528,0.5000000,0.5000000,1615550,-28250,618660,149422
3916,1779105654,145626231,1,50,0,3916,-129790,21284,0,0,-134429,34512,131072,12107,-1851569,0.0461845,0.5000000,0.5000000,1615550,-28250,618660,149422
3917,1779105654,150651069,1,50,0,3917,-129802,20685,0,0,-135219,12107,131072,34511,-1851569,0.1316490,0.5000000,0.5000000,1615550,-28250,618660,149422
3918,1779105654,155587262,1,50,0,3918,-130008,20775,0,0,-135423,34511,131072,12106,1851568,0.0461807,0.5000000,7.0631714,1615172,-27956,621281,146801
3919,1779105654,160115626,1,50,0,3919,-130008,20166,0,0,-134457,12106,1851568,34510,1851568,0.1316452,0.5000000,7.0631714,1615172,-27956,621281,146801
3920,1779105654,165533060,1,50,0,3920,-130008,19456,0,0,-131044,34510,1851568,12105,1851568,0.0461769,0.5000000,7.0631714,1615172,-27956,621281,146801
3921,1779105654,170577547,1,50,0,3921,-130008,18827,0,0,-124814,12105,1851568,-10300,-1851569,-0.0392914,0.5000000,0.5000000,1615172,-27956,621281,146801
3922,1779105654,175599248,1,50,0,3922,-130008,18247,0,0,-115333,-10300,131072,12104,1851568,0.0461731,0.5000000,7.0631714,1615172,-27956,621281,146801
3923,1779105654,180647767,1,50,0,3923,-130050,17771,0,0,-103930,12104,1851568,34508,1851568,0.1316376,0.5000000,7.0631714,1615172,-27956,621281,146801
3924,1779105654,185577720,1,50,0,3924,-130050,17319,0,0,-91669,34508,1851568,12103,-1851569,0.0461693,0.5000000,0.5000000,1615172,-27956,621281,146801
3925,1779105654,190124069,1,50,0,3925,-130050,16963,0,0,-78329,12103,131072,-10302,-1851569,-0.0392990,0.5000000,0.5000000,1615172,-27956,621281,146801
3926,1779105654,195536351,1,50,0,3926,-130050,16628,0,0,-61863,-10302,131072,-32707,-1851569,-0.1247673,0.5000000,0.5000000,1615172,-27956,621281,146801
3927,1779105654,200591366,1,50,0,3927,-130120,16278,0,0,-43041,-32707,131072,-10303,1851568,-0.0393028,0.5000000,7.0631714,1615172,-27956,621281,146801
3928,1779105654,205542344,1,50,0,3928,-130120,16167,0,0,-22431,-10303,1851568,12101,-1851569,0.0461617,0.5000000,0.5000000,1615172,-27956,621281,146801
3929,1779105654,210627377,1,50,0,3929,-130120,16151,0,0,-3253,12101,131072,-10304,1851568,-0.0393066,0.5000000,7.0631714,1615172,-27956,621281,146801
3930,1779105654,215456236,1,50,0,3930,-130120,16209,0,0,11943,-10304,1851568,-32709,-1851569,-0.1247749,0.5000000,0.5000000,1615172,-27956,621281,146801
3931,1779105654,220528020,1,50,0,3931,-130120,16315,0,0,20921,-32709,131072,-55114,1851568,-0.2102432,0.5000000,7.0631714,1615172,-27956,621281,146801
3932,1779105654,225547162,1,50,0,3932,-130120,16439,0,0,24830,-55114,1851568,-77519,-1851569,-0.2957115,0.5000000,0.5000000,1615172,-27956,621281,146801
3933,1779105654,230574560,1,50,0,3933,-130184,16282,0,0,25661,-77519,131072,-55115,1851568,-0.2102470,0.5000000,7.0631714,1615172,-27956,621281,146801
3934,1779105654,235582820,1,50,0,3934,-130184,16413,0,0,26268,-55115,1851568,-77520,-1851569,-0.2957153,0.5000000,0.5000000,1615172,-27956,621281,146801
3935,1779105654,240598570,1,50,0,3935,-130184,16550,0,0,27347,-77520,131072,-99925,1851568,-0.3811836,0.5000000,7.0631714,1615172,-27956,621281,146801
3936,1779105654,245369666,1,50,0,3936,-130184,16683,0,0,27871,-99925,1851568,-102236,1851568,-0.3899994,0.5000000,7.0631714,1615172,-27956,621281,146801
3937,1779105654,250610899,1,50,0,3937,-130232,17031,0,0,26646,-102236,1851568,-79832,-1851569,-0.3045349,0.5000000,0.5000000,1615172,-27956,621281,146801
3938,1779105654,255477809,1,50,0,3938,-130232,17154,0,0,25405,-79832,131072,-57428,-1851569,-0.2190704,0.5000000,0.5000000,1615172,-27956,621281,146801
3939,1779105654,260611420,1,50,0,3939,-130232,17290,0,0,26509,-57428,131072,-35024,-1851569,-0.1336060,0.5000000,0.5000000,1615172,-27956,621281,146801
3940,1779105654,265107078,1,50,0,3940,-130232,17431,0,0,31334,-35024,131072,-12620,1851568,-0.0481415,0.5000000,7.0631714,1615172,-27956,621281,146801
3941,1779105654,270580419,1,50,0,3941,-130232,17643,0,0,38622,-12620,1851568,9784,-1851569,0.0373230,0.5000000,0.5000000,1615172,-27956,621281,146801
3942,1779105654,275689837,1,50,0,3942,-130218,17871,40590,58,44639,9784,131072,-12621,-1851569,-0.0481453,0.5000000,-7.0631752,1615172,-27956,621281,146801
3943,1779105654,280607309,1,50,0,3943,-130274,18226,46168,-195,45694,-12621,-1851569,9783,-1851569,0.0373192,0.5000000,-7.0631752,1615172,-27956,621281,146801
3944,1779105654,285531534,1,50,0,3944,-130259,18451,45160,24,45669,9783,-1851569,-12622,-1851569,-0.0481491,0.5000000,-7.0631752,1615172,-27956,621281,146801
3945,1779105654,290527858,1,50,0,3945,-130259,18627,0,0,35148,-12622,-1851569,-35027,1851568,-0.1336174,0.5000000,7.0631714,1615172,-27956,621281,146801
3946,1779105654,295597114,1,50,0,3946,-130259,18708,0,0,16043,-35027,1851568,-12623,-1851569,-0.0481529,0.5000000,0.5000000,1615172,-27956,621281,146801
3947,1779105654,300611967,1,50,0,3947,-130257,18926,0,0,-6616,-12623,131072,-35028,-1851569,-0.1336212,0.5000000,0.5000000,1615172,-27956,621281,146801
3948,1779105654,305597155,1,50,0,3948,-130257,18793,0,0,-26705,-35028,131072,-12624,1851568,-0.0481567,0.5000000,7.0631714,1615172,-27956,621281,146801
3949,1779105654,310589543,1,50,0,3949,-130257,18590,0,0,-40625,-12624,1851568,-35029,-1851569,-0.1336250,0.5000000,0.5000000,1615172,-27956,621281,146801
3950,1779105654,315111986,1,50,0,3950,-130257,18380,0,0,-46369,-35029,131072,-57434,-1851569,-0.2190933,0.5000000,0.5000000,1615172,-27956,621281,146801
3951,1779105654,320529164,1,50,0,3951,-130257,18141,0,0,-44193,-57434,131072,-79839,1851568,-0.3045616,0.5000000,7.0631714,1615172,-27956,621281,146801
3952,1779105654,325108827,1,50,0,3952,-130257,17966,0,0,-38155,-79839,1851568,-57435,1851568,-0.2190971,0.5000000,7.0631714,1615172,-27956,621281,146801
3953,1779105654,330535190,1,50,0,3953,-130287,18154,0,0,-31267,-57435,1851568,-79840,-1851569,-0.3045654,0.5000000,0.5000000,1615172,-27956,621281,146801
3954,1779105654,335095779,1,50,0,3954,-130287,18036,0,0,-26042,-79840,131072,-102236,1851568,-0.3899994,0.5000000,7.0631714,1615172,-27956,621281,146801
3955,1779105654,340527166,1,50,0,3955,-130287,17897,0,0,-25498,-102236,1851568,-102236,1851568,-0.3899994,0.5000000,7.0631714,1615172,-27956,621281,146801
3956,1779105654,345416061,1,50,0,3956,-130287,17764,0,0,-27250,-102236,1851568,-102236,-1851569,-0.3899994,0.5000000,0.5000000,1615172,-27956,621281,146801
3957,1779105654,350540103,1,50,0,3957,-130289,17645,0,0,-27882,-102236,131072,-79832,1851568,-0.3045349,0.5000000,7.0631714,1615172,-27956,621281,146801
3958,1779105654,355605679,1,50,0,3958,-130280,17479,39819,-776,-32781,-79832,1851568,-57428,-1851569,-0.2190704,0.5000000,-7.0631752,1615172,-27956,621281,146801
3959,1779105654,360139195,1,50,0,3959,-130270,17352,43083,-642,-28048,-57428,-1851569,-35024,1851568,-0.1336060,0.5000000,7.0631714,1615172,-27956,621281,146801
3960,1779105654,365519540,1,50,0,3960,-130257,17219,41243,-445,-24630,-35024,1851568,-57429,1851568,-0.2190742,0.5000000,7.0631714,1615172,-27956,621281,146801
3961,1779105654,370524920,1,50,0,3961,-130460,17849,0,0,-23021,-57429,1851568,-35025,-1851569,-0.1336098,0.5000000,0.5000000,1614749,-27754,623903,149422
3962,1779105654,375140681,1,50,0,3962,-130460,17722,0,0,-27504,-35025,131072,-12621,1851568,-0.0481453,0.5000000,7.0631714,1614749,-27754,623903,149422
3963,1779105654,380570947,1,50,0,3963,-130469,17646,0,0,-32242,-12621,1851568,-35026,-1851569,-0.1336136,0.5000000,0.5000000,1614749,-27754,623903,149422
3964,1779105654,385095791,1,50,0,3964,-130469,17487,0,0,-35135,-35026,131072,-57431,-1851569,-0.2190819,0.5000000,0.5000000,1614749,-27754,623903,149422
3965,1779105654,390576877,1,50,0,3965,-130469,17289,0,0,-36173,-57431,131072,-79836,1851568,-0.3045502,0.5000000,7.0631714,1614749,-27754,623903,149422
3966,1779105654,395166236,1,50,0,3966,-130460,17096,40650,-709,-42139,-79836,1851568,-102236,1851568,-0.3899994,0.5000000,7.0631714,1614749,-27754,623903,149422
3967,1779105654,400580694,1,50,0,3967,-130464,16926,49551,-1414,-48341,-102236,1851568,-79832,1851568,-0.3045349,0.5000000,7.0631714,1614749,-27754,623903,149422
3968,1779105654,405601467,1,50,0,3968,-130452,16676,57859,-1354,-49869,-79832,1851568,-102236,-1851569,-0.3899994,0.5000000,-7.0631752,1614749,-27754,623903,149422
3969,1779105654,410134631,1,50,0,3969,-130442,16404,63674,-1676,-59799,-102236,-1851569,-102236,1851568,-0.3899994,0.5000000,7.0631714,1614749,-27754,623903,149422
3970,1779105654,415528832,1,50,0,3970,-130431,16005,66167,-2058,-74095,-102236,1851568,-102236,-1851569,-0.3899994,0.5000000,-7.0631752,1614749,-27754,623903,149422
3971,1779105654,420581159,1,50,0,3971,-130421,15562,65158,-1983,-87603,-102236,-1851569,-79832,-1851569,-0.3045349,0.5000000,-7.0631752,1614749,-27754,623903,149422
3972,1779105654,425596652,1,50,0,3972,-130409,15060,70083,-1696,-100070,-79832,-1851569,-102236,-1851569,-0.3899994,0.5000000,-7.0631752,1614749,-27754,623903,149422
3973,1779105654,430598097,1,50,0,3973,-130386,14856,66642,-1889,-115102,-102236,-1851569,-102236,1851568,-0.3899994,0.5000000,7.0631714,1614749,-27754,623903,149422
3974,1779105654,435595509,1,50,0,3974,-130386,14293,0,0,-112663,-102236,1851568,-79832,1851568,-0.3045349,0.5000000,7.0631714,1614749,-27754,623903,149422
3975,1779105654,440602074,1,50,0,3975,-130386,13719,0,0,-114520,-79832,1851568,-57428,-1851569,-0.2190704,0.5000000,0.5000000,1614749,-27754,623903,149422
3976,1779105654,445619775,1,50,0,3976,-130386,13164,0,0,-110614,-57428,131072,-79833,-1851569,-0.3045387,0.5000000,0.5000000,1614749,-27754,623903,149422
3977,1779105654,450621156,1,50,0,3977,-130353,12694,0,0,-102453,-79833,131072,-57429,1851568,-0.2190742,0.5000000,7.0631714,1614749,-27754,623903,149422
3978,1779105654,455544676,1,50,0,3978,-130353,12237,0,0,-92967,-57429,1851568,-35025,1851568,-0.1336098,0.5000000,7.0631714,1614749,-27754,623903,149422
3979,1779105654,460592491,1,50,0,3979,-130353,11811,0,0,-84293,-35025,1851568,-12621,1851568,-0.0481453,0.5000000,7.0631714,1614749,-27754,623903,149422
3980,1779105654,465596848,1,50,0,3980,-130353,11423,0,0,-77667,-12621,1851568,-35026,-1851569,-0.1336136,0.5000000,0.5000000,1614749,-27754,623903,149422
3981,1779105654,470603348,1,50,0,3981,-130353,11054,0,0,-73605,-35026,131072,-12622,1851568,-0.0481491,0.5000000,7.0631714,1614749,-27754,623903,149422
3982,1779105654,475605369,1,50,0,3982,-130353,10691,0,0,-72503,-12622,1851568,9782,-1851569,0.0373154,0.5000000,0.5000000,1614749,-27754,623903,149422
3983,1779105654,480706467,1,50,0,3983,-130347,10144,0,0,-75859,9782,131072,32186,1851568,0.1227798,0.5000000,7.0631714,1614749,-27754,623903,149422
3984,1779105654,485477435,1,50,0,3984,-130347,9738,0,0,-85206,32186,1851568,54590,1851568,0.2082443,0.5000000,7.0631714,1614749,-27754,623903,149422
3985,1779105654,490526146,1,50,0,3985,-130347,9236,0,0,-99368,54590,1851568,76994,1851568,0.2937088,0.5000000,7.0631714,1614749,-27754,623903,149422
3986,1779105654,495595562,1,50,0,3986,-130347,8670,0,0,-111665,76994,1851568,54589,1851568,0.2082405,0.5000000,7.0631714,1614749,-27754,623903,149422
3987,1779105654,500604943,1,50,0,3987,-130353,8302,0,0,-119016,54589,1851568,76993,-1851569,0.2937050,0.5000000,0.5000000,1614749,-27754,623903,149422
3988,1779105654,505591923,1,50,0,3988,-130551,8444,0,0,-119383,76993,131072,54588,1851568,0.2082367,0.5000000,7.0631714,1614283,-28017,621281,149422
3989,1779105654,510726174,1,50,0,3989,-130551,7859,0,0,-113913,54588,1851568,76992,-1851569,0.2937012,0.5000000,0.5000000,1614283,-28017,621281,149422
3990,1779105654,515479318,1,50,0,3990,-130551,7362,0,0,-104547,76992,131072,54587,-1250844,0.2082329,0.5000000,-4.7715912,1614283,-28017,621281,149422
3991,1779105654,520144617,1,50,0,3991,-130551,6925,0,0,-93633,54587,-1250844,76991,1851568,0.2936974,0.5000000,7.0631714,1614283,-28017,621281,149422
3992,1779105654,525602085,1,50,0,3992,-130551,6484,0,0,-80896,76991,1851568,54586,1851568,0.2082291,0.5000000,7.0631714,1614283,-28017,621281,149422
3993,1779105654,530622794,1,50,0,3993,-130546,6059,0,0,-68325,54586,1851568,32181,-1851569,0.1227608,0.5000000,0.5000000,1614283,-28017,621281,149422
3994,1779105654,535596013,1,50,0,3994,-130546,5778,0,0,-56528,32181,131072,54585,1851568,0.2082253,0.5000000,7.0631714,1614283,-28017,621281,149422
3995,1779105654,540583153,1,50,0,3995,-130546,5544,0,0,-46936,54585,1851568,32180,-1851569,0.1227570,0.5000000,0.5000000,1614283,-28017,621281,149422
3996,1779105654,545731645,1,50,0,3996,-130539,5359,47652,465,-35955,32180,131072,9775,-1851569,0.0372887,0.5000000,-7.0631752,1614283,-28017,621281,149422
3997,1779105654,550669662,1,50,0,3997,-130536,4973,58037,290,-35829,9775,-1851569,-12630,1851568,-0.0481796,0.5000000,7.0631714,1614283,-28017,621281,149422
3998,1779105654,555594175,1,50,0,3998,-130531,4780,57503,-70,-39289,-12630,1851568,9774,1851568,0.0372849,0.5000000,7.0631714,1614283,-28017,621281,149422
3999,1779105654,560601604,1,50,0,3999,-130526,4600,52755,178,-35955,9774,1851568,32178,1851568,0.1227493,0.5000000,7.0631714,1614283,-28017,621281,149422
4000,1779105654,565594952,1,50,0,4000,-130518,4466,58927,574,-26756,32178,1851568,54582,1851568,0.2082138,0.5000000,7.0631714,1614283,-28017,621281,149422
4001,1779105654,570604429,1,50,0,4001,-130506,4421,68422,1123,-9047,54582,1851568,76986,1851568,0.2936783,0.5000000,7.0631714,1614283,-28017,621281,149422
4002,1779105654,575602417,1,50,0,4002,-130695,5239,72398,1679,14539,76986,1851568,99390,-1851569,0.3791428,0.5000000,-7.0631752,1613777,-28117,626524,146801
4003,1779105654,580606133,1,50,0,4003,-130658,5263,76730,2286,39969,99390,-1851569,102236,1851568,0.3899994,0.5045968,7.0631714,1613777,-28117,626524,146801
4004,1779105654,585625179,1,50,0,4004,-130637,5567,78154,2493,60535,102236,1851568,102236,-1851569,0.3899994,0.5000000,-7.0631752,1613777,-28117,626524,146801
4005,1779105654,590605598,1,50,0,4005,-130618,5940,71923,2293,75020,102236,-1851569,79831,-1851569,0.3045311,0.5000000,-7.0631752,1613777,-28117,626524,146801
4006,1779105654,595769259,1,50,0,4006,-130599,6348,74000,1928,78902,79831,-1851569,102235,-1851569,0.3899956,0.5000000,-7.0631752,1613777,-28117,626524,146801
4007,1779105654,600661994,1,50,0,4007,-130547,6551,64624,1885,76456,102235,-1851569,79830,-1851569,0.3045273,0.5000000,-7.0631752,1613777,-28117,626524,146801
4008,1779105654,605604395,1,50,0,4008,-130547,6810,0,0,52285,79830,-1851569,57425,-1851569,0.2190590,0.5000000,0.5000000,1613777,-28117,626524,146801
4009,1779105654,610098773,1,50,0,4009,-130547,6979,0,0,37712,57425,131072,79829,-1851569,0.3045235,0.5000000,0.5000000,1613777,-28117,626524,146801
4010,1779105654,615535249,1,50,0,4010,-130547,7091,0,0,20627,79829,131072,57424,1851568,0.2190552,0.5000000,7.0631714,1613777,-28117,626524,146801
4011,1779105654,620537077,1,50,0,4011,-130547,7128,0,0,7410,57424,1851568,35019,1851568,0.1335869,0.5000000,7.0631714,1613777,-28117,626524,146801
4012,1779105654,625638495,1,50,0,4012,-130547,7145,0,0,3200,35019,1851568,57423,1851568,0.2190514,0.5000000,7.0631714,1613777,-28117,626524,146801
4013,1779105654,630681061,1,50,0,4013,-130510,7585,0,0,7709,57423,1851568,35018,-1851569,0.1335831,0.5000000,0.5000000,1613777,-28117,626524,146801
4014,1779105654,635603590,1,50,0,4014,-130510,7665,0,0,16174,35018,131072,57422,-1851569,0.2190475,0.5000000,0.5000000,1613777,-28117,626524,146801
4015,1779105654,640660333,1,50,0,4015,-130510,7789,0,0,24516,57422,131072,35017,1851568,0.1335793,0.5000000,7.0631714,1613777,-28117,626524,146801
4016,1779105654,645678034,1,50,0,4016,-130510,7941,0,0,30207,35017,1851568,12612,1851568,0.0481110,0.5000000,7.0631714,1613777,-28117,626524,146801
4017,1779105654,650682679,1,50,0,4017,-130521,8005,0,0,32442,12612,1851568,-9793,-1851569,-0.0373573,0.5000000,0.5000000,1613777,-28117,626524,146801
4018,1779105654,655603479,1,50,0,4018,-130724,8921,0,0,32412,-9793,131072,12611,-1851569,0.0481071,0.5000000,0.5000000,1613237,-27829,629146,144179
4019,1779105654,660548121,1,50,0,4019,-130724,9078,0,0,31738,12611,131072,-9794,1851568,-0.0373611,0.5000000,7.0631714,1613237,-27829,629146,144179
4020,1779105654,665551165,1,50,0,4020,-130724,9235,0,0,31443,-9794,1851568,12610,1851568,0.0481033,0.5000000,7.0631714,1613237,-27829,629146,144179
4021,1779105654,670545858,1,50,0,4021,-130724,9395,0,0,32089,12610,1851568,-9795,1851568,-0.0373650,0.5000000,7.0631714,1613237,-27829,629146,144179
4022,1779105654,675590728,1,50,0,4022,-130724,9563,0,0,33209,-9795,1851568,-32200,-1851569,-0.1228333,0.5000000,0.5000000,1613237,-27829,629146,144179
4023,1779105654,680482759,1,50,0,4023,-130721,9791,0,0,33362,-32200,131072,-54605,-98740,-0.2083015,0.5000000,-0.3766632,1613237,-27829,629146,144179
4024,1779105654,685155482,1,50,0,4024,-130721,9936,0,0,30943,-54605,-98740,-32201,1851568,-0.1228371,0.5000000,7.0631714,1613237,-27829,629146,144179
4025,1779105654,690540595,1,50,0,4025,-130721,10063,0,0,23562,-32201,1851568,-9797,1851568,-0.0373726,0.5000000,7.0631714,1613237,-27829,629146,144179
4026,1779105654,695642269,1,50,0,4026,-130721,10130,0,0,13127,-9797,1851568,-32202,1851568,-0.1228409,0.5000000,7.0631714,1613237,-27829,629146,144179
4027,1779105654,700682979,1,50,0,4027,-130763,10239,0,0,844,-32202,1851568,-54607,1851568,-0.2083092,0.5000000,7.0631714,1613237,-27829,629146,144179
4028,1779105654,705616004,1,50,0,4028,-130763,10200,0,0,-7909,-54607,1851568,-32203,1851568,-0.1228447,0.5000000,7.0631714,1613237,-27829,629146,144179
4029,1779105654,710601352,1,50,0,4029,-130763,10148,0,0,-10444,-32203,1851568,-54608,1851568,-0.2083130,0.5000000,7.0631714,1613237,-27829,629146,144179
4030,1779105654,715593100,1,50,0,4030,-130763,10109,0,0,-7747,-54608,1851568,-77013,-1851569,-0.2937813,0.5000000,0.5000000,1613237,-27829,629146,144179
4031,1779105654,720685237,1,50,0,4031,-130763,10097,0,0,-2345,-77013,131072,-99418,1851568,-0.3792496,0.5000000,7.0631714,1613237,-27829,629146,144179
4032,1779105654,725171967,1,50,0,4032,-130763,10113,0,0,3480,-99418,1851568,-102236,-1851569,-0.3899994,0.5000000,0.5000000,1613237,-27829,629146,144179
4033,1779105654,730688158,1,50,0,4033,-130804,10351,0,0,7129,-102236,131072,-102236,1851568,-0.3899994,0.5000000,7.0631714,1613237,-27829,629146,144179
4034,1779105654,735617663,1,50,0,4034,-130804,10385,0,0,6852,-102236,1851568,-102236,-1851569,-0.3899994,0.5000000,0.5000000,1613237,-27829,629146,144179
4035,1779105654,740621891,1,50,0,4035,-130804,10403,0,0,3650,-102236,131072,-79832,1851568,-0.3045349,0.5000000,7.0631714,1613237,-27829,629146,144179
4036,1779105654,745661930,1,50,0,4036,-130804,10407,0,0,767,-79832,1851568,-57428,-1851569,-0.2190704,0.5000000,0.5000000,1613237,-27829,629146,144179
4037,1779105654,750705360,1,50,0,4037,-130849,10552,0,0,-133,-57428,131072,-79833,-1851569,-0.3045387,0.5000000,0.5000000,1613237,-27829,629146,144179
4038,1779105654,755760888,1,50,0,4038,-130849,10549,0,0,-619,-79833,131072,-102236,1851568,-0.3899994,0.5000000,7.0631714,1613237,-27829,629146,144179
4039,1779105654,760701433,1,50,0,4039,-130849,10532,0,0,-3553,-102236,1851568,-102236,-1851569,-0.3899994,0.5000000,0.5000000,1613237,-27829,629146,144179
4040,1779105654,765229061,1,50,0,4040,-130849,10488,0,0,-9654,-102236,131072,-102236,-1851569,-0.3899994,0.5000000,0.5000000,1613237,-27829,629146,144179
4041,1779105654,770601021,1,50,0,4041,-130849,10399,0,0,-16580,-102236,131072,-102236,-1851569,-0.3899994,0.5000000,0.5000000,1613237,-27829,629146,144179
4042,1779105654,775670245,1,50,0,4042,-131048,11030,0,0,-20442,-102236,131072,-79832,-1851569,-0.3045349,0.5000000,0.5000000,1612667,-27966,631767,141558
4043,1779105654,780232530,1,50,0,4043,-131115,11142,0,0,-19983,-79832,131072,-102236,1851568,-0.3899994,0.5000000,7.0631714,1612667,-27966,631767,141558
4044,1779105654,785513125,1,50,0,4044,-131115,11047,0,0,-17967,-102236,1851568,-102236,-1851569,-0.3899994,0.5000000,0.5000000,1612667,-27966,631767,141558
4045,1779105654,790553836,1,50,0,4045,-131115,10957,0,0,-17916,-102236,131072,-102236,-1851569,-0.3899994,0.5000000,0.5000000,1612667,-27966,631767,141558
4046,1779105654,795602867,1,50,0,4046,-131115,10847,0,0,-21784,-102236,131072,-102236,-1851569,-0.3899994,0.5000000,0.5000000,1612667,-27966,631767,141558
4047,1779105654,800605527,1,50,0,4047,-131188,10706,0,0,-28824,-102236,131072,-102236,1851568,-0.3899994,0.5000000,7.0631714,1612667,-27966,631767,141558
4048,1779105654,805552121,1,50,0,4048,-131188,10523,0,0,-36952,-102236,1851568,-102236,1851568,-0.3899994,0.5000000,7.0631714,1612667,-27966,631767,141558
4049,1779105654,810601952,1,50,0,4049,-131188,10295,0,0,-45213,-102236,1851568,-79832,-1851569,-0.3045349,0.5000000,0.5000000,1612667,-27966,631767,141558
4050,1779105654,815599684,1,50,0,4050,-131188,10026,0,0,-53781,-79832,131072,-57428,1851568,-0.2190704,0.5000000,7.0631714,1612667,-27966,631767,141558
4051,1779105654,820618217,1,50,0,4051,-131188,9717,0,0,-61541,-57428,1851568,-79833,1851568,-0.3045387,0.5000000,7.0631714,1612667,-27966,631767,141558
