idx,stamp_ns,compute_ok,status,iters,control_flags,out_steer_fp,out_accel_fp,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp,ref_vx0_fp,ref_kappa0_fp,total_call_ns,kernel_ns,wait_ns
3166,1778515509706095248,1,1,50,0,-32437,-1851569,-8955,-2136,407401,60957,-44442,-10032,1851568,445724,-6135,884894,769090,775970
3167,1778515509711106131,1,1,50,0,13838,-1851569,-8795,-2034,406689,60405,-44968,-8566,-1851569,445275,-6122,889205,770130,776931
3168,1778515509716096725,1,1,50,0,-32177,1851568,-8638,-1941,406155,59803,-46465,-9772,-1851569,444725,-5964,898135,779520,777100
3169,1778515509721102903,1,1,50,0,-30782,-1851569,-8441,-2017,405932,59347,-46755,-8377,1851568,444411,-5916,883694,767120,774930
3170,1778515509726123130,1,1,50,0,-31883,-1851569,-8284,-1944,405799,58838,-47876,-9478,-1851569,443710,-5612,883094,767310,773840
3171,1778515509731130812,1,1,50,0,14332,-1851569,-8688,-1550,405324,58464,-48303,-8072,-1851569,443323,-5520,883634,766910,774490
3172,1778515509736100414,1,1,50,0,13195,1851568,-8529,-1506,404508,58036,-50315,-9209,-1851569,442477,-5174,886765,768500,777680
3173,1778515509741100096,1,1,50,0,14649,-1851569,-8366,-1492,403217,57761,-51921,-7755,1851568,441538,-4961,884434,767390,774570
3174,1778515509746093954,1,1,50,0,13845,1851568,-8166,-1630,401689,57481,-54573,-8559,-1851569,441035,-4733,881864,766670,771830
3175,1778515509751175429,1,1,50,0,-29467,-1851569,-8363,-2135,399479,57367,-56436,-7062,1851568,439962,-4350,884565,769260,775430
3176,1778515509756127623,1,1,50,0,15074,1851568,-8119,-2550,396541,57276,-58899,-7330,-1851569,440510,-4544,884464,768940,775410
3177,1778515509761133705,1,1,50,0,-28599,-1851569,-7965,-2615,393515,57311,-61013,-6194,1851568,439391,-4179,885024,768980,775190
3178,1778515509766130956,1,1,50,0,15396,1851568,-7786,-2820,390236,57331,-63785,-7008,-1851569,438798,-3965,882714,768070,774070
3179,1778515509771172814,1,1,50,0,-28574,-1851569,-7632,-2940,389954,57488,-65426,-6169,1851568,437544,-3637,900395,783061,790501
3180,1778515509776164945,1,1,50,0,-29510,1851568,-7480,-3080,391215,57639,-66983,-7105,-1851569,436197,-3372,884725,768670,776171
3181,1778515509781157939,1,1,50,0,-28344,1851568,-8486,-3250,392803,57922,-67124,-5939,1851568,435489,-3298,886465,767930,776841
3182,1778515509786140693,1,1,50,0,-28780,-1851569,-8330,-3410,394509,58188,-67638,-6375,1851568,434003,-3250,887895,767990,778220
3183,1778515509791187320,1,1,50,0,-27340,-1851569,-8178,-3580,396259,58483,-68329,-4935,-1851569,432426,-3349,899216,780760,788060
3184,1778515509796116889,1,1,50,0,-27209,-1851569,-8016,-3828,397476,58895,-68182,-4804,-1851569,431604,-3485,948887,828242,839363
3185,1778515509801171676,1,1,50,0,-25987,1851568,-9114,-3728,397995,59389,-68087,-3582,-1851569,429891,-3633,942927,819852,832882
3186,1778515509806142622,1,1,50,0,-23987,-1851569,-9003,-3764,396927,59981,-67936,-1582,1851568,427157,-3865,939737,819622,830392
3187,1778515509811147648,1,1,50,0,22607,-1851569,-8870,-3898,394212,60654,-68361,203,-1851569,425226,-4192,940567,819432,831023
3188,1778515509816189891,1,1,50,0,-20123,-1851569,-8740,-4023,390533,61434,-69213,2282,-1851569,422907,-4250,890975,770730,780831
3189,1778515509821162789,1,1,50,0,-19185,-1851569,-8583,-4265,386053,62233,-70979,3220,-1851569,421648,-4477,885344,767840,775570
3190,1778515509826172711,1,1,50,0,26653,1851568,-8397,-4629,382210,63105,-72543,4249,-1851569,421648,-4477,882604,767380,774230
3191,1778515509831161929,1,1,50,0,26573,1851568,-9641,-5458,381988,63992,-73956,4169,1851568,419136,-4465,890345,771780,780951
3192,1778515509836172812,1,1,50,0,-17664,1851568,-9505,-5713,382151,64942,-74258,4741,1851568,417883,-4668,890345,770990,779590
3193,1778515509841186926,1,1,50,0,-17667,-1851569,-9399,-5835,381335,65870,-74024,4738,1851568,415381,-4762,890385,771411,780191
3194,1778515509846187376,1,1,50,0,27735,-1851569,-9266,-6075,379584,66790,-72975,5331,-1851569,414133,-4895,887905,770530,778621
3195,1778515509851241651,1,1,50,0,-16570,1851568,-9670,-6861,377403,67678,-71222,5835,-1851569,411639,-4950,888575,769880,778700
3196,1778515509856161141,1,1,50,0,-16450,-1851569,-9584,-6935,376202,68466,-69097,5955,1851568,409150,-5181,887525,771090,778860
3197,1778515509861133046,1,1,50,0,-16273,-1851569,-9498,-6991,375920,69192,-66486,6132,-1851569,406666,-5320,884894,766430,774140
3198,1778515509866191545,1,1,50,0,-15941,-1851569,-9381,-7176,375401,69852,-64244,6464,-1851569,405425,-5392,885995,766130,774620
3199,1778515509871140603,1,1,50,0,29369,-1851569,-9299,-7205,374644,70443,-63674,6965,-1851569,402949,-5504,883455,765790,773771
3200,1778515509876136541,1,1,50,0,29650,1851568,-9254,-7081,373813,71020,-64939,7246,-1851569,399244,-5683,887385,766660,775871
3201,1778515509881491844,1,1,50,0,30543,1851568,-10065,-7680,372893,71717,-66443,8139,1851568,398013,-5831,885314,767780,774120
3202,1778515509886103361,1,1,50,0,31836,-1851569,-10014,-7683,372033,72413,-68193,9432,1851568,395556,-5971,885855,767690,776880
3203,1778515509891107428,1,1,50,0,-13158,-1851569,-9911,-7869,371469,73183,-68561,9247,-1851569,394331,-6125,883215,765100,773930
3204,1778515509896115014,1,1,50,0,33751,-1851569,-9850,-7874,370920,74081,-66291,11347,-1851569,391889,-6290,883874,766020,775150
3205,1778515509901146729,1,1,50,0,32654,-1851569,-10516,-8193,370060,74812,-63990,10250,-1851569,390672,-6306,884445,766880,775490
3206,1778515509906106698,1,1,50,0,-10036,-1851569,-10413,-8321,368947,75579,-59246,12369,-1851569,389459,-6451,882415,765480,773491
3207,1778515509911106029,1,1,50,0,-11284,-1851569,-10308,-8422,367879,76103,-54436,11121,-1851569,388250,-6559,884664,766640,775160
3208,1778515509916134703,1,1,50,0,-10396,1851568,-10240,-8310,367078,76531,-47652,12009,-1851569,385843,-6753,883825,767110,775210
3209,1778515509921151250,1,1,50,0,34595,-1851569,-10130,-8333,366128,76757,-39930,12191,1851568,384646,-6899,883925,767270,774201
3210,1778515509926139476,1,1,50,0,32703,1851568,-10107,-7945,365149,76623,-33143,10299,-1851569,381087,-7177,884734,766020,773980
3211,1778515509931235383,1,1,50,0,-8852,-1851569,-10909,-7955,364111,76507,-23998,13553,1851568,379913,-7320,884095,767190,775170
3212,1778515509936141016,1,1,50,0,-15429,-1851569,-10840,-7665,363295,75709,-20552,6976,-1851569,377584,-7521,883385,766090,774941
3213,1778515509941115802,1,1,50,0,-8517,-1851569,-10721,-7524,361915,75271,-11676,13888,-1851569,376431,-7662,883824,766610,773420
3214,1778515509946147229,1,1,50,0,25774,1851568,-10648,-7167,361841,73886,-10399,3370,-1851569,374148,-7838,886184,767370,776600
3215,1778515509951304289,1,1,50,0,-8802,1851568,-10521,-6960,360980,73160,-156,13603,1851568,373020,-7998,886724,767640,777600
3216,1778515509956148865,1,1,50,0,23675,-1851569,-11426,-6318,360239,71425,444,1271,1851568,369695,-8422,887105,767659,778030
3217,1778515509961171076,1,1,50,0,35071,1851568,-11303,-6041,359452,70404,10276,12667,-1851569,368608,-8482,897985,767800,777250
3218,1778515509966175846,1,1,50,0,22606,-1851569,-11181,-5766,358028,68311,10293,202,1851568,367533,-8667,885965,767610,776950
3219,1778515509970992486,1,1,50,0,34034,1851568,-11122,-5208,356604,67067,19583,11630,-1851569,365420,-8909,885584,766480,774320
3220,1778515509976174955,1,1,50,0,-23515,1851568,-10990,-4871,355551,64623,19677,-1110,1851568,364383,-9116,887744,767670,778060
3221,1778515509981330095,1,1,50,0,-12181,1851568,-11280,-4292,354438,63018,29692,10224,1851568,363361,-9217,883854,767440,775350
3222,1778515509986145423,1,1,50,0,-24918,-1851569,-11224,-3653,353162,60486,30552,-2513,1851568,361362,-9527,882114,766650,772730
3223,1778515509991158993,1,1,50,0,30464,1851568,-11091,-3197,351886,58583,40556,8060,-1851569,360384,-9669,883864,765740,774430
3224,1778515509996137811,1,1,50,0,-25520,1851568,-10961,-2729,350403,55741,42488,-3115,1851568,359424,-9715,881554,767070,772790
3225,1778515510001210391,1,1,50,0,27132,1851568,-11347,-1073,349008,53384,51630,4728,1851568,357558,-10105,885214,768040,776000
3226,1778515510006200057,1,1,50,0,19132,-1851569,-11121,-797,347762,50361,55248,-3272,1851568,357558,-10105,886024,768150,776690
3227,1778515510011405950,1,1,50,0,-21635,-1851569,-11009,70,346723,47460,62995,770,-1851569,355763,-10329,884544,767500,774640
3228,1778515510016194205,1,1,50,0,19127,1851568,-10852,670,345640,44416,68457,-3277,-1851569,354897,-10506,885044,767780,774150
3229,1778515510021157343,1,1,50,0,19449,1851568,-10686,1319,344261,41219,74169,-2955,1851568,354050,-10524,886654,768050,777140
3230,1778515510026200065,1,1,50,0,-24786,1851568,-10649,2572,342629,37944,79651,-2381,1851568,351635,-11006,888965,767860,777730
3231,1778515510031226564,1,1,50,0,18364,1851568,-11480,3219,340863,34518,82955,-4040,1851568,350877,-11159,885294,767620,775550
3232,1778515510036143973,1,1,50,0,-28099,-1851569,-11318,3932,339053,31073,84343,-5694,1851568,350140,-11207,886324,767210,777400
3233,1778515510041143687,1,1,50,0,14107,1851568,-11234,4945,337140,27467,83133,-8297,-1851569,348744,-11500,885774,767060,776220
3234,1778515510046201450,1,1,50,0,12161,-1851569,-11063,5658,335181,23833,80613,-10243,1851568,348085,-11535,885695,767419,775720
3235,1778515510051385583,1,1,50,0,9693,-1851569,-11506,7808,333030,20126,76947,-12711,-1851569,347437,-11578,883754,766630,774460
3236,1778515510056139725,1,1,50,0,-36682,1851568,-11236,8163,330745,16826,74653,-14277,-1851569,347437,-11578,878884,763030,770820
3237,1778515510061149776,1,1,50,0,-37615,-1851569,-11036,8828,328401,13450,71770,-15210,1851568,346804,-11800,885784,767320,774730
3238,1778515510066129746,1,1,50,0,4825,1851568,-10923,9795,326176,10122,68327,-17579,-1851569,345582,-11755,879874,763160,770980
3239,1778515510071139028,1,1,50,0,-41291,-1851569,-10725,10436,324084,6881,65061,-18886,1851568,344951,-11718,885724,767350,775570
3240,1778515510076199767,1,1,50,0,-42994,-1851569,-10444,10749,322363,3681,61839,-20589,-1851569,344951,-11718,889995,770590,780680
3241,1778515510081246138,1,1,50,0,1253,1851568,-11880,12275,320805,633,59649,-21151,-1851569,344297,-11726,890505,770870,781541
3242,1778515510086204059,1,1,50,0,310,1851568,-11772,13183,319337,-2275,57677,-22094,1851568,342920,-11524,888225,770950,779201
3243,1778515510091173245,1,1,50,0,-45663,-1851569,-11569,13763,317898,-5125,54540,-23258,1851568,342166,-11448,889655,770640,779470
3244,1778515510096197631,1,1,50,0,-1843,1851568,-11362,14319,316577,-7903,49616,-24247,-1851569,341362,-11367,884244,767610,775600
3245,1778515510101175553,1,1,50,0,-47964,-1851569,-11427,16014,315494,-10533,43068,-25559,1851568,340511,-11220,888735,770680,779910
3246,1778515510106180420,1,1,50,0,-3155,1851568,-11027,15891,314486,-12939,35943,-25559,-1851569,341362,-11367,894425,772321,779241
3247,1778515510111153989,1,1,50,0,-3155,1851568,-10797,16338,313417,-15085,28962,-25559,1851568,340511,-11220,890475,771390,780201
3248,1778515510116178920,1,1,50,0,-3155,-1851569,-10563,16748,312275,-17018,21996,-25559,1851568,339614,-11025,887185,771080,778741
3249,1778515510121163658,1,1,50,0,-3155,-1851569,-10330,17122,311014,-18708,15358,-25559,-1851569,338667,-10858,897185,776850,787330
3250,1778515510126147788,1,1,50,0,-3155,-1851569,-10095,17454,309708,-20185,8636,-25559,-1851569,337710,-10871,894025,770251,783631
3251,1778515510131168558,1,1,50,0,-3155,1851568,-10493,17476,308195,-21464,1663,-25559,-1851569,336754,-10620,886485,765810,773610
3252,1778515510136144592,1,1,50,0,-47964,1851568,-10262,17734,306771,-22526,-5254,-25559,1851568,335799,-10480,884714,766490,774850
3253,1778515510141145490,1,1,50,0,-3155,1851568,-10093,18232,305673,-23395,-12385,-25559,1851568,333893,-10401,887504,766820,778630
3254,1778515510146189653,1,1,50,0,-3155,1851568,-9853,18410,304679,-24073,-19823,-25559,1851568,332942,-10230,893594,765930,784740
3255,1778515510151166615,1,1,50,0,-47964,-1851569,-9879,19204,303566,-24546,-27409,-25559,1851568,331992,-10257,886605,767840,777251
3256,1778515510156205625,1,1,50,0,-3155,-1851569,-9621,19299,302127,-24830,-35636,-25559,-1851569,331043,-10280,882865,765990,773251
3257,1778515510161141979,1,1,50,0,-47964,-1851569,-9435,19631,300718,-24909,-43954,-25559,-1851569,329150,-10397,885985,767150,777101
3258,1778515510166133757,1,1,50,0,-47964,1851568,-9180,19643,299160,-24794,-52877,-25559,-1851569,328205,-10479,882425,765390,771770
3259,1778515510171137727,1,1,50,0,-3155,-1851569,-8925,19610,297795,-24476,-62311,-25559,1851568,327261,-10636,883315,766460,774791
3260,1778515510176130049,1,1,50,0,-47964,1851568,-8671,19532,296831,-23952,-72280,-25559,-1851569,326319,-10748,880274,765279,772300
3261,1778515510181170788,1,1,50,0,-3155,-1851569,-9043,19959,296060,-23210,-82869,-25559,1851568,325377,-10848,895485,774340,783300
3262,1778515510186215302,1,1,50,0,-3155,-1851569,-8779,19774,294799,-22249,-93742,-25559,-1851569,324437,-11031,886514,766350,777720
3263,1778515510191565741,1,1,50,0,-45033,1851568,-8572,19815,292900,-20801,-103046,-22628,-1851569,322560,-11206,882584,766150,773560
3264,1778515510196155754,1,1,50,0,-42363,1851568,-8339,19610,291030,-19254,-108957,-19958,1851568,321624,-11483,882954,765790,773030
3265,1778515510201242637,1,1,50,0,-39432,-1851569,-8115,19411,288850,-17270,-113451,-17027,1851568,320688,-11644,882774,766860,774760
3266,1778515510206150126,1,1,50,0,-36761,-1851569,-7782,18843,286105,-15162,-115788,-14356,-1851569,320688,-11644,882464,766450,774190
3267,1778515510211152464,1,1,50,0,8085,1851568,-7518,18559,282975,-13049,-118422,-14319,-1851569,319752,-11813,884365,765650,773630
3268,1778515510216143506,1,1,50,0,-34542,-1851569,-7255,18276,280067,-10828,-119668,-12137,1851568,318818,-11874,881464,764890,773130
3269,1778515510221146485,1,1,50,0,11013,1851568,-6989,17986,278198,-8613,-121084,-11391,-1851569,317884,-11991,881074,765630,773310
3270,1778515510226143671,1,1,50,0,11281,868858,-6798,18010,276150,-6443,-123041,-11123,1851568,315724,-12366,892515,766090,771751
3271,1778515510231317819,1,1,50,0,-32787,-1851569,-7023,18134,272827,-4205,-125299,-10382,868858,314588,-12425,884075,766240,775331
3272,1778515510236203100,1,1,50,0,12749,-1851569,-6763,17838,269267,-2102,-128270,-9655,-1851569,313454,-12561,880664,765689,772700
3273,1778515510241182142,1,1,50,0,15601,1851568,-6494,17520,266878,198,-130452,-6803,-1851569,312323,-12742,885455,767010,775861
3274,1778515510246203552,1,1,50,0,16085,-1851569,-6222,17190,264237,2489,-133475,-6319,1851568,311198,-12797,883005,767290,774530
3275,1778515510251170210,1,1,50,0,-28342,-1851569,-5610,16253,261107,4732,-136613,-5937,-1851569,310078,-13011,883944,767210,774560
3276,1778515510256347014,1,1,50,0,-27388,1851568,-5254,15534,258348,7088,-138851,-4983,-1851569,310078,-13011,882505,765370,771770
3277,1778515510261134310,1,1,50,0,-22740,1851568,-5003,15219,256256,9504,-138715,-335,1851568,308959,-13059,885015,767400,775930
3278,1778515510266138344,1,1,50,0,-24387,1851568,-4736,14861,253615,11798,-140342,-1982,1851568,307847,-13314,884094,767060,775470
3279,1778515510271137674,1,1,50,0,21693,1851568,-4469,14508,250930,14091,-141332,-711,1851568,306744,-13404,883265,766600,774360
3280,1778515510276138476,1,1,50,0,-23962,-1851569,-4290,14512,248512,16233,-143064,-1557,1851568,304557,-13699,886385,766150,777490
3281,1778515510281162447,1,1,50,0,-20634,1851568,-3825,14289,245811,18526,-142053,1771,-1851569,303475,-14044,884745,767730,776170
3282,1778515510286135761,1,1,50,0,26449,-1851569,-3564,13967,243126,20806,-139873,4045,1851568,302406,-13994,886005,768510,777281
3283,1778515510291131571,1,1,50,0,-17963,-1851569,-3298,13652,240649,22961,-137863,4442,-1851569,301345,-14217,884635,768100,775551
3284,1778515510296134677,1,1,50,0,-19080,1851568,-3033,13343,238408,24892,-136926,3325,-1851569,300292,-14495,884955,768310,776140
3285,1778515510301208856,1,1,50,0,-14892,-1851569,-2413,12271,236242,27009,-133230,7513,1851568,299251,-14508,886575,768000,776061
3286,1778515510306121657,1,1,50,0,26255,-1851569,-2066,11614,234314,28643,-133769,3851,-1851569,299251,-14508,885085,768200,777031
3287,1778515510311127835,1,1,50,0,-18990,1851568,-1809,11323,232341,30196,-134414,3415,-1851569,298223,-14788,883155,766360,774231
3288,1778515510316138334,1,1,50,0,-19671,1851568,-1556,11036,230249,31624,-135754,2734,1851568,297206,-14946,883355,766000,774060
3289,1778515510321162208,1,1,50,0,22648,1851568,-1306,10740,228365,32827,-138598,244,1851568,296200,-15052,883795,766420,775921
3290,1778515510326255299,1,1,50,0,25898,-1851569,-1050,10432,226451,34241,-138101,3494,1851568,295206,-15382,883075,767940,774800
3291,1778515510331166180,1,1,50,0,24326,1851568,-780,10439,224596,35406,-138683,1922,-1851569,294227,-15394,884375,766950,774691
3292,1778515510336138598,1,1,50,0,27009,1851568,-430,9761,222801,36698,-136270,4605,1851568,294227,-15394,884134,766370,772980
3293,1778515510341137192,1,1,50,0,24973,-1851569,-192,9496,221140,37737,-135043,2569,1851568,293262,-15584,883894,766830,774900
3294,1778515510346179211,1,1,50,0,27237,1851568,45,9247,219419,38844,-131674,4833,-1851569,292308,-15799,889085,771420,779480
3295,1778515510351178349,1,1,50,0,25142,1851568,748,8040,217950,39671,-130013,2738,1851568,291369,-15993,887545,767750,776350
3296,1778515510356138063,1,1,50,0,26892,1851568,1074,7412,216259,40515,-126672,4488,1851568,291369,-15993,881214,765330,772220
3297,1778515510361146865,1,1,50,0,-25268,1851568,1393,6772,214983,40764,-127849,-2863,1851568,291369,-15993,890925,770340,781601
3298,1778515510365937904,1,1,50,0,21290,1851568,1589,6591,214093,41107,-125995,-1114,1851568,290444,-16104,892085,770880,780591
3299,1778515510371140149,1,1,50,0,-30869,1851568,1804,6356,213455,40920,-127525,-8464,1851568,289534,-16281,891735,770010,782600
3300,1778515510376150552,1,1,50,0,-29120,-1851569,2000,6159,213722,40892,-125986,-6715,1851568,288639,-16503,886675,769731,777880
3301,1778515510381163226,1,1,50,0,-36471,1851568,2428,6313,214835,40387,-128535,-14066,-1851569,287758,-16610,891275,770511,781991
3302,1778515510386145660,1,1,50,0,10088,-1851569,2608,6113,217104,40097,-127785,-12316,1851568,286891,-16880,997079,777200,888885
3303,1778515510391149790,1,1,50,0,-42072,-1851569,2778,5910,220695,39406,-130374,-19667,-1851569,286041,-16882,928636,811232,819112
3304,1778515510396183777,1,1,50,0,-40323,1851568,3070,5261,224789,38961,-128868,-17918,-1851569,286041,-16882,991359,810361,882425
3305,1778515510401248516,1,1,50,0,-2865,-1851569,3667,5137,226080,38075,-129717,-25269,1851568,285207,-17086,883015,767270,774601
3306,1778515510406213605,1,1,50,0,-45924,1851568,3934,4511,225531,37349,-126025,-23519,-1851569,285207,-17086,885664,766380,776710
3307,1778515510411219144,1,1,50,0,-47964,-1851569,4080,4353,225768,36462,-122236,-25559,1851568,284388,-17346,889974,767950,777670
3308,1778515510416182985,1,1,50,0,-3155,-1851569,4214,4229,226911,35567,-117216,-25559,-1851569,283584,-17504,883034,764710,774230
3309,1778515510421141195,1,1,50,0,-47964,1851568,4339,4141,227742,34630,-111855,-25559,-1851569,282796,-17486,883414,765760,773590
3310,1778515510426128461,1,1,50,0,-47964,-1851569,4457,4072,227979,33631,-107005,-25559,1851568,282024,-17744,1024780,843043,916686
3311,1778515510431175824,1,1,50,0,-47964,-1851569,4684,5726,228632,32580,-103434,-25559,-1851569,281272,-17933,887095,767070,777821
3312,1778515510436134609,1,1,50,0,-47964,-1851569,4795,5701,229581,31536,-100657,-25559,-1851569,280533,-18079,883105,765860,773861
3313,1778515510441207092,1,1,50,0,-3155,1851568,5046,5202,230323,30466,-98368,-25559,-1851569,280533,-18079,883065,766540,774351
3314,1778515510446141206,1,1,50,0,-47964,1851568,5142,5212,231109,29435,-95514,-25559,1851568,279808,-18137,884745,767200,775970
3315,1778515510451429628,1,1,50,0,-47964,1851568,5588,5994,232103,28328,-93634,-25559,1851568,279100,-18351,886255,766990,776741
3316,1778515510456136666,1,1,50,0,-47964,1851568,5946,5088,232993,27359,-90456,-25559,1851568,279808,-18137,883835,765090,774081
3317,1778515510461192509,1,1,50,0,-3155,1851568,6042,5120,233735,26305,-88616,-25559,1851568,279100,-18351,883615,767950,775381
3318,1778515510466136542,1,1,50,0,-3155,-1851569,6124,5184,234432,25287,-86488,-25559,1851568,278412,-18440,890985,766980,782331
3319,1778515510471137024,1,1,50,0,-3155,-1851569,6204,5249,234833,24261,-84819,-25559,-1851569,277742,-18646,885964,768050,777040
3320,1778515510476127746,1,1,50,0,-47964,-1851569,6410,4832,234640,23243,-83564,-25559,-1851569,277742,-18646,884974,768110,776710
3321,1778515510481181861,1,1,50,0,-3155,-1851569,7066,5600,234343,22223,-82949,-25559,-1851569,277083,-18785,886684,767770,777140
3322,1778515510486154535,1,1,50,0,-47964,-1851569,7141,5687,234269,21247,-82566,-25559,-1851569,276439,-18832,880454,765000,771530
3323,1778515510491148457,1,1,50,0,-47964,1851568,7210,5780,234165,20294,-82678,-25559,-1851569,275814,-18900,884305,766800,774960
3324,1778515510496257325,1,1,50,0,-47964,-1851569,7410,5355,233795,19355,-83267,-25559,1851568,275814,-18900,885514,766320,774800
3325,1778515510501171374,1,1,50,0,-3155,1851568,7844,6173,233305,18492,-83228,-25559,-1851569,275215,-19218,885234,766390,776070
3326,1778515510506130735,1,1,50,0,-47964,-1851569,7905,6271,232934,17649,-82979,-25559,1851568,274622,-19260,883614,766080,775230
3327,1778515510511130130,1,1,50,0,-3155,1851568,7962,6374,232548,16824,-82031,-25559,-1851569,274041,-19275,894475,766580,774090
3328,1778515510516132500,1,1,50,0,-47964,1851568,8015,6485,231999,16007,-80196,-25559,1851568,273477,-19500,883835,765840,772670
3329,1778515510521138998,1,1,50,0,-3155,1851568,8062,6615,231629,15184,-77904,-25559,1851568,272937,-19585,882435,766310,772161
3330,1778515510526133624,1,1,50,0,-3155,1851568,8247,6237,231465,14352,-75671,-25559,1851568,272937,-19585,880305,765440,771511
3331,1778515510531172699,1,1,50,0,-47964,1851568,8527,7323,231154,13501,-73960,-25559,1851568,272413,-19642,883325,766780,774960
3332,1778515510536239070,1,1,50,0,-3155,1851568,8574,7476,230783,12645,-72675,-25559,1851568,271893,-19841,880754,765890,771660
3333,1778515510541632517,1,1,50,0,-47964,1851568,8775,7086,230620,11742,-72302,-25559,1851568,271893,-19841,884685,766440,774740
3334,1778515510546201698,1,1,50,0,-47964,-1851569,8798,7295,230516,11003,-69634,-25559,1851568,271385,-19889,880484,765880,772120
3335,1778515510551164451,1,1,50,0,-3155,1851568,9209,7988,230382,10179,-68682,-25559,-1851569,270898,-19925,883124,766370,774700
3336,1778515510556136933,1,1,50,0,-3155,-1851569,9391,7651,230175,9367,-67926,-25559,1851568,270898,-19925,884274,766300,775570
3337,1778515510561142375,1,1,50,0,-47964,-1851569,9433,7842,229789,8565,-67666,-25559,-1851569,270441,-20116,883144,766610,773750
3338,1778515510566139561,1,1,50,0,-47964,1851568,9606,7502,229314,7787,-68034,-25559,-1851569,270441,-20116,881104,765760,771480
3339,1778515510571135500,1,1,50,0,-3155,-1851569,9643,7691,228943,7044,-69179,-25559,1851568,269981,-20188,885104,767940,776590
3340,1778515510576128974,1,1,50,0,-3155,-1851569,9677,7875,228706,6350,-71009,-25559,-1851569,269526,-20213,882054,766120,772930
3341,1778515510581221841,1,1,50,0,-3155,1851568,9765,9024,228394,5701,-73476,-25559,-1851569,269083,-20396,882145,765810,773550
3342,1778515510586131474,1,1,50,0,-47964,1851568,9792,9197,227905,5140,-75506,-25559,1851568,268666,-20379,888864,767090,775600
3343,1778515510591136500,1,1,50,0,-47964,-1851569,9820,9352,227460,4624,-77721,-25559,1851568,268261,-20429,886194,767150,777320
3344,1778515510596138390,1,1,50,0,-3155,1851568,9846,9498,227015,4165,-79587,-25559,-1851569,267852,-20553,877684,762100,768950
3345,1778515510601156377,1,1,50,0,-47964,1851568,10114,9634,226466,3753,-81032,-25559,1851568,267852,-20553,883674,766150,774610
3346,1778515510606202331,1,1,50,0,-3155,-1851569,10295,9220,226110,3378,-82086,-25559,1851568,267852,-20553,881824,765090,773300
3347,1778515510611191549,1,1,50,0,-47964,-1851569,10320,9353,225828,3040,-82783,-25559,-1851569,267446,-20722,883945,765910,773640
3348,1778515510616133343,1,1,50,0,-47964,-1851569,10340,9493,225487,2727,-83414,-25559,-1851569,267057,-20698,881544,765510,772320
3349,1778515510621159937,1,1,50,0,-3155,-1851569,10512,9069,225116,2431,-84277,-25559,-1851569,267057,-20698,882215,766510,774290
3350,1778515510626145411,1,1,50,0,-47964,1851568,10533,9197,224775,2162,-84885,-25559,-1851569,266698,-20740,882395,767340,773741
3351,1778515510631241031,1,1,50,0,-47964,1851568,10794,9776,224493,1907,-85586,-25559,1851568,266698,-20740,896405,769620,784030
3352,1778515510636162888,1,1,50,0,-47964,-1851569,10816,9909,224196,1681,-85791,-25559,1851568,266326,-20811,885904,767630,777030
3353,1778515510641145162,1,1,50,0,-3155,1851568,10839,10031,224062,1464,-86412,-25559,-1851569,265950,-21010,883804,766370,775560
3354,1778515510646148972,1,1,50,0,-47964,-1851569,10859,10153,223973,1265,-87449,-25559,1851568,265579,-20956,883905,768140,774810
3355,1778515510651158990,1,1,50,0,-47964,1851568,11448,9553,223810,1092,-88906,-25559,-1851569,265579,-20956,884404,767220,776040
3356,1778515510656213329,1,1,50,0,-3155,-1851569,11613,9094,223751,949,-90839,-25559,1851568,265579,-20956,887104,767980,773440
3357,1778515510661137010,1,1,50,0,-3155,1851568,11641,9195,223632,848,-92841,-25559,-1851569,265227,-20966,897105,773871,786711
3358,1778515510666240822,1,1,50,0,-3155,1851568,11672,9266,223246,781,-95573,-25559,1851568,264881,-21082,905626,776180,789511
3359,1778515510671152279,1,1,50,0,-47964,-1851569,11695,9347,222920,764,-97878,-25559,1851568,264522,-21130,908596,776701,782991
3360,1778515510676139705,1,1,50,0,-47964,-1851569,11718,9412,222668,786,-100227,-25559,-1851569,264161,-21235,899935,772521,785251
3361,1778515510681209532,1,1,50,0,-47964,-371704,11699,10538,222416,847,-102375,-25559,-1851569,263807,-21322,891695,771570,780101
3362,1778515510686129021,1,1,50,0,-47964,-1851569,11718,10595,222178,939,-103908,-25559,-371704,263473,-21276,890425,769600,781760
3363,1778515510691136575,1,1,50,0,-3155,-1851569,11739,10635,221941,1054,-105662,-25559,-1851569,263124,-21363,891555,772080,780061
3364,1778515510696133377,1,1,50,0,-47964,-1851569,11919,10098,221733,1193,-107499,-25559,-1851569,263124,-21363,894125,770540,783561
3365,1778515510701157412,1,1,50,0,-47964,-1851569,12147,10107,221377,1357,-109501,-25559,-1851569,262766,-21422,890464,770820,777690
3366,1778515510706150342,1,1,50,0,-3155,-1851569,12319,9550,221080,1545,-111566,-25559,-1851569,262766,-21422,890885,769530,780711
3367,1778515510711145928,1,1,50,0,-47964,-1851569,12337,9551,220917,1760,-113873,-25559,-1851569,262409,-21474,895935,772740,784451
3368,1778515510716150858,1,1,50,0,-3155,1851568,12502,8968,220754,2005,-116442,-25559,-1851569,262409,-21474,890144,768450,780220
