idx,stamp_sec,stamp_nsec,status,iters,used_fallback,max_iter_streak,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp,out_steer_fp,out_accel_fp,pub_steer,pub_speed,pub_accel,ref_vx0_fp,ref_kappa0_fp,ref_left0_fp,ref_right0_fp
573,1779104508,468980840,1,50,0,573,25671,-96600,43261,-167,-14688,9771,-1851569,32175,-1851569,0.1227379,0.5000000,-7.0631752,718961,-94379,387973,246415
574,1779104508,474064588,1,50,0,574,25585,-96668,47415,114,-13410,32175,-1851569,9770,-1851569,0.0372696,0.5000000,-7.0631752,719106,-94379,387973,246415
575,1779104508,479029838,1,50,0,575,25585,-96759,0,0,-18366,9770,-1851569,-12635,1851568,-0.0481987,0.5000000,7.0631714,719254,-94379,387973,246415
576,1779104508,484021072,1,50,0,576,25585,-96874,0,0,-22893,-12635,1851568,9769,1851568,0.0372658,0.5000000,7.0631714,719401,-94379,387973,246415
577,1779104508,488971505,1,50,0,577,25551,-97075,0,0,-27271,9769,1851568,32173,-1851569,0.1227303,0.5000000,0.5000000,719549,-94379,387973,246415
578,1779104508,494173433,1,50,0,578,25551,-97234,0,0,-30576,32173,131072,54577,-1851569,0.2081947,0.5000000,0.5000000,719695,-94379,387973,246415
579,1779104508,499034487,1,50,0,579,25551,-97393,0,0,-32718,54577,131072,32172,1851568,0.1227264,0.5000000,7.0631714,719842,-94379,387973,246415
580,1779104508,504012857,1,50,0,580,25551,-97557,0,0,-32966,32172,1851568,54576,1851568,0.2081909,0.5000000,7.0631714,719989,-94379,387973,246415
581,1779104508,508966330,1,50,0,581,25551,-97704,0,0,-29660,54576,1851568,76980,-1851569,0.2936554,0.5000000,0.5000000,720136,-94379,387973,246415
582,1779104508,513950460,1,50,0,582,25477,-97776,42786,855,-14372,76980,131072,99384,-1851569,0.3791199,0.5000000,-7.0631752,720284,-94379,387973,246415
583,1779104508,519036032,1,50,0,583,25355,-97823,49076,1118,-3587,99384,-1851569,102236,1851568,0.3899994,0.5000000,7.0631714,720431,-94379,387973,246415
584,1779104508,523999490,1,50,0,584,25268,-97781,51925,1499,8486,102236,1851568,79831,-1851569,0.3045311,0.5000000,-7.0631752,720577,-94379,387973,246415
585,1779104508,529110535,1,50,0,585,25185,-97708,48364,1477,14325,79831,-1851569,57426,1851568,0.2190628,0.5000000,7.0631714,720736,-94379,387973,246415
586,1779104508,534015111,1,50,0,586,25086,-97651,58690,1096,11526,57426,1851568,79830,-1851569,0.3045273,0.5000000,-7.0631752,720872,-94379,387973,246415
587,1779104508,538967752,1,50,0,587,24961,-97611,58512,1350,10157,79830,-1851569,57425,-1851569,0.2190590,0.5000000,-7.0631752,721019,-94379,387973,246415
588,1779104508,543995019,1,50,0,588,24853,-97609,61716,1154,345,57425,-1851569,79829,1851568,0.3045235,0.5000000,7.0631714,721166,-94379,387973,246415
589,1779104508,549028558,1,50,0,589,24853,-97713,0,0,-20609,79829,1851568,102233,-1851569,0.3899879,0.5000000,0.5000000,721314,-94379,387973,246415
590,1779104508,554021392,1,50,0,590,24853,-97852,0,0,-27807,102233,131072,102236,-1851569,0.3899994,0.5000000,0.5000000,721460,-94379,387973,246415
591,1779104508,558961521,1,50,0,591,24853,-97981,0,0,-26231,102236,131072,79831,1851568,0.3045311,0.5000000,7.0631714,721607,-94379,387973,246415
592,1779104508,563960531,1,50,0,592,24853,-98054,0,0,-14568,79831,1851568,102235,1851568,0.3899956,0.5000000,7.0631714,721755,-94379,387973,246415
593,1779104508,568975318,1,50,0,593,24820,-98020,0,0,4429,102235,1851568,102236,1851568,0.3899994,0.5000000,7.0631714,721902,-94379,387973,246415
594,1779104508,574071739,1,50,0,594,24820,-97890,0,0,25455,102236,1851568,79831,1851568,0.3045311,0.5000000,7.0631714,722049,-94379,387973,246415
595,1779104508,579026780,1,50,0,595,24820,-97678,0,0,42832,79831,1851568,57426,1851568,0.2190628,0.5000000,7.0631714,722199,-94379,387973,246415
596,1779104508,583962364,1,50,0,596,24820,-97418,0,0,52718,57426,1851568,79830,1851568,0.3045273,0.5000000,7.0631714,722343,-94379,387973,246415
597,1779104508,589112515,1,50,0,597,24790,-97149,0,0,54763,79830,1851568,57425,-1851569,0.2190590,0.5000000,0.5000000,722490,-94379,387973,246415
598,1779104508,594081508,1,50,0,598,24790,-96892,0,0,51660,57425,131072,79829,-1851569,0.3045235,0.5000000,0.5000000,722637,-94379,387973,246415
599,1779104508,599077414,1,50,0,599,24790,-96658,0,0,46835,79829,131072,102233,1851568,0.3899879,0.5000000,7.0631714,722785,-94379,387973,246415
600,1779104508,603977798,1,50,0,600,24790,-96454,0,0,41618,102233,1851568,79828,1851568,0.3045197,0.5000000,7.0631714,722932,-94379,387973,246415
601,1779104508,609023274,1,50,0,601,24790,-96264,0,0,37629,79828,1851568,57423,-1851569,0.2190514,0.5000000,0.5000000,723081,-94379,387973,246415
602,1779104508,613959466,1,50,0,602,24790,-96084,0,0,36557,57423,131072,79827,1851568,0.3045158,0.5000000,7.0631714,723229,-94379,387973,246415
603,1779104508,619020718,1,50,0,603,24739,-95882,0,0,39629,79827,1851568,102231,1851568,0.3899803,0.5000000,7.0631714,723381,-94379,387973,246415
604,1779104508,623963855,1,50,0,604,24739,-95647,0,0,47562,102231,1851568,102236,1851568,0.3899994,0.5000000,7.0631714,723521,-94379,387973,246415
605,1779104508,628934768,1,50,0,605,24739,-95357,0,0,58271,102236,1851568,102236,-1851569,0.3899994,0.5000000,0.5000000,723814,-94379,387973,246415
606,1779104508,633980340,1,50,0,606,24739,-95006,0,0,69569,102236,131072,79831,1851568,0.3045311,0.5000000,7.0631714,723814,-94379,387973,246415
607,1779104508,639171323,1,50,0,607,24739,-94594,0,0,79464,79831,1851568,102235,-1851569,0.3899956,0.5000000,0.5000000,723962,-94379,387973,246415
608,1779104508,644205182,1,50,0,608,24718,-94534,0,0,84589,102235,131072,79830,-1851569,0.3045273,0.5000000,0.5000000,724109,-94379,387973,246415
609,1779104508,648891961,1,50,0,609,24718,-94153,0,0,81440,79830,131072,102234,-1851569,0.3899918,0.5000000,0.5000000,724255,-94379,387973,246415
610,1779104508,653951164,1,50,0,610,24718,-93798,0,0,70166,102234,131072,79829,1851568,0.3045235,0.5000000,7.0631714,724405,-94379,387973,246415
611,1779104508,659016160,1,50,0,611,24063,-91001,0,0,52284,79829,1851568,57424,1851568,0.2190552,0.5000000,7.0631714,730083,-92276,385352,246415
612,1779104508,664021315,1,50,0,612,24063,-90825,0,0,35116,57424,1851568,35019,-1851569,0.1335869,0.5000000,0.5000000,730230,-92276,385352,246415
613,1779104508,668997636,1,50,0,613,24025,-90363,0,0,24565,35019,131072,12614,1851568,0.0481186,0.5000000,7.0631714,730377,-92276,385352,246415
614,1779104508,674018119,1,50,0,614,24025,-90251,0,0,22258,12614,1851568,-9791,-1851569,-0.0373497,0.5000000,0.5000000,730525,-92276,385352,246415
615,1779104508,678978345,1,50,0,615,24025,-90123,0,0,25767,-9791,131072,-32196,-1851569,-0.1228180,0.5000000,0.5000000,730707,-92276,385352,246415
616,1779104508,684079278,1,50,0,616,24025,-89970,0,0,30077,-32196,131072,-54601,1851568,-0.2082863,0.5000000,7.0631714,730823,-92276,385352,246415
617,1779104508,689327702,1,50,0,617,23991,-89847,0,0,31733,-54601,1851568,-32197,-1851569,-0.1228218,0.5000000,0.5000000,730970,-92276,385352,246415
618,1779104508,694201525,1,50,0,618,23991,-89696,0,0,31120,-32197,131072,-9793,-1851569,-0.0373573,0.5000000,0.5000000,731119,-92276,385352,246415
619,1779104508,698960529,1,50,0,619,23991,-89550,0,0,30521,-9793,131072,12611,1851568,0.0481071,0.5000000,7.0631714,731267,-92276,385352,246415
620,1779104508,704005333,1,50,0,620,23923,-89392,40175,95,31307,12611,1851568,35015,-922685,0.1335716,0.5000000,-3.5197639,731417,-92276,385352,246415
621,1779104508,708960662,1,50,0,621,23851,-89218,44744,369,35221,35015,-922685,57419,1851568,0.2190361,0.5000000,7.0631714,731563,-92276,385352,246415
622,1779104508,713971705,1,50,0,622,23778,-89025,45694,674,38542,57419,1851568,79823,1851568,0.3045006,0.5000000,7.0631714,731711,-92276,385352,246415
623,1779104508,719093022,1,50,0,623,23744,-88967,0,0,31546,79823,1851568,102227,1851568,0.3899651,0.5000000,7.0631714,731860,-92276,385352,246415
624,1779104508,724157634,1,50,0,624,23744,-88833,0,0,26516,102227,1851568,102236,-1851569,0.3899994,0.5000000,0.5000000,732008,-92276,385352,246415
625,1779104508,728930878,1,50,0,625,23744,-88742,0,0,18981,102236,131072,102236,1851568,0.3899994,0.5000000,7.0631714,732156,-92276,385352,246415
626,1779104508,733965250,1,50,0,626,23744,-88686,0,0,11169,102236,1851568,79831,1851568,0.3045311,0.5000000,7.0631714,732315,-92276,385352,246415
627,1779104508,739071239,1,50,0,627,23708,-88735,0,0,4583,79831,1851568,57426,1851568,0.2190628,0.5000000,7.0631714,732454,-92276,385352,246415
628,1779104508,743972934,1,50,0,628,23708,-88734,0,0,199,57426,1851568,79830,-1851569,0.3045273,0.5000000,0.5000000,732600,-92276,385352,246415
629,1779104508,748957224,1,50,0,629,23708,-88742,0,0,-1552,79830,131072,102234,1851568,0.3899918,0.5000000,7.0631714,732752,-92276,385352,246415
630,1779104508,753946666,1,50,0,630,23708,-88744,0,0,-427,102234,1851568,79829,-1851569,0.3045235,0.5000000,0.5000000,732901,-92276,385352,246415
631,1779104508,758946861,1,50,0,631,23708,-88727,0,0,3434,79829,131072,57424,1851568,0.2190552,0.5000000,7.0631714,733053,-92276,385352,246415
632,1779104508,763611750,1,50,0,632,23708,-88682,0,0,9522,57424,1851568,35019,-1851569,0.1335869,0.5000000,0.5000000,733194,-92276,385352,246415
633,1779104508,769092021,1,50,0,633,23672,-88617,0,0,16410,35019,131072,12614,-1851569,0.0481186,0.5000000,0.5000000,733342,-92276,385352,246415
634,1779104508,774013781,1,50,0,634,23672,-88513,0,0,21177,12614,131072,-9791,1851568,-0.0373497,0.5000000,7.0631714,733490,-92276,385352,246415
635,1779104508,778975511,1,50,0,635,23672,-88400,0,0,22809,-9791,1851568,-32196,1851568,-0.1228180,0.5000000,7.0631714,733642,-92276,385352,246415
636,1779104508,783980505,1,50,0,636,23672,-88290,0,0,21878,-32196,1851568,-54601,1851568,-0.2082863,0.5000000,7.0631714,733824,-92276,385352,246415
637,1779104508,789096030,1,50,0,637,23633,-88215,0,0,19641,-54601,1851568,-77006,-1851569,-0.2937546,0.5000000,0.5000000,733942,-92276,385352,246415
638,1779104508,793968349,1,50,0,638,23633,-88132,0,0,16972,-77006,131072,-54602,73516,-0.2082901,0.5000000,0.2804413,734090,-92276,385352,246415
639,1779104508,798950783,1,50,0,639,23633,-88060,0,0,14377,-54602,73516,-32198,-1851569,-0.1228256,0.5000000,0.5000000,734232,-92276,385352,246415
640,1779104508,803952673,1,50,0,640,23633,-88000,0,0,12141,-32198,131072,-9794,-1851569,-0.0373611,0.5000000,0.5000000,734380,-92276,385352,246415
641,1779104508,808952740,1,50,0,641,23633,-87945,0,0,10909,-9794,131072,-32199,1851568,-0.1228294,0.5000000,7.0631714,734528,-92276,385352,246415
642,1779104508,813946214,1,50,0,642,23633,-87889,0,0,11144,-32199,1851568,-9795,-1851569,-0.0373650,0.5000000,0.5000000,734676,-92276,385352,246415
643,1779104508,818951688,1,50,0,643,23594,-87857,0,0,12636,-9795,131072,-32200,-1851569,-0.1228333,0.5000000,0.5000000,734828,-92276,385352,246415
644,1779104508,823965419,1,50,0,644,23594,-87782,0,0,14865,-32200,131072,-54605,-1851569,-0.2083015,0.5000000,0.5000000,734974,-92276,385352,246415
645,1779104508,828957549,1,50,0,645,23594,-87696,0,0,17318,-54605,131072,-77010,-1851569,-0.2937698,0.5000000,0.5000000,735121,-92276,385352,246415
646,1779104508,833955951,1,50,0,646,23594,-87599,0,0,19344,-77010,131072,-99415,1851568,-0.3792381,0.5000000,7.0631714,735269,-92276,385352,246415
647,1779104508,838959058,1,50,0,647,23558,-87521,0,0,20035,-99415,1851568,-77011,1851568,-0.2937737,0.5000000,7.0631714,735422,-92276,385352,246415
648,1779104508,844006005,1,50,0,648,23558,-87426,0,0,18802,-77011,1851568,-54607,-1851569,-0.2083092,0.5000000,0.5000000,735565,-92276,385352,246415
649,1779104508,849196444,1,50,0,649,23558,-87342,0,0,16286,-54607,131072,-32203,-1851569,-0.1228447,0.5000000,0.5000000,735713,-92276,385352,246415
650,1779104508,853970585,1,50,0,650,23558,-87276,0,0,13780,-32203,131072,-9799,1851568,-0.0373802,0.5000000,7.0631714,735862,-92276,385352,246415
651,1779104508,858954619,1,50,0,651,23558,-87217,0,0,11904,-9799,1851568,-32204,-1851569,-0.1228485,0.5000000,0.5000000,736011,-92276,385352,246415
652,1779104508,863951837,1,50,0,652,23558,-87162,0,0,10951,-32204,131072,-9800,1851568,-0.0373840,0.5000000,7.0631714,736159,-92276,385352,246415
653,1779104508,868957151,1,50,0,653,23521,-87114,0,0,11230,-9800,1851568,-32205,-1851569,-0.1228523,0.5000000,0.5000000,736310,-92276,385352,246415
654,1779104508,873969922,1,50,0,654,23452,-87074,41480,-353,8026,-32205,131072,-54610,1851568,-0.2083206,0.5000000,7.0631714,736455,-92276,385352,246415
655,1779104508,879093768,1,50,0,655,23375,-87049,43854,-680,4744,-54610,1851568,-32206,-1851569,-0.1228561,0.5000000,-7.0631752,736603,-92276,385352,246415
656,1779104508,883954278,1,50,0,656,23296,-87026,48364,-498,4799,-32206,-1851569,-54611,1851568,-0.2083244,0.5000000,7.0631714,736752,-92276,385352,246415
657,1779104508,888962025,1,50,0,657,23180,-87068,47118,-733,-2110,-54611,1851568,-32207,-1851569,-0.1228600,0.5000000,-7.0631752,736901,-92276,385352,246415
658,1779104508,893953643,1,50,0,658,23180,-87089,0,0,-4046,-32207,-1851569,-54612,1851568,-0.2083282,0.5000000,7.0631714,737048,-92276,385352,246415
659,1779104508,898973518,1,50,0,659,23180,-87154,0,0,-13017,-54612,1851568,-77017,-1851569,-0.2937965,0.5000000,0.5000000,737198,-92276,385352,246415
660,1779104508,903958352,1,50,0,660,23180,-87257,0,0,-20713,-77017,131072,-99422,1851568,-0.3792648,0.5000000,7.0631714,737345,-92276,385352,246415
661,1779104508,908959474,1,50,0,661,23180,-87389,0,0,-26306,-99422,1851568,-77018,1851568,-0.2938004,0.5000000,7.0631714,737494,-92276,385352,246415
662,1779104508,913954708,1,50,0,662,23180,-87536,0,0,-29544,-77018,1851568,-54614,1851568,-0.2083359,0.5000000,7.0631714,737641,-92276,385352,246415
663,1779104508,919610183,1,50,0,663,23145,-87752,0,0,-29685,-54614,1851568,-77019,-1851569,-0.2938042,0.5000000,0.5000000,737790,-92276,385352,246415
664,1779104508,924258049,1,50,0,664,23145,-87869,0,0,-24993,-77019,131072,-99424,-1851569,-0.3792725,0.5000000,0.5000000,737944,-92276,385352,246415
665,1779104508,928979580,1,50,0,665,23145,-87959,0,0,-19228,-99424,131072,-102236,1851568,-0.3899994,0.5000000,7.0631714,738086,-92276,385352,246415
666,1779104508,934977528,1,50,0,666,23145,-88050,0,0,-15108,-102236,1851568,-79832,1851568,-0.3045349,0.5000000,7.0631714,738234,-92276,385352,246415
667,1779104508,938697017,1,50,0,667,23109,-88148,0,0,-15372,-79832,1851568,-102236,1851568,-0.3899994,0.5000000,7.0631714,738382,-92276,385352,246415
668,1779104508,943975746,1,50,0,668,23109,-88243,0,0,-18119,-102236,1851568,-102236,-1851569,-0.3899994,0.5000000,0.5000000,738531,-92276,385352,246415
669,1779104508,949009382,1,50,0,669,23109,-88359,0,0,-23004,-102236,131072,-102236,1851568,-0.3899994,0.5000000,7.0631714,738679,-92276,385352,246415
670,1779104508,953773858,1,50,0,670,23109,-88495,0,0,-28534,-102236,1851568,-79832,1851568,-0.3045349,0.5000000,7.0631714,738827,-92276,385352,246415
671,1779104508,959013450,1,50,0,671,23109,-88666,0,0,-32656,-79832,1851568,-102236,-1851569,-0.3899994,0.5000000,0.5000000,738981,-92276,385352,246415
672,1779104508,963971308,1,50,0,672,23109,-88839,0,0,-34813,-102236,131072,-79832,1851568,-0.3045349,0.5000000,7.0631714,739124,-92276,385352,246415
673,1779104508,968901292,1,50,0,673,23074,-89069,0,0,-35080,-79832,1851568,-102236,1851568,-0.3899994,0.5000000,7.0631714,739271,-92276,385352,246415
674,1779104508,973960432,1,50,0,674,23074,-89241,0,0,-33963,-102236,1851568,-102236,-1851569,-0.3899994,0.5000000,0.5000000,739424,-92276,385352,246415
675,1779104508,978960274,1,50,0,675,23074,-89401,0,0,-32114,-102236,131072,-102236,-1851569,-0.3899994,0.5000000,0.5000000,739573,-92276,385352,246415
676,1779104508,983954676,1,50,0,676,23074,-89552,0,0,-30256,-102236,131072,-79832,1851568,-0.3045349,0.5000000,7.0631714,739725,-92276,385352,246415
677,1779104508,988977207,1,50,0,677,23037,-89750,0,0,-29142,-79832,1851568,-102236,-1851569,-0.3899994,0.5000000,0.5000000,739883,-92276,385352,246415
678,1779104508,993964793,1,50,0,678,23037,-89897,0,0,-29522,-102236,131072,-102236,1851568,-0.3899994,0.5000000,7.0631714,740018,-92276,385352,246415
679,1779104508,998961723,1,50,0,679,23037,-90053,0,0,-31315,-102236,1851568,-79832,-1851569,-0.3045349,0.5000000,0.5000000,740166,-92276,385352,246415
680,1779104509,3957630,1,50,0,680,23037,-90223,0,0,-33892,-79832,131072,-57428,-1851569,-0.2190704,0.5000000,0.5000000,740311,-92276,385352,246415
681,1779104509,8956192,1,50,0,681,23037,-90406,0,0,-36650,-57428,131072,-79833,-1851569,-0.3045387,0.5000000,0.5000000,740463,-92276,385352,246415
682,1779104509,14094214,1,50,0,682,23037,-90609,0,0,-39518,-79833,131072,-57429,1851568,-0.2190742,0.5000000,7.0631714,740612,-92276,385352,246415
683,1779104509,19001765,1,50,0,683,22995,-90889,0,0,-42759,-57429,1851568,-79834,-1851569,-0.3045425,0.5000000,0.5000000,740770,-92276,385352,246415
684,1779104509,24014184,1,50,0,684,22995,-91120,0,0,-45984,-79834,131072,-57430,-1851569,-0.2190781,0.5000000,0.5000000,740902,-92276,385352,246415
685,1779104509,28962985,1,50,0,685,22995,-91361,0,0,-48791,-57430,131072,-79835,-1851569,-0.3045464,0.5000000,0.5000000,741050,-92276,385352,246415
686,1779104509,34007308,1,50,0,686,22995,-91622,0,0,-51678,-79835,131072,-102236,-1851569,-0.3899994,0.5000000,0.5000000,741198,-92276,385352,246415
687,1779104509,38970094,1,50,0,687,22995,-91898,0,0,-55733,-102236,131072,-79832,1851568,-0.3045349,0.5000000,7.0631714,741346,-92276,385352,246415
688,1779104509,44042962,1,50,0,688,22995,-92206,0,0,-60574,-79832,1851568,-57428,1851568,-0.2190704,0.5000000,7.0631714,741494,-92276,385352,246415
689,1779104509,48913681,1,50,0,689,22948,-92587,0,0,-64091,-57428,1851568,-35024,-1851569,-0.1336060,0.5000000,0.5000000,741657,-92276,385352,246415
690,1779104509,54029974,1,50,0,690,22876,-92922,39700,-287,-65390,-35024,131072,-57429,1851568,-0.2190742,0.5000000,7.0631714,741791,-92276,385352,246415
691,1779104509,59038200,1,50,0,691,22800,-93243,42074,-574,-64180,-57429,1851568,-79834,1851568,-0.3045425,0.5000000,7.0631714,741939,-92276,385352,246415
692,1779104509,63988057,1,50,0,692,22720,-93549,44269,-884,-61813,-79834,1851568,-102236,-1851569,-0.3899994,0.5000000,-7.0631752,742087,-92276,385352,246415
693,1779104509,69400422,1,50,0,693,22585,-93973,46465,-1055,-58539,-102236,-1851569,-102236,1851568,-0.3899994,0.5000000,7.0631714,742237,-92276,385352,246415
694,1779104509,74166818,1,50,0,694,22492,-94244,51687,-1354,-56796,-102236,1851568,-79832,1851568,-0.3045349,0.5000000,7.0631714,742385,-92276,385352,246415
695,1779104509,78942207,1,50,0,695,22492,-94436,0,0,-40244,-79832,1851568,-57428,1851568,-0.2190704,0.5000000,7.0631714,742545,-92276,385352,246415
696,1779104509,83995682,1,50,0,696,22492,-94603,0,0,-33104,-57428,1851568,-35024,-1851569,-0.1336060,0.5000000,0.5000000,742681,-92276,385352,246415
697,1779104509,88953124,1,50,0,697,22492,-94720,0,0,-23520,-35024,131072,-12620,1851568,-0.0481415,0.5000000,7.0631714,742842,-92276,385352,246415
698,1779104509,93997127,1,50,0,698,22492,-94793,0,0,-14643,-12620,1851568,9784,-1851569,0.0373230,0.5000000,0.5000000,742983,-92276,385352,246415
699,1779104509,99015978,1,50,0,699,22457,-94883,0,0,-6667,9784,131072,32188,1851568,0.1227875,0.5000000,7.0631714,743126,-92276,385352,246415
700,1779104509,104242866,1,50,0,700,22457,-94891,0,0,-1507,9784,1851568,32188,-1851569,0.1227875,0.5000000,0.5000000,743273,-92276,385352,246415
701,1779104509,109340183,1,50,0,701,22457,-94896,0,0,-1038,32188,131072,9783,-1851569,0.0373192,0.5000000,0.5000000,743421,-92276,385352,246415
702,1779104509,114375962,1,50,0,702,22457,-94912,0,0,-3000,9783,131072,32187,1851568,0.1227837,0.5000000,7.0631714,743570,-92276,385352,246415
703,1779104509,118780941,1,50,0,703,22415,-94990,0,0,-7756,32187,1851568,54591,1851568,0.2082481,0.5000000,7.0631714,743718,-92276,385352,246415
704,1779104509,124108951,1,50,0,704,22415,-95063,0,0,-13624,54591,1851568,76995,1851568,0.2937126,0.5000000,7.0631714,743866,-92276,385352,246415
705,1779104509,128995511,1,50,0,705,22415,-95156,0,0,-18972,76995,1851568,54590,881579,0.2082443,0.5000000,3.3629570,744014,-92276,385352,246415
706,1779104509,133985145,1,50,0,706,22415,-95271,0,0,-23158,54590,881579,32185,-1851569,0.1227760,0.5000000,0.5000000,744162,-92276,385352,246415
707,1779104509,138992955,1,50,0,707,22415,-95402,0,0,-26021,32185,131072,54589,-1851569,0.2082405,0.5000000,0.5000000,744310,-92276,385352,246415
708,1779104509,143968541,1,50,0,708,22415,-95539,0,0,-27663,54589,131072,32184,-1851569,0.1227722,0.5000000,0.5000000,744459,-92276,385352,246415
709,1779104509,148975839,1,50,0,709,22371,-95723,0,0,-28218,32184,131072,9779,-1851569,0.0373039,0.5000000,0.5000000,744607,-92276,385352,246415
710,1779104509,153980673,1,50,0,710,22371,-95862,0,0,-27732,9779,131072,32183,1851568,0.1227684,0.5000000,7.0631714,744756,-92276,385352,246415
711,1779104509,158975268,1,50,0,711,22371,-95993,0,0,-26224,32183,1851568,9778,-1851569,0.0373001,0.5000000,0.5000000,744971,-92276,385352,246415
712,1779104509,163980230,1,50,0,712,22371,-96111,0,0,-23685,9778,131072,32182,-1851569,0.1227646,0.5000000,0.5000000,745052,-92276,385352,246415
713,1779104509,168996585,1,50,0,713,22327,-96234,0,0,-20239,32182,131072,9777,-1851569,0.0372963,0.5000000,0.5000000,745201,-92276,385352,246415
714,1779104509,174171247,1,50,0,714,22327,-96317,0,0,-16009,9777,131072,32181,1851568,0.1227608,0.5000000,7.0631714,745349,-92276,385352,246415
715,1779104509,178748199,1,50,0,715,22327,-96366,0,0,-10838,32181,1851568,9776,-1851569,0.0372925,0.5000000,0.5000000,745496,-92276,385352,246415
716,1779104509,183975119,1,50,0,716,22327,-96391,0,0,-4690,9776,131072,32180,-1851569,0.1227570,0.5000000,0.5000000,745645,-92276,385352,246415
717,1779104509,188986417,1,50,0,717,22327,-96382,0,0,1786,32180,131072,54584,-1851569,0.2082214,0.5000000,0.5000000,745794,-92276,385352,246415
718,1779104509,193974003,1,50,0,718,22327,-96337,0,0,8956,54584,131072,76988,1851568,0.2936859,0.5000000,7.0631714,745942,-92276,385352,246415
719,1779104509,198986582,1,50,0,719,22284,-96271,0,0,15993,76988,1851568,54583,1851568,0.2082176,0.5000000,7.0631714,746090,-92276,385352,246415
720,1779104509,203973336,1,50,0,720,22284,-96160,0,0,22061,54583,1851568,76987,-1851569,0.2936821,0.5000000,0.5000000,746241,-92276,385352,246415
721,1779104509,209017051,1,50,0,721,22284,-96028,0,0,26331,76987,131072,54582,-1851569,0.2082138,0.5000000,0.5000000,746386,-92276,385352,246415
722,1779104509,213963324,1,50,0,722,22284,-95889,0,0,28115,54582,131072,76986,1851568,0.2936783,0.5000000,7.0631714,746539,-92276,385352,246415
723,1779104509,218979167,1,50,0,723,22242,-95741,0,0,27178,76986,1851568,54581,-1851569,0.2082100,0.5000000,0.5000000,746683,-92276,385352,246415
724,1779104509,224012002,1,50,0,724,22242,-95621,0,0,23910,54581,131072,76985,-1851569,0.2936745,0.5000000,0.5000000,746831,-92276,385352,246415
725,1779104509,228951842,1,50,0,725,22242,-95527,0,0,19084,76985,131072,54580,-1851569,0.2082062,0.5000000,0.5000000,746980,-92276,385352,246415
726,1779104509,233963397,1,50,0,726,22172,-95434,40650,540,18452,54580,131072,32175,1851568,0.1227379,0.5000000,7.0631714,747128,-92276,385352,246415
727,1779104509,238969959,1,50,0,727,22097,-95379,42905,404,10999,32175,1851568,9770,1851568,0.0372696,0.5000000,7.0631714,747275,-92276,385352,246415
728,1779104509,243963785,1,50,0,728,22017,-95360,45219,158,3913,9770,1851568,32174,1851568,0.1227341,0.5000000,7.0631714,747426,-92276,385352,246415
729,1779104509,248978636,1,50,0,729,21891,-95349,47296,406,2766,32174,1851568,54578,-1851569,0.2081985,0.5000000,-7.0631752,747572,-92276,385352,246415
730,1779104509,253969678,1,50,0,730,21802,-95333,51925,779,3208,54578,-1851569,32173,-1851569,0.1227303,0.5000000,-7.0631752,747722,-92276,385352,246415
731,1779104509,258971056,1,50,0,731,21714,-95337,51153,543,-906,32173,-1851569,9768,1851568,0.0372620,0.5000000,7.0631714,747886,-92276,385352,246415
732,1779104509,264281147,1,50,0,732,21714,-95362,0,0,-4695,9768,1851568,-12637,1851568,-0.0482063,0.5000000,7.0631714,748021,-92276,385352,246415
733,1779104509,269499330,1,50,0,733,21677,-95357,0,0,34,-12637,1851568,-35042,1851568,-0.1336746,0.5000000,7.0631714,748166,-92276,385352,246415
734,1779104509,273846804,1,50,0,734,21677,-95320,0,0,8624,-35042,1851568,-12638,1851568,-0.0482101,0.5000000,7.0631714,748314,-92276,385352,246415
735,1779104509,279107933,1,50,0,735,21677,-95217,0,0,19548,-12638,1851568,9766,1851568,0.0372543,0.5000000,7.0631714,748462,-92276,385352,246415
736,1779104509,284045277,1,50,0,736,21677,-95068,0,0,30083,9766,1851568,32170,-1851569,0.1227188,0.5000000,0.5000000,748610,-92276,385352,246415
737,1779104509,289057312,1,50,0,737,21677,-94870,0,0,39505,32170,131072,54574,1851568,0.2081833,0.5000000,7.0631714,748758,-92276,385352,246415
738,1779104509,293967936,1,50,0,738,21677,-94636,0,0,47753,54574,1851568,76978,1851568,0.2936478,0.5000000,7.0631714,748907,-92276,385352,246415
739,1779104509,298978978,1,50,0,739,21566,-94336,42964,775,59796,76978,1851568,99382,-1851569,0.3791122,0.5000000,-7.0631752,749054,-92276,385352,246415
740,1779104509,304080423,1,50,0,740,20843,-91517,53171,1389,68091,99382,-1851569,102236,-1851569,0.3899994,0.5000000,-7.0631752,754842,-91364,382730,243794
741,1779104509,308982567,1,50,0,741,20762,-91183,52281,1448,68119,102236,-1851569,102236,-1851569,0.3899994,0.5000000,-7.0631752,754992,-91364,382730,243794
742,1779104509,314179086,1,50,0,742,20681,-90850,49610,1451,64112,102236,-1851569,79831,-1851569,0.3045311,0.5000000,-7.0631752,755148,-91364,382730,243794
743,1779104509,319261907,1,50,0,743,20554,-90566,47296,1364,56266,79831,-1851569,102235,1851568,0.3899956,0.5000000,7.0631714,755293,-91364,382730,243794
744,1779104509,324143058,1,50,0,744,20485,-90325,45338,1261,49345,102235,1851568,79830,-1851569,0.3045273,0.5000000,-7.0631752,755440,-91364,382730,243794
