idx,stamp_sec,stamp_nsec,status,iters,used_fallback,max_iter_streak,ey_fp,epsi_fp,vx_fp,vy_fp,omega_fp,steer_meas_fp,prev_accel_in_fp,out_steer_fp,out_accel_fp,pub_steer,pub_speed,pub_accel,ref_vx0_fp,ref_kappa0_fp,ref_left0_fp,ref_right0_fp
378,1779104211,38138624,1,50,0,378,39121,-79541,0,0,47240,79819,131072,102223,1851568,0.3899498,0.5000000,7.0631714,540714,-95320,385352,246415
379,1779104211,43201437,1,50,0,379,39121,-79310,0,0,45480,102223,1851568,102236,-1851569,0.3899994,0.5000000,0.5000000,540860,-95320,385352,246415
380,1779104211,48456319,1,50,0,380,39122,-79090,0,0,40567,102236,131072,102236,-1851569,0.3899994,0.5000000,0.5000000,541006,-95320,385352,246415
381,1779104211,53209778,1,50,0,381,39122,-78935,0,0,32759,102236,131072,79831,-1851569,0.3045311,0.5000000,0.5000000,541152,-95320,385352,246415
382,1779104211,58207980,1,50,0,382,39122,-78810,0,0,24853,79831,131072,102235,-1851569,0.3899956,0.5000000,0.5000000,541298,-95320,385352,246415
383,1779104211,62996032,1,50,0,383,39122,-78717,0,0,19497,102235,131072,102236,-1851569,0.3899994,0.5000000,0.5000000,541590,-95320,385352,246415
384,1779104211,68306180,1,50,0,384,39122,-78612,0,0,19685,102236,131072,79831,-1851569,0.3045311,0.5000000,0.5000000,541735,-95320,385352,246415
385,1779104211,73201467,1,50,0,385,39122,-78497,0,0,23619,79831,131072,102235,1851568,0.3899956,0.5000000,7.0631714,541735,-95320,385352,246415
386,1779104211,78600994,1,50,0,386,39122,-78347,0,0,29697,102235,1851568,79830,-1851569,0.3045273,0.5000000,0.5000000,541881,-95320,385352,246415
387,1779104211,83355061,1,50,0,387,39070,-78143,40234,939,43013,79830,131072,102234,-1851569,0.3899918,0.5000000,-7.0631752,542211,-95320,385352,246415
388,1779104211,88386480,1,50,0,388,39012,-77913,42727,941,45611,79830,-1851569,57425,1851568,0.2190590,0.5000000,7.0631714,542211,-95320,385352,246415
389,1779104211,93586769,1,50,0,389,38275,-75141,48839,822,44923,57425,1851568,35020,1851568,0.1335907,0.5000000,7.0631714,546534,-94379,387973,246415
390,1779104211,98408901,1,50,0,390,38215,-74948,45931,462,39966,35020,1851568,57424,-1159564,0.2190552,0.5000000,-4.4233856,546682,-94379,387973,246415
391,1779104211,103272732,1,50,0,391,38224,-74944,45990,417,36320,57424,-1159564,79828,1851568,0.3045197,0.5000000,7.0631714,546976,-94379,387973,246415
392,1779104211,108255925,1,50,0,392,38158,-74770,0,0,25517,79828,1851568,102232,-1851569,0.3899841,0.5000000,0.5000000,547127,-94379,387973,246415
393,1779104211,113273552,1,50,0,393,38158,-74642,0,0,25517,79828,131072,102232,-1851569,0.3899841,0.5000000,0.5000000,547127,-94379,387973,246415
394,1779104211,118378382,1,50,0,394,38158,-74518,0,0,24312,102232,131072,79827,-1851569,0.3045158,0.5000000,0.5000000,547331,-94379,387973,246415
395,1779104211,123272933,1,50,0,395,38158,-74394,0,0,25371,79827,131072,102231,1851568,0.3899803,0.5000000,7.0631714,547574,-94379,387973,246415
396,1779104211,128932308,1,50,0,396,38103,-74028,0,0,28302,102231,1851568,79826,-1851569,0.3045120,0.5000000,0.5000000,547712,-94379,387973,246415
397,1779104211,133308763,1,50,0,397,38103,-73879,0,0,34042,79826,131072,57421,-1851569,0.2190437,0.5000000,0.5000000,547712,-94379,387973,246415
398,1779104211,138733571,1,50,0,398,38103,-73668,0,0,38883,57421,131072,79825,1851568,0.3045082,0.5000000,7.0631714,547860,-94379,387973,246415
399,1779104211,143430516,1,50,0,399,38103,-73465,0,0,43325,79825,1851568,57420,1851568,0.2190399,0.5000000,7.0631714,548005,-94379,387973,246415
400,1779104211,148515569,1,50,0,400,38108,-73221,0,0,46142,57420,1851568,35015,-1851569,0.1335716,0.5000000,0.5000000,548153,-94379,387973,246415
401,1779104211,153497642,1,50,0,401,38108,-72991,0,0,46203,35015,131072,12610,-1851569,0.0481033,0.5000000,0.5000000,548300,-94379,387973,246415
402,1779104211,158246685,1,50,0,402,38108,-72787,0,0,42830,12610,131072,35014,1851568,0.1335678,0.5000000,7.0631714,548446,-94379,387973,246415
403,1779104211,163317562,1,50,0,403,38108,-72601,0,0,36806,35014,1851568,57418,1851568,0.2190323,0.5000000,7.0631714,548593,-94379,387973,246415
404,1779104211,168246514,1,50,0,404,38108,-72457,0,0,29188,57418,1851568,35013,1851568,0.1335640,0.5000000,7.0631714,548741,-94379,387973,246415
405,1779104211,173235788,1,50,0,405,38108,-72345,0,0,22394,35013,1851568,57417,-1851569,0.2190285,0.5000000,0.5000000,548888,-94379,387973,246415
406,1779104211,178248839,1,50,0,406,38108,-72256,0,0,17822,57417,131072,35012,1851568,0.1335602,0.5000000,7.0631714,549035,-94379,387973,246415
407,1779104211,183327172,1,50,0,407,38112,-72295,0,0,15933,35012,1851568,57416,-1851569,0.2190247,0.5000000,0.5000000,549182,-94379,387973,246415
408,1779104211,188131224,1,50,0,408,38112,-72215,0,0,16723,57416,131072,79820,-1851569,0.3044891,0.5000000,0.5000000,549329,-94379,387973,246415
409,1779104211,193192212,1,50,0,409,38112,-72117,0,0,19381,79820,131072,57415,1851568,0.2190208,0.5000000,7.0631714,549476,-94379,387973,246415
410,1779104211,198187374,1,50,0,410,38112,-72002,0,0,22981,57415,1851568,35010,1851568,0.1335526,0.5000000,7.0631714,549624,-94379,387973,246415
411,1779104211,203178440,1,50,0,411,38119,-71934,0,0,26207,35010,1851568,57414,-1851569,0.2190170,0.5000000,0.5000000,549770,-94379,387973,246415
412,1779104211,208180995,1,50,0,412,38119,-71792,0,0,28303,57414,131072,35009,888001,0.1335487,0.5000000,3.3874550,549918,-94379,387973,246415
413,1779104211,217081494,1,50,0,413,38119,-71534,0,0,29027,35009,888001,57413,-1851569,0.2190132,0.5000000,0.5000000,550213,-94379,387973,246415
414,1779104211,218451296,1,50,0,414,38119,-71498,0,0,26171,35009,131072,57413,1851568,0.2190132,0.5000000,7.0631714,550213,-94379,387973,246415
415,1779104211,223523997,1,50,0,415,38119,-71378,0,0,23727,57413,1851568,79817,1851568,0.3044777,0.5000000,7.0631714,550361,-94379,387973,246415
416,1779104211,228253679,1,50,0,416,38077,-71171,40946,749,27783,79817,1851568,57412,1851568,0.2190094,0.5000000,7.0631714,550506,-94379,387973,246415
417,1779104211,233315211,1,50,0,417,38021,-71048,43439,710,24359,57412,1851568,79816,1851568,0.3044739,0.5000000,7.0631714,550653,-94379,387973,246415
418,1779104211,238252931,1,50,0,418,37966,-70926,45456,973,24558,79816,1851568,57411,-1851569,0.2190056,0.5000000,-7.0631752,550800,-94379,387973,246415
419,1779104211,243243614,1,50,0,419,37905,-70822,48542,824,20975,57411,-1851569,35006,-1851569,0.1335373,0.5000000,-7.0631752,550947,-94379,387973,246415
420,1779104211,248231320,1,50,0,420,37842,-70780,49551,543,16556,35006,-1851569,57410,-1851569,0.2190018,0.5000000,-7.0631752,551095,-94379,387973,246415
421,1779104211,253404919,1,50,0,421,37842,-70728,0,0,9956,57410,-1851569,35005,1851568,0.1335335,0.5000000,7.0631714,551242,-94379,387973,246415
422,1779104211,258258093,1,50,0,422,37842,-70691,0,0,7573,35005,1851568,57409,-1851569,0.2189980,0.5000000,0.5000000,551389,-94379,387973,246415
423,1779104211,263245511,1,50,0,423,37842,-70662,0,0,5928,57409,131072,35004,-1851569,0.1335297,0.5000000,0.5000000,551536,-94379,387973,246415
424,1779104211,268269762,1,50,0,424,37842,-70639,0,0,4608,35004,131072,12599,-1851569,0.0480614,0.5000000,0.5000000,551683,-94379,387973,246415
425,1779104211,273469763,1,50,0,425,37842,-70618,0,0,4024,12599,131072,35003,1851568,0.1335258,0.5000000,7.0631714,551831,-94379,387973,246415
426,1779104211,278281047,1,50,0,426,37848,-70646,0,0,4747,35003,1851568,12598,-1851569,0.0480576,0.5000000,0.5000000,551978,-94379,387973,246415
427,1779104211,283345748,1,50,0,427,37848,-70617,0,0,5641,12598,131072,-9807,-1851569,-0.0374107,0.5000000,0.5000000,552125,-94379,387973,246415
428,1779104211,288239403,1,50,0,428,37848,-70585,0,0,6494,-9807,131072,12597,-1851569,0.0480537,0.5000000,0.5000000,552272,-94379,387973,246415
429,1779104211,293236069,1,50,0,429,37848,-70546,0,0,7801,12597,131072,-9808,1851568,-0.0374146,0.5000000,7.0631714,552418,-94379,387973,246415
430,1779104211,298275201,1,50,0,430,37851,-70543,0,0,9228,-9808,1851568,-32213,1851568,-0.1228828,0.5000000,7.0631714,552566,-94379,387973,246415
431,1779104211,303382719,1,50,0,431,37851,-70490,0,0,10222,-32213,1851568,-9809,1851568,-0.0374184,0.5000000,7.0631714,552713,-94379,387973,246415
432,1779104211,308456795,1,50,0,432,37851,-70433,0,0,11266,-9809,1851568,-32214,1851568,-0.1228867,0.5000000,7.0631714,552861,-94379,387973,246415
433,1779104211,317900927,1,50,0,433,37725,-70333,49373,-263,10605,-32214,1851568,-54619,1851568,-0.2083549,0.5000000,7.0631714,553156,-94379,387973,246415
434,1779104211,318861085,1,50,0,434,37713,-70320,49966,-76,13276,-32214,1851568,-54619,-1851569,-0.2083549,0.5000000,-7.0631752,553301,-94379,387973,246415
435,1779104211,323664177,1,50,0,435,37635,-70173,58393,-808,30686,-54619,-1851569,-32215,1851568,-0.1228905,0.5000000,7.0631714,553301,-94379,387973,246415
436,1779104211,328509158,1,50,0,436,37560,-69992,59877,-1007,37497,-32215,1851568,-54620,-1851569,-0.2083588,0.5000000,-7.0631752,553449,-94379,387973,246415
437,1779104211,332944271,1,50,0,437,37493,-69801,54654,-631,43060,-32215,-1851569,-9811,1851568,-0.0374260,0.5000000,7.0631714,553603,-94379,387973,246415
438,1779104211,338324597,1,50,0,438,37413,-69569,55485,-335,43005,-9811,1851568,12593,-1851569,0.0480385,0.5000000,-7.0631752,553743,-94379,387973,246415
439,1779104211,343324976,1,50,0,439,37342,-69345,54536,48,44846,12593,-1851569,34997,-1851569,0.1335030,0.5000000,-7.0631752,553890,-94379,387973,246415
440,1779104211,348334827,1,50,0,440,37255,-69101,68125,530,48784,34997,-1851569,57401,1851568,0.2189674,0.5000000,7.0631714,554037,-94379,387973,246415
441,1779104211,353269507,1,50,0,441,37266,-69148,71864,1057,52158,57401,1851568,34996,1851568,0.1334991,0.5000000,7.0631714,554184,-94379,387973,246415
442,1779104211,358259645,1,50,0,442,37177,-68917,71389,775,46314,34996,1851568,12591,-1851569,0.0480309,0.5000000,-7.0631752,554332,-94379,387973,246415
443,1779104211,363263416,1,50,0,443,37068,-68721,84919,375,39315,12591,-1851569,-9814,1851568,-0.0374374,0.5358354,7.0631714,554479,-94379,387973,246415
444,1779104211,368265138,1,50,0,444,36288,-66034,83436,-199,30973,-9814,1851568,-32219,1851568,-0.1229057,0.5301782,7.0631714,558860,-92276,385352,246415
445,1779104211,373329454,1,50,0,445,36288,-65881,0,0,30230,-32219,1851568,-54624,-1851569,-0.2083740,0.5000000,0.5000000,559007,-92276,385352,246415
446,1779104211,378395083,1,50,0,446,36210,-65589,0,0,23625,-54624,131072,-77029,1851568,-0.2938423,0.5000000,7.0631714,559156,-92276,385352,246415
447,1779104211,383347396,1,50,0,447,36210,-65522,0,0,13574,-77029,1851568,-54625,-1851569,-0.2083778,0.5000000,0.5000000,559304,-92276,385352,246415
448,1779104211,388265308,1,50,0,448,36210,-65512,0,0,2017,-54625,131072,-77030,-1851569,-0.2938461,0.5000000,0.5000000,559452,-92276,385352,246415
449,1779104211,393328952,1,50,0,449,36210,-65548,0,0,-7198,-77030,131072,-54626,1851568,-0.2083817,0.5000000,7.0631714,559600,-92276,385352,246415
450,1779104211,398343539,1,50,0,450,36214,-65678,0,0,-12579,-54626,1851568,-77031,-1851569,-0.2938499,0.5000000,0.5000000,559748,-92276,385352,246415
451,1779104211,403455025,1,50,0,451,36214,-65755,0,0,-15128,-77031,131072,-99436,-1851569,-0.3793182,0.5000000,0.5000000,559897,-92276,385352,246415
452,1779104211,408176002,1,50,0,452,36214,-65825,0,0,-14799,-99436,131072,-77032,1851568,-0.2938538,0.5000000,7.0631714,560045,-92276,385352,246415
453,1779104211,413253279,1,50,0,453,36214,-65887,0,0,-12193,-77032,1851568,-54628,-1851569,-0.2083893,0.5000000,0.5000000,560193,-92276,385352,246415
454,1779104211,418209496,1,50,0,454,36214,-65930,0,0,-8569,-54628,131072,-77033,1851568,-0.2938576,0.5000000,7.0631714,560341,-92276,385352,246415
455,1779104211,423209171,1,50,0,455,36214,-65955,0,0,-5014,-77033,1851568,-54629,-1851569,-0.2083931,0.5000000,0.5000000,560489,-92276,385352,246415
456,1779104211,428171148,1,50,0,456,36223,-66008,0,0,-2315,-54629,131072,-77034,1851568,-0.2938614,0.5000000,7.0631714,560638,-92276,385352,246415
457,1779104211,433349708,1,50,0,457,36223,-66016,0,0,-1576,-77034,1851568,-54630,-1851569,-0.2083969,0.5000000,0.5000000,560786,-92276,385352,246415
458,1779104211,438319397,1,50,0,458,36223,-66028,0,0,-2414,-54630,131072,-32226,1851568,-0.1229324,0.5000000,7.0631714,560934,-92276,385352,246415
459,1779104211,443228701,1,50,0,459,36223,-66044,0,0,-3293,-32226,1851568,-9822,1851568,-0.0374680,0.5000000,7.0631714,561082,-92276,385352,246415
460,1779104211,448264120,1,50,0,460,36229,-66106,0,0,-3544,-9822,1851568,12582,-1851569,0.0479965,0.5000000,0.5000000,561230,-92276,385352,246415
461,1779104211,453385398,1,50,0,461,36229,-66124,0,0,-3352,12582,131072,-9823,1851568,-0.0374718,0.5000000,7.0631714,561379,-92276,385352,246415
462,1779104211,458456019,1,50,0,462,36229,-66142,0,0,-3637,-9823,1851568,12581,-1851569,0.0479927,0.5000000,0.5000000,561527,-92276,385352,246415
463,1779104211,463319945,1,50,0,463,36229,-66168,0,0,-5373,12581,131072,34985,-1851569,0.1334572,0.5000000,0.5000000,561675,-92276,385352,246415
464,1779104211,468457096,1,50,0,464,36229,-66211,0,0,-8400,34985,131072,12580,-1851569,0.0479889,0.5000000,0.5000000,561824,-92276,385352,246415
465,1779104211,473326686,1,50,0,465,36229,-66273,0,0,-12709,12580,131072,34984,-1851569,0.1334534,0.5000000,0.5000000,561972,-92276,385352,246415
466,1779104211,478289879,1,50,0,466,36229,-66361,0,0,-17645,34984,131072,12579,-1851569,0.0479851,0.5000000,0.5000000,562120,-92276,385352,246415
467,1779104211,483298098,1,50,0,467,36236,-66454,0,0,-23548,12579,131072,-9826,1851568,-0.0374832,0.5000000,7.0631714,562269,-92276,385352,246415
468,1779104211,488206378,1,50,0,468,36236,-66604,0,0,-30478,-9826,1851568,12578,1851568,0.0479813,0.5000000,7.0631714,562417,-92276,385352,246415
469,1779104211,493253573,1,50,0,469,36236,-66793,0,0,-37486,12578,1851568,-9827,1851568,-0.0374870,0.5000000,7.0631714,562565,-92276,385352,246415
470,1779104211,498278689,1,50,0,470,36245,-67197,0,0,-43189,-9827,1851568,12577,1851568,0.0479774,0.5000000,7.0631714,562713,-92276,385352,246415
471,1779104211,503210553,1,50,0,471,36245,-67425,0,0,-46157,12577,1851568,-9828,-1851569,-0.0374908,0.5000000,0.5000000,562862,-92276,385352,246415
472,1779104211,508292182,1,50,0,472,36245,-67652,0,0,-44798,-9828,131072,12576,1851568,0.0479736,0.5000000,7.0631714,563010,-92276,385352,246415
473,1779104211,513672572,1,50,0,473,36245,-67875,0,0,-41463,12576,1851568,-9829,1851568,-0.0374947,0.5000000,7.0631714,563158,-92276,385352,246415
474,1779104211,518209192,1,50,0,474,36245,-68034,0,0,-34974,-9829,1851568,12575,1851568,0.0479698,0.5000000,7.0631714,563306,-92276,385352,246415
475,1779104211,523199970,1,50,0,475,36245,-68174,0,0,-27961,12575,1851568,34979,-1851569,0.1334343,0.5000000,0.5000000,563455,-92276,385352,246415
476,1779104211,528257886,1,50,0,476,36205,-68272,41658,407,-16073,34979,131072,57383,900465,0.2188988,0.5000000,3.4350014,563602,-92276,385352,246415
477,1779104211,533290330,1,50,0,477,36152,-68299,43913,717,-5383,57383,900465,34978,-1851569,0.1334305,0.5000000,-7.0631752,563751,-92276,385352,246415
478,1779104211,538366902,1,50,0,478,36090,-68301,49551,570,-369,34978,-1851569,12573,1851568,0.0479622,0.5000000,7.0631714,563899,-92276,385352,246415
479,1779104211,543292110,1,50,0,479,36026,-68290,51272,258,2309,12573,1851568,34977,-1851569,0.1334267,0.5000000,-7.0631752,564047,-92276,385352,246415
480,1779104211,548328970,1,50,0,480,36032,-68282,0,0,6088,34977,-1851569,12572,-1851569,0.0479584,0.5000000,0.5000000,564195,-92276,385352,246415
481,1779104211,553307044,1,50,0,481,36032,-68229,0,0,10772,12572,131072,-9833,1851568,-0.0375099,0.5000000,7.0631714,564344,-92276,385352,246415
482,1779104211,558245564,1,50,0,482,36032,-68157,0,0,14586,-9833,1851568,-32238,-1851569,-0.1229782,0.5000000,0.5000000,564492,-92276,385352,246415
483,1779104211,563334745,1,50,0,483,36032,-68070,0,0,17123,-32238,131072,-9834,1851568,-0.0375137,0.5000000,7.0631714,564640,-92276,385352,246415
484,1779104211,568455287,1,50,0,484,36032,-67978,0,0,17960,-9834,1851568,-32239,-1851569,-0.1229820,0.5000000,0.5000000,564788,-92276,385352,246415
485,1779104211,573294797,1,50,0,485,36032,-67895,0,0,17070,-32239,131072,-9835,-640084,-0.0375175,0.5000000,-2.4417267,564936,-92276,385352,246415
486,1779104211,578283111,1,50,0,486,36035,-67859,0,0,14802,-9835,-640084,12569,1851568,0.0479469,0.5000000,7.0631714,565085,-92276,385352,246415
487,1779104211,583241760,1,50,0,487,36035,-67803,0,0,11308,12569,1851568,34973,1851568,0.1334114,0.5000000,7.0631714,565234,-92276,385352,246415
488,1779104211,588276091,1,50,0,488,36035,-67767,0,0,7169,34973,1851568,12568,-1851569,0.0479431,0.5000000,0.5000000,565381,-92276,385352,246415
489,1779104211,593141426,1,50,0,489,36035,-67752,0,0,3084,12568,131072,34972,1851568,0.1334076,0.5000000,7.0631714,565530,-92276,385352,246415
490,1779104211,598187405,1,50,0,490,36035,-67753,0,0,-226,34972,1851568,57376,1851568,0.2188721,0.5000000,7.0631714,565678,-92276,385352,246415
491,1779104211,603460144,1,50,0,491,36035,-67765,0,0,-2250,57376,1851568,79780,1851568,0.3043365,0.5000000,7.0631714,565827,-92276,385352,246415
492,1779104211,608362152,1,50,0,492,36042,-67813,0,0,-2852,79780,1851568,57375,1851568,0.2188683,0.5000000,7.0631714,565974,-92276,385352,246415
493,1779104211,613147739,1,50,0,493,36042,-67825,0,0,-2608,57375,1851568,61047,1851568,0.2328758,0.5000000,7.0631714,566123,-92276,385352,246415
494,1779104211,618315355,1,50,0,494,36042,-67836,0,0,-2118,61047,1851568,83451,-1851569,0.3183403,0.5000000,0.5000000,566271,-92276,385352,246415
495,1779104211,623213074,1,50,0,495,36042,-67846,0,0,-2004,83451,131072,61046,1851568,0.2328720,0.5000000,7.0631714,566419,-92276,385352,246415
496,1779104211,628207948,1,50,0,496,36049,-67896,0,0,-2842,61046,1851568,38641,-1851569,0.1474037,0.5000000,0.5000000,566567,-92276,385352,246415
497,1779104211,633205287,1,50,0,497,36049,-67920,0,0,-4847,38641,131072,16236,-1851569,0.0619354,0.5000000,0.5000000,566715,-92276,385352,246415
498,1779104211,638258979,1,50,0,498,36049,-67958,0,0,-7497,16236,131072,38640,-1851569,0.1473999,0.5000000,0.5000000,566863,-92276,385352,246415
499,1779104211,643304927,1,50,0,499,36049,-68008,0,0,-9881,38640,131072,16235,-1851569,0.0619316,0.5000000,0.5000000,567012,-92276,385352,246415
500,1779104211,648181557,1,50,0,500,36049,-68062,0,0,-11180,16235,131072,-6170,1851568,-0.0235367,0.5000000,7.0631714,567164,-92276,385352,246415
501,1779104211,653496153,1,50,0,501,36049,-68122,0,0,-11186,-6170,1851568,-28575,-1851569,-0.1090050,0.5000000,0.5000000,567308,-92276,385352,246415
502,1779104211,658326414,1,50,0,502,36058,-68144,0,0,-9599,-28575,131072,-50980,1851568,-0.1944733,0.5000000,7.0631714,567457,-92276,385352,246415
503,1779104211,663315112,1,50,0,503,36058,-68177,0,0,-6672,-50980,1851568,-73385,-625842,-0.2799416,0.5000000,-2.3873978,567605,-92276,385352,246415
504,1779104211,668254657,1,50,0,504,36058,-68188,0,0,-2179,-73385,-625842,-50981,-1851569,-0.1944771,0.5000000,0.5000000,567753,-92276,385352,246415
505,1779104211,673250683,1,50,0,505,36058,-68171,0,0,3301,-50981,131072,-73386,1851568,-0.2799454,0.5000000,7.0631714,567901,-92276,385352,246415
506,1779104211,678259926,1,50,0,506,36066,-68195,0,0,9097,-73386,1851568,-50982,433160,-0.1944809,0.5000000,1.6523743,568049,-92276,385352,246415
507,1779104211,683178190,1,50,0,507,36066,-68122,0,0,14832,-50982,433160,-28578,1851568,-0.1090164,0.5000000,7.0631714,568198,-92276,385352,246415
508,1779104211,688192201,1,50,0,508,36066,-68020,0,0,20333,-28578,1851568,-6174,1851568,-0.0235519,0.5000000,7.0631714,568346,-92276,385352,246415
509,1779104211,693191523,1,50,0,509,36066,-67892,0,0,25699,-6174,1851568,-28579,-1851569,-0.1090202,0.5000000,0.5000000,568494,-92276,385352,246415
510,1779104211,698189245,1,50,0,510,36066,-67738,0,0,30788,-28579,131072,-6175,-1851569,-0.0235558,0.5000000,0.5000000,568642,-92276,385352,246415
511,1779104211,703190360,1,50,0,511,36066,-67563,0,0,34890,-6175,131072,-28580,-1851569,-0.1090240,0.5000000,0.5000000,568791,-92276,385352,246415
512,1779104211,708189618,1,50,0,512,36068,-67432,0,0,36766,-28580,131072,-50985,1851568,-0.1944923,0.5000000,7.0631714,568939,-92276,385352,246415
513,1779104211,713334641,1,50,0,513,36068,-67250,0,0,35360,-50985,1851568,-28581,1851568,-0.1090279,0.5000000,7.0631714,569087,-92276,385352,246415
514,1779104211,718250185,1,50,0,514,36068,-67103,0,0,29909,-28581,1851568,-6177,1851568,-0.0235634,0.5000000,7.0631714,569235,-92276,385352,246415
515,1779104211,723351526,1,50,0,515,36068,-66996,0,0,21007,-6177,1851568,-28582,1851568,-0.1090317,0.5000000,7.0631714,569384,-92276,385352,246415
516,1779104211,728241277,1,50,0,516,36068,-66951,0,0,9146,-28582,1851568,-6178,-1851569,-0.0235672,0.5000000,0.5000000,569532,-92276,385352,246415
517,1779104211,733340571,1,50,0,517,36070,-67037,0,0,-3111,-6178,131072,-28583,1851568,-0.1090355,0.5000000,7.0631714,569829,-92276,385352,246415
518,1779104211,738280979,1,50,0,518,36070,-67107,0,0,-14000,-6178,1851568,-28583,-1851569,-0.1090355,0.5000000,0.5000000,569829,-92276,385352,246415
519,1779104211,743203755,1,50,0,519,36070,-67214,0,0,-21729,-28583,131072,-6179,-1851569,-0.0235710,0.5000000,0.5000000,569977,-92276,385352,246415
520,1779104211,748470926,1,50,0,520,36070,-67350,0,0,-25822,-6179,131072,-28584,1851568,-0.1090393,0.5000000,7.0631714,570125,-92276,385352,246415
521,1779104211,753341444,1,50,0,521,36070,-67479,0,0,-26477,-28584,1851568,-6180,1851568,-0.0235748,0.5000000,7.0631714,570273,-92276,385352,246415
522,1779104211,758373920,1,50,0,522,36074,-67576,0,0,-25296,-6180,1851568,-28585,1851568,-0.1090431,0.5000000,7.0631714,570422,-92276,385352,246415
523,1779104211,763457021,1,50,0,523,36074,-67696,0,0,-23497,-28585,1851568,-6181,-1851569,-0.0235786,0.5000000,0.5000000,570570,-92276,385352,246415
524,1779104211,768272145,1,50,0,524,36074,-67802,0,0,-22125,-6181,131072,16223,-1851569,0.0618858,0.5000000,0.5000000,570718,-92276,385352,246415
525,1779104211,773267404,1,50,0,525,36074,-67910,0,0,-21567,16223,131072,-6182,1851568,-0.0235825,0.5000000,7.0631714,570866,-92276,385352,246415
526,1779104211,778351625,1,50,0,526,36083,-68064,0,0,-21488,-6182,1851568,16222,-1851569,0.0618820,0.5000000,0.5000000,571014,-92276,385352,246415
527,1779104211,783348995,1,50,0,527,36083,-68168,0,0,-20931,16222,131072,-6183,1851568,-0.0235863,0.5000000,7.0631714,571163,-92276,385352,246415
528,1779104211,788307772,1,50,0,528,36083,-68263,0,0,-19119,-6183,1851568,-28588,-1851569,-0.1090546,0.5000000,0.5000000,571311,-92276,385352,246415
529,1779104211,793270293,1,50,0,529,36083,-68342,0,0,-15956,-28588,131072,-6184,-1851569,-0.0235901,0.5000000,0.5000000,571459,-92276,385352,246415
530,1779104211,798267087,1,50,0,530,36083,-68402,0,0,-11909,-6184,131072,16220,-1851569,0.0618744,0.5000000,0.5000000,571607,-92276,385352,246415
531,1779104211,803294539,1,50,0,531,36083,-68441,0,0,-7767,16220,131072,-6185,-1851569,-0.0235939,0.5000000,0.5000000,571755,-92276,385352,246415
532,1779104211,808142464,1,50,0,532,36091,-68485,0,0,-4618,-6185,131072,16219,-1851569,0.0618706,0.5000000,0.5000000,571904,-92276,385352,246415
533,1779104211,813335201,1,50,0,533,36091,-68504,0,0,-3548,16219,131072,-6186,-1851569,-0.0235977,0.5000000,0.5000000,572052,-92276,385352,246415
534,1779104211,818517473,1,50,0,534,36091,-68532,0,0,-5380,-6186,131072,16218,1851568,0.0618668,0.5000000,7.0631714,572200,-92276,385352,246415
535,1779104211,823212626,1,50,0,535,36091,-68576,0,0,-9337,16218,1851568,38622,-1851569,0.1473312,0.5000000,0.5000000,572348,-92276,385352,246415
536,1779104211,828308911,1,50,0,536,36048,-68646,40056,410,-8819,38622,131072,61026,1851568,0.2327957,0.5000000,7.0631714,572497,-92276,385352,246415
537,1779104211,833259688,1,50,0,537,35997,-68688,42430,713,-8518,61026,1851568,83430,1851568,0.3182602,0.5000000,7.0631714,572645,-92276,385352,246415
538,1779104211,838189088,1,50,0,538,35945,-68715,44685,1032,-5429,83430,1851568,91868,-1851569,0.3504486,0.5000000,-7.0631752,572793,-92276,385352,246415
539,1779104211,843200187,1,50,0,539,35887,-68715,49729,1314,99,91868,-1851569,69463,1851568,0.2649803,0.5000000,7.0631714,572941,-92276,385352,246415
540,1779104211,848193077,1,50,0,540,35831,-68703,46762,1016,2381,69463,1851568,91396,1851568,0.3486481,0.5000000,7.0631714,573090,-92276,385352,246415
541,1779104211,853238225,1,50,0,541,35831,-68702,0,0,162,91396,1851568,68991,1851568,0.2631798,0.5000000,7.0631714,573238,-92276,385352,246415
542,1779104211,858225419,1,50,0,542,35840,-68703,0,0,4953,68991,1851568,91395,1851568,0.3486443,0.5000000,7.0631714,573386,-92276,385352,246415
543,1779104211,863322920,1,50,0,543,35840,-68670,0,0,6517,91395,1851568,102236,1851568,0.3899994,0.5000000,7.0631714,573535,-92276,385352,246415
544,1779104211,868356740,1,50,0,544,35840,-68651,0,0,3772,102236,1851568,79831,1851568,0.3045311,0.5000000,7.0631714,573683,-92276,385352,246415
545,1779104211,873315549,1,50,0,545,35840,-68659,0,0,-1544,79831,1851568,57426,-1851569,0.2190628,0.5000000,0.5000000,573831,-92276,385352,246415
546,1779104211,878255733,1,50,0,546,35840,-68684,0,0,-5182,57426,131072,79830,-815941,0.3045273,0.5000000,-3.1125679,573979,-92276,385352,246415
547,1779104211,883329234,1,50,0,547,35848,-68695,0,0,-3429,79830,-815941,57425,1851568,0.2190590,0.5000000,7.0631714,574127,-92276,385352,246415
548,1779104211,888262474,1,50,0,548,35848,-68681,0,0,2895,57425,1851568,79829,1851568,0.3045235,0.5000000,7.0631714,574275,-92276,385352,246415
549,1779104211,893254564,1,50,0,549,35848,-68635,0,0,9153,79829,1851568,102233,-1851569,0.3899879,0.5000000,0.5000000,574423,-92276,385352,246415
550,1779104211,898308001,1,50,0,550,35848,-68567,0,0,13496,102233,131072,79828,1851568,0.3045197,0.5000000,7.0631714,574572,-92276,385352,246415
